,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
1127,Irele,Akinyele,,1095,730,2013,0.041444389,0.041444389
1128,Irepo,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1129,Irepodun/Ifelodun,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1130,Irepodun1,Owan East,,1095,730,2013,0.044332263,0.044332263
1131,Irepodun2,Akinyele,,1095,730,2013,0.179857874,0.179857874
1132,Irewole,Akinyele,,1095,730,2013,0.041444389,0.041444389
1133,Isa,Rimi,,1095,730,2013,0.073611031,0.073611031
1134,Ise/Orun,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1135,Iseyin,Akinyele,,1095,730,2013,0.041444389,0.041444389
1136,Ishielu,Owan East,,1095,730,2013,0.044332263,0.044332263
1137,Isi-Uzo,Owan East,,1095,730,2013,0.044332263,0.044332263
1138,Isiala Mbano,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1139,Isiala-Ngwa North,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1140,Isiala-Ngwa South,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1141,Isin,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1142,Isokan,Akinyele,,1095,730,2013,0.041444389,0.041444389
1143,Isoko North,Isoko South,,1095,730,2013,0.136199054,0.136199054
1144,Isoko South,Isoko South,,1095,730,2013,0.136199054,0.136199054
1145,Isu,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1146,Isuikwato,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1147,Itas/Gadau,Taura,,1095,730,2013,0.069928121,0.069928121
1148,Itesiwaju,Akinyele,,1095,730,2013,0.041444389,0.041444389
1149,Itu,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1150,Ivo,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1151,Iwajowa,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1152,Iwo,Akinyele,,1095,730,2013,0.333333333,0.333333333
1153,Izzi,Owan East,,1095,730,2013,0.125,0.125
1154,Jaba,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1155,Jada,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1156,Jahun,Taura,,1095,730,2013,0.069928121,0.069928121
1157,Jakusko,Taura,,1095,730,2013,0.096990082,0.096990082
1158,Jalingo,Keana,,1095,730,2013,0.05092044,0.05092044
1159,Jama'are,Taura,,1095,730,2013,0.069928121,0.069928121
1160,Jega,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1161,Jema'a,Soba,,1095,730,2013,0.030472784,0.030472784
1162,Jere,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1163,Jibia,Rimi,,1095,730,2013,0.5,0.5
1164,Jos East,Soba,,1095,730,2013,0.030472784,0.030472784
1165,Jos North,Soba,,1095,730,2013,0.192381244,0.192381244
1166,Jos South,Soba,,1095,730,2013,0.030472784,0.030472784
1167,Kabba/Bunu,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1168,Kabo,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1169,Kachia,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1170,Kaduna North,Soba,,1095,730,2013,0.030472784,0.030472784
1171,Kaduna South,Soba,,1095,730,2013,0.030472784,0.030472784
1172,Kafin Hausa,Taura,,1095,730,2013,0.069928121,0.069928121
1173,Kafur,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1174,Kaga,Darazo,,1095,730,2013,0.013271123,0.013271123
1175,Kagarko,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1176,Kaiama,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1177,Kaita,Rimi,,1095,730,2013,0.073611031,0.073611031
1178,Kajola,Akinyele,,1095,730,2013,0.041444389,0.041444389
1179,Kajuru,Soba,,1095,730,2013,0.030472784,0.030472784
1180,Kala-Balge,Darazo,,1095,730,2013,0.013271123,0.013271123
1181,Kalgo,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1182,Kaltungo,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1183,Kanam,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1184,Kankara,Rimi,,1095,730,2013,0.073611031,0.073611031
1185,Kanke,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1186,Kankia,Rimi,,1095,730,2013,0.073611031,0.073611031
1187,Kano Municipal,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1188,Karasuwa,Taura,,1095,730,2013,0.12113064,0.12113064
1189,Karaye,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1190,Karin-Lamido,Alkaleri,,1095,730,2013,0.015206161,0.015206161
1191,Karu,Oke-Ero,,1095,730,2013,0.451328569,0.451328569
1192,Katagum,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1193,Katcha,Oke-Ero,,1095,730,2013,0.25,0.25
1194,Katsina,Rimi,,1095,730,2013,0.073611031,0.073611031
1195,Katsina-Ala,Keana,,1095,730,2013,0.05092044,0.05092044
1196,Kaugama,Taura,,1095,730,2013,0.045985655,0.045985655
1197,Kaura,Soba,,1095,730,2013,0.030472784,0.030472784
1198,Kaura-Namoda,Rimi,,1095,730,2013,0.073611031,0.073611031
1199,Kauru,Soba,,1095,730,2013,0.030472784,0.030472784
1200,Kazaure,Babura,,1095,730,2013,0.045372476,0.045372476
1201,Keana,Keana,,1095,730,2013,0.05092044,0.05092044
1202,Kebbe,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1203,Keffi,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1204,Khana,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1205,Kibiya,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1206,Kirfi,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1207,Kiri Kasamma,Taura,,1095,730,2013,0.069928121,0.069928121
1208,Kiru,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1209,Kiyawa,Takali,,1095,730,2013,0.051157313,0.051157313
1210,Kogi,Keana,,1095,730,2013,0.05092044,0.05092044
1211,Koko-Besse,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1212,Kokona,Oke-Ero,,1095,730,2013,0.142857143,0.142857143
1213,Kolokuma/Opokuma,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1214,Konduga,Darazo,,1095,730,2013,0.013271123,0.013271123
1215,Konshisha,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1216,Kontagora,Oke-Ero,,1095,730,2013,0.203929338,0.203929338
1217,Kosofe,Isoko South,,1095,730,2013,0.136199054,0.136199054
1218,Kubau,Soba,,1095,730,2013,0.060120394,0.060120394
1219,Kudan,Giwa,,1095,730,2013,0,0
1220,Kuje,Keana,,1095,730,2013,0.05092044,0.05092044
1221,Kukawa,Babura,,1095,730,2013,0.045372476,0.045372476
1222,Kumbotso,Taura,,1095,730,2013,0.069928121,0.069928121
1223,Kunchi,Babura,,1095,730,2013,0.045372476,0.045372476
1224,Kura,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1225,Kurfi,Rimi,,1095,730,2013,0.073611031,0.073611031
1226,Kurmi,Oru West,,1095,730,2013,0.049344359,0.049344359
1227,Kusada,Rimi,,1095,730,2013,0.073611031,0.073611031
1228,Kwali,Keana,,1095,730,2013,0.05092044,0.05092044
1229,Kwami,Alkaleri,,1095,730,2013,0.117278784,0.117278784
1230,Kwande,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1231,Kware,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1232,Kwaya Kusar,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1233,Lafia,Alkaleri,,1095,730,2013,0.340864276,0.340864276
1234,Lagelu,Akinyele,,1095,730,2013,0.041444389,0.041444389
1235,Lagos Island,Isoko South,,1095,730,2013,0.136199054,0.136199054
1236,Lagos Mainland,Isoko South,,1095,730,2013,0.136199054,0.136199054
1237,Lamurde,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1238,Langtang North,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1239,Langtang South,Keana,,1095,730,2013,0.05092044,0.05092044
1240,Lapai,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1241,Lau,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1242,Lavun,Oke-Ero,,1095,730,2013,0.6,0.6
1243,Lere,Soba,,1095,730,2013,0.030472784,0.030472784
1244,Logo,Keana,,1095,730,2013,0.05092044,0.05092044
1245,Lokoja,Keana,,1095,730,2013,0.05092044,0.05092044
1246,Machina,Taura,,1095,730,2013,0.069928121,0.069928121
1247,Madagali,Darazo,,1095,730,2013,0.013271123,0.013271123
1248,Madobi,Taura,,1095,730,2013,0.069928121,0.069928121
1249,Mafa,Darazo,,1095,730,2013,0.013271123,0.013271123
1250,Magama,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1251,Magumeri,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1252,Mai'Adua,Rimi,,1095,730,2013,0.073611031,0.073611031
1253,Maiduguri,Darazo,,1095,730,2013,0.013271123,0.013271123
1254,Maigatari,Babura,,1095,730,2013,0.051908626,0.051908626
1255,Maiha,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1256,Maiyama,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1257,Makoda,Babura,,1095,730,2013,0.045372476,0.045372476
1258,Makurdi,Keana,,1095,730,2013,0.05092044,0.05092044
1259,Malam Madori,Taura,,1095,730,2013,0.069928121,0.069928121
1260,Malumfashi,Gwarzo,,1095,730,2013,0.294351974,0.294351974
1261,Mangu,Darazo,,1095,730,2013,0.013271123,0.013271123
1262,Mani,Rimi,,1095,730,2013,0.073611031,0.073611031
1263,Maradun,Darazo,,1095,730,2013,0.013271123,0.013271123
1264,Mariga,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1265,Markafi,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1266,Marte,Babura,,1095,730,2013,0.045372476,0.045372476
1267,Maru,Giwa,,1095,730,2013,0,0
1268,Mashegu,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1269,Mashi,Rimi,,1095,730,2013,0.073611031,0.073611031
1270,Matazuu,Rimi,,1095,730,2013,0.073611031,0.073611031
1271,Mayo-Belwa,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1272,Mbaitoli,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1273,Mbo,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1274,Michika,Darazo,,1095,730,2013,0.013271123,0.013271123
1275,Miga,Taura,,1095,730,2013,0.069928121,0.069928121
1276,Mikang,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1277,Minjibir,Taura,,1095,730,2013,0.069928121,0.069928121
1278,Misau,Darazo,,1095,730,2013,0.013271123,0.013271123
1279,Mkpat Enin,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1280,Moba,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1281,Mobbar,Babura,,1095,730,2013,0.045372476,0.045372476
1282,Mokwa,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1283,Monguno,Babura,,1095,730,2013,0.045372476,0.045372476
1284,Mopa-Muro,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1285,Moro,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1286,Mubi North,Darazo,,1095,730,2013,0.013271123,0.013271123
1287,Mubi South,Darazo,,1095,730,2013,0.013271123,0.013271123
1288,Musawa,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1289,Mushin,Isoko South,,1095,730,2013,0.136199054,0.136199054
1290,Muya,Giwa,,1095,730,2013,0,0
1291,Nafada,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1292,Nangere,Darazo,,1095,730,2013,0.013271123,0.013271123
1293,Nasarawa-Eggon,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1294,Nasarawa1,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1295,Nasarawa2,Keana,,1095,730,2013,0.113979606,0.113979606
1296,Ndokwa East,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1297,Ndokwa West,Isoko South,,1095,730,2013,0.136199054,0.136199054
1298,Nembe,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1299,Ngala,Taura,,1095,730,2013,0.069928121,0.069928121
1300,Nganzai,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1301,Ngaski,Owan East,,1095,730,2013,0.222222222,0.222222222
1302,Ngor-Okpala,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1303,Nguru,Taura,,1095,730,2013,0.161180182,0.161180182
1304,Ningi,Takali,,1095,730,2013,0.051157313,0.051157313
1305,Njaba,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1306,Njikoka,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1307,Nkanu East,Owan East,,1095,730,2013,0.044332263,0.044332263
1308,Nkanu West,Uzo-Uwani,,1095,730,2013,0.25,0.25
1309,Nkwerre,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1310,Nnewi North,Oru West,,1095,730,2013,0.049344359,0.049344359
1311,Nnewi South,Oru West,,1095,730,2013,0.049344359,0.049344359
1312,Nsit Atai,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1313,Nsit Ibom,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1314,Nsit Ubium,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1315,Nsukka,Uzo-Uwani,,1095,730,2013,0.13812347,0.13812347
1316,Numan,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1317,Nwangele,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1318,Obafemi-Owode,Owan East,,1095,730,2013,0.044332263,0.044332263
1319,Obanliku,Obubra,,1095,730,2013,0.25,0.25
1320,Obi Nwa,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1321,Obi1,Keana,,1095,730,2013,0.05092044,0.05092044
1322,Obi2,Keana,,1095,730,2013,0.05092044,0.05092044
1323,Obia/Akpor,Ahoada West,,1095,730,2013,0.249274161,0.249274161
1324,Obokun,Akinyele,,1095,730,2013,0.041444389,0.041444389
1325,Obot Akara,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1326,Obowo,Ngor-Okpala,,1095,730,2013,0.25,0.25
1327,Obubra,Obubra,,1095,730,2013,0.050301814,0.050301814
1328,Obudu,Obubra,,1095,730,2013,0.050301814,0.050301814
1329,Odeda,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1330,Odigbo,Akinyele,,1095,730,2013,0.041444389,0.041444389
1331,Odo-Otin,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1332,Odogbolu,Owan East,,1095,730,2013,0.044332263,0.044332263
1333,Odukpani,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1334,Offa,Akinyele,,1095,730,2013,0.041444389,0.041444389
1335,Ofu,Owan East,,1095,730,2013,0.044332263,0.044332263
1336,Ogba/Egbema/Ndoni,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1337,Ogbadibo,Owan East,,1095,730,2013,0.044332263,0.044332263
1338,Ogbaru,Ahoada West,,1095,730,2013,0.096335521,0.096335521
1339,Ogbia,Ahoada West,,1095,730,2013,0.42920309,0.42920309
1340,Ogbomosho North,Akinyele,,1095,730,2013,0.041444389,0.041444389
1341,Ogbomosho South,Akinyele,,1095,730,2013,0.041444389,0.041444389
1342,Ogo Oluwa,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1343,Ogoja,Obubra,,1095,730,2013,0.050301814,0.050301814
1344,Ogori/Mangongo,Owan East,,1095,730,2013,0.044332263,0.044332263
1345,Ogu/Bolo,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1346,Ogun waterside,Owan East,,1095,730,2013,0.044332263,0.044332263
1347,Oguta,Oru West,,1095,730,2013,0.049344359,0.049344359
1348,Ohafia,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1349,Ohaji/Egbema,Oru West,,1095,730,2013,0.049344359,0.049344359
1350,Ohaozara,Obubra,,1095,730,2013,0.074137482,0.074137482
1351,Ohaukwu,Owan East,,1095,730,2013,0.044332263,0.044332263
1352,Ohimini,Akinyele,,1095,730,2013,0.041444389,0.041444389
1353,Oji-River,Oru West,,1095,730,2013,0.049344359,0.049344359
1354,Ojo,Isoko South,,1095,730,2013,0.149211683,0.149211683
1355,Oju,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1356,Oke-Ero,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1357,Okehi,Owan East,,1095,730,2013,0.044332263,0.044332263
1358,Okene,Owan East,,1095,730,2013,0.044332263,0.044332263
1359,Okigwe,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1360,Okitipupa,Owan East,,1095,730,2013,0.044332263,0.044332263
1361,Okobo,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1362,Okpe,Isoko South,,1095,730,2013,0.136199054,0.136199054
1363,Okpokwu,Akinyele,,1095,730,2013,0.041444389,0.041444389
1364,Okrika,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1365,Ola-oluwa,Akinyele,,1095,730,2013,0.041444389,0.041444389
1366,Olamabolo,Owan East,,1095,730,2013,0.044332263,0.044332263
1367,Olorunda,Akinyele,,1095,730,2013,0.041444389,0.041444389
1368,Olorunsogo,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1369,Oluyole,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1370,Omala,Keana,,1095,730,2013,0.05092044,0.05092044
1371,Omumma,Ngor-Okpala,,1095,730,2013,0.5,0.5
1372,Ona-Ara,Akinyele,,1095,730,2013,0.041444389,0.041444389
1373,Ondo East,Akinyele,,1095,730,2013,0.041444389,0.041444389
1374,Ondo West,Akinyele,,1095,730,2013,0.041444389,0.041444389
1375,Onicha,Obubra,,1095,730,2013,0.093322793,0.093322793
1376,Onitsha North,Uzo-Uwani,,1095,730,2013,0.195594707,0.195594707
1377,Onitsha South,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1378,Onna,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1379,Opobo/Nkoro,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1380,Oredo,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1381,Orelope,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1382,Orhionmwon,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1383,Ori Ire,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1384,Oriade,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1385,Orlu,Oru West,,1095,730,2013,0.049344359,0.049344359
1386,Orolu,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1387,Oron,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1388,Orsu,Oru West,,1095,730,2013,0.049344359,0.049344359
1389,Oru East,Oru West,,1095,730,2013,0.049344359,0.049344359
1390,Oru West,Oru West,,1095,730,2013,0.049344359,0.049344359
1391,Oruk Anam,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1392,Orumba North,Oru West,,1095,730,2013,0.5,0.5
1393,Orumba South,Oru West,,1095,730,2013,0.049344359,0.049344359
1394,Ose,Owan East,,1095,730,2013,0.044332263,0.044332263
1395,Oshimili North,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1396,Oshimili South,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1397,Oshodi-Isolo,Uzo-Uwani,,1095,730,2013,0.102010642,0.102010642
1398,Osisioma Ngwa,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1399,Osogbo,Owan East,,1095,730,2013,0.044332263,0.044332263
1400,Oturkpo,Owan East,,1095,730,2013,0.044332263,0.044332263
1401,Ovia North East,Owan East,,1095,730,2013,0.044332263,0.044332263
1402,Ovia South West,Akinyele,,1095,730,2013,0.041444389,0.041444389
1403,Owan East,Owan East,,1095,730,2013,0.044332263,0.044332263
1404,Owan West,Owan East,,1095,730,2013,0.044332263,0.044332263
1405,Owerri North,Ngor-Okpala,,1095,730,2013,0.127955167,0.127955167
1406,Owerri West,Ngor-Okpala,,1095,730,2013,0.040385726,0.040385726
1407,Owerri-Municipal,Oru West,,1095,730,2013,0.049344359,0.049344359
1408,Owo,Owan East,,1095,730,2013,0.044332263,0.044332263
1409,Oye,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1410,Oyi,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1411,Oyigbo,Nsit Ubium,,1095,730,2013,0.375,0.375
1412,Oyo East,Akinyele,,1095,730,2013,0.041444389,0.041444389
1413,Oyo West,Akinyele,,1095,730,2013,0.041444389,0.041444389
1414,Oyun,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1415,Pailoro,Oke-Ero,,1095,730,2013,0.5,0.5
1416,Pankshin,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1417,Patani,Isoko South,,1095,730,2013,0.136199054,0.136199054
1418,Pategi,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1419,Port-Harcourt,Ahoada West,,1095,730,2013,0.085606364,0.085606364
1420,Potiskum,Darazo,,1095,730,2013,0.013271123,0.013271123
1421,Qua'an Pan,Keana,,1095,730,2013,0.05092044,0.05092044
1422,Rabah,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1423,Rafi,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1424,Rano,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1425,Remo North,Owan East,,1095,730,2013,0.044332263,0.044332263
1426,Rijau,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1427,Rimi,Rimi,,1095,730,2013,0.073611031,0.073611031
1428,Rimin Gado,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1429,Ringim,Taura,,1095,730,2013,0.045531259,0.045531259
1430,Riyom,Soba,,1095,730,2013,0.030472784,0.030472784
1431,Rogo,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1432,Roni,Babura,,1095,730,2013,0.045372476,0.045372476
1433,Sabon Birni,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1434,Sabon-Gari,Soba,,1095,730,2013,0.030472784,0.030472784
1435,Sabuwa,Giwa,,1095,730,2013,0,0
1436,Safana,Babura,,1095,730,2013,0.045372476,0.045372476
1437,Sagbama,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1438,Sakaba,Alkaleri,,1095,730,2013,0.085409263,0.085409263
1439,Saki East,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1440,Saki West,Akinyele,,1095,730,2013,0.041444389,0.041444389
1441,Sandamu,Rimi,,1095,730,2013,0.107945236,0.107945236
1442,Sanga,Soba,,1095,730,2013,0.030472784,0.030472784
1443,Sapele,Isoko South,,1095,730,2013,0.136199054,0.136199054
1444,Sardauna,Oru West,,1095,730,2013,0.081749016,0.081749016
1445,Shagamu,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1446,Shagari,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1447,Shanga,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1448,Shani,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1449,Shanono,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1450,Shelleng,Darazo,,1095,730,2013,0.013271123,0.013271123
1451,Shendam,Keana,,1095,730,2013,0.05092044,0.05092044
1452,Shinkafi,Rimi,,1095,730,2013,0.073611031,0.073611031
1453,Shira,Takali,,1095,730,2013,0.051157313,0.051157313
1454,Shiroro,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1455,Shomgom,Alkaleri,,1095,730,2013,0.118912636,0.118912636
1456,Shomolu,Isoko South,,1095,730,2013,0.25,0.25
1457,Silame,Gawabawa,,1095,730,2013,0.073810029,0.073810029
1458,Soba,Soba,,1095,730,2013,0.076462761,0.076462761
1459,Sokoto North,Gawabawa,,1095,730,2013,0.267553088,0.267553088
1460,Sokoto South,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1461,Song,Darazo,,1095,730,2013,0.013271123,0.013271123
1462,Southern Ijaw,Ahoada West,,1095,730,2013,0.179282178,0.179282178
1463,Sule-Tankarkar,Babura,,1095,730,2013,0.140640953,0.140640953
1464,Suleja,Giwa,,1095,730,2013,0,0
1465,Sumaila,Takali,,1095,730,2013,0.051157313,0.051157313
1466,Suru,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1467,Surulere1,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1468,Surulere2,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1469,Tafa,Oke-Ero,,1095,730,2013,0.109211148,0.109211148
1470,Tafawa-Balewa,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1471,Tai,Nsit Ubium,,1095,730,2013,0.116736022,0.116736022
1472,Takali,Takali,,1095,730,2013,0.051157313,0.051157313
1473,Takum,Keana,,1095,730,2013,0.05092044,0.05092044
1474,Talata Mafara,Darazo,,1095,730,2013,0.013271123,0.013271123
1475,Tambuwal,Birnin Kebbi,,1095,730,2013,0.160741194,0.160741194
1476,Tangaza,Gawabawa,,1095,730,2013,0.057720348,0.057720348
1477,Tarauni,Alkaleri,,1095,730,2013,0.053619382,0.053619382
1478,Tarka,Keana,,1095,730,2013,0.05092044,0.05092044
1479,Tarmua,Rimi,,1095,730,2013,0.073611031,0.073611031
1480,Taura,Taura,,1095,730,2013,0.076923077,0.076923077
1481,Tofa,Taura,,1095,730,2013,0.069928121,0.069928121
1482,Toro,Giwa,,1095,730,2013,0,0
1483,Toto,Keana,,1095,730,2013,0.05092044,0.05092044
1484,Toungo,Keana,,1095,730,2013,0.05092044,0.05092044
1485,Tsafe,Takali,,1095,730,2013,0.051157313,0.051157313
1486,Tsanyawa,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1487,Tudun Wada,Gwarzo,,1095,730,2013,0.023765288,0.023765288
1488,Tureta,Birnin Kebbi,,1095,730,2013,0.159709946,0.159709946
1489,Udenu,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1490,Udi,Uzo-Uwani,,1095,730,2013,0.072215691,0.072215691
1491,Udu,Isoko South,,1095,730,2013,0.136199054,0.136199054
