LGA,LGA_old,repDS,simday,duration,year,mortality_rate,kill_rate,block_initial,U5_ITN_use_m,U5201.repDS,U5_ITN_use_l,U5_ITN_use,six_nine_ITN_use_m,six_nine_ITN_use_l,six_nine_ITN_use,six_n.year,ten_eighteen_ITN_use_m,ten_eighteen_ITN_use_l,ten_eighteen_ITN_use,ten_e.year,over_eighteen_ITN_use_m,over_eighteen_ITN_use_l,over_eighteen_ITN_use,over_.year
Egor,Egor,Uzo-Uwani,2920,-1,2018,0.42209808,0.477643111,0.53,0.199248098,Uzo-Uwani,0.161642862,0.236853335,0.166666667,0.123044774,0.21028856,2018,0.21594687,0.18379443,0.24809931,2018,0.156359395,0.127296428,0.185422361,2018
Esan North East,Esan North East,Uzo-Uwani,2920,-1,2018,0.339061878,0.409684078,0.53,0.266666667,Uzo-Uwani,0.229061431,0.304271903,0.3,0.256378107,0.343621893,2018,0.230769231,0.198616791,0.262921671,2018,0.227272727,0.198209761,0.256335694,2018
Esan Central,Esan Central,Owan East,2920,-1,2018,0.34342137,0.413280793,0.53,0.555555556,Owan East,0.503116702,0.60799441,0.625,0.574203667,0.675796333,2018,0.235294118,0.190995762,0.279592473,2018,0.280701754,0.240103298,0.321300211,2018
Esan South East,Esan South East,Uzo-Uwani,2920,-1,2018,0.404971726,0.463795838,0.53,0.419240922,Uzo-Uwani,0.381635686,0.456846158,0.298191902,0.254570009,0.341813795,2018,0.318773719,0.286621279,0.350926159,2018,0.413052039,0.383989072,0.442115005,2018
Esan West,Esan West,Uzo-Uwani,2920,-1,2018,0.366421113,0.432241487,0.53,0.333333333,Uzo-Uwani,0.295728097,0.370938569,0.4,0.356378107,0.443621893,2018,0.6,0.56784756,0.63215244,2018,0.243243243,0.214180277,0.27230621,2018
Etsako Central,Etsako Central,Owan East,2920,-1,2018,0.300181787,0.377689484,0.53,0.25,Owan East,0.197561146,0.302438854,0.133333333,0.082537,0.184129666,2018,0.391304348,0.347005992,0.435602703,2018,0.160714286,0.120115829,0.201312742,2018
Etsako East,Etsako East,Owan East,2920,-1,2018,0.314825995,0.389711717,0.53,0.222853343,Owan East,0.170414489,0.275292197,0.035081229,0,0.085877562,2018,0.082263184,0.037964828,0.126561539,2018,0.219326988,0.178728532,0.259925444,2018
Etsako West,Etsako West,Owan East,2920,-1,2018,0.290127246,0.36946828,0.53,0.156801223,Owan East,0.104362369,0.209240077,0.047429771,0,0.098226104,2018,0.039901288,0,0.084199643,2018,0.091796309,0.051197853,0.132394766,2018
Igueben,Igueben,Uzo-Uwani,2920,-1,2018,0.415233246,0.472108841,0.53,0.246225282,Uzo-Uwani,0.208620046,0.283830518,0.155754508,0.112132615,0.199376401,2018,0.318977515,0.286825075,0.351129955,2018,0.312708352,0.283645386,0.341771319,2018
Ikpoba-Okha,Ikpoba-Okha,Uzo-Uwani,2920,-1,2018,0.323305427,0.396692086,0.53,0.320654373,Uzo-Uwani,0.283049137,0.358259609,0.317064796,0.273442903,0.360686689,2018,0.486610421,0.454457981,0.518762861,2018,0.409053457,0.37999049,0.438116423,2018
Aninri,Aninri,Oru West,2920,-1,2018,0.430439768,0.484335586,0.53,0.415856951,Oru West,0.35572105,0.475992853,0.502677276,0.432624532,0.572730021,2018,0.181500874,0.130343973,0.232657776,2018,0.379519564,0.330065899,0.428973228,2018
Oredo,Oredo,Uzo-Uwani,2920,-1,2018,0.382076571,0.445104909,0.53,0.408607556,Uzo-Uwani,0.37100232,0.446212793,0.324212256,0.280590363,0.367834149,2018,0.228866773,0.196714333,0.261019213,2018,0.318484301,0.289421334,0.347547267,2018
Orhionmwon,Orhionmwon,Uzo-Uwani,2920,-1,2018,0.335936711,0.407105953,0.53,0.25178341,Uzo-Uwani,0.214178174,0.289388646,0.296366685,0.252744792,0.339988578,2018,0.275456393,0.243303953,0.307608833,2018,0.242035061,0.212972094,0.271098027,2018
Ovia North East,Ovia North East,Owan East,2920,-1,2018,0.337624396,0.408498179,0.53,0.363636364,Owan East,0.31119751,0.416075218,0.3,0.249203667,0.350796333,2018,0.166666667,0.122368311,0.210965022,2018,0.375,0.334401544,0.415598456,2018
Ovia South West,Ovia South West,Akinyele,2920,-1,2018,0.363545715,0.429873962,0.53,0.631147615,Akinyele,0.589542652,0.672752578,0.384615397,0.337828689,0.431402104,2018,0.516129069,0.475237294,0.557020843,2018,0.518817183,0.485356593,0.552277772,2018
Owan East,Owan East,Owan East,2920,-1,2018,0.315089802,0.389928709,0.53,0.37037037,Owan East,0.317931516,0.422809224,0.25,0.199203667,0.300796333,2018,0.25,0.205701645,0.294298355,2018,0.372093023,0.331494567,0.41269148,2018
Owan West,Owan West,Owan East,2920,-1,2018,0.389346565,0.451058274,0.53,0.151941644,Owan East,0.09950279,0.204380498,0.138882972,0.088086639,0.189679305,2018,0.214010569,0.169712213,0.258308924,2018,0.387601876,0.347003419,0.428200332,2018
Uhunmwonde,Uhunmwonde,Owan East,2920,-1,2018,0.3888156,0.450623986,0.53,0.224944264,Owan East,0.17250541,0.277383118,0.162064783,0.11126845,0.212861116,2018,0.167862242,0.123563886,0.212160597,2018,0.283756511,0.243158054,0.324354967,2018
Ado Ekiti,Ado Ekiti,Owan East,2920,-1,2018,0.357399296,0.424809523,0.53,0.307654798,Owan East,0.255215944,0.360093652,0.266792702,0.215996369,0.317589035,2018,0.30162414,0.257325785,0.345922495,2018,0.251320966,0.210722509,0.291919422,2018
Efon-Alayee,Efon-Alayee,Oke-Ero,2920,-1,2018,0.32342441,0.396790109,0.53,0.209302326,Oke-Ero,0.171495525,0.247109126,0.375,0.340545646,0.409454354,2018,0.166666667,0.135847464,0.19748587,2018,0.225490196,0.195974819,0.255005573,2018
Ekiti East,Ekiti East,Oke-Ero,2920,-1,2018,0.342294717,0.412351259,0.53,0.25,Oke-Ero,0.2121932,0.2878068,0.299429972,0.264975618,0.333884325,2018,0.125,0.094180797,0.155819203,2018,0.188679245,0.159163869,0.218194622,2018
Ekiti South West,Ekiti South West,Oke-Ero,2920,-1,2018,0.434979733,0.487961894,0.53,0.27166064,Oke-Ero,0.23385384,0.30946744,0.266233759,0.231779405,0.300688112,2018,0.271209078,0.240389875,0.302028281,2018,0.255773664,0.226258287,0.285289041,2018
Awgu,Awgu,Oru West,2920,-1,2018,0.428474781,0.482762456,0.53,0.083333333,Oru West,0.023197432,0.143469235,0.095238095,0.02518535,0.16529084,2018,0.107142857,0.055985956,0.158299759,2018,0.085365854,0.035912189,0.134819518,2018
Ekiti West,Ekiti West,Oke-Ero,2920,-1,2018,0.332828195,0.404541983,0.53,0.184223534,Oke-Ero,0.146416734,0.222030334,0.213830864,0.179376511,0.248285218,2018,0.207872038,0.177052835,0.238691241,2018,0.250242197,0.22072682,0.279757574,2018
Emure,Emure,Oke-Ero,2920,-1,2018,0.372039671,0.436863758,0.53,0.357142857,Oke-Ero,0.319336057,0.394949657,0.153846154,0.1193918,0.188300508,2018,0.090909091,0.060089888,0.121728294,2018,0.216666667,0.18715129,0.246182043,2018
Gboyin,Gboyin,Obubra,2920,-1,2018,0.286540024,0.36654315,0.53,0.31983529,Obubra,0.252142002,0.387528578,0.131551915,0.049195585,0.213908245,2018,0.188804999,0.110014756,0.267595243,2018,0.238079038,0.178957973,0.297200103,2018
Idosi-Osi,Idosi-Osi,Oke-Ero,2920,-1,2018,0.302701283,0.379754213,0.53,0.200434256,Oke-Ero,0.162627456,0.238241057,0.201353458,0.166899104,0.235807812,2018,0.15356295,0.122743747,0.184382153,2018,0.157016209,0.127500833,0.186531586,2018
Ijero,Ijero,Oke-Ero,2920,-1,2018,0.264220599,0.348459432,0.53,0.351895834,Oke-Ero,0.314089034,0.389702634,0.399107494,0.36465314,0.433561848,2018,0.215514406,0.184695203,0.246333609,2018,0.210181374,0.180665998,0.239696751,2018
Ikere,Ikere,Owan East,2920,-1,2018,0.456857423,0.50525877,0.53,0.5,Owan East,0.447561146,0.552438854,0.166666667,0.115870334,0.217463,2018,0.3,0.255701645,0.344298355,2018,0.288888889,0.248290432,0.329487345,2018
Ikole,Ikole,Oke-Ero,2920,-1,2018,0.320812672,0.394638898,0.53,0.213149407,Oke-Ero,0.175342607,0.250956208,0.229371439,0.194917085,0.263825793,2018,0.189242759,0.158423556,0.220061962,2018,0.224233591,0.194718214,0.253748968,2018
Ilemeji,Ilemeji,Oke-Ero,2920,-1,2018,0.308389127,0.384421328,0.53,0.666666667,Oke-Ero,0.628859866,0.704473467,0.571428571,0.536974218,0.605882925,2018,0.4,0.369180797,0.430819203,2018,0.24,0.210484623,0.269515377,2018
Irepodun-Ifelodun,Irepodun/Ifelodun,Oke-Ero,2920,-1,2018,0.314066122,0.38908676,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ise-Orun,Ise/Orun,Oke-Ero,2920,-1,2018,0.409896538,0.467791215,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moba,Moba,Oke-Ero,2920,-1,2018,0.282164723,0.362981752,0.53,0.383931717,Oke-Ero,0.346124917,0.421738517,0.196426059,0.161971705,0.230880413,2018,0.159547617,0.128728414,0.19036682,2018,0.17050588,0.140990503,0.200021256,2018
Oye,Oye,Oke-Ero,2920,-1,2018,0.299868816,0.377433124,0.53,0.245703847,Oke-Ero,0.207897047,0.283510647,0.209197195,0.174742842,0.243651549,2018,0.036515435,0.005696232,0.067334638,2018,0.143266993,0.113751616,0.17278237,2018
Ezeagu,Ezeagu,Uzo-Uwani,2920,-1,2018,0.415961311,0.472696867,0.53,0.406541925,Uzo-Uwani,0.368936689,0.444147161,0.310152923,0.26653103,0.353774816,2018,0.183547524,0.151395084,0.215699964,2018,0.347315147,0.318252181,0.376378113,2018
Igbo-Etiti,Igbo-Etiti,Uzo-Uwani,2920,-1,2018,0.38332308,0.44612671,0.53,0.169787781,Uzo-Uwani,0.132182545,0.207393017,0.114435291,0.070813398,0.158057184,2018,0.170949379,0.138796939,0.203101819,2018,0.215102855,0.186039888,0.244165821,2018
Igbo-Eze North,Igbo-Eze North,Uzo-Uwani,2920,-1,2018,0.332315805,0.404119407,0.53,0.221092798,Uzo-Uwani,0.183487562,0.258698034,0.217855838,0.174233945,0.261477731,2018,0.209511436,0.177358996,0.241663876,2018,0.118120562,0.089057596,0.147183529,2018
Igbo-Eze South,Igbo-Eze South,Uzo-Uwani,2920,-1,2018,0.361653388,0.428315236,0.53,0.233254471,Uzo-Uwani,0.195649235,0.270859707,0.136519718,0.092897825,0.180141611,2018,0.166793844,0.134641404,0.198946284,2018,0.240351624,0.211288658,0.269414591,2018
Isi-Uzo,Isi-Uzo,Owan East,2920,-1,2018,0.425114132,0.480067127,0.53,0.464431748,Owan East,0.411992894,0.516870602,0.418946669,0.368150336,0.469743002,2018,0.343821936,0.299523581,0.388120292,2018,0.380122437,0.33952398,0.420720893,2018
Nkanu East,Nkanu East,Owan East,2920,-1,2018,0.414364125,0.471406566,0.53,0.559380035,Owan East,0.506941181,0.611818889,0.306545916,0.255749583,0.357342249,2018,0.262474999,0.218176644,0.306773354,2018,0.394325816,0.353727359,0.434924272,2018
Nkanu West,Nkanu West,Uzo-Uwani,2920,-1,2018,0.464287853,0.511059551,0.53,0.210526316,Uzo-Uwani,0.17292108,0.248131552,0.1,0.056378107,0.143621893,2018,0.160050482,0.127898042,0.192202922,2018,0.106060606,0.07699764,0.135123572,2018
Nsukka,Nsukka,Uzo-Uwani,2920,-1,2018,0.391481406,0.452803528,0.53,0.38611887,Uzo-Uwani,0.348513634,0.423724106,0.308084027,0.264462134,0.35170592,2018,0.130108738,0.097956298,0.162261178,2018,0.221830526,0.192767559,0.250893492,2018
Oji-River,Oji-River,Oru West,2920,-1,2018,0.407484101,0.465835335,0.53,0.086956522,Oru West,0.02682062,0.147092423,0.225946586,0.155893841,0.295999331,2018,0.055555556,0.004398654,0.106712457,2018,0.038961039,0,0.088414704,2018
Udenu,Udenu,Uzo-Uwani,2920,-1,2018,0.38139738,0.444547985,0.53,0.218782976,Uzo-Uwani,0.18117774,0.256388212,0.170819671,0.127197778,0.214441564,2018,0.028096039,0,0.060248479,2018,0.175444736,0.146381769,0.204507702,2018
Udi,Udi,Uzo-Uwani,2920,-1,2018,0.379547492,0.443030522,0.53,0.3040081,Uzo-Uwani,0.266402864,0.341613336,0.253926617,0.210304724,0.29754851,2018,0.162436058,0.130283618,0.194588498,2018,0.258933681,0.229870715,0.287996648,2018
Uzo-Uwani,Uzo-Uwani,Uzo-Uwani,2920,-1,2018,0.404737188,0.463605313,0.53,0.327028337,Uzo-Uwani,0.289423101,0.364633573,0.367206931,0.323585038,0.410828823,2018,0.086675444,0.054523004,0.118827884,2018,0.252716862,0.223653896,0.281779829,2018
Ahiazu-Mbaise,Ahiazu-Mbaise,Ngor-Okpala,2920,-1,2018,0.4502266,0.500049325,0.53,0.090909091,Ngor-Okpala,0.023044585,0.158773597,0.428571429,0.367726058,0.489416799,2018,0.076923077,0.015394179,0.138451975,2018,0.214285714,0.159085849,0.26948558,2018
Abaji,Abaji,Keana,2920,-1,2018,0.476373849,0.520406247,0.53,0.426753569,Keana,0.375525085,0.477982054,0.242500786,0.197681435,0.287320137,2018,0.181989309,0.136885987,0.227092631,2018,0.341084875,0.300489293,0.381680457,2018
Bwari,Bwari,Giwa,2920,-1,2018,0.558433035,0.580366866,0.652607426,0.244205568,Giwa,0.170641698,0.317769437,0.13000955,0.026050463,0.233968638,2018,0.04295174,0,0.140462117,2018,0.179001411,0.090993159,0.267009662,2018
Gwagwalada,Gwagwalada,Keana,2920,-1,2018,0.555904987,0.578622846,0.648144758,0.335692259,Keana,0.284463775,0.386920744,0.228815615,0.183996264,0.273634966,2018,0.178987204,0.133883882,0.224090526,2018,0.224981429,0.184385848,0.265577011,2018
Kuje,Kuje,Keana,2920,-1,2018,0.448338859,0.498560793,0.53,0.508873086,Keana,0.457644601,0.56010157,0.36051872,0.315699369,0.405338071,2018,0.345747474,0.300644152,0.390850796,2018,0.443661769,0.403066187,0.484257351,2018
Kwali,Kwali,Keana,2920,-1,2018,0.476055073,0.520161192,0.53,0.249141339,Keana,0.197912855,0.300369824,0.091169507,0.046350156,0.135988857,2018,0.095544523,0.050441201,0.140647845,2018,0.240719521,0.200123939,0.281315103,2018
Bunkure,Bunkure,Gwarzo,2920,-1,2018,0.769743323,0.698564959,0.87742476,0.829787234,Gwarzo,0.778883163,0.880691305,0.666666667,0.605298525,0.728034808,2018,0.794117647,0.726861505,0.861373789,2018,0.861111111,0.812775081,0.909447141,2018
Abuja Municipal,Abuja Municipal,Keana,2920,-1,2018,0.500846708,0.538963989,0.535536339,0.418523067,Keana,0.367294583,0.469751552,0.320238662,0.275419311,0.365058013,2018,0.155117782,0.11001446,0.200221104,2018,0.264070273,0.223474691,0.304665855,2018
Akko,Akko,Alkaleri,2920,-1,2018,0.430348191,0.484262319,0.53,0.31899959,Alkaleri,0.272036071,0.365963109,0.2148466,0.168844272,0.260848928,2018,0.214430948,0.170960153,0.257901742,2018,0.466775466,0.430957167,0.502593765,2018
Balanga,Balanga,Alkaleri,2920,-1,2018,0.625491041,0.623897182,0.752087661,0.556849082,Alkaleri,0.509885563,0.603812601,0.508376924,0.462374596,0.554379253,2018,0.564286353,0.520815558,0.607757147,2018,0.803248637,0.767430337,0.839066936,2018
Billiri,Billiri,Alkaleri,2920,-1,2018,0.209402585,0.305232023,0.53,0.531522209,Alkaleri,0.48455869,0.578485728,0.380907069,0.334904741,0.426909398,2018,0.33393797,0.290467176,0.377408765,2018,0.705255164,0.669436865,0.741073464,2018
Dukku,Dukku,Darazo,2920,-1,2018,0.67468816,0.652305857,0.805848475,0.233051961,Darazo,0.176578534,0.289525388,0.096059125,0.050680191,0.141438058,2018,0.098622582,0.048697455,0.148547709,2018,0.422999526,0.369945422,0.47605363,2018
Funakaye,Funakaye,Alkaleri,2920,-1,2018,0.631961788,0.627807972,0.759977431,0.35483871,Alkaleri,0.307875191,0.401802229,0.215686275,0.169683946,0.261688603,2018,0.205882353,0.162411559,0.249353147,2018,0.555555556,0.519737256,0.591373855,2018
Gombe,Gombe,Alkaleri,2920,-1,2018,0.497689178,0.536599101,0.53,0.359366859,Alkaleri,0.31240334,0.406330378,0.280686294,0.234683966,0.326688622,2018,0.281409971,0.237939177,0.324880765,2018,0.460274947,0.424456648,0.496093247,2018
Kaltungo,Kaltungo,Alkaleri,2920,-1,2018,0.500615672,0.538791259,0.534996603,0.484534717,Alkaleri,0.437571198,0.531498236,0.381738609,0.335736281,0.427740937,2018,0.338571783,0.295100989,0.382042577,2018,0.497522113,0.461703814,0.533340413,2018
Kwami,Kwami,Alkaleri,2920,-1,2018,0.528174359,0.559035931,0.595270043,0.304503189,Alkaleri,0.25753967,0.351466708,0.193656634,0.147654306,0.239658962,2018,0.159344999,0.115874205,0.202815793,2018,0.530232685,0.494414386,0.566050985,2018
Dala,Dala,Alkaleri,2920,-1,2018,0.582690135,0.59673093,0.692623794,0.658560253,Alkaleri,0.611596734,0.705523772,0.452861936,0.406859607,0.498864264,2018,0.465236703,0.421765908,0.508707497,2018,0.621102597,0.585284298,0.656920897,2018
Nafada,Nafada,Alkaleri,2920,-1,2018,0.699548844,0.665494757,0.828152091,0.480470832,Alkaleri,0.433507313,0.527434351,0.387279203,0.341276875,0.433281531,2018,0.271401175,0.227930381,0.314871969,2018,0.718152909,0.68233461,0.753971209,2018
Shomgom,Shomgom,Alkaleri,2920,-1,2018,0.393550536,0.454493674,0.53,0.528795842,Alkaleri,0.481832324,0.575759361,0.400231178,0.35422885,0.446233507,2018,0.481615342,0.438144547,0.525086136,2018,0.835300207,0.799481908,0.871118506,2018
Yamaltu-Deba,Yamaltu/Deba,Alkaleri,2920,-1,2018,0.541765398,0.568738538,0.622104449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aboh-Mbaise,Aboh-Mbaise,Ngor-Okpala,2920,-1,2018,0.366998982,0.432717137,0.53,0.194444444,Ngor-Okpala,0.126579939,0.26230895,0.266473717,0.205628347,0.327319088,2018,0.076923077,0.015394179,0.138451975,2018,0.086021505,0.03082164,0.141221371,2018
Fagge,Fagge,Alkaleri,2920,-1,2018,0.567041099,0.586251328,0.667379557,0.484534717,Alkaleri,0.437571198,0.531498236,0.381738609,0.335736281,0.427740937,2018,0.338571783,0.295100989,0.382042577,2018,0.497522113,0.461703814,0.533340413,2018
Ehime-Mbano,Ehime-Mbano,Ngor-Okpala,2920,-1,2018,0.459803075,0.507563152,0.53,0.1769013,Ngor-Okpala,0.109036794,0.244765806,0.190706742,0.129861371,0.251552112,2018,0.191736714,0.130207816,0.253265612,2018,0.128451426,0.07325156,0.183651291,2018
Ezinihitte,Ezinihitte,Ngor-Okpala,2920,-1,2018,0.456817192,0.505227255,0.53,0.039516986,Ngor-Okpala,0,0.107381492,0.062695796,0.001850426,0.123541167,2018,0.109386966,0.047858068,0.170915864,2018,0.189200567,0.134000702,0.244400432,2018
Ideato North,Ideato North,Oru West,2920,-1,2018,0.449066913,0.499135162,0.53,0.096977064,Oru West,0.036841162,0.157112965,0.134732491,0.064679746,0.204785236,2018,0.062479402,0.011322501,0.113636304,2018,0.126360864,0.076907199,0.175814528,2018
Ideato South,Ideato South,Ngor-Okpala,2920,-1,2018,0.438565746,0.490817759,0.53,0.454545455,Ngor-Okpala,0.386680949,0.52240996,0.266473717,0.205628347,0.327319088,2018,0.095238095,0.033709197,0.156766993,2018,0.117647059,0.062447193,0.172846924,2018
Ihitte-Uboma,Ihitte/Uboma,Ngor-Okpala,2920,-1,2018,0.471133329,0.516367403,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ikeduru,Ikeduru,Ngor-Okpala,2920,-1,2018,0.402638622,0.461899584,0.53,0.169572346,Ngor-Okpala,0.10170784,0.237436852,0.12167345,0.06082808,0.182518821,2018,0.171591701,0.110062804,0.233120599,2018,0.240899779,0.185699913,0.296099644,2018
Isiala Mbano,Isiala Mbano,Ngor-Okpala,2920,-1,2018,0.468083262,0.514006846,0.53,0.289884807,Ngor-Okpala,0.222020301,0.357749313,0.243586368,0.182740997,0.304431738,2018,0.227390223,0.165861325,0.288919121,2018,0.210542634,0.155342768,0.265742499,2018
Isu,Isu,Ngor-Okpala,2920,-1,2018,0.310898215,0.386482512,0.53,0.214285714,Ngor-Okpala,0.146421208,0.28215022,0.266473717,0.205628347,0.327319088,2018,0.25,0.188471102,0.311528898,2018,0.288135593,0.232935728,0.343335459,2018
Mbaitoli,Mbaitoli,Ngor-Okpala,2920,-1,2018,0.257476859,0.343041421,0.53,0.388128732,Ngor-Okpala,0.320264226,0.455993237,0.305279057,0.244433687,0.366124428,2018,0.151276234,0.089747336,0.212805132,2018,0.283367964,0.228168098,0.338567829,2018
Obowo,Obowo,Ngor-Okpala,2920,-1,2018,0.461408625,0.508816551,0.53,0.04616033,Ngor-Okpala,0,0.114024836,0.075746025,0.014900654,0.136591395,2018,0.067782444,0.006253546,0.129311342,2018,0.145227952,0.090028087,0.200427818,2018
Ngor-Okpala,Ngor-Okpala,Ngor-Okpala,2920,-1,2018,0.247389039,0.334983127,0.53,0.151515152,Ngor-Okpala,0.083650646,0.219379657,0.266473717,0.205628347,0.327319088,2018,0.055555556,0,0.117084453,2018,0.246153846,0.190953981,0.301353712,2018
Njaba,Njaba,Ngor-Okpala,2920,-1,2018,0.25554311,0.341492273,0.53,0.304424538,Ngor-Okpala,0.236560033,0.372289044,0.086561791,0.025716421,0.147407162,2018,0.036011103,0,0.097540001,2018,0.032867537,0,0.088067402,2018
Nkwerre,Nkwerre,Ngor-Okpala,2920,-1,2018,0.404085994,0.463076205,0.53,0.222012635,Ngor-Okpala,0.154148129,0.289877141,0.104956786,0.044111415,0.165802156,2018,0.219305704,0.157776806,0.280834602,2018,0.182582974,0.127383108,0.237782839,2018
Nwangele,Nwangele,Ngor-Okpala,2920,-1,2018,0.427322485,0.481838967,0.53,0.304424538,Ngor-Okpala,0.236560033,0.372289044,0.266473717,0.205628347,0.327319088,2018,0.219305704,0.157776806,0.280834602,2018,0.266910909,0.211711044,0.322110775,2018
Oyo East,Oyo East,Akinyele,2920,-1,2018,0.47806867,0.521707747,0.53,0.222222222,Akinyele,0.180617259,0.263827185,0.142857143,0.096070435,0.189643851,2018,0.277777778,0.236886003,0.318669552,2018,0.257575758,0.224115168,0.291036347,2018
Oguta,Oguta,Oru West,2920,-1,2018,0.21360058,0.308468253,0.53,0.35483871,Oru West,0.294702808,0.414974611,0.333333333,0.263280589,0.403386078,2018,0.24,0.188843098,0.291156902,2018,0.294117647,0.244663982,0.343571312,2018
Ohaji-Egbema,Ohaji/Egbema,Oru West,2920,-1,2018,0.230681852,0.321773866,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okigwe,Okigwe,Ngor-Okpala,2920,-1,2018,0.46132433,0.508750791,0.53,0.24,Ngor-Okpala,0.172135494,0.307864506,0.192307692,0.131462322,0.253153063,2018,0.068181818,0.00665292,0.129710716,2018,0.101449275,0.04624941,0.156649141,2018
Orlu,Orlu,Oru West,2920,-1,2018,0.36849761,0.433950418,0.53,0.260869565,Oru West,0.200733664,0.321005467,0.125,0.054947255,0.195052745,2018,0.133333333,0.082176432,0.184490235,2018,0.157303371,0.107849706,0.206757035,2018
Orsu,Orsu,Oru West,2920,-1,2018,0.258149058,0.343580402,0.53,0.257919839,Oru West,0.197783938,0.318055741,0.364935574,0.29488283,0.434988319,2018,0.328369299,0.277212397,0.3795262,2018,0.243362921,0.193909256,0.292816585,2018
Oru East,Oru East,Oru West,2920,-1,2018,0.187100101,0.288284046,0.53,0.052631579,Oru West,0,0.112767481,0.222222222,0.152169477,0.292274967,2018,0.227272727,0.176115826,0.278429629,2018,0.166666667,0.117213002,0.216120331,2018
