year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2018,Kogi,NGA projection scenario 0,0.791899588,3.360997913,-1.121066502,-1.30416631,3.02757439,-0.171387386,-5.019180328,-9.129842086
2019,Kogi,NGA projection scenario 0,0.894049531,4.064995065,3.686390611,5.913366541,10.3041803,6.87982417,7.232733275,9.903889564
2010,Kwara,NGA projection scenario 0,0,0,-100,17.17491418,-1.710853549,2.529764265,-100,-100
2011,Kwara,NGA projection scenario 0,1.222894426,5.979498067,8.668114897,17.7144872,-1.327599495,3.810001677,23.58971619,36.1897447
2012,Kwara,NGA projection scenario 0,1.246532545,6.109653397,9.624961145,18.98274391,0.511066827,5.441979138,25.97866189,39.15417767
2013,Kwara,NGA projection scenario 0,1.075736572,5.189021034,4.369475187,8.269768043,-0.600082363,1.409477726,8.71746151,18.18574769
2014,Kwara,NGA projection scenario 0,1.076655901,5.020217629,6.189600809,10.87933558,2.647788582,5.404493511,8.810371883,14.34106168
2015,Kwara,NGA projection scenario 0,0.989479112,4.390564121,0,0,0,0,0,0
2016,Kwara,NGA projection scenario 0,1.084881807,5.050364768,2.737800408,3.182994378,4.474672595,5.061536516,9.641708849,15.02769642
2017,Kwara,NGA projection scenario 0,1.022629611,4.729914351,4.634791572,4.995229983,6.744383427,6.316277776,3.35029804,7.729080383
2018,Kwara,NGA projection scenario 0,0.795340911,3.565399823,-5.751840277,-12.72982607,1.22145541,-3.02138955,-19.62024243,-18.7940382
2019,Kwara,NGA projection scenario 0,0.969913374,4.595377435,-2.788889972,-9.740472849,7.02299661,3.134031018,-1.977377548,4.664851921
2010,Lagos,NGA projection scenario 0,0,0,-100,26.24871559,6.126761018,15.47710105,-100,-100
2011,Lagos,NGA projection scenario 0,0.542420112,1.797389001,4.582527255,11.3502003,-1.217686151,6.718110132,20.60917498,27.1099076
2012,Lagos,NGA projection scenario 0,0.563593633,1.869434512,9.222141395,18.06363339,4.729698155,12.74055782,25.31718792,32.2049083
2013,Lagos,NGA projection scenario 0,0.52857002,1.606981626,1.28600374,6.242263737,-2.467947443,2.751294907,17.52955417,13.64445083
2014,Lagos,NGA projection scenario 0,0.510869854,1.650284973,0.164311781,7.620296919,-2.071479301,3.000305625,13.59385501,16.70682877
2015,Lagos,NGA projection scenario 0,0.449733706,1.414043197,0,0,0,0,0,0
2016,Lagos,NGA projection scenario 0,0.509190162,1.59449009,16.09270712,15.65084547,18.46653733,16.70535034,13.22036918,12.76105946
2017,Lagos,NGA projection scenario 0,0.566092472,1.757740256,22.75038508,24.89211702,24.75942533,23.99745631,25.87281424,24.30598014
2018,Lagos,NGA projection scenario 0,0.520090049,1.635978388,2.614448745,-2.643739429,8.385955279,4.671352436,15.64400037,15.69507858
2019,Lagos,NGA projection scenario 0,0.46756687,1.492766897,-5.259210106,-10.50588766,2.627663651,-2.418832524,3.965271925,5.567276838
2010,Nasarawa,NGA projection scenario 0,0,0,-100,23.69197695,2.036672646,8.553764778,-100,-100
2011,Nasarawa,NGA projection scenario 0,0.947081501,4.474229167,12.0251114,22.97265098,4.299879053,10.77696243,11.5556435,20.45729382
2012,Nasarawa,NGA projection scenario 0,0.961530568,4.473105831,13.50720522,24.76736224,5.387949455,12.25400447,13.25758254,20.42705085
2013,Nasarawa,NGA projection scenario 0,0.780759423,3.618498752,0.972383321,0.031148213,-0.137332788,2.09452081,-8.035243292,-2.581081325
2014,Nasarawa,NGA projection scenario 0,0.8021241,3.374404636,1.448278912,-0.90253557,3.781947604,4.670007565,-5.51872248,-9.15269747
2015,Nasarawa,NGA projection scenario 0,0.848976772,3.714369653,0,0,0,0,0,0
2016,Nasarawa,NGA projection scenario 0,0.820122396,3.594543659,7.260903454,9.53837551,8.79535197,10.3790561,-3.398723817,-3.226011565
2017,Nasarawa,NGA projection scenario 0,0.968257097,4.68286704,10.37373833,13.21611679,11.75822456,12.96484426,14.04989262,26.07434039
2018,Nasarawa,NGA projection scenario 0,0.653603139,2.739657856,-5.385444335,-9.987784163,-2.429597084,-6.360408972,-23.01283606,-26.24164766
2019,Nasarawa,NGA projection scenario 0,0.716582877,3.151922676,2.307532107,-1.394181422,9.781859976,6.949558908,-15.59452503,-15.14246102
2010,Niger,NGA projection scenario 0,0,0,-100,14.20664849,-0.06956993,3.501360478,-100,-100
2011,Niger,NGA projection scenario 0,1.143744329,5.412642999,9.631834043,17.52638765,3.019316301,7.990673212,21.83425072,20.15828499
2012,Niger,NGA projection scenario 0,1.206285697,5.855585195,12.26779168,21.39034655,5.504220104,10.47714468,28.49629962,29.99140619
2013,Niger,NGA projection scenario 0,1.005655756,4.906354914,3.443133678,5.075871689,1.8730726,3.869982652,7.124741409,8.918913024
2014,Niger,NGA projection scenario 0,1.00703933,4.820816029,4.996399631,6.588353154,5.39344766,7.196232731,7.27212287,7.019987534
2015,Niger,NGA projection scenario 0,0.938770766,4.504594086,0,0,0,0,0,0
2016,Niger,NGA projection scenario 0,1.096687222,5.213543695,5.156838161,7.080035296,6.599061772,7.720966032,16.82162046,15.73836834
2017,Niger,NGA projection scenario 0,1.170786338,5.659551063,8.126223895,10.90594961,9.809740468,10.32040874,24.71482711,25.63953501
2018,Niger,NGA projection scenario 0,0.791782391,3.496113019,-9.311717162,-16.66578758,-0.987123334,-3.958100413,-15.65753653,-22.38783446
2019,Niger,NGA projection scenario 0,0.883222709,4.107214032,-5.540338692,-13.25390901,6.961513913,3.76680842,-5.917105596,-8.821661755
2010,Ogun,NGA projection scenario 0,0,0,-100,13.75954079,-2.656567385,0.294104671,-100,-100
2011,Ogun,NGA projection scenario 0,0.826362088,3.682101288,4.64652015,10.74919006,-1.703462266,0.576402222,18.0475793,26.94461677
2012,Ogun,NGA projection scenario 0,0.920482988,4.01733431,8.812525392,16.29665341,3.312049495,6.139878472,31.49294972,38.50215527
2013,Ogun,NGA projection scenario 0,0.869426713,3.560679649,7.489048371,14.94350044,0.990619988,2.759975111,24.19945251,22.7584681
2014,Ogun,NGA projection scenario 0,0.887979183,3.824763034,11.68928291,20.39092662,6.527814748,8.521381512,26.84971222,31.86304219
2015,Ogun,NGA projection scenario 0,0.700024594,2.900557252,0,0,0,0,0,0
2016,Ogun,NGA projection scenario 0,0.757430311,2.949780011,-0.035087618,-0.09019441,4.124692532,2.913574234,8.200528515,1.697010428
2017,Ogun,NGA projection scenario 0,0.761823841,3.45265311,5.094921123,5.840603118,9.587631445,8.333892647,8.828153652,19.03413066
2018,Ogun,NGA projection scenario 0,0.52850935,2.216040719,-18.16562117,-22.71358594,-11.53016945,-13.73639681,-24.50131689,-23.59948363
2019,Ogun,NGA projection scenario 0,0.610966873,2.510447023,-25.10085727,-26.63566706,-15.32408207,-15.23669692,-12.72208464,-13.44949248
2010,Ondo,NGA projection scenario 0,0,0,-100,15.82561093,-1.00834873,2.653840371,-100,-100
2011,Ondo,NGA projection scenario 0,1.089349143,5.196908688,7.594400089,15.63686527,0.72369804,5.346845244,15.89982527,21.27945383
2012,Ondo,NGA projection scenario 0,1.155386075,5.38030296,8.574680899,17.19022767,2.38789591,6.929014601,22.92573512,25.55929758
2013,Ondo,NGA projection scenario 0,1.150117225,5.322421015,6.901224823,15.03397584,0.579743575,3.181617393,22.36516306,24.20851558
2014,Ondo,NGA projection scenario 0,1.224470609,5.764596231,10.58596458,19.66776029,4.809858098,7.697240691,30.27589053,34.52749017
2015,Ondo,NGA projection scenario 0,0.939905768,4.285069337,0,0,0,0,0,0
2016,Ondo,NGA projection scenario 0,1.096477482,5.225667817,2.825156052,3.18974589,5.46840211,5.705396513,16.65823531,21.95060118
2017,Ondo,NGA projection scenario 0,1.0633355,4.83180349,4.668339643,4.952837146,8.137489993,7.420851156,13.132139,12.75905033
2018,Ondo,NGA projection scenario 0,0.755704045,3.416130103,-7.896232145,-13.84932238,-2.475442842,-7.100574268,-19.59789264,-20.27830044
2019,Ondo,NGA projection scenario 0,0.963265332,4.422171739,-1.954776954,-7.260120758,7.884846632,4.029282484,2.48530917,3.199537538
2010,Osun,NGA projection scenario 0,0,0,-100,11.88105166,0.496333401,3.061831646,-100,-100
2011,Osun,NGA projection scenario 0,1.097902246,4.999727409,5.671405332,12.38438174,1.863802129,6.419454962,18.36387197,17.58866312
2012,Osun,NGA projection scenario 0,1.116850021,4.926360714,6.831278888,13.76808769,3.253062904,7.587175968,20.40661492,15.86315073
2013,Osun,NGA projection scenario 0,1.046472358,4.825297098,4.522322739,10.18865181,1.570791007,4.464822719,12.81926121,13.48623405
2014,Osun,NGA projection scenario 0,1.093886085,5.220610566,6.500565545,11.57630387,3.886586621,6.845227515,17.93089318,22.78361737
2015,Osun,NGA projection scenario 0,0.927565335,4.251878775,0,0,0,0,0,0
2016,Osun,NGA projection scenario 0,0.949866758,4.490712635,3.707932598,4.078403729,4.476589072,5.267510599,2.404296657,5.617137087
2017,Osun,NGA projection scenario 0,1.007547411,4.834720507,5.77149329,7.236113362,6.594096037,8.014062312,8.622796948,13.70786334
2018,Osun,NGA projection scenario 0,0.759108478,3.457481091,-9.982398229,-16.9066602,-3.662048093,-5.691462629,-18.16118507,-18.68345093
2019,Osun,NGA projection scenario 0,0.803717852,3.626717218,-7.036596278,-15.09837978,3.235736087,0.668076642,-13.35188789,-14.70318394
2010,Oyo,NGA projection scenario 0,0,0,-100,12.44247367,0.750272759,3.711560305,-100,-100
2011,Oyo,NGA projection scenario 0,1.094639784,4.780081515,5.760411659,12.2257771,1.747759325,6.122537428,11.18850406,6.72504083
2012,Oyo,NGA projection scenario 0,1.141101841,5.141358633,7.272760026,13.96831279,3.540029332,7.625197505,15.90790741,14.7912872
2013,Oyo,NGA projection scenario 0,1.120875089,5.24209183,6.435889927,12.55819389,2.553179387,5.190986336,13.85336638,17.04036069
2014,Oyo,NGA projection scenario 0,1.05988777,4.951237023,8.81817801,14.64937033,5.180488478,8.014492985,7.65855341,10.54643561
2015,Oyo,NGA projection scenario 0,0.984490072,4.478875321,0,0,0,0,0,0
2016,Oyo,NGA projection scenario 0,1.017427808,4.726993743,3.559685649,3.919820377,5.279626306,5.890421856,3.345664659,5.539748368
2017,Oyo,NGA projection scenario 0,1.028802073,4.831707367,5.67565347,6.439109613,7.770106344,8.464288697,4.501010434,7.877692956
2018,Oyo,NGA projection scenario 0,0.901821381,3.97351025,-2.633343486,-6.412414184,0.528148707,-1.530509937,-8.397107638,-11.28330295
2019,Oyo,NGA projection scenario 0,0.937591486,4.276787052,2.921566114,0.708494469,7.906964833,7.308557414,-4.763743883,-4.512031584
2010,Plateau,NGA projection scenario 0,0,0,-100,19.29621473,2.59958463,10.20652915,-100,-100
2011,Plateau,NGA projection scenario 0,0.827719118,3.616121421,15.13988022,21.70429161,14.17922738,21.50751329,32.29685013,40.63493194
2012,Plateau,NGA projection scenario 0,0.826723484,3.511119348,22.61174044,32.50362356,21.15702499,30.45821005,32.13771488,36.55128602
2013,Plateau,NGA projection scenario 0,0.832985631,3.695218531,17.75289424,25.11590568,15.43458617,20.97782021,33.13861285,43.71110535
2014,Plateau,NGA projection scenario 0,1.012031784,4.777382944,24.06738632,32.72900518,23.30270145,29.41247345,61.75610095,85.7976674
2015,Plateau,NGA projection scenario 0,0.625652929,2.57128252,0,0,0,0,0,0
2016,Plateau,NGA projection scenario 0,0.857168262,3.830073809,10.76703919,11.3908186,16.61027301,18.34856914,37.00379591,48.95577517
2017,Plateau,NGA projection scenario 0,0.823182502,3.746393238,21.85326574,25.86227382,28.45729884,31.32447849,31.5717491,45.7013459
2018,Plateau,NGA projection scenario 0,0.806776216,3.538560333,11.6593702,10.66871792,15.35358336,12.40151171,28.94948281,37.61849608
2019,Plateau,NGA projection scenario 0,0.906445201,3.902795145,23.52725345,24.10081273,31.29126471,31.24624474,44.87987807,51.78398776
2010,Rivers,NGA projection scenario 0,0,0,-100,13.80457477,-11.19313148,-1.317461353,-100,-100
2011,Rivers,NGA projection scenario 0,0.573753231,2.383645943,-5.2927531,-1.259361723,-11.14393308,-6.310188069,-1.019720399,1.172137845
2012,Rivers,NGA projection scenario 0,0.621938925,2.454649524,3.204315705,6.79746907,-1.800154658,2.886998184,7.2929709,4.185833779
2013,Rivers,NGA projection scenario 0,0.585492089,2.201808703,7.672675367,11.08226217,2.875639987,5.898301597,1.005393223,-6.545813001
2014,Rivers,NGA projection scenario 0,0.622798496,2.411417558,13.65166136,19.72333985,9.670057559,13.2565416,7.441258652,2.350884074
2015,Rivers,NGA projection scenario 0,0.579664185,2.356030023,0,0,0,0,0,0
2016,Rivers,NGA projection scenario 0,0.621469745,2.513121088,0.162488278,0.469785315,2.268713282,1.442461679,7.212030973,6.667617297
2017,Rivers,NGA projection scenario 0,0.602821748,2.345798106,6.310242465,6.837915195,9.521581447,8.090502278,3.99499635,-0.434286337
2018,Rivers,NGA projection scenario 0,0.606490477,2.294313893,3.299462486,0.026773784,7.350451186,3.101532756,4.627902259,-2.619496761
2019,Rivers,NGA projection scenario 0,0.584198551,2.222629245,10.73925495,6.667823296,16.96754993,10.94481965,0.782240194,-5.662100079
2010,Sokoto,NGA projection scenario 0,0,0,-100,24.988417,7.387511843,18.04913179,-100,-100
2011,Sokoto,NGA projection scenario 0,1.198361847,5.792514449,23.92572456,40.81450538,21.78360476,35.90847025,56.25189939,69.3266842
2012,Sokoto,NGA projection scenario 0,1.322452263,6.643975456,30.54095971,49.51496708,27.91228508,42.06985962,72.4317897,94.21657793
2013,Sokoto,NGA projection scenario 0,1.110559467,5.258428017,22.00549473,33.31900296,24.97664787,36.72933219,44.80353045,53.71427868
2014,Sokoto,NGA projection scenario 0,1.219449588,6.1318412,26.03927108,37.70344757,30.50885126,42.85257354,59.00148601,79.24587805
2015,Sokoto,NGA projection scenario 0,0.766942259,3.420910577,0,0,0,0,0,0
2016,Sokoto,NGA projection scenario 0,0.836262715,3.840266186,11.09281771,6.695131343,13.88242104,8.696499529,9.038549596,12.25859608
2017,Sokoto,NGA projection scenario 0,0.956514065,4.348189513,22.83769524,26.76194856,26.92445431,26.43874307,24.71787205,27.10620216
2018,Sokoto,NGA projection scenario 0,0.506525717,1.885918601,-2.107329221,-28.05847076,-4.436927861,-32.29172409,-33.95516924,-44.87085941
2019,Sokoto,NGA projection scenario 0,0.602108895,2.261620802,10.57222223,-20.08431152,13.41387058,-16.46010119,-21.49227813,-33.88833904
2010,Taraba,NGA projection scenario 0,0,0,-100,19.07048126,-0.361978906,5.998133902,-100,-100
2011,Taraba,NGA projection scenario 0,0.807913947,3.659941162,6.929699865,14.00420338,3.682888211,8.645881006,18.40781323,22.8928131
2012,Taraba,NGA projection scenario 0,0.760982187,3.421918062,12.12016209,20.47677436,8.628741424,13.86890023,11.52949768,14.90051839
2013,Taraba,NGA projection scenario 0,0.733264594,3.171712824,10.9712595,18.10347136,7.164165602,10.12541049,7.46720916,6.499174161
2014,Taraba,NGA projection scenario 0,0.80654842,3.719092213,14.75547639,22.66715612,11.32104711,14.25653587,18.20768166,24.87897591
2015,Taraba,NGA projection scenario 0,0.682314726,2.978157201,0,0,0,0,0,0
2016,Taraba,NGA projection scenario 0,0.693196011,2.989416458,3.418022016,3.655360198,7.332342671,7.072909431,1.594760406,0.378061224
2017,Taraba,NGA projection scenario 0,0.748024322,3.270580056,9.492207914,11.43638118,14.00531644,13.87053085,9.630393884,9.818919393
2018,Taraba,NGA projection scenario 0,0.673624943,2.780478221,0.627367594,-1.828586938,6.957792353,4.550005426,-1.273574018,-6.637627444
2019,Taraba,NGA projection scenario 0,0.682483125,2.766751115,3.860981275,1.99715355,13.21227603,10.72971417,0.024680456,-7.098553624
2010,Yobe,NGA projection scenario 0,0,0,-100,15.13967079,-1.100190164,3.678435074,-100,-100
2011,Yobe,NGA projection scenario 0,1.039467248,4.789067487,21.36605801,27.29123701,23.70888597,30.50759563,35.59514061,36.47104558
2012,Yobe,NGA projection scenario 0,1.263591026,5.809158514,30.76787482,40.7292514,31.14075841,39.05957042,64.83136255,65.53993829
2013,Yobe,NGA projection scenario 0,1.179930011,5.759848388,28.40837165,37.40204791,27.34023864,33.11468896,53.91805381,64.13477864
2014,Yobe,NGA projection scenario 0,1.241612379,5.914684398,33.06658843,42.85271543,33.11382877,39.91382254,61.96431916,68.54704307
2015,Yobe,NGA projection scenario 0,0.766596239,3.509218726,0,0,0,0,0,0
2016,Yobe,NGA projection scenario 0,0.915839469,4.244858261,12.38329844,8.9035755,23.72830862,24.53149796,19.46829674,20.96305737
2017,Yobe,NGA projection scenario 0,1.12935314,5.33988817,25.76439636,27.02619399,36.76843034,40.82379711,47.3204645,52.16743632
2018,Yobe,NGA projection scenario 0,0.912591169,4.194202174,14.48251465,15.52640354,18.4283266,18.00354405,19.04456649,19.51954271
2019,Yobe,NGA projection scenario 0,1.09250486,4.98503207,24.39079615,24.05907537,29.56971288,27.38485931,42.51372555,42.05532511
2010,Zamfara,NGA projection scenario 0,0,0,-100,31.58414521,10.78465228,22.4152405,-100,-100
2011,Zamfara,NGA projection scenario 0,1.704426275,8.4713648,22.97711908,40.52822513,24.33760771,38.00149908,67.08879081,72.68401314
2012,Zamfara,NGA projection scenario 0,1.701166025,8.509306328,26.71238891,46.17402858,27.81210974,41.47272614,66.76918109,73.45742989
2013,Zamfara,NGA projection scenario 0,1.609396407,8.288063048,25.13155433,43.90799693,25.20586898,37.82269655,57.77279636,68.9475099
2014,Zamfara,NGA projection scenario 0,1.679110894,8.400058353,28.47619755,48.07168047,28.76162797,41.70397801,64.60706634,71.23047128
2015,Zamfara,NGA projection scenario 0,1.020072183,4.905702992,0,0,0,0,0,0
2016,Zamfara,NGA projection scenario 0,0.887690912,4.173930216,10.03499879,-0.887485045,13.58731879,2.567516967,-12.97763754,-14.91677702
2017,Zamfara,NGA projection scenario 0,0.974360002,4.58274937,19.31711456,20.78882197,23.89224357,21.71683027,-4.481269173,-6.583228191
2018,Zamfara,NGA projection scenario 0,0.770688197,3.493314395,0.132628884,-13.77741838,-0.957972418,-17.57892839,-24.44768029,-28.79074823
2019,Zamfara,NGA projection scenario 0,0.856208938,4.043890358,12.68675855,-4.392217285,17.26137782,-0.797834071,-16.06388714,-17.56756648
2020,Abia,NGA projection scenario 1,0.682473548,2.688409594,-15.58424696,-20.17520548,8.34207151,2.408936947,-4.421860779,-11.44670565
2021,Abia,NGA projection scenario 1,0.661734272,2.531632775,-15.89326632,-22.32421823,10.90988198,2.780961679,-7.326327071,-16.61076393
2022,Abia,NGA projection scenario 1,0.689655512,2.590596931,-11.07515024,-16.27486367,16.92608289,8.430545927,-3.416050657,-14.66854863
2023,Abia,NGA projection scenario 1,0.786426024,3.269949766,-11.08716437,-18.36864589,16.09997682,5.226168324,10.13633606,7.708596465
