LGA,LGA_old,repDS,simday,duration,year,mortality_rate,kill_rate,block_initial,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use
Ughelli North,Ughelli North,Isoko South,1095,730,2013,0.187814216,0.288820013,0.53,0.052631579,0.086956522,0.051282051,0.068627451
Ughelli South,Ughelli South,Isoko South,1095,730,2013,0.146146999,0.258365504,0.53,0.071428571,0.033333333,0.111111111,0.063063063
Ukwuani,Ukwuani,Uzo-Uwani,1095,730,2013,0.33569314,0.406905033,0.53,0.142857143,0.119988856,0.071428571,0.114805248
Uvwie,Uvwie,Isoko South,1095,730,2013,0.128201894,0.245801456,0.53,0.140505594,0.120277523,0.090936919,0.099378128
Warri South,Warri South,Isoko South,1095,730,2013,0.150613557,0.261546529,0.53,0.064516129,0.120277523,0.024390244,0.033613445
Ohaozara,Ohaozara,Obubra,1095,730,2013,0.422916581,0.478301408,0.53,0.50803178,0.350235707,0.300224275,0.364869479
Abakaliki,Abakaliki,Owan East,1095,730,2013,0.416945424,0.473491294,0.53,0.269425717,0.187474497,0.148850429,0.225827472
Afikpo North,Afikpo North,Oru West,1095,730,2013,0.428193447,0.482537052,0.53,0.313365947,0.17666417,0.271659579,0.263677138
Afikpo South,Afikpo South,Ngor-Okpala,1095,730,2013,0.44733042,0.497764649,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Ebonyi,Ebonyi,Owan East,1095,730,2013,0.429410898,0.483512158,0.53,0.190417906,0.133905361,0.099953742,0.141747932
Ezza North,Ezza North,Owan East,1095,730,2013,0.41226708,0.469710667,0.53,0.307692308,0.111111111,0.272727273,0.177777778
Ezza South,Ezza South,Obubra,1095,730,2013,0.389807073,0.451434864,0.53,0.52173913,0.444444444,0.210526316,0.296875
Ikwo,Ikwo,Obubra,1095,730,2013,0.39899006,0.45892996,0.53,0.396226415,0.266666667,0.136986301,0.346153846
Ishielu,Ishielu,Owan East,1095,730,2013,0.402215764,0.461555673,0.53,0.179618928,0.18687565,0.075788456,0.147514212
Ivo,Ivo,Ngor-Okpala,1095,730,2013,0.433913174,0.487111038,0.53,0.556080276,0.326564692,0.316868204,0.443745735
Izzi,Izzi,Owan East,1095,730,2013,0.409695434,0.467628265,0.53,0.333333333,0.093023256,0.111111111,0.203389831
Ohaukwu,Ohaukwu,Owan East,1095,730,2013,0.40041459,0.460090005,0.53,0.262376238,0.084781588,0.120821196,0.10877017
Onicha,Onicha,Obubra,1095,730,2013,0.407479271,0.465831417,0.53,0.123417987,0.106112995,0.166414492,0.197160155
Akoko-Edo,Akoko-Edo,Owan East,1095,730,2013,0.304845225,0.381512482,0.53,0.190417906,0.133905361,0.099953742,0.141747932
Egor,Egor,Uzo-Uwani,1095,730,2013,0.42209808,0.477643111,0.53,0.145727184,0.072927928,0.049786447,0.076973654
Esan North East,Esan North East,Uzo-Uwani,1095,730,2013,0.339061878,0.409684078,0.53,0.355555556,0.041666667,0.153846154,0.176470588
Esan Central,Esan Central,Owan East,1095,730,2013,0.34342137,0.413280793,0.53,0.233704874,0.070529951,0.065425529,0.160538575
Esan South East,Esan South East,Uzo-Uwani,1095,730,2013,0.404971726,0.463795838,0.53,0.457142857,0.565217391,0.255319149,0.362903226
Esan West,Esan West,Uzo-Uwani,1095,730,2013,0.366421113,0.432241487,0.53,0.223947832,0.104651889,0.041898184,0.157299876
Etsako Central,Etsako Central,Owan East,1095,730,2013,0.300181787,0.377689484,0.53,0.184210526,0.12,0.113636364,0.225490196
Etsako East,Etsako East,Owan East,1095,730,2013,0.314825995,0.389711717,0.53,0.538461538,0.394736842,0.549019608,0.47008547
Etsako West,Etsako West,Owan East,1095,730,2013,0.290127246,0.36946828,0.53,0.190417906,0.133905361,0.099953742,0.141747932
Igueben,Igueben,Uzo-Uwani,1095,730,2013,0.415233246,0.472108841,0.53,0.168157145,0.119988856,0.09154177,0.114805248
Ikpoba-Okha,Ikpoba-Okha,Uzo-Uwani,1095,730,2013,0.323305427,0.396692086,0.53,0.014948946,0.026903389,0.063553096,0.059088152
Aninri,Aninri,Oru West,1095,730,2013,0.430439768,0.484335586,0.53,0.230641915,0.164100907,0.116855278,0.210331671
Oredo,Oredo,Uzo-Uwani,1095,730,2013,0.382076571,0.445104909,0.53,0.206896552,0.157894737,0.052631579,0.222222222
Orhionmwon,Orhionmwon,Uzo-Uwani,1095,730,2013,0.335936711,0.407105953,0.53,0.318181818,0.222222222,0.08,0.095238095
Ovia North East,Ovia North East,Owan East,1095,730,2013,0.337624396,0.408498179,0.53,0.16,0.133333333,0.125,0.156862745
Ovia South West,Ovia South West,Akinyele,1095,730,2013,0.363545715,0.429873962,0.53,0.479698366,0.43997184,0.26718888,0.380619275
Owan East,Owan East,Owan East,1095,730,2013,0.315089802,0.389928709,0.53,0.0625,0.125,0.114285714,0.08988764
Owan West,Owan West,Owan East,1095,730,2013,0.389346565,0.451058274,0.53,0.090909091,0.074074074,0.057142857,0.119565217
Uhunmwonde,Uhunmwonde,Owan East,1095,730,2013,0.3888156,0.450623986,0.53,0.190417906,0.133905361,0.099953742,0.141747932
Ado Ekiti,Ado Ekiti,Owan East,1095,730,2013,0.357399296,0.424809523,0.53,0.231656759,0.128347272,0.059527855,0.145182859
Efon-Alayee,Efon-Alayee,Oke-Ero,1095,730,2013,0.32342441,0.396790109,0.53,0.222222222,0.19047619,0.025,0.081081081
Ekiti East,Ekiti East,Oke-Ero,1095,730,2013,0.342294717,0.412351259,0.53,0.231361008,0.183015217,0.118650061,0.187572408
Ekiti South West,Ekiti South West,Oke-Ero,1095,730,2013,0.434979733,0.487961894,0.53,0.153762799,0.090151944,0.18226909,0.193762455
Awgu,Awgu,Oru West,1095,730,2013,0.428474781,0.482762456,0.53,0.19655476,0.042858561,0.10752884,0.108750588
Ekiti West,Ekiti West,Oke-Ero,1095,730,2013,0.332828195,0.404541983,0.53,0.20680834,0.194198274,0.084735024,0.205477758
Emure,Emure,Oke-Ero,1095,730,2013,0.372039671,0.436863758,0.53,0.168695913,0.105193908,0.078409211,0.165696417
Gboyin,Gboyin,Obubra,1095,730,2013,0.286540024,0.36654315,0.53,0.291934142,0.166034007,0.119299807,0.210287538
Idosi-Osi,Idosi-Osi,Oke-Ero,1095,730,2013,0.302701283,0.379754213,0.53,0.168695913,0.105193908,0.078409211,0.165696417
Ijero,Ijero,Oke-Ero,1095,730,2013,0.264220599,0.348459432,0.53,0.227272727,0.5,0.043478261,0.175675676
Ikere,Ikere,Owan East,1095,730,2013,0.456857423,0.50525877,0.53,0.136363636,0.230769231,0.290322581,0.154761905
Ikole,Ikole,Oke-Ero,1095,730,2013,0.320812672,0.394638898,0.53,0.155221727,0.174275994,0.063919998,0.226317005
Ilemeji,Ilemeji,Oke-Ero,1095,730,2013,0.308389127,0.384421328,0.53,0.168695913,0.105193908,0.078409211,0.165696417
Irepodun-Ifelodun,Irepodun/Ifelodun,Oke-Ero,1095,730,2013,0.314066122,0.38908676,0.53,0.060606061,0.105263158,0.078409211,0.125
Ise-Orun,Ise/Orun,Oke-Ero,1095,730,2013,0.409896538,0.467791215,0.53,0.168695913,0.105193908,0.078409211,0.165696417
Moba,Moba,Oke-Ero,1095,730,2013,0.282164723,0.362981752,0.53,0.125,0.111111111,0.15,0.155844156
Oye,Oye,Oke-Ero,1095,730,2013,0.299868816,0.377433124,0.53,0.163859151,0.214592967,0.051656333,0.155285266
Ezeagu,Ezeagu,Uzo-Uwani,1095,730,2013,0.415961311,0.472696867,0.53,0.032258065,0.130434783,0.032258065,0.078651685
Igbo-Etiti,Igbo-Etiti,Uzo-Uwani,1095,730,2013,0.38332308,0.44612671,0.53,0.343989554,0.292076525,0.163986222,0.296624574
Igbo-Eze North,Igbo-Eze North,Uzo-Uwani,1095,730,2013,0.332315805,0.404119407,0.53,0.210526316,0.026315789,0.125,0.126865672
Igbo-Eze South,Igbo-Eze South,Uzo-Uwani,1095,730,2013,0.361653388,0.428315236,0.53,0.08,0.176470588,0.088235294,0.152380952
Isi-Uzo,Isi-Uzo,Owan East,1095,730,2013,0.425114132,0.480067127,0.53,0.325581395,0.25,0.073170732,0.217821782
Nkanu East,Nkanu East,Owan East,1095,730,2013,0.414364125,0.471406566,0.53,0.380952381,0.333333333,0.388888889,0.368421053
Nkanu West,Nkanu West,Uzo-Uwani,1095,730,2013,0.464287853,0.511059551,0.53,0.176470588,0.214285714,0.074074074,0.050420168
Nsukka,Nsukka,Uzo-Uwani,1095,730,2013,0.391481406,0.452803528,0.53,0.321715561,0.216831183,0.176841107,0.163236786
Oji-River,Oji-River,Oru West,1095,730,2013,0.407484101,0.465835335,0.53,0.212121212,0.25,0.137931034,0.086538462
Udenu,Udenu,Uzo-Uwani,1095,730,2013,0.38139738,0.444547985,0.53,0.416666667,0.260869565,0.113636364,0.285714286
Udi,Udi,Uzo-Uwani,1095,730,2013,0.379547492,0.443030522,0.53,0.133333333,0.166666667,0.033333333,0.181818182
Uzo-Uwani,Uzo-Uwani,Uzo-Uwani,1095,730,2013,0.404737188,0.463605313,0.53,0.168157145,0.105263158,0.074074074,0.033707865
Ahiazu-Mbaise,Ahiazu-Mbaise,Ngor-Okpala,1095,730,2013,0.4502266,0.500049325,0.53,0.175906959,0.127959503,0.14975925,0.309574319
Abaji,Abaji,Keana,1095,730,2013,0.476373849,0.520406247,0.53,0.283668542,0.138305986,0.132084731,0.139380245
Bwari,Bwari,Giwa,1095,730,2013,0.558433035,0.580366866,0.53,0.121879542,0.071428571,0.04,0.05952381
Gwagwalada,Gwagwalada,Keana,1095,730,2013,0.555904987,0.578622846,0.53,0.23449652,0.17049343,0.098707837,0.155884771
Kuje,Kuje,Keana,1095,730,2013,0.448338859,0.498560793,0.53,0.114285714,0.166666667,0.081081081,0.174418605
Kwali,Kwali,Keana,1095,730,2013,0.476055073,0.520161192,0.53,0.238095238,0.139534884,0.109090909,0.179245283
Bunkure,Bunkure,Gwarzo,1095,730,2013,0.769743323,0.698564959,0.53,0.312950682,0.158495705,0.127683581,0.20972908
Abuja Municipal,Abuja Municipal,Keana,1095,730,2013,0.500846708,0.538963989,0.53,0.193500638,0.065765497,0.024997499,0.076104979
Akko,Akko,Alkaleri,1095,730,2013,0.430348191,0.484262319,0.53,0.110223074,0.090777175,0.040480995,0.106712442
Balanga,Balanga,Alkaleri,1095,730,2013,0.625491041,0.623897182,0.53,0.35474406,0.210657073,0.177319438,0.325657964
Billiri,Billiri,Alkaleri,1095,730,2013,0.209402585,0.305232023,0.53,0.206511564,0.19283178,0.079789305,0.221979072
Dukku,Dukku,Darazo,1095,730,2013,0.67468816,0.652305857,0.53,0.105014985,0.08448735,0.068696764,0.019106719
Funakaye,Funakaye,Alkaleri,1095,730,2013,0.631961788,0.627807972,0.53,0.008757304,0.028054842,0.050300265,0.05641115
Gombe,Gombe,Alkaleri,1095,730,2013,0.497689178,0.536599101,0.53,0.118463907,0.072751232,0.053568923,0.110290165
Kaltungo,Kaltungo,Alkaleri,1095,730,2013,0.500615672,0.538791259,0.53,0.118463907,0.072751232,0.053568923,0.110290165
Kwami,Kwami,Alkaleri,1095,730,2013,0.528174359,0.559035931,0.53,0.103425468,0.068170827,0.105804377,0.148527952
Dala,Dala,Alkaleri,1095,730,2013,0.582690135,0.59673093,0.53,0.049192182,0.072751232,0.053568923,0.036760055
Nafada,Nafada,Alkaleri,1095,730,2013,0.699548844,0.665494757,0.53,0.051638643,0.02952543,0.067439009,0.145026044
Shomgom,Shomgom,Alkaleri,1095,730,2013,0.393550536,0.454493674,0.53,0.139470257,0.111591061,0.056431225,0.197807377
Yamaltu-Deba,Yamaltu/Deba,Alkaleri,1095,730,2013,0.541765398,0.568738538,0.53,0.120526281,0.070981839,0.03520869,0.151775558
Aboh-Mbaise,Aboh-Mbaise,Ngor-Okpala,1095,730,2013,0.366998982,0.432717137,0.53,0.164766835,0.044582696,0.089517765,0.099884118
Fagge,Fagge,Alkaleri,1095,730,2013,0.567041099,0.586251328,0.53,0.118463907,0.072751232,0.053568923,0.110290165
Ehime-Mbano,Ehime-Mbano,Ngor-Okpala,1095,730,2013,0.459803075,0.507563152,0.53,0.153846154,0.208112873,0.0625,0.105263158
Ezinihitte,Ezinihitte,Ngor-Okpala,1095,730,2013,0.456817192,0.505227255,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Ideato North,Ideato North,Oru West,1095,730,2013,0.449066913,0.499135162,0.53,0.285714286,0.142857143,0.05,0.223684211
Ideato South,Ideato South,Ngor-Okpala,1095,730,2013,0.438565746,0.490817759,0.53,0.497071642,0.343407215,0.34965413,0.478673993
Ihitte-Uboma,Ihitte/Uboma,Ngor-Okpala,1095,730,2013,0.471133329,0.516367403,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Ikeduru,Ikeduru,Ngor-Okpala,1095,730,2013,0.402638622,0.461899584,0.53,0.34148961,0.189191378,0.197306443,0.189854861
Isiala Mbano,Isiala Mbano,Ngor-Okpala,1095,730,2013,0.468083262,0.514006846,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Isu,Isu,Ngor-Okpala,1095,730,2013,0.310898215,0.386482512,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Mbaitoli,Mbaitoli,Ngor-Okpala,1095,730,2013,0.257476859,0.343041421,0.53,0.208333333,0.333333333,0.266666667,0.386792453
Obowo,Obowo,Ngor-Okpala,1095,730,2013,0.461408625,0.508816551,0.53,0.181818182,0.133333333,0.0625,0.113924051
Ngor-Okpala,Ngor-Okpala,Ngor-Okpala,1095,730,2013,0.247389039,0.334983127,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Njaba,Njaba,Ngor-Okpala,1095,730,2013,0.25554311,0.341492273,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Nkwerre,Nkwerre,Ngor-Okpala,1095,730,2013,0.404085994,0.463076205,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Nwangele,Nwangele,Ngor-Okpala,1095,730,2013,0.427322485,0.481838967,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Oyo East,Oyo East,Akinyele,1095,730,2013,0.47806867,0.521707747,0.53,0.21332798,0.159744519,0.117702428,0.173750679
Oguta,Oguta,Oru West,1095,730,2013,0.21360058,0.308468253,0.53,0.230641915,0.164100907,0.116855278,0.210331671
Ohaji-Egbema,Ohaji/Egbema,Oru West,1095,730,2013,0.230681852,0.321773866,0.53,0.539954645,0.493721182,0.253341135,0.600130519
Okigwe,Okigwe,Ngor-Okpala,1095,730,2013,0.46132433,0.508750791,0.53,0.1875,0.2,0.25,0.345238095
Orlu,Orlu,Oru West,1095,730,2013,0.36849761,0.433950418,0.53,0.157894737,0.04,0.088235294,0.148148148
Orsu,Orsu,Oru West,1095,730,2013,0.258149058,0.343580402,0.53,0.285714286,0.090909091,0.083333333,0.232876712
Oru East,Oru East,Oru West,1095,730,2013,0.187100101,0.288284046,0.53,0.346153846,0.16,0.138888889,0.345679012
Oru West,Oru West,Oru West,1095,730,2013,0.176205894,0.28016566,0.53,0.274171698,0.229156851,0.145314013,0.269967596
Owerri-Municipal,Owerri-Municipal,Oru West,1095,730,2013,0.197408696,0.296064867,0.53,0.235294118,0.25,0.217391304,0.207792208
Tofa,Tofa,Taura,1095,730,2013,0.825591067,0.720682508,0.53,0.181535236,0.11021374,0.032258065,0.043478261
Owerri North,Owerri North,Ngor-Okpala,1095,730,2013,0.244109669,0.332376349,0.53,0.171706732,0.05397929,0.05956401,0.085175051
Owerri West,Owerri West,Ngor-Okpala,1095,730,2013,0.204213478,0.301251273,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Unuimo,Unuimo,Ngor-Okpala,1095,730,2013,0.474438578,0.518917277,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Auyo,Auyo,Taura,1095,730,2013,0.676553245,0.65332251,0.53,0.657534247,0.438596491,0.271186441,0.6
Babura,Babura,Babura,1095,730,2013,0.754462934,0.691880002,0.53,0.032258065,0.03030303,0.022727273,0.049019608
Biriniwa,Biriniwa,Taura,1095,730,2013,0.694642094,0.662953681,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Malam Madori,Malam Madori,Taura,1095,730,2013,0.663624026,0.646183975,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Birni Kudu,Birni Kudu,Takali,1095,730,2013,0.79905925,0.710618621,0.53,0.101449555,0.05735459,0.045574567,0.089767787
Buji,Buji,Takali,1095,730,2013,0.759566013,0.694143703,0.53,0.101449555,0.05735459,0.045574567,0.089767787
Jahun,Jahun,Taura,1095,730,2013,0.743526887,0.68692249,0.53,0.298077926,0.22595755,0.200634618,0.320345196
Dutse,Dutse,Takali,1095,730,2013,0.790579855,0.707234774,0.53,0.170038204,0.104424611,0.062194321,0.100436137
Gagarawa,Gagarawa,Taura,1095,730,2013,0.716266925,0.673924789,0.53,0.166666667,0.142857143,0.09375,0.139784946
Kafin Hausa,Kafin Hausa,Taura,1095,730,2013,0.673182764,0.651482047,0.53,0.076923077,0.038461538,0.035714286,0.06122449
Garki,Garki,Babura,1095,730,2013,0.74078424,0.685656303,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Gumel,Gumel,Babura,1095,730,2013,0.765232277,0.696620535,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Guri,Guri,Taura,1095,730,2013,0.666612333,0.647852757,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Gwaram,Gwaram,Takali,1095,730,2013,0.770852463,0.699039331,0.53,0.074025307,0.039461133,0.024431606,0.081041242
Gwiwa,Gwiwa,Babura,1095,730,2013,0.668371704,0.648829951,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Hadejia,Hadejia,Taura,1095,730,2013,0.636447966,0.630488544,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Kaugama,Kaugama,Taura,1095,730,2013,0.649987707,0.638425145,0.53,0.204907377,0.169346671,0.115436069,0.238266348
Kazaure,Kazaure,Babura,1095,730,2013,0.72677407,0.679043778,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Kiri Kasamma,Kiri Kasamma,Taura,1095,730,2013,0.673959786,0.651907622,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Tsanyawa,Tsanyawa,Gwarzo,1095,730,2013,0.716116255,0.673850382,0.53,0.035714286,0.051418292,0.048921788,0.102362205
Miga,Miga,Taura,1095,730,2013,0.71898178,0.675260641,0.53,0.152542373,0.083333333,0.042553191,0.111111111
Ringim,Ringim,Taura,1095,730,2013,0.733954558,0.682463107,0.53,0.466219067,0.228229454,0.171041205,0.381227087
Roni,Roni,Babura,1095,730,2013,0.684763375,0.657745318,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Taura,Taura,Taura,1095,730,2013,0.802187286,0.711846173,0.53,0.436619718,0.270833333,0.255813953,0.324074074
Yankwashi,Yankwashi,Babura,1095,730,2013,0.686545172,0.658693878,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Kiyawa,Kiyawa,Takali,1095,730,2013,0.77870611,0.702356647,0.53,0.101449555,0.05735459,0.045574567,0.089767787
Dutsi,Dutsi,Rimi,1095,730,2013,0.62280068,0.622255799,0.53,0.046153846,0.076654309,0.06497504,0.081632653
Birnin-Gwari,Birnin-Gwari,Giwa,1095,730,2013,0.585660468,0.598687691,0.53,0.121879542,0.030391049,0.037849606,0.130529471
Kajuru,Kajuru,Soba,1095,730,2013,0.492999945,0.533070449,0.53,0.014285714,0.040816327,0.038801897,0.007874016
Chikun,Chikun,Soba,1095,730,2013,0.576988044,0.59294545,0.53,0.084514479,0.057166697,0.028258158,0.040329367
Giwa,Giwa,Giwa,1095,730,2013,0.58231661,0.596484125,0.53,0.121879542,0.030391049,0.037849606,0.022222222
Koko-Besse,Koko/Besse,Birnin Kebbi,1095,730,2013,0.576157564,0.592390938,0.53,0.079365079,0.0625,0.065217391,0.088235294
Igabi,Igabi,Soba,1095,730,2013,0.531995981,0.561783675,0.53,0.096774194,0.033333333,0.038801897,0.054945055
Ikara,Ikara,Soba,1095,730,2013,0.757882326,0.693400299,0.53,0.088270237,0.074787831,0.038801897,0.072875205
Jaba,Jaba,Oke-Ero,1095,730,2013,0.493173179,0.533201155,0.53,0.111111111,0.038461538,0.078409211,0.017391304
Ogori-Mangongo,Ogori/Mangongo,Owan East,1095,730,2013,0.310733482,0.386347145,0.53,0.190417906,0.133905361,0.099953742,0.141747932
Jema'a,Jema'a,Soba,1095,730,2013,0.50980792,0.545625437,0.53,0.088270237,0.074787831,0.038801897,0.072875205
Kachia,Kachia,Ngor-Okpala,1095,730,2013,0.53616272,0.564762281,0.53,0.262846013,0.208112873,0.171288626,0.218595141
Kaduna North,Kaduna North,Soba,1095,730,2013,0.657446265,0.642698146,0.53,0.088270237,0.074787831,0.038801897,0.072875205
Kudan,Kudan,Giwa,1095,730,2013,0.715360241,0.673476599,0.53,0.121879542,0.030391049,0.037849606,0.130529471
Kagarko,Kagarko,Oke-Ero,1095,730,2013,0.616828924,0.618580297,0.53,0.015625,0.105193908,0.078409211,0.038167939
Kaura,Kaura,Soba,1095,730,2013,0.544538981,0.570694568,0.53,0.111111111,0.115384615,0.039215686,0.094339623
Kauru,Kauru,Soba,1095,730,2013,0.435728811,0.488559081,0.53,0.088270237,0.074787831,0.038801897,0.072875205
Kubau,Kubau,Soba,1095,730,2013,0.686299075,0.658563106,0.53,0.018254305,0.04553392,0.026239759,0.009071521
Lere,Lere,Soba,1095,730,2013,0.49638178,0.535617259,0.53,0.088270237,0.111111111,0.01369863,0.023255814
Markafi,Markafi,Gwarzo,1095,730,2013,0.721594857,0.676537716,0.53,0.10299885,0.051418292,0.048921788,0.116298868
Sabon-Gari,Sabon-Gari,Soba,1095,730,2013,0.655108883,0.641366645,0.53,0.024143643,0.038229445,0.014415251,0.002880883
Sanga,Sanga,Soba,1095,730,2013,0.447246758,0.49769857,0.53,0.088270237,0.074787831,0.076923077,0.049382716
Soba,Soba,Soba,1095,730,2013,0.582055388,0.596311426,0.53,0.019546976,0.065035629,0.011301658,0.021348467
Zango-Kataf,Zango-Kataf,Soba,1095,730,2013,0.379476754,0.442972479,0.53,0.145833333,0.090909091,0.027027027,0.131313131
Zaria,Zaria,Soba,1095,730,2013,0.608376269,0.6133025,0.53,0.088270237,0.074787831,0.038801897,0.072875205
Kaduna South,Kaduna South,Soba,1095,730,2013,0.679569503,0.654957316,0.53,0.166666667,0.1875,0.027777778,0.090909091
Bichi,Bichi,Gwarzo,1095,730,2013,0.768444039,0.698007406,0.53,0.10299885,0.051418292,0.048921788,0.116298868
Ajingi,Ajingi,Taura,1095,730,2013,0.772623248,0.699793659,0.53,0.181535236,0.11021374,0.021276596,0.009803922
Albasu,Albasu,Takali,1095,730,2013,0.794967768,0.70899614,0.53,0.101449555,0.05735459,0.045574567,0.089767787
Bagwai,Bagwai,Babura,1095,730,2013,0.804608217,0.712788613,0.53,0.084019284,0.048532657,0.053251464,0.085591563
Bebeji,Bebeji,Gwarzo,1095,730,2013,0.827726878,0.721458816,0.53,0.10299885,0.051418292,0.048921788,0.116298868
Dambatta,Dambatta,Babura,1095,730,2013,0.74901951,0.689430592,0.53,0.019607843,0.048532657,0.053251464,0.009708738
Dawakin Kudu,Dawakin Kudu,Gwarzo,1095,730,2013,0.806145696,0.713383698,0.53,0.057692308,0.051418292,0.048921788,0.024096386
Dawakin Tofa,Dawakin Tofa,Taura,1095,730,2013,0.798723746,0.710486296,0.53,0.00609207,0.11021374,0.086236149,0.012779617
Doguwa,Doguwa,Giwa,1095,730,2013,0.698189254,0.664793709,0.53,0.121879542,0.030391049,0.037849606,0.130529471
Gabasawa,Gabasawa,Taura,1095,730,2013,0.749885825,0.689822821,0.53,0.181535236,0.11021374,0.086236149,0.171748891
Garko,Garko,Gwarzo,1095,730,2013,0.768838005,0.698176678,0.53,0.159090909,0.071428571,0.05,0.076923077
Garum Mallam,Garum Mallam,Gwarzo,1095,730,2013,0.862288859,0.733346686,0.53,0.192982456,0.083333333,0.170731707,0.153846154
Gaya,Gaya,Gwarzo,1095,730,2013,0.763092032,0.695689515,0.53,0.03030303,0.051418292,0.016949153,0.027027027
Gezawa,Gezawa,Gwarzo,1095,730,2013,0.80805322,0.714118308,0.53,0.10299885,0.051418292,0.048921788,0.116298868
Gwale,Gwale,Alkaleri,1095,730,2013,0.600920439,0.608574402,0.53,0.118463907,0.072751232,0.053568923,0.110290165
Gwarzo,Gwarzo,Gwarzo,1095,730,2013,0.823387017,0.719876187,0.53,0.10299885,0.051418292,0.048921788,0.116298868
