adm1,LGA,smc_plan1,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Kano,Gabasawa,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Kura,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kura,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kura,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kura,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Madobi,SMC,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Madobi,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Madobi,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Madobi,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Makoda,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Makoda,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Makoda,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Makoda,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Minjibir,SMC,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Minjibir,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Minjibir,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Minjibir,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Nasarawa1,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Nasarawa1,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Nasarawa1,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Nasarawa1,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Rano,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rano,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rano,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rano,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Rimin Gado,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rimin Gado,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rimin Gado,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rimin Gado,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Rogo,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rogo,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rogo,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rogo,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Shanono,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Shanono,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Shanono,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Shanono,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Sumaila,SMC,Takali,september,610,2021,1,-1,1,0.6,5
Kano,Sumaila,SMC,Takali,september,640,2021,2,-1,1,0.6,5
Kano,Sumaila,SMC,Takali,september,670,2021,3,-1,1,0.6,5
Kano,Sumaila,SMC,Takali,september,700,2021,4,-1,1,0.6,5
Kano,Takali,SMC,Takali,september,610,2021,1,-1,1,0.6,5
Kano,Takali,SMC,Takali,september,640,2021,2,-1,1,0.6,5
Kano,Takali,SMC,Takali,september,670,2021,3,-1,1,0.6,5
Kano,Takali,SMC,Takali,september,700,2021,4,-1,1,0.6,5
Kano,Tarauni,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Tarauni,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Tarauni,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Tarauni,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Tofa,SMC,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Tofa,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Tofa,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Tofa,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Tsanyawa,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Tsanyawa,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Tsanyawa,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Tsanyawa,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Tudun Wada,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Tudun Wada,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Tudun Wada,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Tudun Wada,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Ungogo,SMC,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Ungogo,SMC,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Ungogo,SMC,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Ungogo,SMC,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Warawa,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Warawa,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Warawa,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Warawa,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Wudil,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Wudil,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Wudil,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Wudil,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Bakori,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Bakori,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Bakori,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Bakori,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Batagarawa,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Batagarawa,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Batagarawa,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Batagarawa,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Batsari,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Batsari,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Batsari,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Batsari,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Baure,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Baure,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Baure,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Baure,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Bindawa,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Bindawa,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Bindawa,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Bindawa,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Charanchi,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Charanchi,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Charanchi,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Charanchi,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dan Musa,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dan Musa,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dan Musa,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dan Musa,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dandume,SMC,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Dandume,SMC,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Dandume,SMC,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Dandume,SMC,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Danja,SMC,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Danja,SMC,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Danja,SMC,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Danja,SMC,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Daura,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Daura,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Daura,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Daura,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Dutsi,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dutsi,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dutsi,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dutsi,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dutsin-Ma,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dutsin-Ma,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dutsin-Ma,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dutsin-Ma,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Faskari,SMC,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Faskari,SMC,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Faskari,SMC,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Faskari,SMC,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Funtua,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Funtua,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Funtua,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Funtua,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Ingawa,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Ingawa,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Ingawa,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Ingawa,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Jibia,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Jibia,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Jibia,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Jibia,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Kafur,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Kafur,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Kafur,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Kafur,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Kankara,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kankara,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Kankara,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Kankara,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Kankia,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kankia,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Kankia,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Kankia,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Katsina,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Katsina,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Katsina,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Katsina,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Kurfi,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Kusada,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Mai'adua,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Malumfashi,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Mani,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Mashi,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Matazuu,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Musawa,SMC,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Rimi,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Sabuwa,SMC,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Safana,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Sandamu,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Zango,SMC,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Kaita,SMC,Rimi,march,516,2021,4,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Augie,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Jega,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,426,2021,1,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,456,2021,2,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,486,2021,3,-1,1,0.6,5
Kebbi,Ngaski,SMC,Owan East,march,516,2021,4,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kebbi,Sakaba,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,579,2021,1,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,609,2021,2,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,639,2021,3,-1,1,0.6,5
Kebbi,Suru,SMC,Birnin Kebbi,august,669,2021,4,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,640,2021,4,-1,1,0.6,5
