LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Tafawa-Balewa,Alkaleri,2021,Tafawa-Balewa,0.599848007,0.34296989,0.222743941,0.551832606,1,july,551,PBO,0.531148459,0.747691092,0.69889564
Tafawa-Balewa,Alkaleri,2024,Tafawa-Balewa,0.599848007,0.34296989,0.222743941,0.551832606,2,july,1646,PBO,0.531148459,0.747691092,0.69889564
Toro,Giwa,2021,Toro,0.626450644,0.331515643,0.314609806,0.82169585,1,august,588,PBO,0.625332185,0.749936589,0.814349448
Toro,Giwa,2024,Toro,0.626450644,0.331515643,0.314609806,0.82169585,2,august,1683,PBO,0.625332185,0.749936589,0.814349448
Warji,Takali,2021,Warji,1,0.385185185,0.507317073,1,1,september,615,PBO,0.680001753,0.750727876,0.859562721
Warji,Takali,2024,Warji,1,0.385185185,0.507317073,1,2,september,1710,PBO,0.680001753,0.750727876,0.859562721
Zaki,Taura,2021,Zaki,0.64786747,0.536398967,0.59409087,0.918961663,1,july,551,PBO,0.753604356,0.751458119,0.903096132
Zaki,Taura,2024,Zaki,0.64786747,0.536398967,0.59409087,0.918961663,2,july,1646,PBO,0.753604356,0.751458119,0.903096132
Kolokuma/Opokuma,Ahoada West,2020,Kolokuma-Opokuma,0.307805713,0.190187986,0.259218562,0.329945681,1,may,131,PBO,0.224180225,0.693359192,0.65
Kolokuma/Opokuma,Ahoada West,2023,Kolokuma-Opokuma,0.307805713,0.190187986,0.259218562,0.329945681,2,may,1226,PBO,0.224180225,0.693359192,0.65
Nembe,Ahoada West,2020,Nembe,0.8,0.722222223,0.455,0.686792453,1,may,131,PBO,0.273335383,0.716248429,0.65
Nembe,Ahoada West,2023,Nembe,0.8,0.722222223,0.455,0.686792453,2,may,1226,PBO,0.273335383,0.716248429,0.65
Ogbia,Ahoada West,2020,Ogbia,0.362805091,0.253866688,0.128812967,0.218507498,1,may,131,PBO,0.381331283,0.738262526,0.65
Ogbia,Ahoada West,2023,Ogbia,0.362805091,0.253866688,0.128812967,0.218507498,2,may,1226,PBO,0.381331283,0.738262526,0.65
Sagbama,Ahoada West,2020,Sagbama,0.301542973,0.294208064,0.225783497,0.266973235,1,may,131,PBO,0.219154854,0.690172734,0.65
Sagbama,Ahoada West,2023,Sagbama,0.301542973,0.294208064,0.225783497,0.266973235,2,may,1226,PBO,0.219154854,0.690172734,0.65
Yenegoa,Isoko South,2020,Yenegoa,0.346804585,0.3331967,0.28873523,0.317950502,1,june,162,PBO,0.260617689,0.711526996,0.65
Yenegoa,Isoko South,2023,Yenegoa,0.346804585,0.3331967,0.28873523,0.317950502,2,june,1257,PBO,0.260617689,0.711526996,0.65
Ado,Akinyele,2020,Ado,0.513062943,0.292784258,0.261668922,0.36438728,1,may,131,PBO,0.357778894,0.735289623,0.65
Ado,Akinyele,2023,Ado,0.513062943,0.292784258,0.261668922,0.36438728,2,may,1226,PBO,0.357778894,0.735289623,0.65
Agatu,Keana,2020,Agatu,0.975,1,0.851724138,0.917647059,1,august,223,PBO,0.440507142,0.743418762,0.65
Agatu,Keana,2023,Agatu,0.975,1,0.851724138,0.917647059,2,august,1318,PBO,0.440507142,0.743418762,0.65
Apa,Keana,2020,Apa,1,0.458823529,0.541666667,0.608064516,1,august,223,PBO,0.437711079,0.743230654,0.65
Apa,Keana,2023,Apa,1,0.458823529,0.541666667,0.608064516,2,august,1318,PBO,0.437711079,0.743230654,0.65
Buruku,Keana,2020,Buruku,0.882142858,0.686111111,0.7109375,0.680660378,1,august,223,PBO,0.37690999,0.737754159,0.65
Buruku,Keana,2023,Buruku,0.882142858,0.686111111,0.7109375,0.680660378,2,august,1318,PBO,0.37690999,0.737754159,0.65
Gboko,Keana,2020,Gboko,0.994023436,0.839091557,0.570111825,0.735106442,1,august,223,PBO,0.325574075,0.729928686,0.65
Gboko,Keana,2023,Gboko,0.994023436,0.839091557,0.570111825,0.735106442,2,august,1318,PBO,0.325574075,0.729928686,0.65
Guma,Keana,2020,Guma,0.980684024,0.977392202,0.9615285,0.871455892,1,august,223,PBO,0.365014826,0.736275562,0.65
Guma,Keana,2023,Guma,0.980684024,0.977392202,0.9615285,0.871455892,2,august,1318,PBO,0.365014826,0.736275562,0.65
Gwer East,Oke-Ero,2020,Gwer East,1,1,0.960869566,0.858928572,1,july,186,PBO,0.369333536,0.736831939,0.65
Gwer East,Oke-Ero,2023,Gwer East,1,1,0.960869566,0.858928572,2,july,1281,PBO,0.369333536,0.736831939,0.65
Gwer West,Keana,2020,Gwer West,0.696428572,0.382352941,1,0.6296875,1,august,223,PBO,0.423749809,0.742221037,0.65
Gwer West,Keana,2023,Gwer West,0.696428572,0.382352941,1,0.6296875,2,august,1318,PBO,0.423749809,0.742221037,0.65
Katsina-Ala,Keana,2020,Katsina-Ala,1,0.793177588,0.600105786,0.702973761,1,august,223,PBO,0.338062239,0.73221681,0.65
Katsina-Ala,Keana,2023,Katsina-Ala,1,0.793177588,0.600105786,0.702973761,2,august,1318,PBO,0.338062239,0.73221681,0.65
Konshisha,Oke-Ero,2020,Konshisha,0.481481481,0.236363637,0.4,0.46,1,july,186,PBO,0.393916167,0.739599821,0.65
Konshisha,Oke-Ero,2023,Konshisha,0.481481481,0.236363637,0.4,0.46,2,july,1281,PBO,0.393916167,0.739599821,0.65
Logo,Keana,2020,Logo,0.661535012,0.468674336,0.449471716,0.5767603,1,august,223,PBO,0.41751013,0.741728775,0.65
Logo,Keana,2023,Logo,0.661535012,0.468674336,0.449471716,0.5767603,2,august,1318,PBO,0.41751013,0.741728775,0.65
Makurdi,Keana,2020,Makurdi,1,0.797416569,0.852054173,0.840141593,1,august,223,PBO,0.369068798,0.736798493,0.65
Makurdi,Keana,2023,Makurdi,1,0.797416569,0.852054173,0.840141593,2,august,1318,PBO,0.369068798,0.736798493,0.65
Obi1,Keana,2020,Obi1,0.661535012,0.468674336,0.449471716,0.5767603,1,august,223,PBO,0.390472194,0.739249204,0.65
Obi1,Keana,2023,Obi1,0.661535012,0.468674336,0.449471716,0.5767603,2,august,1318,PBO,0.390472194,0.739249204,0.65
Ogbadibo,Owan East,2020,Ogbadibo,0.603761272,0.54463067,0.446968517,0.494159168,1,march,131,PBO,0.336392711,0.731927592,0.65
Ogbadibo,Owan East,2023,Ogbadibo,0.603761272,0.54463067,0.446968517,0.494159168,2,march,1226,PBO,0.336392711,0.731927592,0.65
Ohimini,Akinyele,2020,Ohimini,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.349595567,0.734087051,0.65
Ohimini,Akinyele,2023,Ohimini,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.349595567,0.734087051,0.65
Oju,Oke-Ero,2020,Oju,0.810958363,0.519166883,0.502104123,0.54073392,1,july,186,PBO,0.409720848,0.741075061,0.65
Oju,Oke-Ero,2023,Oju,0.810958363,0.519166883,0.502104123,0.54073392,2,july,1281,PBO,0.409720848,0.741075061,0.65
Okpokwu,Akinyele,2020,Okpokwu,0.630303031,0.173333333,0.185714286,0.446875,1,may,131,PBO,0.347201019,0.733716333,0.65
Okpokwu,Akinyele,2023,Okpokwu,0.630303031,0.173333333,0.185714286,0.446875,2,may,1226,PBO,0.347201019,0.733716333,0.65
Oturkpo,Owan East,2020,Oturkpo,0.865156074,0.655393359,0.56910587,0.643680163,1,march,131,PBO,0.406479871,0.740789435,0.65
Oturkpo,Owan East,2023,Oturkpo,0.865156074,0.655393359,0.56910587,0.643680163,2,march,1226,PBO,0.406479871,0.740789435,0.65
Tarka,Keana,2020,Tarka,1,0.758333333,1,0.931666667,1,august,223,PBO,0.339520975,0.732465531,0.65
Tarka,Keana,2023,Tarka,1,0.758333333,1,0.931666667,2,august,1318,PBO,0.339520975,0.732465531,0.65
Ushongo,Oke-Ero,2020,Ushongo,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.333533837,0.731420767,0.65
Ushongo,Oke-Ero,2023,Ushongo,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.333533837,0.731420767,0.65
Vandeikya,Oke-Ero,2020,Vandeikya,0.755551312,0.63351331,0.491466639,0.59623191,1,july,186,PBO,0.384252901,0.738587065,0.65
Vandeikya,Oke-Ero,2023,Vandeikya,0.755551312,0.63351331,0.491466639,0.59623191,2,july,1281,PBO,0.384252901,0.738587065,0.65
Askira/Uba,Darazo,2020,Askira-Uba,0.454384902,0.372173806,0.147789355,0.449965374,1,july,186,PBO,0.666450057,0.750555793,0.849537809
Askira/Uba,Darazo,2023,Askira-Uba,0.454384902,0.372173806,0.147789355,0.449965374,2,july,1281,PBO,0.666450057,0.750555793,0.849537809
Enugu East,Uzo-Uwani,2020,Enugu East,0.427821973,0.264803721,0.285975607,0.296468774,1,june,162,Urban areas,0.392074002,0.453287726,0.53
Enugu East,Uzo-Uwani,2023,Enugu East,0.427821973,0.264803721,0.285975607,0.296468774,2,june,1257,Urban areas,0.392074002,0.453287726,0.53
Bayo,Alkaleri,2020,Bayo,0.421621621,0.734782608,0.58367347,0.623287672,1,july,186,PBO,0.570036309,0.74879652,0.75338312
Bayo,Alkaleri,2023,Bayo,0.421621621,0.734782608,0.58367347,0.623287672,2,july,1281,PBO,0.570036309,0.74879652,0.75338312
Biu,Darazo,2020,Biu,0.205263158,0.222857142,0.203921569,0.288888889,1,july,186,PBO,0.636944927,0.750127918,0.825069652
Biu,Darazo,2023,Biu,0.205263158,0.222857142,0.203921569,0.288888889,2,july,1281,PBO,0.636944927,0.750127918,0.825069652
Chibok,Darazo,2020,Chibok,0.587947231,0.42574958,0.33826604,0.639619302,1,july,186,PBO,0.652598314,0.750364627,0.838523104
Chibok,Darazo,2023,Chibok,0.587947231,0.42574958,0.33826604,0.639619302,2,july,1281,PBO,0.652598314,0.750364627,0.838523104
Damboa,Darazo,2020,Damboa,0.587947231,0.42574958,0.33826604,0.639619302,1,july,186,PBO,0.695319136,0.750906341,0.870063415
Damboa,Darazo,2023,Damboa,0.587947231,0.42574958,0.33826604,0.639619302,2,july,1281,PBO,0.695319136,0.750906341,0.870063415
Biase,Ngor-Okpala,2021,Biase,0.627472591,0.6841485,0.619002907,0.716075107,1,june,527,PBO,0.42094549,0.742003119,0.65
Biase,Ngor-Okpala,2024,Biase,0.627472591,0.6841485,0.619002907,0.716075107,2,june,1622,PBO,0.42094549,0.742003119,0.65
Dikwa,Darazo,2020,Dikwa,0.587947231,0.42574958,0.33826604,0.639619302,1,july,186,PBO,0.719398758,0.751156548,0.884947607
Dikwa,Darazo,2023,Dikwa,0.587947231,0.42574958,0.33826604,0.639619302,2,july,1281,PBO,0.719398758,0.751156548,0.884947607
Gubio,Gawabawa,2020,Gubio,0.371428572,0.458555037,0.309523809,0.276595744,1,august,223,PBO,0.814426994,0.751874138,0.92834284
Gubio,Gawabawa,2023,Gubio,0.371428572,0.458555037,0.309523809,0.276595744,2,august,1318,PBO,0.814426994,0.751874138,0.92834284
Jere,Gawabawa,2020,Jere,0.664351249,0.512891679,0.270661886,0.497097169,1,august,223,Urban areas,0.753750697,0.691561556,0.867739549
Jere,Gawabawa,2023,Jere,0.664351249,0.512891679,0.270661886,0.497097169,2,august,1318,Urban areas,0.753750697,0.691561556,0.867739549
Guzamala,Babura,2020,Guzamala,0.932859741,0.846558735,0.831131622,0.930314375,1,may,131,PBO,0.777569747,0.75163814,0.914006236
Guzamala,Babura,2023,Guzamala,0.932859741,0.846558735,0.831131622,0.930314375,2,may,1226,PBO,0.777569747,0.75163814,0.914006236
Hawul,Darazo,2020,Hawul,0.439148184,0.500442472,0.371170747,0.401597505,1,july,186,PBO,0.628168105,0.749984628,0.81702795
Hawul,Darazo,2023,Hawul,0.439148184,0.500442472,0.371170747,0.401597505,2,july,1281,PBO,0.628168105,0.749984628,0.81702795
Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.629895132,0.496260192,0.440143318,0.646778747,1,july,186,PBO,0.597977668,0.749424913,0.786370026
Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.629895132,0.496260192,0.440143318,0.646778747,2,july,1281,PBO,0.597977668,0.749424913,0.786370026
Enugu North,Uzo-Uwani,2020,Enugu North,0.201132017,0.062801886,0.183889941,0.147821421,1,june,162,Urban areas,0.420714903,0.476529889,0.53
Enugu North,Uzo-Uwani,2023,Enugu North,0.201132017,0.062801886,0.183889941,0.147821421,2,june,1257,Urban areas,0.420714903,0.476529889,0.53
Kaga,Darazo,2020,Kaga,0.505555556,0.413636363,0.303333333,0.501754386,1,july,186,PBO,0.674887541,0.750664577,0.855863415
Kaga,Darazo,2023,Kaga,0.505555556,0.413636363,0.303333333,0.501754386,2,july,1281,PBO,0.674887541,0.750664577,0.855863415
Mafa,Darazo,2020,Mafa,0.587947231,0.42574958,0.33826604,0.639619302,1,july,186,PBO,0.71541858,0.751117543,0.88261584
Mafa,Darazo,2023,Mafa,0.587947231,0.42574958,0.33826604,0.639619302,2,july,1281,PBO,0.71541858,0.751117543,0.88261584
Obudu,Obubra,2021,Obudu,0.841370472,0.772318106,0.713190787,0.729059595,1,june,527,PBO,0.438167494,0.743261665,0.65
Obudu,Obubra,2024,Obudu,0.841370472,0.772318106,0.713190787,0.729059595,2,june,1622,PBO,0.438167494,0.743261665,0.65
Konduga,Darazo,2020,Konduga,0.666666667,0.547368422,0.896551724,0.90754717,1,july,186,PBO,0.74032898,0.751347835,0.896436989
Konduga,Darazo,2023,Konduga,0.666666667,0.547368422,0.896551724,0.90754717,2,july,1281,PBO,0.74032898,0.751347835,0.896436989
Bomadi,Isoko South,2022,Bomadi,0.4875,1,0.39,0.394642858,1,june,892,PBO,0.197303754,0.673820546,0.65
Bomadi,Isoko South,2025,Bomadi,0.4875,1,0.39,0.394642858,2,june,1987,PBO,0.197303754,0.673820546,0.65
Magumeri,Gawabawa,2020,Magumeri,0.70446591,0.458555037,0.365392586,0.779381004,1,august,223,PBO,0.783011005,0.7516759,0.916299033
Magumeri,Gawabawa,2023,Magumeri,0.70446591,0.458555037,0.365392586,0.779381004,2,august,1318,PBO,0.783011005,0.7516759,0.916299033
Maiduguri,Darazo,2020,Maiduguri,0.597010592,0.601981744,0.366768107,0.577209131,1,july,186,Urban areas,0.77182807,0.699455384,0.878628714
Maiduguri,Darazo,2023,Maiduguri,0.597010592,0.601981744,0.366768107,0.577209131,2,july,1281,Urban areas,0.77182807,0.699455384,0.878628714
Shani,Alkaleri,2020,Shani,0.629895132,0.496260192,0.440143318,0.646778747,1,july,186,PBO,0.675999756,0.750678509,0.856676439
Shani,Alkaleri,2023,Shani,0.629895132,0.496260192,0.440143318,0.646778747,2,july,1281,PBO,0.675999756,0.750678509,0.856676439
Abi,Obubra,2021,Abi,0.839934979,0.586160635,0.554026875,0.736513467,1,june,527,PBO,0.400313882,0.740222524,0.65
Abi,Obubra,2024,Abi,0.839934979,0.586160635,0.554026875,0.736513467,2,june,1622,PBO,0.400313882,0.740222524,0.65
Marte,Babura,2020,Marte,0.932859741,0.846558735,0.831131622,0.930314375,1,may,131,PBO,0.719831894,0.751160739,0.88519842
Marte,Babura,2023,Marte,0.932859741,0.846558735,0.831131622,0.930314375,2,may,1226,PBO,0.719831894,0.751160739,0.88519842
Nganzai,Gawabawa,2020,Nganzai,0.70446591,0.458555037,0.365392586,0.779381004,1,august,223,PBO,0.772011267,0.751598424,0.91159598
Nganzai,Gawabawa,2023,Nganzai,0.70446591,0.458555037,0.365392586,0.779381004,2,august,1318,PBO,0.772011267,0.751598424,0.91159598
Bekwara,Oke-Ero,2021,Bekwara,0.509325571,0.389258964,0.338493542,0.46165788,1,july,551,PBO,0.383264622,0.738478276,0.65
Bekwara,Oke-Ero,2024,Bekwara,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1646,PBO,0.383264622,0.738478276,0.65
Calabar-Municipal,Nsit Ubium,2021,Calabar-Municipal,0.430900089,0.510087348,0.194871875,0.323121651,1,june,527,PBO,0.462134621,0.744734135,0.65
Calabar-Municipal,Nsit Ubium,2024,Calabar-Municipal,0.430900089,0.510087348,0.194871875,0.323121651,2,june,1622,PBO,0.462134621,0.744734135,0.65
Ikom,Obubra,2021,Ikom,0.75772606,0.599514494,0.958174321,0.623001171,1,june,527,PBO,0.470923114,0.745205311,0.65
Ikom,Obubra,2024,Ikom,0.75772606,0.599514494,0.958174321,0.623001171,2,june,1622,PBO,0.470923114,0.745205311,0.65
Obubra,Obubra,2021,Obubra,0.87720364,0.915306126,0.70170454,0.764321601,1,june,527,PBO,0.444533155,0.743681926,0.65
Obubra,Obubra,2024,Obubra,0.87720364,0.915306126,0.70170454,0.764321601,2,june,1622,PBO,0.444533155,0.743681926,0.65
Enugu South,Uzo-Uwani,2020,Enugu South,0.152834884,0.125616651,0.116343226,0.175327754,1,june,162,Urban areas,0.479661177,0.52292855,0.53
Enugu South,Uzo-Uwani,2023,Enugu South,0.152834884,0.125616651,0.116343226,0.175327754,2,june,1257,Urban areas,0.479661177,0.52292855,0.53
Odukpani,Ngor-Okpala,2021,Odukpani,0.443991074,0.273612552,0.063374997,0.401225222,1,june,527,PBO,0.447918712,0.743896436,0.65
Odukpani,Ngor-Okpala,2024,Odukpani,0.443991074,0.273612552,0.063374997,0.401225222,2,june,1622,PBO,0.447918712,0.743896436,0.65
Ogoja,Obubra,2021,Ogoja,0.627643311,0.704433496,0.693333333,0.601566469,1,june,527,PBO,0.439863497,0.743375854,0.65
Ogoja,Obubra,2024,Ogoja,0.627643311,0.704433496,0.693333333,0.601566469,2,june,1622,PBO,0.439863497,0.743375854,0.65
Yakurr,Obubra,2021,Yakurr,0.315357757,0.115384588,0.332576197,0.454926362,1,june,527,PBO,0.412760432,0.741335539,0.65
Yakurr,Obubra,2024,Yakurr,0.315357757,0.115384588,0.332576197,0.454926362,2,june,1622,PBO,0.412760432,0.741335539,0.65
Ogbomosho North,Akinyele,2020,Ogbomosho North,0.491472909,0.578000041,0.531279189,0.505581777,1,may,131,PBO,0.277526963,0.717660075,0.65
Ogbomosho North,Akinyele,2023,Ogbomosho North,0.491472909,0.578000041,0.531279189,0.505581777,2,may,1226,PBO,0.277526963,0.717660075,0.65
Yala,Oke-Ero,2021,Yala,0.461219875,0.62191352,0.492357271,0.543529181,1,july,551,PBO,0.446939058,0.743834989,0.65
Yala,Oke-Ero,2024,Yala,0.461219875,0.62191352,0.492357271,0.543529181,2,july,1646,PBO,0.446939058,0.743834989,0.65
Aniocha North,Uzo-Uwani,2022,Aniocha North,0.590909092,0.835714286,0.748484849,0.637254901,1,june,892,PBO,0.369401293,0.736840485,0.65
Aniocha North,Uzo-Uwani,2025,Aniocha North,0.590909092,0.835714286,0.748484849,0.637254901,2,june,1987,PBO,0.369401293,0.736840485,0.65
Aniocha South,Uzo-Uwani,2022,Aniocha South,0.40179714,0.281631299,0.194893898,0.148946455,1,june,892,PBO,0.311595529,0.726989078,0.65
Aniocha South,Uzo-Uwani,2025,Aniocha South,0.40179714,0.281631299,0.194893898,0.148946455,2,june,1987,PBO,0.311595529,0.726989078,0.65
Ibadan South West,Owan East,2020,Ibadan South West,0.349731467,0.553986791,0.322382873,0.362183072,1,march,131,Urban areas,0.315354899,0.390146775,0.53
Ibadan South West,Owan East,2023,Ibadan South West,0.349731467,0.553986791,0.322382873,0.362183072,2,march,1226,Urban areas,0.315354899,0.390146775,0.53
Ethiope East,Isoko South,2022,Ethiope East,0.092857142,0.20342745,0.068211111,0.103554542,1,june,892,PBO,0.209725367,0.683644114,0.65
Ethiope East,Isoko South,2025,Ethiope East,0.092857142,0.20342745,0.068211111,0.103554542,2,june,1987,PBO,0.209725367,0.683644114,0.65
Ethiope West,Isoko South,2022,Ethiope West,0.26,0.332598746,0.144444444,0.332558139,1,june,892,PBO,0.342228555,0.732917568,0.65
Ethiope West,Isoko South,2025,Ethiope West,0.26,0.332598746,0.144444444,0.332558139,2,june,1987,PBO,0.342228555,0.732917568,0.65
Ika North East,Uzo-Uwani,2022,Ika North East,0.13,0.216666667,0.208065627,0.049999999,1,june,892,PBO,0.388201078,0.739011823,0.65
Ika North East,Uzo-Uwani,2025,Ika North East,0.13,0.216666667,0.208065627,0.049999999,2,june,1987,PBO,0.388201078,0.739011823,0.65
Ika South,Uzo-Uwani,2022,Ika South,0.359432533,0.291338145,0.1,0.08125,1,june,892,PBO,0.37137411,0.737086908,0.65
Ika South,Uzo-Uwani,2025,Ika South,0.359432533,0.291338145,0.1,0.08125,2,june,1987,PBO,0.37137411,0.737086908,0.65
Isoko North,Isoko South,2022,Isoko North,0.216666667,0.371428572,0.325,0.185714286,1,june,892,PBO,0.19337815,0.67039561,0.65
Isoko North,Isoko South,2025,Isoko North,0.216666667,0.371428572,0.325,0.185714286,2,june,1987,PBO,0.19337815,0.67039561,0.65
Ogbomosho South,Akinyele,2020,Ogbomosho South,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.343621306,0.733145329,0.65
Ogbomosho South,Akinyele,2023,Ogbomosho South,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.343621306,0.733145329,0.65
Isoko South,Isoko South,2022,Isoko South,0.602179388,0.641150796,0.696393027,0.512349686,1,june,892,PBO,0.162398226,0.636925918,0.65
Isoko South,Isoko South,2025,Isoko South,0.602179388,0.641150796,0.696393027,0.512349686,2,june,1987,PBO,0.162398226,0.636925918,0.65
Ndokwa East,Ahoada West,2022,Ndokwa East,0.541666667,0.4,0.278571428,0.476666667,1,may,861,PBO,0.258105917,0.71050969,0.65
Ndokwa East,Ahoada West,2025,Ndokwa East,0.541666667,0.4,0.278571428,0.476666667,2,may,1956,PBO,0.258105917,0.71050969,0.65
Ndokwa West,Isoko South,2022,Ndokwa West,0.821052631,0.65,0.611764706,0.417857142,1,june,892,PBO,0.26790329,0.714315831,0.65
Ndokwa West,Isoko South,2025,Ndokwa West,0.821052631,0.65,0.611764706,0.417857142,2,june,1987,PBO,0.26790329,0.714315831,0.65
Okpe,Isoko South,2022,Okpe,0.433333333,0.216666667,0.192592592,0.346666667,1,june,892,Urban areas,0.176806986,0.280610706,0.53
Okpe,Isoko South,2025,Okpe,0.433333333,0.216666667,0.192592592,0.346666667,2,june,1987,Urban areas,0.176806986,0.280610706,0.53
Oshimili North,Uzo-Uwani,2022,Oshimili North,0.359432533,0.291338145,0.208065627,0.245494842,1,june,892,PBO,0.34095855,0.732707076,0.65
Oshimili North,Uzo-Uwani,2025,Oshimili North,0.359432533,0.291338145,0.208065627,0.245494842,2,june,1987,PBO,0.34095855,0.732707076,0.65
Oshimili South,Uzo-Uwani,2022,Oshimili South,0.4875,0.577777777,0.216666667,0.484313726,1,june,892,PBO,0.3079518,0.726148594,0.65
Oshimili South,Uzo-Uwani,2025,Oshimili South,0.4875,0.577777777,0.216666667,0.484313726,2,june,1987,PBO,0.3079518,0.726148594,0.65
Patani,Isoko South,2022,Patani,0.636506987,0.740063306,0.687287988,0.464227076,1,june,892,PBO,0.156971919,0.629722331,0.65
Patani,Isoko South,2025,Patani,0.636506987,0.740063306,0.687287988,0.464227076,2,june,1987,PBO,0.156971919,0.629722331,0.65
Sapele,Isoko South,2022,Sapele,0.436035711,0.283738901,0.356963175,0.454449856,1,june,892,PBO,0.293983111,0.722602083,0.65
Sapele,Isoko South,2025,Sapele,0.436035711,0.283738901,0.356963175,0.454449856,2,june,1987,PBO,0.293983111,0.722602083,0.65
Udu,Isoko South,2022,Udu,0.752631578,0.371428572,0.510714286,0.425454545,1,june,892,Urban areas,0.132665008,0.24889334,0.53
Udu,Isoko South,2025,Udu,0.752631578,0.371428572,0.510714286,0.425454545,2,june,1987,Urban areas,0.132665008,0.24889334,0.53
Ughelli North,Isoko South,2022,Ughelli North,0.247235821,0.160112212,0.051260138,0.169066889,1,june,892,Urban areas,0.187814216,0.288820013,0.53
Ughelli North,Isoko South,2025,Ughelli North,0.247235821,0.160112212,0.051260138,0.169066889,2,june,1987,Urban areas,0.187814216,0.288820013,0.53
Ughelli South,Isoko South,2022,Ughelli South,0.647724254,0.636437646,0.292445037,0.237302272,1,june,892,PBO,0.146146999,0.613998812,0.65
Ughelli South,Isoko South,2025,Ughelli South,0.647724254,0.636437646,0.292445037,0.237302272,2,june,1987,PBO,0.146146999,0.613998812,0.65
Ukwuani,Uzo-Uwani,2022,Ukwuani,0.346666667,0.13,0.076470588,0.282608695,1,june,892,PBO,0.33569314,0.731804934,0.65
Ukwuani,Uzo-Uwani,2025,Ukwuani,0.346666667,0.13,0.076470588,0.282608695,2,june,1987,PBO,0.33569314,0.731804934,0.65
Uvwie,Isoko South,2022,Uvwie,0.382352941,0.479626502,0.309512546,0.199687562,1,june,892,Urban areas,0.128201894,0.245801456,0.53
Uvwie,Isoko South,2025,Uvwie,0.382352941,0.479626502,0.309512546,0.199687562,2,june,1987,Urban areas,0.128201894,0.245801456,0.53
Warri South,Isoko South,2022,Warri South,0.456426148,0.586079354,0.499708976,0.448897274,1,june,892,Urban areas,0.150613557,0.261546529,0.53
