"","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","llins1","mortality","kill_rate","block_initial","simday"
"1364","Jakusko","Taura",2025,"Jakusko",0.8,0.8,0.8,0.8,2,"july","PBO",0.726795273,0.751226732,0.889153116,2011
"1365","Karasuwa","Taura",2022,"Karasuwa",0.8,0.8,0.8,0.8,1,"july","PBO",0.736988539,0.751318789,0.894687025,916
"1366","Karasuwa","Taura",2025,"Karasuwa",0.8,0.8,0.8,0.8,2,"july","PBO",0.736988539,0.751318789,0.894687025,2011
"1367","Tarmua","Rimi",2022,"Tarmua",0.8,0.8,0.8,0.8,1,"march","PBO",0.741653475,0.751359204,0.897122399,800
"1368","Tarmua","Rimi",2025,"Tarmua",0.8,0.8,0.8,0.8,2,"march","PBO",0.741653475,0.751359204,0.897122399,1895
"1369","Port-Harcourt","Ahoada West",2020,"Port-Harcourt",0.8,0.8,0.8,0.8,1,"may","Urban areas",0.218124383,0.311971015,0.53,131
"1370","Anka","Darazo",2023,"Anka",0.8,0.8,0.8,0.8,2,"july","PBO",0.695814162,0.750911845,0.87038882,1281
"1371","Qua'an Pan","Keana",2020,"Qua'an Pan",0.8,0.8,0.8,0.8,1,"august","PBO",0.569366691,0.748779939,0.752532968,223
"1372","Bakura","Darazo",2023,"Bakura",0.8,0.8,0.8,0.8,2,"july","PBO",0.73158069,0.751270604,0.891788071,1281
"1373","Rabah","Gawabawa",2020,"Rabah",0.8,0.8,0.8,0.8,1,"august","PBO",0.793430134,0.751745258,0.920512443,223
"1374","Birnin Magaji","Rimi",2023,"Birnin Magaji",0.8,0.8,0.8,0.8,2,"march","PBO",0.793671815,0.751746822,0.920607498,1165
"1375","Riyom","Soba",2020,"Riyom",0.8,0.8,0.8,0.8,1,"july","PBO",0.581840921,0.749076616,0.767900764,186
"1376","Bukkuyum","Alkaleri",2023,"Bukkuyum",0.8,0.8,0.8,0.8,2,"july","PBO",0.698622761,0.750942768,0.872219043,1281
"1377","Sabon Birni","Gawabawa",2020,"Sabon Birni",0.8,0.8,0.8,0.8,1,"august","PBO",0.753753181,0.751459311,0.90316819,223
"1378","Bungudu","Takali",2023,"Bungudu",0.8,0.8,0.8,0.8,2,"september","PBO",0.78759069,0.751706853,0.91817913,1345
"1379","Sagbama","Ahoada West",2020,"Sagbama",0.8,0.8,0.8,0.8,1,"may","PBO",0.219154854,0.690172734,0.65,131
"1380","Gummi","Birnin Kebbi",2023,"Gummi",0.8,0.8,0.8,0.8,2,"august","PBO",0.733770917,0.751290295,0.892972111,1318
"1381","Ipokia","Uzo-Uwani",2021,"Ipokia",0.8,0.8,0.8,0.8,1,"june","PBO",0.383971272,0.738556166,0.65,527
"1382","Ipokia","Uzo-Uwani",2024,"Ipokia",0.8,0.8,0.8,0.8,2,"june","PBO",0.383971272,0.738556166,0.65,1622
"1383","Saki East","Oke-Ero",2020,"Saki East",0.8,0.8,0.8,0.8,1,"july","PBO",0.45017239,0.744035901,0.65,186
"1384","Gusau","Darazo",2023,"Gusau",0.8,0.8,0.8,0.8,2,"july","PBO",0.74575499,0.751393887,0.899214908,1281
"1385","Saki West","Akinyele",2020,"Saki West",0.8,0.8,0.8,0.8,1,"may","PBO",0.443453887,0.743612252,0.65,131
"1386","Kaura-Namoda","Rimi",2023,"Kaura-Namoda",0.8,0.8,0.8,0.8,2,"march","PBO",0.83259153,0.751975042,0.934466138,1165
"1387","Shagari","Birnin Kebbi",2020,"Shagari",0.8,0.8,0.8,0.8,1,"august","PBO",0.765427371,0.75154983,0.908649187,223
"1388","Maradun","Darazo",2023,"Maradun",0.8,0.8,0.8,0.8,2,"july","PBO",0.782439008,0.751671982,0.916061051,1281
"1389","Shani","Alkaleri",2020,"Shani",0.8,0.8,0.8,0.8,1,"july","PBO",0.675999756,0.750678509,0.856676439,186
"1390","Tsafe","Takali",2023,"Tsafe",0.8,0.8,0.8,0.8,2,"september","PBO",0.751053987,0.751437551,0.901852539,1345
"1391","Shelleng","Darazo",2020,"Shelleng",0.8,0.8,0.8,0.8,1,"july","PBO",0.58914423,0.749238946,0.776450833,186
"1392","Maru","Giwa",2023,"Maru",0.8,0.8,0.8,0.8,2,"august","PBO",0.663477353,0.750516122,0.847241253,1318
"1393","Shendam","Keana",2020,"Shendam",0.8,0.8,0.8,0.8,1,"august","PBO",0.510631455,0.746969104,0.665583743,223
"1394","Shinkafi","Rimi",2023,"Shinkafi",0.8,0.8,0.8,0.8,2,"march","PBO",0.80839035,0.751838497,0.92617789,1165
"1395","Shinkafi","Rimi",2020,"Shinkafi",0.8,0.8,0.8,0.8,1,"march","PBO",0.80839035,0.751838497,0.92617789,70
"1396","Talata Mafara","Darazo",2023,"Talata Mafara",0.8,0.8,0.8,0.8,2,"july","PBO",0.728240789,0.751240109,0.889956052,1281
"1397","Shomolu","Isoko South",2020,"Shomolu",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.475867815,0.520017201,0.53,162
"1398","Zurmi","Rimi",2023,"Zurmi",0.8,0.8,0.8,0.8,2,"march","PBO",0.780157318,0.751656232,0.915104666,1165
"1399","Mbo","Nsit Ubium",2021,"Mbo",0.8,0.8,0.8,0.8,1,"june","PBO",0.299002486,0.723938871,0.65,527
"1400","Mbo","Nsit Ubium",2024,"Mbo",0.8,0.8,0.8,0.8,2,"june","PBO",0.299002486,0.723938871,0.65,1622
"1401","Oron","Nsit Ubium",2021,"Oron",0.8,0.8,0.8,0.8,1,"june","PBO",0.308094501,0.726182131,0.65,527
"1402","Oron","Nsit Ubium",2024,"Oron",0.8,0.8,0.8,0.8,2,"june","PBO",0.308094501,0.726182131,0.65,1622
"1403","Udung Uko","Nsit Ubium",2021,"Udung Uko",0.8,0.8,0.8,0.8,1,"june","PBO",0.232099503,0.698004435,0.65,527
"1404","Udung Uko","Nsit Ubium",2024,"Udung Uko",0.8,0.8,0.8,0.8,2,"june","PBO",0.232099503,0.698004435,0.65,1622
"1405","Calabar South","Nsit Ubium",2021,"Calabar South",0.8,0.8,0.8,0.8,1,"june","PBO",0.442007326,0.743517869,0.65,527
"1406","Calabar South","Nsit Ubium",2024,"Calabar South",0.8,0.8,0.8,0.8,2,"june","PBO",0.442007326,0.743517869,0.65,1622
"1407","Ibeno","Nsit Ubium",2021,"Ibeno",0.8,0.8,0.8,0.8,1,"june","PBO",0.270147342,0.715128781,0.65,527
"1408","Ibeno","Nsit Ubium",2024,"Ibeno",0.8,0.8,0.8,0.8,2,"june","PBO",0.270147342,0.715128781,0.65,1622
"1409","Eastern Obolo","Nsit Ubium",2021,"Eastern Obolo",0.8,0.8,0.8,0.8,1,"june","PBO",0.178491572,0.655833513,0.65,527
"1410","Eastern Obolo","Nsit Ubium",2024,"Eastern Obolo",0.8,0.8,0.8,0.8,2,"june","PBO",0.178491572,0.655833513,0.65,1622
"1411","Silame","Gawabawa",2020,"Silame",0.8,0.8,0.8,0.948717949,1,"august","PBO",0.766165395,0.751555363,0.908984572,223
"1412","Degema","Ahoada West",2023,"Degema",0.8,0.8,0.8,0.8,2,"may","PBO",0.284841623,0.719969096,0.65,1226
"1413","Sokoto North","Gawabawa",2020,"Sokoto North",0.8,0.8,0.8,0.8,1,"august","PBO",0.778619091,0.751645507,0.91445347,223
"1414","Brass","Ahoada West",2023,"Brass",0.8,0.8,0.8,0.8,2,"may","PBO",0.269238091,0.714801904,0.65,1226
"1415","Sokoto South","Birnin Kebbi",2020,"Sokoto South",0.8,0.8,0.8,0.8,1,"august","PBO",0.80984662,0.751847196,0.926706343,223
"1416","Southern Ijaw","Ahoada West",2023,"Southern Ijaw",0.8,0.8,0.8,0.8,2,"may","PBO",0.300385456,0.724294496,0.65,1226
"1417","Song","Darazo",2020,"Song",0.8,0.8,0.8,0.8,1,"july","PBO",0.551949619,0.748320258,0.729369132,186
"1418","Ekeremor","Ahoada West",2023,"Ekeremor",0.8,0.8,0.8,0.8,2,"may","PBO",0.323932604,0.729605404,0.65,1226
"1419","Burutu","Isoko South",2022,"Burutu",0.8,0.8,0.8,0.8,1,"june","PBO",0.209856161,0.683739874,0.65,892
"1420","Burutu","Isoko South",2025,"Burutu",0.8,0.8,0.8,0.8,2,"june","PBO",0.209856161,0.683739874,0.65,1987
"1421","Warri South West","Isoko South",2022,"Warri South West",0.8,0.8,0.8,0.8,1,"june","PBO",0.13055915,0.588010005,0.65,892
"1422","Warri South West","Isoko South",2025,"Warri South West",0.8,0.8,0.8,0.8,2,"june","PBO",0.13055915,0.588010005,0.65,1987
"1423","Warri North","Owan East",2022,"Warri North",0.8,0.8,0.8,0.8,1,"march","PBO",0.22537172,0.694086731,0.65,800
"1424","Warri North","Owan East",2025,"Warri North",0.8,0.8,0.8,0.8,2,"march","PBO",0.22537172,0.694086731,0.65,1895
"1425","Southern Ijaw","Ahoada West",2020,"Southern Ijaw",0.8,0.8,0.8,0.8,1,"may","PBO",0.300385456,0.724294496,0.65,131
"1426","Ilaje","Owan East",2023,"Ilaje",0.8,0.8,0.8,0.8,2,"march","PBO",0.29492871,0.722859572,0.65,1165
"1427","Surulere1","Oke-Ero",2020,"Surulere1",0.8,0.8,0.8,0.8,1,"july","Urban areas",0.464358896,0.511114818,0.53,186
"1428","Ibeju/Lekki","Uzo-Uwani",2023,"Ibeju-Lekki",0.8,0.8,0.8,0.8,2,"june","PBO",0.430387467,0.742716172,0.65,1257
"1429","Surulere2","Oke-Ero",2020,"Surulere2",0.8,0.8,0.8,0.8,1,"july","PBO",0.412184156,0.741286694,0.65,186
"1430","Amuwo-Odofin","Isoko South",2023,"Amuwo-Odofin",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.414522642,0.471534679,0.53,1257
"1431","Tai","Nsit Ubium",2020,"Tai",0.8,0.8,0.8,0.8,1,"june","PBO",0.305338962,0.725525368,0.65,162
"1432","Badagry","Uzo-Uwani",2023,"Badagry",0.8,0.8,0.8,0.8,2,"june","PBO",0.426397668,0.742421971,0.65,1257
"1433","Egbado North","Owan East",2021,"Egbado North",0.8,0.8,0.8,0.8,1,"march","PBO",0.310892073,0.726829353,0.65,435
"1434","Egbado North","Owan East",2024,"Egbado North",0.8,0.8,0.8,0.8,2,"march","PBO",0.310892073,0.726829353,0.65,1530
"1435","Imeko-Afon","Oke-Ero",2021,"Imeko-Afon",0.8,0.8,0.8,0.8,1,"july","PBO",0.370192293,0.736939847,0.65,551
"1436","Imeko-Afon","Oke-Ero",2024,"Imeko-Afon",0.8,0.8,0.8,0.8,2,"july","PBO",0.370192293,0.736939847,0.65,1646
"1437","Talata Mafara","Darazo",2020,"Talata Mafara",0.8,0.8,0.8,0.8,1,"july","PBO",0.728240789,0.751240109,0.889956052,186
"1438","Iwajowa","Oke-Ero",2023,"Iwajowa",0.8,0.8,0.8,0.8,2,"july","PBO",0.430464219,0.742721733,0.65,1281
"1439","Tambuwal","Birnin Kebbi",2020,"Tambuwal",0.8,0.8,0.8,0.808849393,1,"august","PBO",0.771427002,0.751594181,0.911338552,223
"1440","Atigbo","Oke-Ero",2023,"Atigbo",0.8,0.8,0.8,0.8,2,"july","PBO",0.430762739,0.742743327,0.65,1281
"1441","Tangaza","Gawabawa",2020,"Tangaza",0.8,0.8,0.8,0.8,1,"august","PBO",0.75519424,0.751470797,0.903863016,223
"1442","Baruten","Oke-Ero",2023,"Baruten",0.8,0.8,0.8,0.8,2,"july","PBO",0.347941602,0.733831934,0.65,1281
"1443","Borgu","Oke-Ero",2022,"Borgu",0.8,0.8,0.8,0.8,1,"july","PBO",0.335547745,0.731779331,0.65,916
"1444","Borgu","Oke-Ero",2025,"Borgu",0.8,0.8,0.8,0.8,2,"july","PBO",0.335547745,0.731779331,0.65,2011
"1445","Bagudo","Birnin Kebbi",2021,"Bagudo",0.896493581,0.8,0.8,0.832315501,1,"august","PBO",0.544171429,0.748095956,0.718345185,588
"1446","Bagudo","Birnin Kebbi",2024,"Bagudo",0.896493581,0.8,0.8,0.832315501,2,"august","PBO",0.544171429,0.748095956,0.718345185,1683
"1447","Dandi","Birnin Kebbi",2021,"Dandi",0.865663905,0.82922218,0.8,0.8,1,"august","PBO",0.635354493,0.750102541,0.823639768,588
"1448","Dandi","Birnin Kebbi",2024,"Dandi",0.865663905,0.82922218,0.8,0.8,2,"august","PBO",0.635354493,0.750102541,0.823639768,1683
"1449","Arewa-Dandi","Birnin Kebbi",2021,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,1,"august","PBO",0.736871845,0.751317764,0.894625336,588
"1450","Arewa-Dandi","Birnin Kebbi",2024,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,2,"august","PBO",0.736871845,0.751317764,0.894625336,1683
"1451","Tarka","Keana",2020,"Tarka",0.88,0.8,0.8,0.8,1,"august","PBO",0.339520975,0.732465531,0.65,223
"1452","Gudu","Gawabawa",2023,"Gudu",0.8,0.8,0.8,0.8,2,"august","PBO",0.818072663,0.751895138,0.929618063,1318
"1453","Toungo","Keana",2020,"Toungo",0.8,0.8,0.8,0.8,1,"august","PBO",0.383744468,0.738531223,0.65,223
"1454","Tangaza","Gawabawa",2023,"Tangaza",0.8,0.8,0.8,0.8,2,"august","PBO",0.75519424,0.751470797,0.903863016,1318
"1455","Tsafe","Takali",2020,"Tsafe",0.8,0.8,0.8,0.8,1,"september","PBO",0.751053987,0.751437551,0.901852539,250
"1456","Gada","Gawabawa",2023,"Gada",0.8,0.8,0.8,0.8,2,"august","PBO",0.721220117,0.751174104,0.885998444,1318
"1457","Tureta","Birnin Kebbi",2020,"Tureta",0.8,0.8,0.8,0.8,1,"august","PBO",0.792046748,0.751736265,0.919966046,223
"1458","Sabon Birni","Gawabawa",2023,"Sabon Birni",0.8,0.8,0.8,0.8,2,"august","PBO",0.753753181,0.751459311,0.90316819,1318
"1459","Udenu","Uzo-Uwani",2020,"Udenu",0.8,0.8,0.8,0.8,1,"june","PBO",0.38139738,0.738269967,0.65,162
"1460","Kaita","Rimi",2024,"Kaita",0.882352941,0.8,0.8,0.8,2,"march","PBO",0.68725966,0.750814455,0.864644186,1530
"1461","Jibia","Rimi",2021,"Jibia",0.854166667,0.826086957,0.8,0.8,1,"march","PBO",0.628110182,0.749983655,0.816973639,435
"1462","Jibia","Rimi",2024,"Jibia",0.854166667,0.826086957,0.8,0.8,2,"march","PBO",0.628110182,0.749983655,0.816973639,1530
"1463","Mashi","Rimi",2021,"Mashi",0.87804878,0.8,0.8,0.8,1,"march","PBO",0.651664195,0.75035114,0.837750975,435
"1464","Mashi","Rimi",2024,"Mashi",0.87804878,0.8,0.8,0.8,2,"march","PBO",0.651664195,0.75035114,0.837750975,1530
"1465","Mai'Adua","Rimi",2021,"Mai'Adua",0.87804878,0.918918919,0.90625,0.961538462,1,"march","PBO",0.639919513,0.750174703,0.827712113,435
"1466","Mai'Adua","Rimi",2024,"Mai'Adua",0.87804878,0.918918919,0.90625,0.961538462,2,"march","PBO",0.639919513,0.750174703,0.827712113,1530
"1467","Zango","Babura",2021,"Zango",0.8,0.8,0.8,0.8,1,"may","PBO",0.602424842,0.749514473,0.791194479,496
"1468","Zango","Babura",2024,"Zango",0.8,0.8,0.8,0.8,2,"may","PBO",0.602424842,0.749514473,0.791194479,1591
"1469","Baure","Babura",2021,"Baure",0.8,0.8,0.8,0.8,1,"may","PBO",0.697826557,0.750934053,0.871702948,496
"1470","Baure","Babura",2024,"Baure",0.8,0.8,0.8,0.8,2,"may","PBO",0.697826557,0.750934053,0.871702948,1591
"1471","Sule-Tankarkar","Babura",2021,"Sule-Tankarkar",0.921568627,0.833333333,0.862068966,0.941176471,1,"may","PBO",0.751666281,0.751442515,0.902152619,496
"1472","Sule-Tankarkar","Babura",2024,"Sule-Tankarkar",0.921568627,0.833333333,0.862068966,0.941176471,2,"may","PBO",0.751666281,0.751442515,0.902152619,1591
"1473","Maigatari","Babura",2021,"Maigatari",0.8,0.964814107,0.954923663,0.939594887,1,"may","PBO",0.68089069,0.750738682,0.8601956,496
"1474","Maigatari","Babura",2024,"Maigatari",0.8,0.964814107,0.954923663,0.939594887,2,"may","PBO",0.68089069,0.750738682,0.8601956,1591
"1475","Ussa","Oru West",2022,"Ussa",0.8,0.8,0.8,0.8,1,"june","PBO",0.406782856,0.74081649,0.65,892
"1476","Ussa","Oru West",2025,"Ussa",0.8,0.8,0.8,0.8,2,"june","PBO",0.406782856,0.74081649,0.65,1987
"1477","Machina","Taura",2022,"Machina",0.8,0.8,0.8,0.8,1,"july","PBO",0.733696395,0.751289629,0.892932048,916
"1478","Machina","Taura",2025,"Machina",0.8,0.8,0.8,0.8,2,"july","PBO",0.733696395,0.751289629,0.892932048,2011
"1479","Yusufari","Taura",2022,"Yusufari",0.8,0.8,0.8,0.8,1,"july","PBO",0.734326648,0.751295253,0.893270378,916
"1480","Yusufari","Taura",2025,"Yusufari",0.8,0.8,0.8,0.8,2,"july","PBO",0.734326648,0.751295253,0.893270378,2011
"1481","Udi","Uzo-Uwani",2020,"Udi",0.8,0.8,0.8,0.8,1,"june","PBO",0.379547492,0.738059966,0.65,162
"1482","Shomolu","Isoko South",2023,"Shomolu",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.475867815,0.520017201,0.53,1257
"1483","Yunusari","Babura",2022,"Yunusari",0.8,0.8,0.8,0.8,1,"may","PBO",0.748711292,0.751418404,0.900695471,861
"1484","Yunusari","Babura",2025,"Yunusari",0.8,0.8,0.8,0.8,2,"may","PBO",0.748711292,0.751418404,0.900695471,1956
"1485","Ugwunagbo","Ngor-Okpala",2020,"Ugwunagbo",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.311296946,0.386810187,0.53,162
"1486","Monguno","Babura",2023,"Monguno",0.8,0.8,0.8,0.8,2,"may","PBO",0.734824367,0.75129968,0.893536771,1226
"1487","Uhunmwonde","Owan East",2020,"Uhunmwonde",0.8,0.8,0.8,0.8,1,"march","PBO",0.3888156,0.739076547,0.65,70
"1488","Mobbar","Babura",2023,"Mobbar",0.8,0.8,0.8,0.8,2,"may","PBO",0.814938687,0.751877109,0.928523273,1226
"1489","Ukum","Keana",2020,"Ukum",0.8,0.8,0.8,0.8,1,"august","PBO",0.383970395,0.738556069,0.65,223
"1490","Ngala","Taura",2023,"Ngala",0.8,0.8,0.8,0.8,2,"july","PBO",0.627405037,0.749971788,0.816311148,1281
"1491","Ukwa East","Nsit Ubium",2020,"Ukwa East",0.8,0.8,0.8,0.8,1,"june","PBO",0.30363416,0.725109174,0.65,162
"1492","Abadam","Babura",2023,"Abadam",0.8,0.8,0.8,0.8,2,"may","PBO",0.658846787,0.750452874,0.843591449,1226
"1493","Ukwa West","Nsit Ubium",2020,"Ukwa West",0.8,0.8,0.8,0.8,1,"june","PBO",0.294680951,0.722792365,0.65,162
"1494","Kukawa","Babura",2023,"Kukawa",0.8,0.8,0.8,0.8,2,"may","PBO",0.639968548,0.750175467,0.827755328,1226
"1495","Umuahia North","Ngor-Okpala",2020,"Umuahia North",0.8,0.8,0.8,0.8,1,"june","PBO",0.451576154,0.744121457,0.65,162
"1496","Kala/Balge","Darazo",2023,"Kala-Balge",0.8,0.8,0.8,0.8,2,"july","PBO",0.645505958,0.75026024,0.832564542,1281
"1497","Umuahia South","Ngor-Okpala",2020,"Umuahia South",0.8,0.8,0.8,0.8,1,"june","PBO",0.48752647,0.746009794,0.65,162
"1498","Bama","Darazo",2023,"Bama",0.8,0.8,0.8,0.8,2,"july","PBO",0.707957691,0.751041993,0.878110931,1281
"1499","Umu-Neochi","Oru West",2020,"Umu-Neochi",0.8,0.8,0.8,0.8,1,"june","PBO",0.436597759,0.743154502,0.65,162
"1500","Gwoza","Darazo",2023,"Gwoza",0.8,0.8,0.8,0.8,2,"july","PBO",0.679653584,0.750723628,0.859314031,1281
"1501","Unuimo","Ngor-Okpala",2020,"Unuimo",0.8,0.8,0.8,0.8,1,"june","PBO",0.474438578,0.745384628,0.65,162
"1502","Madagali","Darazo",2023,"Madagali",0.8,0.8,0.8,0.8,2,"july","PBO",0.722065325,0.75118219,0.886482676,1281
"1503","Ushongo","Oke-Ero",2020,"Ushongo",0.8,0.8,0.8,0.8,1,"july","PBO",0.333533837,0.731420767,0.65,186
"1504","Michika","Darazo",2023,"Michika",0.8,0.8,0.8,0.8,2,"july","PBO",0.688720491,0.750831436,0.865643635,1281
"1505","Uzo-Uwani","Uzo-Uwani",2020,"Uzo-Uwani",0.8,0.8,0.8,0.8,1,"june","PBO",0.404737188,0.74063239,0.65,162
"1506","Mubi North","Darazo",2023,"Mubi North",0.8,0.8,0.8,0.8,2,"july","PBO",0.698641529,0.750942973,0.872231182,1281
"1507","Vandeikya","Oke-Ero",2020,"Vandeikya",0.8,0.8,0.8,0.8,1,"july","PBO",0.384252901,0.738587065,0.65,186
"1508","Maiha","Alkaleri",2023,"Maiha",0.8,0.8,0.8,0.8,2,"july","PBO",0.647421068,0.750288882,0.83419548,1281
"1509","Wamako","Gawabawa",2020,"Wamako",0.8,0.8,0.8,0.8,1,"august","PBO",0.797146263,0.751769096,0.921960952,223
"1510","Fufore","Alkaleri",2023,"Fufore",0.8,0.8,0.8,0.8,2,"july","PBO",0.635571581,0.75010602,0.823835646,1281
"1511","Wase","Alkaleri",2020,"Wase",0.8,0.8,0.8,0.8,1,"july","PBO",0.505206823,0.7467589,0.656200857,186
"1512","Jada","Alkaleri",2023,"Jada",0.8,0.8,0.8,0.8,2,"july","PBO",0.556558753,0.748447432,0.735699981,1281
"1513","Wurno","Gawabawa",2020,"Wurno",0.8,0.8,0.8,0.8,1,"august","PBO",0.774541035,0.751616645,0.912701594,223
"1514","Ganaye","Alkaleri",2023,"Ganaye",0.8,0.8,0.8,0.8,2,"july","PBO",0.427407559,0.7424974,0.65,1281
"1515","Yabo","Gawabawa",2020,"Yabo",0.8,0.8,0.8,0.822580645,1,"august","PBO",0.745764844,0.751393969,0.899219881,223
"1516","Toungo","Keana",2023,"Toungo",0.8,0.8,0.8,0.8,2,"august","PBO",0.383744468,0.738531223,0.65,1318
"1517","Kurmi","Oru West",2022,"Kurmi",0.8,0.8,0.8,0.8,1,"june","PBO",0.452232517,0.74416112,0.65,892
"1518","Kurmi","Oru West",2025,"Kurmi",0.8,0.8,0.8,0.8,2,"june","PBO",0.452232517,0.74416112,0.65,1987
"1519","Gashaka","Oru West",2022,"Gashaka",0.8,0.8,0.8,0.8,1,"june","PBO",0.402171636,0.740396661,0.65,892
"1520","Gashaka","Oru West",2025,"Gashaka",0.8,0.8,0.8,0.8,2,"june","PBO",0.402171636,0.740396661,0.65,1987
"1521","Sardauna","Oru West",2022,"Sardauna",0.8,0.8,0.8,0.8,1,"june","PBO",0.281154575,0.718828925,0.65,892
"1522","Sardauna","Oru West",2025,"Sardauna",0.8,0.8,0.8,0.8,2,"june","PBO",0.281154575,0.718828925,0.65,1987
"1523","Takum","Keana",2022,"Takum",0.8,0.8,0.8,0.8,1,"august","PBO",0.408710545,0.74098691,0.65,953
"1524","Takum","Keana",2025,"Takum",0.8,0.8,0.8,0.8,2,"august","PBO",0.408710545,0.74098691,0.65,2048
"1525","Yagba East","Oke-Ero",2020,"Yagba East",0.8,0.8,0.8,0.8,1,"july","PBO",0.291276571,0.721850099,0.65,186
"1526","Kwande","Oke-Ero",2023,"Kwande",0.8,0.8,0.8,0.8,2,"july","PBO",0.389530493,0.73915138,0.65,1281
"1527","Obanliku","Obubra",2021,"Obanliku",0.882352941,0.842105263,0.8,0.8,1,"june","PBO",0.445798859,0.743762834,0.65,527
"1528","Obanliku","Obubra",2024,"Obanliku",0.882352941,0.842105263,0.8,0.8,2,"june","PBO",0.445798859,0.743762834,0.65,1622
"1529","Boki","Obubra",2021,"Boki",0.8,0.8,0.8,0.8,1,"june","PBO",0.433816783,0.742961095,0.65,527
"1530","Boki","Obubra",2024,"Boki",0.8,0.8,0.8,0.8,2,"june","PBO",0.433816783,0.742961095,0.65,1622
"1531","Etung","Obubra",2021,"Etung",0.8,0.8,0.8,0.8,1,"june","PBO",0.470104636,0.745162831,0.65,527
"1532","Etung","Obubra",2024,"Etung",0.8,0.8,0.8,0.8,2,"june","PBO",0.470104636,0.745162831,0.65,1622
"1533","Akamkpa","Ngor-Okpala",2021,"Akamkpa",0.8,0.8,0.8,0.8,1,"june","PBO",0.473355826,0.745329937,0.65,527
"1534","Akamkpa","Ngor-Okpala",2024,"Akamkpa",0.8,0.8,0.8,0.8,2,"june","PBO",0.473355826,0.745329937,0.65,1622
"1535","Bakassi","Obubra",2021,"Bakassi",0.8,0.8,0.8,0.8,1,"june","PBO",0.269329192,0.714834808,0.65,527
"1536","Bakassi","Obubra",2024,"Bakassi",0.8,0.8,0.8,0.8,2,"june","PBO",0.269329192,0.714834808,0.65,1622
"1537","Akpabuyo","Nsit Ubium",2021,"Akpabuyo",0.8,0.8,0.8,0.8,1,"june","PBO",0.417147714,0.741699347,0.65,527
"1538","Akpabuyo","Nsit Ubium",2024,"Akpabuyo",0.8,0.8,0.8,0.8,2,"june","PBO",0.417147714,0.741699347,0.65,1622
"1539","Yagba West","Oke-Ero",2020,"Yagba West",0.8,0.8,0.8,0.8,1,"july","PBO",0.304086126,0.72522026,0.65,186
"1540","Eti-Osa","Isoko South",2023,"Eti-Osa",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.469914663,0.515425093,0.53,1257
"1541","Yenegoa","Isoko South",2020,"Yenegoa",0.8,0.8,0.8,0.8,1,"june","PBO",0.260617689,0.711526996,0.65,162
"1542","Ikorodu","Uzo-Uwani",2023,"Ikorodu",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.461778972,0.509105403,0.53,1257
"1543","Yola North","Alkaleri",2020,"Yola North",0.8,0.8,0.8,0.8,1,"july","PBO",0.581884889,0.749077617,0.767953208,186
"1544","Kosofe","Isoko South",2023,"Kosofe",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.4609272,0.508440915,0.53,1257
"1545","Yola South","Alkaleri",2020,"Yola South",0.8,0.8,0.8,0.8,1,"july","PBO",0.57254926,0.748858066,0.756547718,186
"1546","Lagos Island","Isoko South",2023,"Lagos Island",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.470665291,0.516005638,0.53,1257
"1547","Zurmi","Rimi",2020,"Zurmi",0.8,0.8,0.8,0.8,1,"march","PBO",0.780157318,0.751656232,0.915104666,70
"1548","Lagos Mainland","Isoko South",2023,"Lagos Mainland",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.470933929,0.516213299,0.53,1257
