LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,start_day_override 
Omala,Keana,NA,0.8,0.8,1296,136,2023,1
Omala,Keana,NA,0.8,0.8,1432,218,2024,1
Omala,Keana,NA,0.8,0.8,1650,151,2024,1
Omala,Keana,NA,0.8,0.8,1801,185,2025,1
Omala,Keana,NA,0.8,0.8,1986,183,2025,1
Omumma,Ngor-Okpala,NA,0.071010918,0.071010918,0,196,2020,1
Omumma,Ngor-Okpala,NA,0.142021836,0.142021836,196,154,2020,1
Omumma,Ngor-Okpala,NA,0.376357865,0.376357865,350,212,2020,1
Omumma,Ngor-Okpala,NA,0.8,0.8,562,154,2021,1
Omumma,Ngor-Okpala,NA,0.8,0.8,716,202,2022,1
Omumma,Ngor-Okpala,NA,0.8,0.8,918,159,2022,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1077,219,2023,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1296,136,2023,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1432,218,2024,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1650,151,2024,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1801,185,2025,1
Omumma,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,1
Ona-Ara,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1
Ona-Ara,Akinyele,NA,0.325345094,0.325345094,196,154,2020,1
Ona-Ara,Akinyele,NA,0.8,0.8,350,212,2020,1
Ona-Ara,Akinyele,NA,0.8,0.8,562,154,2021,1
Ona-Ara,Akinyele,NA,0.8,0.8,716,202,2022,1
Ona-Ara,Akinyele,NA,0.8,0.8,918,159,2022,1
Ona-Ara,Akinyele,NA,0.8,0.8,1077,219,2023,1
Ona-Ara,Akinyele,NA,0.8,0.8,1296,136,2023,1
Ona-Ara,Akinyele,NA,0.8,0.8,1432,218,2024,1
Ona-Ara,Akinyele,NA,0.8,0.8,1650,151,2024,1
Ona-Ara,Akinyele,NA,0.8,0.8,1801,185,2025,1
Ona-Ara,Akinyele,NA,0.8,0.8,1986,183,2025,1
Ondo East,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1
Ondo East,Akinyele,NA,0.325345094,0.325345094,196,154,2020,1
Ondo East,Akinyele,NA,0.8,0.8,350,212,2020,1
Ondo East,Akinyele,NA,0.8,0.8,562,154,2021,1
Ondo East,Akinyele,NA,0.8,0.8,716,202,2022,1
Ondo East,Akinyele,NA,0.8,0.8,918,159,2022,1
Ondo East,Akinyele,NA,0.8,0.8,1077,219,2023,1
Ondo East,Akinyele,NA,0.8,0.8,1296,136,2023,1
Ondo East,Akinyele,NA,0.8,0.8,1432,218,2024,1
Ondo East,Akinyele,NA,0.8,0.8,1650,151,2024,1
Ondo East,Akinyele,NA,0.8,0.8,1801,185,2025,1
Ondo East,Akinyele,NA,0.8,0.8,1986,183,2025,1
Ondo West,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1
Ondo West,Akinyele,NA,0.325345094,0.325345094,196,154,2020,1
Ondo West,Akinyele,NA,0.8,0.8,350,212,2020,1
Ondo West,Akinyele,NA,0.8,0.8,562,154,2021,1
Ondo West,Akinyele,NA,0.8,0.8,716,202,2022,1
Ondo West,Akinyele,NA,0.8,0.8,918,159,2022,1
Ondo West,Akinyele,NA,0.8,0.8,1077,219,2023,1
Ondo West,Akinyele,NA,0.8,0.8,1296,136,2023,1
Ondo West,Akinyele,NA,0.8,0.8,1432,218,2024,1
Ondo West,Akinyele,NA,0.8,0.8,1650,151,2024,1
Ondo West,Akinyele,NA,0.8,0.8,1801,185,2025,1
Ondo West,Akinyele,NA,0.8,0.8,1986,183,2025,1
Onicha,Obubra,NA,0.375690614,0.375690614,0,196,2020,1
Onicha,Obubra,NA,0.394475145,0.394475145,196,154,2020,1
Onicha,Obubra,NA,0.398232051,0.398232051,350,212,2020,1
Onicha,Obubra,NA,0.401988957,0.401988957,562,154,2021,1
Onicha,Obubra,NA,0.405745863,0.405745863,716,202,2022,1
Onicha,Obubra,NA,0.409502769,0.409502769,918,159,2022,1
Onicha,Obubra,NA,0.413259675,0.413259675,1077,219,2023,1
Onicha,Obubra,NA,0.420773488,0.420773488,1296,136,2023,1
Onicha,Obubra,NA,0.563535921,0.563535921,1432,218,2024,1
Onicha,Obubra,NA,0.751381228,0.751381228,1650,151,2024,1
Onicha,Obubra,NA,0.8,0.8,1801,185,2025,1
Onicha,Obubra,NA,0.8,0.8,1986,183,2025,1
Onitsha North,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1
Onitsha North,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,1
Onitsha North,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2020,1
Onitsha North,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,1
Onitsha North,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,1
Onitsha North,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,1
Onitsha North,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,1
Onitsha North,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,1
Onitsha North,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,1
Onitsha North,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Onitsha North,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Onitsha North,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Onitsha South,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1
Onitsha South,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,1
Onitsha South,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2020,1
Onitsha South,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,1
Onitsha South,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,1
Onitsha South,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,1
Onitsha South,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,1
Onitsha South,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,1
Onitsha South,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,1
Onitsha South,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Onitsha South,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Onitsha South,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Onna,Nsit Ubium,NA,0.359183639,0.359183639,0,196,2020,1
Onna,Nsit Ubium,NA,0.377142821,0.377142821,196,154,2020,1
Onna,Nsit Ubium,NA,0.380734657,0.380734657,350,212,2020,1
Onna,Nsit Ubium,NA,0.384326494,0.384326494,562,154,2021,1
Onna,Nsit Ubium,NA,0.38791833,0.38791833,716,202,2022,1
Onna,Nsit Ubium,NA,0.391510167,0.391510167,918,159,2022,1
Onna,Nsit Ubium,NA,0.395102003,0.395102003,1077,219,2023,1
Onna,Nsit Ubium,NA,0.402285676,0.402285676,1296,136,2023,1
Onna,Nsit Ubium,NA,0.538775459,0.538775459,1432,218,2024,1
Onna,Nsit Ubium,NA,0.718367278,0.718367278,1650,151,2024,1
Onna,Nsit Ubium,NA,0.8,0.8,1801,185,2025,1
Onna,Nsit Ubium,NA,0.8,0.8,1986,183,2025,1
Opobo-Nkoro,Nsit Ubium,NA,0.610439911,0.610439911,0,196,2020,1
Opobo-Nkoro,Nsit Ubium,NA,0.640961907,0.640961907,196,154,2020,1
Opobo-Nkoro,Nsit Ubium,NA,0.647066306,0.647066306,350,212,2020,1
Opobo-Nkoro,Nsit Ubium,NA,0.653170705,0.653170705,562,154,2021,1
Opobo-Nkoro,Nsit Ubium,NA,0.659275104,0.659275104,716,202,2022,1
Opobo-Nkoro,Nsit Ubium,NA,0.665379503,0.665379503,918,159,2022,1
Opobo-Nkoro,Nsit Ubium,NA,0.671483902,0.671483902,1077,219,2023,1
Opobo-Nkoro,Nsit Ubium,NA,0.6836927,0.6836927,1296,136,2023,1
Opobo-Nkoro,Nsit Ubium,NA,0.8,0.8,1432,218,2024,1
Opobo-Nkoro,Nsit Ubium,NA,0.8,0.8,1650,151,2024,1
Opobo-Nkoro,Nsit Ubium,NA,0.8,0.8,1801,185,2025,1
Opobo-Nkoro,Nsit Ubium,NA,0.8,0.8,1986,183,2025,1
Oredo,Uzo-Uwani,NA,0.317164272,0.317164272,0,196,2020,1
Oredo,Uzo-Uwani,NA,0.333022486,0.333022486,196,154,2020,1
Oredo,Uzo-Uwani,NA,0.336194128,0.336194128,350,212,2020,1
Oredo,Uzo-Uwani,NA,0.339365771,0.339365771,562,154,2021,1
Oredo,Uzo-Uwani,NA,0.342537414,0.342537414,716,202,2022,1
Oredo,Uzo-Uwani,NA,0.345709056,0.345709056,918,159,2022,1
Oredo,Uzo-Uwani,NA,0.348880699,0.348880699,1077,219,2023,1
Oredo,Uzo-Uwani,NA,0.355223985,0.355223985,1296,136,2023,1
Oredo,Uzo-Uwani,NA,0.475746408,0.475746408,1432,218,2024,1
Oredo,Uzo-Uwani,NA,0.634328544,0.634328544,1650,151,2024,1
Oredo,Uzo-Uwani,NA,0.79291068,0.79291068,1801,185,2025,1
Oredo,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Orelope,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Orelope,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Orelope,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Orelope,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Orelope,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Orelope,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Orelope,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Orelope,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Orelope,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Orelope,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Orelope,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Orelope,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Orhionmwon,Uzo-Uwani,NA,0.182157933,0.182157933,0,196,2020,1
Orhionmwon,Uzo-Uwani,NA,0.392094951,0.392094951,196,154,2020,1
Orhionmwon,Uzo-Uwani,NA,0.397760062,0.397760062,350,212,2020,1
Orhionmwon,Uzo-Uwani,NA,0.598370594,0.598370594,562,154,2021,1
Orhionmwon,Uzo-Uwani,NA,0.605930148,0.605930148,716,202,2022,1
Orhionmwon,Uzo-Uwani,NA,0.613526134,0.613526134,918,159,2022,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1077,219,2023,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1296,136,2023,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1432,218,2024,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Orhionmwon,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Ori Ire,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Ori Ire,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Ori Ire,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Ori Ire,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Ori Ire,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Ori Ire,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Ori Ire,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Oriade,Oke-Ero,NA,0.339520622,0.339520622,0,196,2020,1
Oriade,Oke-Ero,NA,0.356496653,0.356496653,196,154,2020,1
Oriade,Oke-Ero,NA,0.359891859,0.359891859,350,212,2020,1
Oriade,Oke-Ero,NA,0.363287066,0.363287066,562,154,2021,1
Oriade,Oke-Ero,NA,0.366682272,0.366682272,716,202,2022,1
Oriade,Oke-Ero,NA,0.370077478,0.370077478,918,159,2022,1
Oriade,Oke-Ero,NA,0.373472684,0.373472684,1077,219,2023,1
Oriade,Oke-Ero,NA,0.380263097,0.380263097,1296,136,2023,1
Oriade,Oke-Ero,NA,0.509280933,0.509280933,1432,218,2024,1
Oriade,Oke-Ero,NA,0.679041244,0.679041244,1650,151,2024,1
Oriade,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Oriade,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Orlu,Oru West,NA,0.25,0.25,0,196,2020,1
Orlu,Oru West,NA,0.538125,0.538125,196,154,2020,1
Orlu,Oru West,NA,0.5459,0.5459,350,212,2020,1
Orlu,Oru West,NA,0.8,0.8,562,154,2021,1
Orlu,Oru West,NA,0.8,0.8,716,202,2022,1
Orlu,Oru West,NA,0.8,0.8,918,159,2022,1
Orlu,Oru West,NA,0.8,0.8,1077,219,2023,1
Orlu,Oru West,NA,0.8,0.8,1296,136,2023,1
Orlu,Oru West,NA,0.8,0.8,1432,218,2024,1
Orlu,Oru West,NA,0.8,0.8,1650,151,2024,1
Orlu,Oru West,NA,0.8,0.8,1801,185,2025,1
Orlu,Oru West,NA,0.8,0.8,1986,183,2025,1
Orolu,Oke-Ero,NA,0.303030378,0.303030378,0,196,2020,1
Orolu,Oke-Ero,NA,0.318181897,0.318181897,196,154,2020,1
Orolu,Oke-Ero,NA,0.321212201,0.321212201,350,212,2020,1
Orolu,Oke-Ero,NA,0.324242504,0.324242504,562,154,2021,1
Orolu,Oke-Ero,NA,0.327272808,0.327272808,716,202,2022,1
Orolu,Oke-Ero,NA,0.330303112,0.330303112,918,159,2022,1
Orolu,Oke-Ero,NA,0.333333416,0.333333416,1077,219,2023,1
Orolu,Oke-Ero,NA,0.339394023,0.339394023,1296,136,2023,1
Orolu,Oke-Ero,NA,0.454545567,0.454545567,1432,218,2024,1
Orolu,Oke-Ero,NA,0.606060756,0.606060756,1650,151,2024,1
Orolu,Oke-Ero,NA,0.757575945,0.757575945,1801,185,2025,1
Orolu,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Oron,Nsit Ubium,NA,0.297727761,0.297727761,0,196,2020,1
Oron,Nsit Ubium,NA,0.312614149,0.312614149,196,154,2020,1
Oron,Nsit Ubium,NA,0.315591427,0.315591427,350,212,2020,1
Oron,Nsit Ubium,NA,0.318568704,0.318568704,562,154,2021,1
Oron,Nsit Ubium,NA,0.321545982,0.321545982,716,202,2022,1
Oron,Nsit Ubium,NA,0.324523259,0.324523259,918,159,2022,1
Oron,Nsit Ubium,NA,0.327500537,0.327500537,1077,219,2023,1
Oron,Nsit Ubium,NA,0.333455092,0.333455092,1296,136,2023,1
Oron,Nsit Ubium,NA,0.446591642,0.446591642,1432,218,2024,1
Oron,Nsit Ubium,NA,0.595455522,0.595455522,1650,151,2024,1
Oron,Nsit Ubium,NA,0.744319403,0.744319403,1801,185,2025,1
Oron,Nsit Ubium,NA,0.8,0.8,1986,183,2025,1
Orsu,Oru West,NA,0.257661386,0.257661386,0,196,2020,1
Orsu,Oru West,NA,0.554616133,0.554616133,196,154,2020,1
Orsu,Oru West,NA,0.562629402,0.562629402,350,212,2020,1
Orsu,Oru West,NA,0.8,0.8,562,154,2021,1
Orsu,Oru West,NA,0.8,0.8,716,202,2022,1
Orsu,Oru West,NA,0.8,0.8,918,159,2022,1
Orsu,Oru West,NA,0.8,0.8,1077,219,2023,1
Orsu,Oru West,NA,0.8,0.8,1296,136,2023,1
Orsu,Oru West,NA,0.8,0.8,1432,218,2024,1
Orsu,Oru West,NA,0.8,0.8,1650,151,2024,1
Orsu,Oru West,NA,0.8,0.8,1801,185,2025,1
Orsu,Oru West,NA,0.8,0.8,1986,183,2025,1
Oru East,Oru West,NA,0.411077428,0.411077428,0,196,2020,1
Oru East,Oru West,NA,0.431631299,0.431631299,196,154,2020,1
Oru East,Oru West,NA,0.435742074,0.435742074,350,212,2020,1
Oru East,Oru West,NA,0.439852848,0.439852848,562,154,2021,1
Oru East,Oru West,NA,0.443963622,0.443963622,716,202,2022,1
Oru East,Oru West,NA,0.448074397,0.448074397,918,159,2022,1
Oru East,Oru West,NA,0.452185171,0.452185171,1077,219,2023,1
Oru East,Oru West,NA,0.460406719,0.460406719,1296,136,2023,1
Oru East,Oru West,NA,0.616616142,0.616616142,1432,218,2024,1
Oru East,Oru West,NA,0.8,0.8,1650,151,2024,1
Oru East,Oru West,NA,0.8,0.8,1801,185,2025,1
Oru East,Oru West,NA,0.8,0.8,1986,183,2025,1
Oru West,Oru West,NA,0.433164524,0.433164524,0,196,2020,1
Oru West,Oru West,NA,0.45482275,0.45482275,196,154,2020,1
Oru West,Oru West,NA,0.459154395,0.459154395,350,212,2020,1
Oru West,Oru West,NA,0.463486041,0.463486041,562,154,2021,1
Oru West,Oru West,NA,0.467817686,0.467817686,716,202,2022,1
Oru West,Oru West,NA,0.472149331,0.472149331,918,159,2022,1
Oru West,Oru West,NA,0.476480976,0.476480976,1077,219,2023,1
Oru West,Oru West,NA,0.485144267,0.485144267,1296,136,2023,1
Oru West,Oru West,NA,0.649746786,0.649746786,1432,218,2024,1
Oru West,Oru West,NA,0.8,0.8,1650,151,2024,1
Oru West,Oru West,NA,0.8,0.8,1801,185,2025,1
Oru West,Oru West,NA,0.8,0.8,1986,183,2025,1
Oruk Anam,Nsit Ubium,NA,0.292929329,0.292929329,0,196,2020,1
Oruk Anam,Nsit Ubium,NA,0.307575795,0.307575795,196,154,2020,1
Oruk Anam,Nsit Ubium,NA,0.310505089,0.310505089,350,212,2020,1
Oruk Anam,Nsit Ubium,NA,0.313434382,0.313434382,562,154,2021,1
Oruk Anam,Nsit Ubium,NA,0.316363675,0.316363675,716,202,2022,1
Oruk Anam,Nsit Ubium,NA,0.319292969,0.319292969,918,159,2022,1
Oruk Anam,Nsit Ubium,NA,0.322222262,0.322222262,1077,219,2023,1
Oruk Anam,Nsit Ubium,NA,0.328080848,0.328080848,1296,136,2023,1
Oruk Anam,Nsit Ubium,NA,0.439393994,0.439393994,1432,218,2024,1
Oruk Anam,Nsit Ubium,NA,0.585858658,0.585858658,1650,151,2024,1
Oruk Anam,Nsit Ubium,NA,0.732323323,0.732323323,1801,185,2025,1
Oruk Anam,Nsit Ubium,NA,0.8,0.8,1986,183,2025,1
Orumba North,Oru West,NA,0.4807692,0.4807692,0,196,2020,1
Orumba North,Oru West,NA,0.50480766,0.50480766,196,154,2020,1
Orumba North,Oru West,NA,0.509615352,0.509615352,350,212,2020,1
Orumba North,Oru West,NA,0.514423044,0.514423044,562,154,2021,1
Orumba North,Oru West,NA,0.519230736,0.519230736,716,202,2022,1
Orumba North,Oru West,NA,0.524038428,0.524038428,918,159,2022,1
Orumba North,Oru West,NA,0.52884612,0.52884612,1077,219,2023,1
Orumba North,Oru West,NA,0.538461504,0.538461504,1296,136,2023,1
Orumba North,Oru West,NA,0.7211538,0.7211538,1432,218,2024,1
Orumba North,Oru West,NA,0.8,0.8,1650,151,2024,1
Orumba North,Oru West,NA,0.8,0.8,1801,185,2025,1
Orumba North,Oru West,NA,0.8,0.8,1986,183,2025,1
Orumba South,Oru West,NA,0.411077428,0.411077428,0,196,2020,1
Orumba South,Oru West,NA,0.431631299,0.431631299,196,154,2020,1
Orumba South,Oru West,NA,0.435742074,0.435742074,350,212,2020,1
Orumba South,Oru West,NA,0.439852848,0.439852848,562,154,2021,1
Orumba South,Oru West,NA,0.443963622,0.443963622,716,202,2022,1
Orumba South,Oru West,NA,0.448074397,0.448074397,918,159,2022,1
Orumba South,Oru West,NA,0.452185171,0.452185171,1077,219,2023,1
Orumba South,Oru West,NA,0.460406719,0.460406719,1296,136,2023,1
Orumba South,Oru West,NA,0.616616142,0.616616142,1432,218,2024,1
Orumba South,Oru West,NA,0.8,0.8,1650,151,2024,1
Orumba South,Oru West,NA,0.8,0.8,1801,185,2025,1
Orumba South,Oru West,NA,0.8,0.8,1986,183,2025,1
Ose,Owan East,NA,0.278942779,0.278942779,0,196,2020,1
Ose,Owan East,NA,0.292889918,0.292889918,196,154,2020,1
Ose,Owan East,NA,0.295679346,0.295679346,350,212,2020,1
Ose,Owan East,NA,0.298468774,0.298468774,562,154,2021,1
Ose,Owan East,NA,0.301258201,0.301258201,716,202,2022,1
Ose,Owan East,NA,0.304047629,0.304047629,918,159,2022,1
Ose,Owan East,NA,0.306837057,0.306837057,1077,219,2023,1
Ose,Owan East,NA,0.312415912,0.312415912,1296,136,2023,1
Ose,Owan East,NA,0.418414169,0.418414169,1432,218,2024,1
Ose,Owan East,NA,0.557885558,0.557885558,1650,151,2024,1
Ose,Owan East,NA,0.697356948,0.697356948,1801,185,2025,1
Ose,Owan East,NA,0.8,0.8,1986,183,2025,1
Oshimili North,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1
Oshimili North,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,1
Oshimili North,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2020,1
Oshimili North,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,1
Oshimili North,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,1
Oshimili North,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,1
Oshimili North,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,1
Oshimili North,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,1
Oshimili North,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,1
Oshimili North,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Oshimili North,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Oshimili North,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Oshimili South,Uzo-Uwani,NA,0.420192485,0.420192485,0,196,2020,1
Oshimili South,Uzo-Uwani,NA,0.441202109,0.441202109,196,154,2020,1
Oshimili South,Uzo-Uwani,NA,0.445404034,0.445404034,350,212,2020,1
Oshimili South,Uzo-Uwani,NA,0.449605959,0.449605959,562,154,2021,1
Oshimili South,Uzo-Uwani,NA,0.453807884,0.453807884,716,202,2022,1
Oshimili South,Uzo-Uwani,NA,0.458009809,0.458009809,918,159,2022,1
Oshimili South,Uzo-Uwani,NA,0.462211734,0.462211734,1077,219,2023,1
Oshimili South,Uzo-Uwani,NA,0.470615583,0.470615583,1296,136,2023,1
Oshimili South,Uzo-Uwani,NA,0.630288728,0.630288728,1432,218,2024,1
Oshimili South,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Oshimili South,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Oshimili South,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Oshodi-Isolo,Uzo-Uwani,NA,0.25,0.25,0,196,2020,1
Oshodi-Isolo,Uzo-Uwani,NA,0.538125,0.538125,196,154,2020,1
Oshodi-Isolo,Uzo-Uwani,NA,0.5459,0.5459,350,212,2020,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,562,154,2021,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,716,202,2022,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,918,159,2022,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1077,219,2023,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1296,136,2023,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1432,218,2024,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,1
Oshodi-Isolo,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,1
Osisioma Ngwa,Ngor-Okpala,NA,0.283373403,0.283373403,0,196,2020,1
Osisioma Ngwa,Ngor-Okpala,NA,0.297542073,0.297542073,196,154,2020,1
Osisioma Ngwa,Ngor-Okpala,NA,0.300375807,0.300375807,350,212,2020,1
Osisioma Ngwa,Ngor-Okpala,NA,0.303209541,0.303209541,562,154,2021,1
Osisioma Ngwa,Ngor-Okpala,NA,0.306043275,0.306043275,716,202,2022,1
Osisioma Ngwa,Ngor-Okpala,NA,0.308877009,0.308877009,918,159,2022,1
Osisioma Ngwa,Ngor-Okpala,NA,0.311710743,0.311710743,1077,219,2023,1
Osisioma Ngwa,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,1
Osisioma Ngwa,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,1
Osisioma Ngwa,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,1
Osisioma Ngwa,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,1
Osisioma Ngwa,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,1
Osogbo,Owan East,NA,0.5,0.5,0,196,2020,1
Osogbo,Owan East,NA,0.525,0.525,196,154,2020,1
Osogbo,Owan East,NA,0.53,0.53,350,212,2020,1
Osogbo,Owan East,NA,0.535,0.535,562,154,2021,1
Osogbo,Owan East,NA,0.54,0.54,716,202,2022,1
Osogbo,Owan East,NA,0.545,0.545,918,159,2022,1
Osogbo,Owan East,NA,0.55,0.55,1077,219,2023,1
Osogbo,Owan East,NA,0.56,0.56,1296,136,2023,1
Osogbo,Owan East,NA,0.75,0.75,1432,218,2024,1
Osogbo,Owan East,NA,0.8,0.8,1650,151,2024,1
Osogbo,Owan East,NA,0.8,0.8,1801,185,2025,1
Osogbo,Owan East,NA,0.8,0.8,1986,183,2025,1
Oturkpo,Owan East,NA,0.278942779,0.278942779,0,196,2020,1
Oturkpo,Owan East,NA,0.292889918,0.292889918,196,154,2020,1
Oturkpo,Owan East,NA,0.295679346,0.295679346,350,212,2020,1
Oturkpo,Owan East,NA,0.298468774,0.298468774,562,154,2021,1
Oturkpo,Owan East,NA,0.301258201,0.301258201,716,202,2022,1
Oturkpo,Owan East,NA,0.304047629,0.304047629,918,159,2022,1
Oturkpo,Owan East,NA,0.306837057,0.306837057,1077,219,2023,1
Oturkpo,Owan East,NA,0.312415912,0.312415912,1296,136,2023,1
Oturkpo,Owan East,NA,0.418414169,0.418414169,1432,218,2024,1
Oturkpo,Owan East,NA,0.557885558,0.557885558,1650,151,2024,1
Oturkpo,Owan East,NA,0.697356948,0.697356948,1801,185,2025,1
Oturkpo,Owan East,NA,0.8,0.8,1986,183,2025,1
Ovia North East,Owan East,NA,0.278942779,0.278942779,0,196,2020,1
Ovia North East,Owan East,NA,0.292889918,0.292889918,196,154,2020,1
Ovia North East,Owan East,NA,0.295679346,0.295679346,350,212,2020,1
Ovia North East,Owan East,NA,0.298468774,0.298468774,562,154,2021,1
Ovia North East,Owan East,NA,0.301258201,0.301258201,716,202,2022,1
Ovia North East,Owan East,NA,0.304047629,0.304047629,918,159,2022,1
Ovia North East,Owan East,NA,0.306837057,0.306837057,1077,219,2023,1
Ovia North East,Owan East,NA,0.312415912,0.312415912,1296,136,2023,1
Ovia North East,Owan East,NA,0.418414169,0.418414169,1432,218,2024,1
Ovia North East,Owan East,NA,0.557885558,0.557885558,1650,151,2024,1
Ovia North East,Owan East,NA,0.697356948,0.697356948,1801,185,2025,1
Ovia North East,Owan East,NA,0.8,0.8,1986,183,2025,1
Ovia South West,Akinyele,NA,0.142857143,0.142857143,0,196,2020,1
Ovia South West,Akinyele,NA,0.3,0.3,196,154,2020,1
Ovia South West,Akinyele,NA,0.757142858,0.757142858,350,212,2020,1
Ovia South West,Akinyele,NA,0.8,0.8,562,154,2021,1
