,LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases,start_day_override
4866,Kala-Balge,Darazo,NA,0.8,0.8,918,159,2022,6,0.735,1
4867,Kala-Balge,Darazo,NA,0.8,0.8,1077,219,2023,7,0.784,1
4868,Kala-Balge,Darazo,NA,0.8,0.8,1296,136,2023,8,0.8,1
4869,Kala-Balge,Darazo,NA,0.8,0.8,1432,218,2024,9,0.8,1
4870,Kala-Balge,Darazo,NA,0.8,0.8,1650,151,2024,10,0.8,1
4871,Kala-Balge,Darazo,NA,0.8,0.8,1801,185,2025,11,0.8,1
4872,Kala-Balge,Darazo,NA,0.8,0.8,1986,183,2025,12,0.8,1
4873,Kalgo,Birnin Kebbi,NA,0.528194641,0.528194641,0,196,2020,1,0.49,1
4874,Kalgo,Birnin Kebbi,NA,0.554604373,0.554604373,196,154,2020,2,0.539,1
4875,Kalgo,Birnin Kebbi,NA,0.559886319,0.559886319,350,212,2021,3,0.588,1
4876,Kalgo,Birnin Kebbi,NA,0.565168266,0.565168266,562,154,2021,4,0.637,1
4877,Kalgo,Birnin Kebbi,NA,0.570450212,0.570450212,716,202,2022,5,0.686,1
4878,Kalgo,Birnin Kebbi,NA,0.575732159,0.575732159,918,159,2022,6,0.735,1
4879,Kalgo,Birnin Kebbi,NA,0.581014105,0.581014105,1077,219,2023,7,0.784,1
4880,Kalgo,Birnin Kebbi,NA,0.591577998,0.591577998,1296,136,2023,8,0.8,1
4881,Kalgo,Birnin Kebbi,NA,0.792291962,0.792291962,1432,218,2024,9,0.8,1
4882,Kalgo,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,10,0.8,1
4883,Kalgo,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,11,0.8,1
4884,Kalgo,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,12,0.8,1
4885,Kaltungo,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
4886,Kaltungo,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
4887,Kaltungo,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
4888,Kaltungo,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
4889,Kaltungo,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
4890,Kaltungo,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
4891,Kaltungo,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
4892,Kaltungo,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
4893,Kaltungo,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
4894,Kaltungo,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
4895,Kaltungo,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
4896,Kaltungo,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
4897,Kanam,Alkaleri,NA,0.297169748,0.297169748,0,196,2020,1,0.49,1
4898,Kanam,Alkaleri,NA,0.312028235,0.312028235,196,154,2020,2,0.539,1
4899,Kanam,Alkaleri,NA,0.314999933,0.314999933,350,212,2021,3,0.588,1
4900,Kanam,Alkaleri,NA,0.31797163,0.31797163,562,154,2021,4,0.637,1
4901,Kanam,Alkaleri,NA,0.320943328,0.320943328,716,202,2022,5,0.686,1
4902,Kanam,Alkaleri,NA,0.323915025,0.323915025,918,159,2022,6,0.735,1
4903,Kanam,Alkaleri,NA,0.326886723,0.326886723,1077,219,2023,7,0.784,1
4904,Kanam,Alkaleri,NA,0.332830118,0.332830118,1296,136,2023,8,0.8,1
4905,Kanam,Alkaleri,NA,0.445754622,0.445754622,1432,218,2024,9,0.8,1
4906,Kanam,Alkaleri,NA,0.594339496,0.594339496,1650,151,2024,10,0.8,1
4907,Kanam,Alkaleri,NA,0.74292437,0.74292437,1801,185,2025,11,0.8,1
4908,Kanam,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
4909,Kankara,Rimi,NA,0.209995572,0.209995572,0,196,2020,1,0.49,1
4910,Kankara,Rimi,NA,0.452015469,0.452015469,196,154,2020,2,0.539,1
4911,Kankara,Rimi,NA,0.458546331,0.458546331,350,212,2021,3,0.588,1
4912,Kankara,Rimi,NA,0.689814454,0.689814454,562,154,2021,4,0.637,1
4913,Kankara,Rimi,NA,0.698529271,0.698529271,716,202,2022,5,0.686,1
4914,Kankara,Rimi,NA,0.707286086,0.707286086,918,159,2022,6,0.735,1
4915,Kankara,Rimi,NA,0.8,0.8,1077,219,2023,7,0.784,1
4916,Kankara,Rimi,NA,0.8,0.8,1296,136,2023,8,0.8,1
4917,Kankara,Rimi,NA,0.8,0.8,1432,218,2024,9,0.8,1
4918,Kankara,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
4919,Kankara,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
4920,Kankara,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
4921,Kanke,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
4922,Kanke,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
4923,Kanke,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
4924,Kanke,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
4925,Kanke,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
4926,Kanke,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
4927,Kanke,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
4928,Kanke,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
4929,Kanke,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
4930,Kanke,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
4931,Kanke,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
4932,Kanke,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
4933,Kankia,Rimi,NA,0.285714286,0.285714286,0,196,2020,1,0.49,1
4934,Kankia,Rimi,NA,0.3,0.3,196,154,2020,2,0.539,1
4935,Kankia,Rimi,NA,0.302857143,0.302857143,350,212,2021,3,0.588,1
4936,Kankia,Rimi,NA,0.305714286,0.305714286,562,154,2021,4,0.637,1
4937,Kankia,Rimi,NA,0.308571429,0.308571429,716,202,2022,5,0.686,1
4938,Kankia,Rimi,NA,0.311428572,0.311428572,918,159,2022,6,0.735,1
4939,Kankia,Rimi,NA,0.314285715,0.314285715,1077,219,2023,7,0.784,1
4940,Kankia,Rimi,NA,0.32,0.32,1296,136,2023,8,0.8,1
4941,Kankia,Rimi,NA,0.428571429,0.428571429,1432,218,2024,9,0.8,1
4942,Kankia,Rimi,NA,0.571428572,0.571428572,1650,151,2024,10,0.8,1
4943,Kankia,Rimi,NA,0.714285715,0.714285715,1801,185,2025,11,0.8,1
4944,Kankia,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
4945,Kano Municipal,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
4946,Kano Municipal,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
4947,Kano Municipal,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
4948,Kano Municipal,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
4949,Kano Municipal,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
4950,Kano Municipal,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
4951,Kano Municipal,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
4952,Kano Municipal,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
4953,Kano Municipal,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
4954,Kano Municipal,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
4955,Kano Municipal,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
4956,Kano Municipal,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
4957,Karasuwa,Taura,NA,0.057494575,0.057494575,0,196,2020,1,0.49,1
4958,Karasuwa,Taura,NA,0.11498915,0.11498915,196,154,2020,2,0.539,1
4959,Karasuwa,Taura,NA,0.304721248,0.304721248,350,212,2021,3,0.588,1
4960,Karasuwa,Taura,NA,0.8,0.8,562,154,2021,4,0.637,1
4961,Karasuwa,Taura,NA,0.8,0.8,716,202,2022,5,0.686,1
4962,Karasuwa,Taura,NA,0.8,0.8,918,159,2022,6,0.735,1
4963,Karasuwa,Taura,NA,0.8,0.8,1077,219,2023,7,0.784,1
4964,Karasuwa,Taura,NA,0.8,0.8,1296,136,2023,8,0.8,1
4965,Karasuwa,Taura,NA,0.8,0.8,1432,218,2024,9,0.8,1
4966,Karasuwa,Taura,NA,0.8,0.8,1650,151,2024,10,0.8,1
4967,Karasuwa,Taura,NA,0.8,0.8,1801,185,2025,11,0.8,1
4968,Karasuwa,Taura,NA,0.8,0.8,1986,183,2025,12,0.8,1
4969,Karaye,Gwarzo,NA,0.416666667,0.416666667,0,196,2020,1,0.49,1
4970,Karaye,Gwarzo,NA,0.4375,0.4375,196,154,2020,2,0.539,1
4971,Karaye,Gwarzo,NA,0.441666667,0.441666667,350,212,2021,3,0.588,1
4972,Karaye,Gwarzo,NA,0.445833334,0.445833334,562,154,2021,4,0.637,1
4973,Karaye,Gwarzo,NA,0.45,0.45,716,202,2022,5,0.686,1
4974,Karaye,Gwarzo,NA,0.454166667,0.454166667,918,159,2022,6,0.735,1
4975,Karaye,Gwarzo,NA,0.458333334,0.458333334,1077,219,2023,7,0.784,1
4976,Karaye,Gwarzo,NA,0.466666667,0.466666667,1296,136,2023,8,0.8,1
4977,Karaye,Gwarzo,NA,0.625000001,0.625000001,1432,218,2024,9,0.8,1
4978,Karaye,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.8,1
4979,Karaye,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
4980,Karaye,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
4981,Karin-Lamido,Alkaleri,NA,0.156914887,0.156914887,0,196,2020,1,0.49,1
4982,Karin-Lamido,Alkaleri,NA,0.337759294,0.337759294,196,154,2020,2,0.539,1
4983,Karin-Lamido,Alkaleri,NA,0.342639347,0.342639347,350,212,2021,3,0.588,1
4984,Karin-Lamido,Alkaleri,NA,0.515449712,0.515449712,562,154,2021,4,0.637,1
4985,Karin-Lamido,Alkaleri,NA,0.52196168,0.52196168,716,202,2022,5,0.686,1
4986,Karin-Lamido,Alkaleri,NA,0.528505031,0.528505031,918,159,2022,6,0.735,1
4987,Karin-Lamido,Alkaleri,NA,0.70768614,0.70768614,1077,219,2023,7,0.784,1
4988,Karin-Lamido,Alkaleri,NA,0.724068055,0.724068055,1296,136,2023,8,0.8,1
4989,Karin-Lamido,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
4990,Karin-Lamido,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
4991,Karin-Lamido,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
4992,Karin-Lamido,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
4993,Karu,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
4994,Karu,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
4995,Karu,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
4996,Karu,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
4997,Karu,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
4998,Karu,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
4999,Karu,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
5000,Karu,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
5001,Karu,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
5002,Karu,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
5003,Karu,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
5004,Karu,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
5005,Katagum,Gwarzo,NA,0.116822469,0.116822469,0,196,2020,1,0.49,1
5006,Katagum,Gwarzo,NA,0.502920729,0.502920729,196,154,2020,2,0.539,1
5007,Katagum,Gwarzo,NA,0.619159086,0.619159086,350,212,2021,3,0.588,1
5008,Katagum,Gwarzo,NA,0.8,0.8,562,154,2021,4,0.637,1
5009,Katagum,Gwarzo,NA,0.8,0.8,716,202,2022,5,0.686,1
5010,Katagum,Gwarzo,NA,0.8,0.8,918,159,2022,6,0.735,1
5011,Katagum,Gwarzo,NA,0.8,0.8,1077,219,2023,7,0.784,1
5012,Katagum,Gwarzo,NA,0.8,0.8,1296,136,2023,8,0.8,1
5013,Katagum,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.8,1
5014,Katagum,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.8,1
5015,Katagum,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
5016,Katagum,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
5017,Katcha,Oke-Ero,NA,0.306471335,0.306471335,0,196,2020,1,0.49,1
5018,Katcha,Oke-Ero,NA,0.321794902,0.321794902,196,154,2020,2,0.539,1
5019,Katcha,Oke-Ero,NA,0.324859615,0.324859615,350,212,2021,3,0.588,1
5020,Katcha,Oke-Ero,NA,0.327924328,0.327924328,562,154,2021,4,0.637,1
5021,Katcha,Oke-Ero,NA,0.330989042,0.330989042,716,202,2022,5,0.686,1
5022,Katcha,Oke-Ero,NA,0.334053755,0.334053755,918,159,2022,6,0.735,1
5023,Katcha,Oke-Ero,NA,0.337118469,0.337118469,1077,219,2023,7,0.784,1
5024,Katcha,Oke-Ero,NA,0.343247895,0.343247895,1296,136,2023,8,0.8,1
5025,Katcha,Oke-Ero,NA,0.459707003,0.459707003,1432,218,2024,9,0.8,1
5026,Katcha,Oke-Ero,NA,0.61294267,0.61294267,1650,151,2024,10,0.8,1
5027,Katcha,Oke-Ero,NA,0.766178338,0.766178338,1801,185,2025,11,0.8,1
5028,Katcha,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
5029,Katsina,Rimi,NA,0.498949589,0.498949589,0,196,2020,1,0.49,1
5030,Katsina,Rimi,NA,0.523897068,0.523897068,196,154,2020,2,0.539,1
5031,Katsina,Rimi,NA,0.528886564,0.528886564,350,212,2021,3,0.588,1
5032,Katsina,Rimi,NA,0.53387606,0.53387606,562,154,2021,4,0.637,1
5033,Katsina,Rimi,NA,0.538865556,0.538865556,716,202,2022,5,0.686,1
5034,Katsina,Rimi,NA,0.543855052,0.543855052,918,159,2022,6,0.735,1
5035,Katsina,Rimi,NA,0.548844548,0.548844548,1077,219,2023,7,0.784,1
5036,Katsina,Rimi,NA,0.55882354,0.55882354,1296,136,2023,8,0.8,1
5037,Katsina,Rimi,NA,0.748424384,0.748424384,1432,218,2024,9,0.8,1
5038,Katsina,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
5039,Katsina,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
5040,Katsina,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
5041,Katsina-Ala,Keana,NA,0.177187213,0.177187213,0,196,2020,1,0.49,1
5042,Katsina-Ala,Keana,NA,0.381395476,0.381395476,196,154,2020,2,0.539,1
5043,Katsina-Ala,Keana,NA,0.386905998,0.386905998,350,212,2021,3,0.588,1
5044,Katsina-Ala,Keana,NA,0.582042276,0.582042276,562,154,2021,4,0.637,1
5045,Katsina-Ala,Keana,NA,0.589395545,0.589395545,716,202,2022,5,0.686,1
5046,Katsina-Ala,Keana,NA,0.596784252,0.596784252,918,159,2022,6,0.735,1
5047,Katsina-Ala,Keana,NA,0.799114331,0.799114331,1077,219,2023,7,0.784,1
5048,Katsina-Ala,Keana,NA,0.8,0.8,1296,136,2023,8,0.8,1
5049,Katsina-Ala,Keana,NA,0.8,0.8,1432,218,2024,9,0.8,1
5050,Katsina-Ala,Keana,NA,0.8,0.8,1650,151,2024,10,0.8,1
5051,Katsina-Ala,Keana,NA,0.8,0.8,1801,185,2025,11,0.8,1
5052,Katsina-Ala,Keana,NA,0.8,0.8,1986,183,2025,12,0.8,1
5053,Kaugama,Taura,NA,0.111111111,0.111111111,0,196,2020,1,0.49,1
5054,Kaugama,Taura,NA,0.478333333,0.478333333,196,154,2020,2,0.539,1
5055,Kaugama,Taura,NA,0.588888888,0.588888888,350,212,2021,3,0.588,1
5056,Kaugama,Taura,NA,0.8,0.8,562,154,2021,4,0.637,1
5057,Kaugama,Taura,NA,0.8,0.8,716,202,2022,5,0.686,1
5058,Kaugama,Taura,NA,0.8,0.8,918,159,2022,6,0.735,1
5059,Kaugama,Taura,NA,0.8,0.8,1077,219,2023,7,0.784,1
5060,Kaugama,Taura,NA,0.8,0.8,1296,136,2023,8,0.8,1
5061,Kaugama,Taura,NA,0.8,0.8,1432,218,2024,9,0.8,1
5062,Kaugama,Taura,NA,0.8,0.8,1650,151,2024,10,0.8,1
5063,Kaugama,Taura,NA,0.8,0.8,1801,185,2025,11,0.8,1
5064,Kaugama,Taura,NA,0.8,0.8,1986,183,2025,12,0.8,1
5065,Kaura,Soba,NA,0.02049469,0.02049469,0,196,2020,1,0.49,1
5066,Kaura,Soba,NA,0.04098938,0.04098938,196,154,2020,2,0.539,1
5067,Kaura,Soba,NA,0.10247345,0.10247345,350,212,2021,3,0.588,1
5068,Kaura,Soba,NA,0.328939775,0.328939775,562,154,2021,4,0.637,1
5069,Kaura,Soba,NA,0.442685304,0.442685304,716,202,2022,5,0.686,1
5070,Kaura,Soba,NA,0.8,0.8,918,159,2022,6,0.735,1
5071,Kaura,Soba,NA,0.8,0.8,1077,219,2023,7,0.784,1
5072,Kaura,Soba,NA,0.8,0.8,1296,136,2023,8,0.8,1
5073,Kaura,Soba,NA,0.8,0.8,1432,218,2024,9,0.8,1
5074,Kaura,Soba,NA,0.8,0.8,1650,151,2024,10,0.8,1
5075,Kaura,Soba,NA,0.8,0.8,1801,185,2025,11,0.8,1
5076,Kaura,Soba,NA,0.8,0.8,1986,183,2025,12,0.8,1
5077,Kaura-Namoda,Rimi,NA,0.209995572,0.209995572,0,196,2020,1,0.49,1
5078,Kaura-Namoda,Rimi,NA,0.452015469,0.452015469,196,154,2020,2,0.539,1
5079,Kaura-Namoda,Rimi,NA,0.458546331,0.458546331,350,212,2021,3,0.588,1
5080,Kaura-Namoda,Rimi,NA,0.689814454,0.689814454,562,154,2021,4,0.637,1
5081,Kaura-Namoda,Rimi,NA,0.698529271,0.698529271,716,202,2022,5,0.686,1
5082,Kaura-Namoda,Rimi,NA,0.707286086,0.707286086,918,159,2022,6,0.735,1
5083,Kaura-Namoda,Rimi,NA,0.8,0.8,1077,219,2023,7,0.784,1
5084,Kaura-Namoda,Rimi,NA,0.8,0.8,1296,136,2023,8,0.8,1
5085,Kaura-Namoda,Rimi,NA,0.8,0.8,1432,218,2024,9,0.8,1
5086,Kaura-Namoda,Rimi,NA,0.8,0.8,1650,151,2024,10,0.8,1
5087,Kaura-Namoda,Rimi,NA,0.8,0.8,1801,185,2025,11,0.8,1
5088,Kaura-Namoda,Rimi,NA,0.8,0.8,1986,183,2025,12,0.8,1
5089,Kauru,Soba,NA,0.02049469,0.02049469,0,196,2020,1,0.49,1
5090,Kauru,Soba,NA,0.04098938,0.04098938,196,154,2020,2,0.539,1
5091,Kauru,Soba,NA,0.10247345,0.10247345,350,212,2021,3,0.588,1
5092,Kauru,Soba,NA,0.328939775,0.328939775,562,154,2021,4,0.637,1
5093,Kauru,Soba,NA,0.442685304,0.442685304,716,202,2022,5,0.686,1
5094,Kauru,Soba,NA,0.8,0.8,918,159,2022,6,0.735,1
5095,Kauru,Soba,NA,0.8,0.8,1077,219,2023,7,0.784,1
5096,Kauru,Soba,NA,0.8,0.8,1296,136,2023,8,0.8,1
5097,Kauru,Soba,NA,0.8,0.8,1432,218,2024,9,0.8,1
5098,Kauru,Soba,NA,0.8,0.8,1650,151,2024,10,0.8,1
5099,Kauru,Soba,NA,0.8,0.8,1801,185,2025,11,0.8,1
5100,Kauru,Soba,NA,0.8,0.8,1986,183,2025,12,0.8,1
5101,Kazaure,Babura,NA,0.3125,0.3125,0,196,2020,1,0.49,1
5102,Kazaure,Babura,NA,0.328125,0.328125,196,154,2020,2,0.539,1
5103,Kazaure,Babura,NA,0.33125,0.33125,350,212,2021,3,0.588,1
5104,Kazaure,Babura,NA,0.334375,0.334375,562,154,2021,4,0.637,1
5105,Kazaure,Babura,NA,0.3375,0.3375,716,202,2022,5,0.686,1
5106,Kazaure,Babura,NA,0.340625,0.340625,918,159,2022,6,0.735,1
5107,Kazaure,Babura,NA,0.34375,0.34375,1077,219,2023,7,0.784,1
5108,Kazaure,Babura,NA,0.35,0.35,1296,136,2023,8,0.8,1
5109,Kazaure,Babura,NA,0.46875,0.46875,1432,218,2024,9,0.8,1
5110,Kazaure,Babura,NA,0.625,0.625,1650,151,2024,10,0.8,1
5111,Kazaure,Babura,NA,0.78125,0.78125,1801,185,2025,11,0.8,1
5112,Kazaure,Babura,NA,0.8,0.8,1986,183,2025,12,0.8,1
5113,Keana,Keana,NA,0.177187213,0.177187213,0,196,2020,1,0.49,1
5114,Keana,Keana,NA,0.381395476,0.381395476,196,154,2020,2,0.539,1
5115,Keana,Keana,NA,0.386905998,0.386905998,350,212,2021,3,0.588,1
5116,Keana,Keana,NA,0.582042276,0.582042276,562,154,2021,4,0.637,1
5117,Keana,Keana,NA,0.589395545,0.589395545,716,202,2022,5,0.686,1
5118,Keana,Keana,NA,0.596784252,0.596784252,918,159,2022,6,0.735,1
5119,Keana,Keana,NA,0.799114331,0.799114331,1077,219,2023,7,0.784,1
5120,Keana,Keana,NA,0.8,0.8,1296,136,2023,8,0.8,1
5121,Keana,Keana,NA,0.8,0.8,1432,218,2024,9,0.8,1
5122,Keana,Keana,NA,0.8,0.8,1650,151,2024,10,0.8,1
5123,Keana,Keana,NA,0.8,0.8,1801,185,2025,11,0.8,1
5124,Keana,Keana,NA,0.8,0.8,1986,183,2025,12,0.8,1
5125,Kebbe,Birnin Kebbi,NA,0.42225568,0.42225568,0,196,2020,1,0.49,1
5126,Kebbe,Birnin Kebbi,NA,0.443368464,0.443368464,196,154,2020,2,0.539,1
5127,Kebbe,Birnin Kebbi,NA,0.447591021,0.447591021,350,212,2021,3,0.588,1
5128,Kebbe,Birnin Kebbi,NA,0.451813578,0.451813578,562,154,2021,4,0.637,1
5129,Kebbe,Birnin Kebbi,NA,0.456036134,0.456036134,716,202,2022,5,0.686,1
5130,Kebbe,Birnin Kebbi,NA,0.460258691,0.460258691,918,159,2022,6,0.735,1
5131,Kebbe,Birnin Kebbi,NA,0.464481248,0.464481248,1077,219,2023,7,0.784,1
5132,Kebbe,Birnin Kebbi,NA,0.472926362,0.472926362,1296,136,2023,8,0.8,1
5133,Kebbe,Birnin Kebbi,NA,0.63338352,0.63338352,1432,218,2024,9,0.8,1
5134,Kebbe,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,10,0.8,1
5135,Kebbe,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,11,0.8,1
5136,Kebbe,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,12,0.8,1
5137,Keffi,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
5138,Keffi,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
5139,Keffi,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
5140,Keffi,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
5141,Keffi,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
5142,Keffi,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
5143,Keffi,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
5144,Keffi,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
5145,Keffi,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
5146,Keffi,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
5147,Keffi,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
5148,Keffi,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
5149,Khana,Nsit Ubium,NA,0.285714286,0.285714286,0,196,2020,1,0.49,1
5150,Khana,Nsit Ubium,NA,0.3,0.3,196,154,2020,2,0.539,1
5151,Khana,Nsit Ubium,NA,0.302857143,0.302857143,350,212,2021,3,0.588,1
5152,Khana,Nsit Ubium,NA,0.305714286,0.305714286,562,154,2021,4,0.637,1
5153,Khana,Nsit Ubium,NA,0.308571429,0.308571429,716,202,2022,5,0.686,1
5154,Khana,Nsit Ubium,NA,0.311428572,0.311428572,918,159,2022,6,0.735,1
5155,Khana,Nsit Ubium,NA,0.314285715,0.314285715,1077,219,2023,7,0.784,1
5156,Khana,Nsit Ubium,NA,0.32,0.32,1296,136,2023,8,0.8,1
5157,Khana,Nsit Ubium,NA,0.428571429,0.428571429,1432,218,2024,9,0.8,1
5158,Khana,Nsit Ubium,NA,0.571428572,0.571428572,1650,151,2024,10,0.8,1
5159,Khana,Nsit Ubium,NA,0.714285715,0.714285715,1801,185,2025,11,0.8,1
5160,Khana,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
5161,Kibiya,Gwarzo,NA,0.172172547,0.172172547,0,196,2020,1,0.49,1
5162,Kibiya,Gwarzo,NA,0.370601407,0.370601407,196,154,2020,2,0.539,1
5163,Kibiya,Gwarzo,NA,0.375955974,0.375955974,350,212,2021,3,0.588,1
5164,Kibiya,Gwarzo,NA,0.5655696,0.5655696,562,154,2021,4,0.637,1
5165,Kibiya,Gwarzo,NA,0.57271476,0.57271476,716,202,2022,5,0.686,1
5166,Kibiya,Gwarzo,NA,0.579894356,0.579894356,918,159,2022,6,0.735,1
5167,Kibiya,Gwarzo,NA,0.776498187,0.776498187,1077,219,2023,7,0.784,1
5168,Kibiya,Gwarzo,NA,0.794473001,0.794473001,1296,136,2023,8,0.8,1
5169,Kibiya,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.8,1
5170,Kibiya,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.8,1
5171,Kibiya,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
5172,Kibiya,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
5173,Kirfi,Alkaleri,NA,0.076923077,0.076923077,0,196,2020,1,0.49,1
5174,Kirfi,Alkaleri,NA,0.153846154,0.153846154,196,154,2020,2,0.539,1
5175,Kirfi,Alkaleri,NA,0.407692308,0.407692308,350,212,2021,3,0.588,1
5176,Kirfi,Alkaleri,NA,0.8,0.8,562,154,2021,4,0.637,1
5177,Kirfi,Alkaleri,NA,0.8,0.8,716,202,2022,5,0.686,1
5178,Kirfi,Alkaleri,NA,0.8,0.8,918,159,2022,6,0.735,1
5179,Kirfi,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
5180,Kirfi,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
5181,Kirfi,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
5182,Kirfi,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
5183,Kirfi,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
