State,LGA,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Bauchi,Itas-Gadau,Taura,july,2023,2,-1,1,0.6,5,1316
Bauchi,Itas-Gadau,Taura,july,2023,3,-1,1,0.6,5,1346
Bauchi,Itas-Gadau,Taura,july,2023,4,-1,1,0.6,5,1376
Bauchi,Jama'are,Taura,july,2023,1,-1,1,0.6,5,1286
Bauchi,Jama'are,Taura,july,2023,2,-1,1,0.6,5,1316
Bauchi,Jama'are,Taura,july,2023,3,-1,1,0.6,5,1346
Bauchi,Jama'are,Taura,july,2023,4,-1,1,0.6,5,1376
Bauchi,Katagum,Gwarzo,august,2023,1,-1,1,0.6,5,1314
Bauchi,Katagum,Gwarzo,august,2023,2,-1,1,0.6,5,1344
Bauchi,Katagum,Gwarzo,august,2023,3,-1,1,0.6,5,1374
Bauchi,Katagum,Gwarzo,august,2023,4,-1,1,0.6,5,1404
Bauchi,Kirfi,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Bauchi,Kirfi,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Bauchi,Kirfi,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Bauchi,Kirfi,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Bauchi,Misau,Darazo,july,2023,1,-1,1,0.6,5,1286
Bauchi,Misau,Darazo,july,2023,2,-1,1,0.6,5,1316
Bauchi,Misau,Darazo,july,2023,3,-1,1,0.6,5,1346
Bauchi,Misau,Darazo,july,2023,4,-1,1,0.6,5,1376
Bauchi,Ningi,Takali,september,2023,1,-1,1,0.6,5,1342
Bauchi,Ningi,Takali,september,2023,2,-1,1,0.6,5,1372
Bauchi,Ningi,Takali,september,2023,3,-1,1,0.6,5,1402
Bauchi,Ningi,Takali,september,2023,4,-1,1,0.6,5,1432
Bauchi,Shira,Takali,september,2023,1,-1,1,0.6,5,1342
Bauchi,Shira,Takali,september,2023,2,-1,1,0.6,5,1372
Bauchi,Shira,Takali,september,2023,3,-1,1,0.6,5,1402
Bauchi,Shira,Takali,september,2023,4,-1,1,0.6,5,1432
Bauchi,Tafawa-Balewa,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Bauchi,Tafawa-Balewa,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Bauchi,Tafawa-Balewa,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Bauchi,Tafawa-Balewa,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Bauchi,Toro,Giwa,august,2023,1,-1,1,0.6,5,1314
Bauchi,Toro,Giwa,august,2023,2,-1,1,0.6,5,1344
Bauchi,Toro,Giwa,august,2023,3,-1,1,0.6,5,1374
Bauchi,Toro,Giwa,august,2023,4,-1,1,0.6,5,1404
Bauchi,Warji,Takali,september,2023,1,-1,1,0.6,5,1342
Bauchi,Warji,Takali,september,2023,2,-1,1,0.6,5,1372
Bauchi,Warji,Takali,september,2023,3,-1,1,0.6,5,1402
Bauchi,Warji,Takali,september,2023,4,-1,1,0.6,5,1432
Bauchi,Zaki,Taura,july,2023,1,-1,1,0.6,5,1286
Bauchi,Zaki,Taura,july,2023,2,-1,1,0.6,5,1316
Bauchi,Zaki,Taura,july,2023,3,-1,1,0.6,5,1346
Bauchi,Zaki,Taura,july,2023,4,-1,1,0.6,5,1376
Benue,Agatu,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Agatu,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Agatu,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Agatu,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Apa,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Apa,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Apa,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Apa,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Buruku,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Buruku,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Buruku,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Buruku,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Gboko,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Gboko,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Gboko,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Gboko,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Guma,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Guma,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Guma,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Guma,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Gwer East,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Benue,Gwer East,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Benue,Gwer East,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Benue,Gwer East,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Benue,Gwer West,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Gwer West,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Gwer West,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Gwer West,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Konshisha,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Benue,Konshisha,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Benue,Konshisha,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Benue,Konshisha,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Benue,Kwande,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Benue,Kwande,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Benue,Kwande,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Benue,Kwande,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Benue,Logo,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Logo,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Logo,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Logo,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Makurdi,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Makurdi,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Makurdi,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Makurdi,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Oturkpo,Owan East,march,2023,1,-1,1,0.6,5,1160
Benue,Oturkpo,Owan East,march,2023,2,-1,1,0.6,5,1190
Benue,Oturkpo,Owan East,march,2023,3,-1,1,0.6,5,1220
Benue,Oturkpo,Owan East,march,2023,4,-1,1,0.6,5,1250
Benue,Tarka,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Tarka,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Tarka,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Tarka,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Ukum,Keana,august,2023,1,-1,1,0.6,5,1314
Benue,Ukum,Keana,august,2023,2,-1,1,0.6,5,1344
Benue,Ukum,Keana,august,2023,3,-1,1,0.6,5,1374
Benue,Ukum,Keana,august,2023,4,-1,1,0.6,5,1404
Benue,Ushongo,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Benue,Ushongo,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Benue,Ushongo,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Benue,Ushongo,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Benue,Vandeikya,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Benue,Vandeikya,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Benue,Vandeikya,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Benue,Vandeikya,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Borno,Abadam,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Abadam,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Abadam,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Abadam,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Askira-Uba,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Askira-Uba,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Askira-Uba,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Askira-Uba,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Bama,Darazo,july,2023,1,-1,1,0.6,5,1314
Borno,Bama,Darazo,july,2023,2,-1,1,0.6,5,1342
Borno,Bama,Darazo,july,2023,3,-1,1,0.6,5,1370
Borno,Bama,Darazo,july,2023,4,-1,1,0.6,5,1398
Borno,Bayo,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Borno,Bayo,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Borno,Bayo,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Borno,Bayo,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Borno,Biu,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Biu,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Biu,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Biu,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Chibok,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Chibok,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Chibok,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Chibok,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Damboa,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Damboa,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Damboa,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Damboa,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Dikwa,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Dikwa,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Dikwa,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Dikwa,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Gubio,Gawabawa,august,2023,1,-1,1,0.6,5,1314
Borno,Gubio,Gawabawa,august,2023,2,-1,1,0.6,5,1344
Borno,Gubio,Gawabawa,august,2023,3,-1,1,0.6,5,1374
Borno,Gubio,Gawabawa,august,2023,4,-1,1,0.6,5,1404
Borno,Guzamala,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Guzamala,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Guzamala,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Guzamala,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Gwoza,Darazo,july,2023,1,-1,1,0.6,5,1314
Borno,Gwoza,Darazo,july,2023,2,-1,1,0.6,5,1342
Borno,Gwoza,Darazo,july,2023,3,-1,1,0.6,5,1370
Borno,Gwoza,Darazo,july,2023,4,-1,1,0.6,5,1398
Borno,Hawul,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Hawul,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Hawul,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Hawul,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Jere,Gawabawa,august,2023,1,-1,1,0.6,5,1314
Borno,Jere,Gawabawa,august,2023,2,-1,1,0.6,5,1344
Borno,Jere,Gawabawa,august,2023,3,-1,1,0.6,5,1374
Borno,Jere,Gawabawa,august,2023,4,-1,1,0.6,5,1404
Borno,Kaga,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Kaga,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Kaga,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Kaga,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Kala-Balge,Darazo,july,2023,1,-1,1,0.6,5,1314
Borno,Kala-Balge,Darazo,july,2023,2,-1,1,0.6,5,1342
Borno,Kala-Balge,Darazo,july,2023,3,-1,1,0.6,5,1370
Borno,Kala-Balge,Darazo,july,2023,4,-1,1,0.6,5,1398
Borno,Konduga,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Konduga,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Konduga,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Konduga,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Kukawa,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Kukawa,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Kukawa,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Kukawa,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Kwaya Kusar,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Borno,Kwaya Kusar,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Borno,Kwaya Kusar,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Borno,Kwaya Kusar,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Borno,Mafa,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Mafa,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Mafa,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Mafa,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Magumeri,Gawabawa,august,2023,1,-1,1,0.6,5,1314
Borno,Magumeri,Gawabawa,august,2023,2,-1,1,0.6,5,1344
Borno,Magumeri,Gawabawa,august,2023,3,-1,1,0.6,5,1374
Borno,Magumeri,Gawabawa,august,2023,4,-1,1,0.6,5,1404
Borno,Maiduguri,Darazo,july,2023,1,-1,1,0.6,5,1286
Borno,Maiduguri,Darazo,july,2023,2,-1,1,0.6,5,1316
Borno,Maiduguri,Darazo,july,2023,3,-1,1,0.6,5,1346
Borno,Maiduguri,Darazo,july,2023,4,-1,1,0.6,5,1376
Borno,Marte,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Marte,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Marte,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Marte,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Mobbar,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Mobbar,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Mobbar,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Mobbar,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Monguno,Babura,may,2023,1,-1,1,0.6,5,1223
Borno,Monguno,Babura,may,2023,2,-1,1,0.6,5,1253
Borno,Monguno,Babura,may,2023,3,-1,1,0.6,5,1283
Borno,Monguno,Babura,may,2023,4,-1,1,0.6,5,1313
Borno,Ngala,Taura,july,2023,1,-1,1,0.6,5,1314
Borno,Ngala,Taura,july,2023,2,-1,1,0.6,5,1342
Borno,Ngala,Taura,july,2023,3,-1,1,0.6,5,1370
Borno,Ngala,Taura,july,2023,4,-1,1,0.6,5,1398
Borno,Nganzai,Gawabawa,august,2023,1,-1,1,0.6,5,1314
Borno,Nganzai,Gawabawa,august,2023,2,-1,1,0.6,5,1344
Borno,Nganzai,Gawabawa,august,2023,3,-1,1,0.6,5,1374
Borno,Nganzai,Gawabawa,august,2023,4,-1,1,0.6,5,1404
Borno,Shani,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Borno,Shani,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Borno,Shani,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Borno,Shani,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Cross River,Bekwara,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Cross River,Bekwara,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Cross River,Bekwara,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Cross River,Bekwara,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Cross River,Obanliku,Obubra,june,2023,1,-1,1,0.6,5,1251
Cross River,Obanliku,Obubra,june,2023,2,-1,1,0.6,5,1281
Cross River,Obanliku,Obubra,june,2023,3,-1,1,0.6,5,1311
Cross River,Obanliku,Obubra,june,2023,4,-1,1,0.6,5,1341
Cross River,Obudu,Obubra,june,2023,1,-1,1,0.6,5,1251
Cross River,Obudu,Obubra,june,2023,2,-1,1,0.6,5,1281
Cross River,Obudu,Obubra,june,2023,3,-1,1,0.6,5,1311
Cross River,Obudu,Obubra,june,2023,4,-1,1,0.6,5,1341
Cross River,Ogoja,Obubra,june,2023,1,-1,1,0.6,5,1251
Cross River,Ogoja,Obubra,june,2023,2,-1,1,0.6,5,1281
Cross River,Ogoja,Obubra,june,2023,3,-1,1,0.6,5,1311
Cross River,Ogoja,Obubra,june,2023,4,-1,1,0.6,5,1341
Cross River,Yala,Oke-Ero,july,2023,1,-1,1,0.6,5,1286
Cross River,Yala,Oke-Ero,july,2023,2,-1,1,0.6,5,1316
Cross River,Yala,Oke-Ero,july,2023,3,-1,1,0.6,5,1346
Cross River,Yala,Oke-Ero,july,2023,4,-1,1,0.6,5,1376
Federal Capital Territory,Abaji,Keana,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Abaji,Keana,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Abaji,Keana,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Abaji,Keana,august,2023,4,-1,1,0.6,5,1404
Federal Capital Territory,Abuja Municipal,Keana,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Abuja Municipal,Keana,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Abuja Municipal,Keana,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Abuja Municipal,Keana,august,2023,4,-1,1,0.6,5,1404
Federal Capital Territory,Bwari,Giwa,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Bwari,Giwa,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Bwari,Giwa,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Bwari,Giwa,august,2023,4,-1,1,0.6,5,1404
Federal Capital Territory,Gwagwalada,Keana,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Gwagwalada,Keana,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Gwagwalada,Keana,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Gwagwalada,Keana,august,2023,4,-1,1,0.6,5,1404
Federal Capital Territory,Kuje,Keana,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Kuje,Keana,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Kuje,Keana,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Kuje,Keana,august,2023,4,-1,1,0.6,5,1404
Federal Capital Territory,Kwali,Keana,august,2023,1,-1,1,0.6,5,1314
Federal Capital Territory,Kwali,Keana,august,2023,2,-1,1,0.6,5,1344
Federal Capital Territory,Kwali,Keana,august,2023,3,-1,1,0.6,5,1374
Federal Capital Territory,Kwali,Keana,august,2023,4,-1,1,0.6,5,1404
Gombe,Akko,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Akko,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Akko,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Akko,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Balanga,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Balanga,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Balanga,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Balanga,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Billiri,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Billiri,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Billiri,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Billiri,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Dukku,Darazo,july,2023,1,-1,1,0.6,5,1286
Gombe,Dukku,Darazo,july,2023,2,-1,1,0.6,5,1316
Gombe,Dukku,Darazo,july,2023,3,-1,1,0.6,5,1346
Gombe,Dukku,Darazo,july,2023,4,-1,1,0.6,5,1376
Gombe,Funakaye,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Funakaye,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Funakaye,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Funakaye,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Gombe,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Gombe,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Gombe,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Gombe,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Kaltungo,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Kaltungo,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Kaltungo,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Kaltungo,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Kwami,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Kwami,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Kwami,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Kwami,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Nafada,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Nafada,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Nafada,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Nafada,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Shomgom,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Shomgom,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Shomgom,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Shomgom,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Gombe,Yamaltu-Deba,Alkaleri,july,2023,1,-1,1,0.6,5,1286
Gombe,Yamaltu-Deba,Alkaleri,july,2023,2,-1,1,0.6,5,1316
Gombe,Yamaltu-Deba,Alkaleri,july,2023,3,-1,1,0.6,5,1346
Gombe,Yamaltu-Deba,Alkaleri,july,2023,4,-1,1,0.6,5,1376
Jigawa,Auyo,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Auyo,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Auyo,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Auyo,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Babura,Babura,may,2023,1,-1,1,0.934456929,5,1286
Jigawa,Babura,Babura,may,2023,2,-1,1,0.973782772,5,1314
Jigawa,Babura,Babura,may,2023,3,-1,1,0.975655431,5,1342
Jigawa,Babura,Babura,may,2023,4,-1,1,0.653558052,5,1370
Jigawa,Biriniwa,Taura,july,2023,1,-1,1,0.6,5,1286
Jigawa,Biriniwa,Taura,july,2023,2,-1,1,0.6,5,1316
Jigawa,Biriniwa,Taura,july,2023,3,-1,1,0.6,5,1346
Jigawa,Biriniwa,Taura,july,2023,4,-1,1,0.6,5,1376
Jigawa,Birni Kudu,Takali,september,2023,1,-1,1,0.6,5,1342
Jigawa,Birni Kudu,Takali,september,2023,2,-1,1,0.6,5,1372
Jigawa,Birni Kudu,Takali,september,2023,3,-1,1,0.6,5,1402
Jigawa,Birni Kudu,Takali,september,2023,4,-1,1,0.6,5,1432
Jigawa,Buji,Takali,september,2023,1,-1,1,0.934456929,5,1286
Jigawa,Buji,Takali,september,2023,2,-1,1,0.973782772,5,1314
Jigawa,Buji,Takali,september,2023,3,-1,1,0.975655431,5,1342
Jigawa,Buji,Takali,september,2023,4,-1,1,0.653558052,5,1370
Jigawa,Dutse,Takali,september,2023,1,-1,1,0.934456929,5,1286
Jigawa,Dutse,Takali,september,2023,2,-1,1,0.973782772,5,1314
Jigawa,Dutse,Takali,september,2023,3,-1,1,0.975655431,5,1342
Jigawa,Dutse,Takali,september,2023,4,-1,1,0.653558052,5,1370
Jigawa,Gagarawa,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Gagarawa,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Gagarawa,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Gagarawa,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Garki,Babura,may,2023,1,-1,1,0.934456929,5,1286
Jigawa,Garki,Babura,may,2023,2,-1,1,0.973782772,5,1314
Jigawa,Garki,Babura,may,2023,3,-1,1,0.975655431,5,1342
Jigawa,Garki,Babura,may,2023,4,-1,1,0.653558052,5,1370
Jigawa,Gumel,Babura,may,2023,1,-1,1,0.934456929,5,1286
Jigawa,Gumel,Babura,may,2023,2,-1,1,0.973782772,5,1314
Jigawa,Gumel,Babura,may,2023,3,-1,1,0.975655431,5,1342
Jigawa,Gumel,Babura,may,2023,4,-1,1,0.653558052,5,1370
Jigawa,Guri,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Guri,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Guri,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Guri,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Gwaram,Takali,september,2023,1,-1,1,0.934456929,5,1286
Jigawa,Gwaram,Takali,september,2023,2,-1,1,0.973782772,5,1314
Jigawa,Gwaram,Takali,september,2023,3,-1,1,0.975655431,5,1342
Jigawa,Gwaram,Takali,september,2023,4,-1,1,0.653558052,5,1370
Jigawa,Gwiwa,Babura,may,2023,1,-1,1,0.934456929,5,1286
Jigawa,Gwiwa,Babura,may,2023,2,-1,1,0.973782772,5,1314
Jigawa,Gwiwa,Babura,may,2023,3,-1,1,0.975655431,5,1342
Jigawa,Gwiwa,Babura,may,2023,4,-1,1,0.653558052,5,1370
Jigawa,Hadejia,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Hadejia,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Hadejia,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Hadejia,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Jahun,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Jahun,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Jahun,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Jahun,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Kafin Hausa,Taura,july,2023,1,-1,1,0.6,5,1286
Jigawa,Kafin Hausa,Taura,july,2023,2,-1,1,0.6,5,1316
Jigawa,Kafin Hausa,Taura,july,2023,3,-1,1,0.6,5,1346
Jigawa,Kafin Hausa,Taura,july,2023,4,-1,1,0.6,5,1376
Jigawa,Kaugama,Taura,july,2023,1,-1,1,0.934456929,5,1286
Jigawa,Kaugama,Taura,july,2023,2,-1,1,0.973782772,5,1314
Jigawa,Kaugama,Taura,july,2023,3,-1,1,0.975655431,5,1342
Jigawa,Kaugama,Taura,july,2023,4,-1,1,0.653558052,5,1370
Jigawa,Kazaure,Babura,may,2023,1,-1,1,0.934456929,5,1286
Jigawa,Kazaure,Babura,may,2023,2,-1,1,0.973782772,5,1314
Jigawa,Kazaure,Babura,may,2023,3,-1,1,0.975655431,5,1342
Jigawa,Kazaure,Babura,may,2023,4,-1,1,0.653558052,5,1370
Jigawa,Kiri Kasamma,Taura,july,2023,1,-1,1,0.6,5,1286
Jigawa,Kiri Kasamma,Taura,july,2023,2,-1,1,0.6,5,1316
Jigawa,Kiri Kasamma,Taura,july,2023,3,-1,1,0.6,5,1346
