adm1,LGA,smc_plan1,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Kaduna,Igabi,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Igabi,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Igabi,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Igabi,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Ikara,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Ikara,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Ikara,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Ikara,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2025,1,-1,1,0.6,5,2014
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2025,2,-1,1,0.6,5,2044
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2025,3,-1,1,0.6,5,2074
Kaduna,Jaba,SMC in PAAR,Oke-Ero,july,2025,4,-1,1,0.6,5,2104
Kaduna,Jema'a,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Jema'a,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Jema'a,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Jema'a,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2025,1,-1,1,0.6,5,1988
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2025,2,-1,1,0.6,5,2018
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2025,3,-1,1,0.6,5,2048
Kaduna,Kachia,SMC in PAAR,Ngor-Okpala,june,2025,4,-1,1,0.6,5,2078
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kaduna North,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kaduna South,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kagarko,SMC in PAAR,Oke-Ero,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kajuru,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kajuru,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kajuru,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kajuru,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kaura,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kaura,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kaura,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kaura,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kauru,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kauru,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kauru,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kauru,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kubau,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Kubau,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Kubau,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Kubau,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Kudan,SMC in PAAR,Giwa,august,2025,1,-1,1,0.6,5,2049
Kaduna,Kudan,SMC in PAAR,Giwa,august,2025,2,-1,1,0.6,5,2079
Kaduna,Kudan,SMC in PAAR,Giwa,august,2025,3,-1,1,0.6,5,2109
Kaduna,Kudan,SMC in PAAR,Giwa,august,2025,4,-1,1,0.6,5,2139
Kaduna,Lere,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Lere,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Lere,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Lere,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kaduna,Markafi,SMC in PAAR,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Sabon-Gari,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Sanga,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Sanga,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Sanga,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Sanga,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Soba,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Soba,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Soba,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Soba,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Zango-Kataf,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kaduna,Zaria,SMC in PAAR,Soba,july,2025,1,-1,1,0.6,5,2014
Kaduna,Zaria,SMC in PAAR,Soba,july,2025,2,-1,1,0.6,5,2044
Kaduna,Zaria,SMC in PAAR,Soba,july,2025,3,-1,1,0.6,5,2074
Kaduna,Zaria,SMC in PAAR,Soba,july,2025,4,-1,1,0.6,5,2104
Kano,Ajingi,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Ajingi,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Ajingi,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Ajingi,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Albasu,SMC,Takali,september,2025,1,-1,1,0.6,5,2079
Kano,Albasu,SMC,Takali,september,2025,2,-1,1,0.6,5,2109
Kano,Albasu,SMC,Takali,september,2025,3,-1,1,0.6,5,2139
Kano,Albasu,SMC,Takali,september,2025,4,-1,1,0.6,5,2169
Kano,Bagwai,SMC,Babura,may,2025,1,-1,1,0.6,5,1951
Kano,Bagwai,SMC,Babura,may,2025,2,-1,1,0.6,5,1981
Kano,Bagwai,SMC,Babura,may,2025,3,-1,1,0.6,5,2011
Kano,Bagwai,SMC,Babura,may,2025,4,-1,1,0.6,5,2041
Kano,Bebeji,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Bebeji,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Bebeji,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Bebeji,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Bichi,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Bichi,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Bichi,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Bichi,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Bunkure,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Bunkure,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Bunkure,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Bunkure,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Dala,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Dala,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Dala,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Dala,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Dambatta,SMC,Babura,may,2025,1,-1,1,0.6,5,1951
Kano,Dambatta,SMC,Babura,may,2025,2,-1,1,0.6,5,1981
Kano,Dambatta,SMC,Babura,may,2025,3,-1,1,0.6,5,2011
Kano,Dambatta,SMC,Babura,may,2025,4,-1,1,0.6,5,2041
Kano,Dawakin Kudu,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Dawakin Kudu,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Dawakin Kudu,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Dawakin Kudu,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Dawakin Tofa,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Dawakin Tofa,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Dawakin Tofa,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Dawakin Tofa,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Doguwa,SMC,Giwa,august,2025,1,-1,1,0.6,5,2049
Kano,Doguwa,SMC,Giwa,august,2025,2,-1,1,0.6,5,2079
Kano,Doguwa,SMC,Giwa,august,2025,3,-1,1,0.6,5,2109
Kano,Doguwa,SMC,Giwa,august,2025,4,-1,1,0.6,5,2139
Kano,Fagge,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Fagge,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Fagge,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Fagge,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Gabasawa,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Gabasawa,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Gabasawa,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Gabasawa,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Garko,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Garko,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Garko,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Garko,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Garum Mallam,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Garum Mallam,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Garum Mallam,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Garum Mallam,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Gaya,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Gaya,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Gaya,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Gaya,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Gezawa,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Gezawa,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Gezawa,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Gezawa,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Gwale,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Gwale,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Gwale,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Gwale,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Gwarzo,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Gwarzo,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Gwarzo,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Gwarzo,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Kabo,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Kabo,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Kabo,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Kabo,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Kano Municipal,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Kano Municipal,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Kano Municipal,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Kano Municipal,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Karaye,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Karaye,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Karaye,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Karaye,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Kibiya,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Kibiya,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Kibiya,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Kibiya,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Kiru,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Kiru,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Kiru,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Kiru,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Kumbotso,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Kumbotso,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Kumbotso,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Kumbotso,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Kunchi,SMC,Babura,may,2025,1,-1,1,0.6,5,1951
Kano,Kunchi,SMC,Babura,may,2025,2,-1,1,0.6,5,1981
Kano,Kunchi,SMC,Babura,may,2025,3,-1,1,0.6,5,2011
Kano,Kunchi,SMC,Babura,may,2025,4,-1,1,0.6,5,2041
Kano,Kura,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Kura,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Kura,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Kura,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Madobi,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Madobi,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Madobi,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Madobi,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Makoda,SMC,Babura,may,2025,1,-1,1,0.6,5,1951
Kano,Makoda,SMC,Babura,may,2025,2,-1,1,0.6,5,1981
Kano,Makoda,SMC,Babura,may,2025,3,-1,1,0.6,5,2011
Kano,Makoda,SMC,Babura,may,2025,4,-1,1,0.6,5,2041
Kano,Minjibir,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Minjibir,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Minjibir,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Minjibir,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Nasarawa1,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Nasarawa1,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Nasarawa1,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Nasarawa1,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Rano,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Rano,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Rano,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Rano,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Rimin Gado,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Rimin Gado,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Rimin Gado,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Rimin Gado,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Rogo,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Rogo,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Rogo,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Rogo,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Shanono,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Shanono,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Shanono,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Shanono,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Sumaila,SMC,Takali,september,2025,1,-1,1,0.6,5,2079
Kano,Sumaila,SMC,Takali,september,2025,2,-1,1,0.6,5,2109
Kano,Sumaila,SMC,Takali,september,2025,3,-1,1,0.6,5,2139
Kano,Sumaila,SMC,Takali,september,2025,4,-1,1,0.6,5,2169
Kano,Takali,SMC,Takali,september,2025,1,-1,1,0.6,5,2079
Kano,Takali,SMC,Takali,september,2025,2,-1,1,0.6,5,2109
Kano,Takali,SMC,Takali,september,2025,3,-1,1,0.6,5,2139
Kano,Takali,SMC,Takali,september,2025,4,-1,1,0.6,5,2169
Kano,Tarauni,SMC,Alkaleri,july,2025,1,-1,1,0.6,5,2014
Kano,Tarauni,SMC,Alkaleri,july,2025,2,-1,1,0.6,5,2044
Kano,Tarauni,SMC,Alkaleri,july,2025,3,-1,1,0.6,5,2074
Kano,Tarauni,SMC,Alkaleri,july,2025,4,-1,1,0.6,5,2104
Kano,Tofa,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Tofa,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Tofa,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Tofa,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Tsanyawa,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Tsanyawa,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Tsanyawa,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Tsanyawa,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Tudun Wada,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Tudun Wada,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Tudun Wada,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Tudun Wada,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Ungogo,SMC,Taura,july,2025,1,-1,1,0.6,5,2014
Kano,Ungogo,SMC,Taura,july,2025,2,-1,1,0.6,5,2044
Kano,Ungogo,SMC,Taura,july,2025,3,-1,1,0.6,5,2074
Kano,Ungogo,SMC,Taura,july,2025,4,-1,1,0.6,5,2104
Kano,Warawa,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Warawa,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Warawa,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Warawa,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Kano,Wudil,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Kano,Wudil,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Kano,Wudil,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Kano,Wudil,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Katsina,Bakori,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Katsina,Bakori,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Katsina,Bakori,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Katsina,Bakori,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Katsina,Batagarawa,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Batagarawa,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Batagarawa,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Batagarawa,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Batsari,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Batsari,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Batsari,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Batsari,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Baure,SMC,Babura,may,2025,1,-1,1,0.975975976,5,2014
Katsina,Baure,SMC,Babura,may,2025,2,-1,1,0.977477477,5,2042
Katsina,Baure,SMC,Babura,may,2025,3,-1,1,0.951951952,5,2070
Katsina,Baure,SMC,Babura,may,2025,4,-1,1,0.6,5,2098
Katsina,Bindawa,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Bindawa,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Bindawa,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Bindawa,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Charanchi,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Charanchi,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Charanchi,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Charanchi,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Dan Musa,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Dan Musa,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Dan Musa,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Dan Musa,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Dandume,SMC,Giwa,august,2025,1,-1,1,0.6,5,2049
Katsina,Dandume,SMC,Giwa,august,2025,2,-1,1,0.6,5,2079
Katsina,Dandume,SMC,Giwa,august,2025,3,-1,1,0.6,5,2109
Katsina,Dandume,SMC,Giwa,august,2025,4,-1,1,0.6,5,2139
Katsina,Danja,SMC,Giwa,august,2025,1,-1,1,0.6,5,2049
Katsina,Danja,SMC,Giwa,august,2025,2,-1,1,0.6,5,2079
Katsina,Danja,SMC,Giwa,august,2025,3,-1,1,0.6,5,2109
Katsina,Danja,SMC,Giwa,august,2025,4,-1,1,0.6,5,2139
Katsina,Daura,SMC,Babura,may,2025,1,-1,1,0.975975976,5,2014
Katsina,Daura,SMC,Babura,may,2025,2,-1,1,0.977477477,5,2042
Katsina,Daura,SMC,Babura,may,2025,3,-1,1,0.951951952,5,2070
Katsina,Daura,SMC,Babura,may,2025,4,-1,1,0.6,5,2098
Katsina,Dutsi,SMC,Rimi,march,2025,1,-1,1,0.975975976,5,2014
Katsina,Dutsi,SMC,Rimi,march,2025,2,-1,1,0.977477477,5,2042
Katsina,Dutsi,SMC,Rimi,march,2025,3,-1,1,0.951951952,5,2070
Katsina,Dutsi,SMC,Rimi,march,2025,4,-1,1,0.6,5,2098
Katsina,Dutsin-Ma,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Dutsin-Ma,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Dutsin-Ma,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Dutsin-Ma,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Faskari,SMC,Giwa,august,2025,1,-1,1,0.6,5,2049
Katsina,Faskari,SMC,Giwa,august,2025,2,-1,1,0.6,5,2079
Katsina,Faskari,SMC,Giwa,august,2025,3,-1,1,0.6,5,2109
Katsina,Faskari,SMC,Giwa,august,2025,4,-1,1,0.6,5,2139
Katsina,Funtua,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Katsina,Funtua,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Katsina,Funtua,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Katsina,Funtua,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Katsina,Ingawa,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Ingawa,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Ingawa,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Ingawa,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Jibia,SMC,Rimi,march,2025,1,-1,1,0.975975976,5,2014
Katsina,Jibia,SMC,Rimi,march,2025,2,-1,1,0.977477477,5,2042
Katsina,Jibia,SMC,Rimi,march,2025,3,-1,1,0.951951952,5,2070
Katsina,Jibia,SMC,Rimi,march,2025,4,-1,1,0.6,5,2098
Katsina,Kafur,SMC,Gwarzo,august,2025,1,-1,1,0.6,5,2049
Katsina,Kafur,SMC,Gwarzo,august,2025,2,-1,1,0.6,5,2079
Katsina,Kafur,SMC,Gwarzo,august,2025,3,-1,1,0.6,5,2109
Katsina,Kafur,SMC,Gwarzo,august,2025,4,-1,1,0.6,5,2139
Katsina,Kankara,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
Katsina,Kankara,SMC,Rimi,march,2025,2,-1,1,0.6,5,1925
Katsina,Kankara,SMC,Rimi,march,2025,3,-1,1,0.6,5,1955
Katsina,Kankara,SMC,Rimi,march,2025,4,-1,1,0.6,5,1985
Katsina,Kankia,SMC,Rimi,march,2025,1,-1,1,0.6,5,1895
