,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
2344,Agege,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2345,Aguata,Oru West,,2920,-1,2018,0.485531605,0.485531605
2346,Agwara,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2347,Ahiazu-Mbaise,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2348,Ahoada East,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2349,Ahoada West,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2350,Aiyedade,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2351,Aiyedire,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2352,Ajaokuta,Owan East,,2920,-1,2018,0.349344709,0.349344709
2353,Ajeromi-Ifelodun,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2354,Ajingi,Taura,,2920,-1,2018,0.222297083,0.222297083
2355,Akamkpa,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2356,Akinyele,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2357,Akko,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2358,Akoko North East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2359,Akoko North West,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2360,Akoko South East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2361,Akoko South West,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2362,Akoko-Edo,Owan East,,2920,-1,2018,0.349344709,0.349344709
2363,Akpabuyo,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2364,Akuku Toru,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2365,Akure North,Owan East,,2920,-1,2018,0.349344709,0.349344709
2366,Akure South,Owan East,,2920,-1,2018,0.349344709,0.349344709
2367,Akwanga,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2368,Albasu,Takali,,2920,-1,2018,0.248341535,0.248341535
2369,Aleiro,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2370,Alimosho,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2371,Alkaleri,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2372,Amuwo-Odofin,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2373,Anambra East,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2374,Anambra West,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2375,Anaocha,Oru West,,2920,-1,2018,0.485531605,0.485531605
2376,Andoni,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2377,Aninri,Oru West,,2920,-1,2018,0.485531605,0.485531605
2378,Aniocha North,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2379,Aniocha South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2380,Anka,Darazo,,2920,-1,2018,0.152338442,0.152338442
2381,Ankpa,Owan East,,2920,-1,2018,0.349344709,0.349344709
2382,Apa,Keana,,2920,-1,2018,0.219312285,0.219312285
2383,Apapa,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2384,Ardo-Kola,Keana,,2920,-1,2018,0.219312285,0.219312285
2385,Arewa-Dandi,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2386,Argungu,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2387,Arochukwu,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2388,Asa,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2389,Asari-Toru,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2390,Askira-Uba,Darazo,,2920,-1,2018,0.152338442,0.152338442
2391,Atakumosa East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2392,Atakumosa West,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2393,Atiba,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2394,Atigbo,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2395,Augie,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2396,Auyo,Taura,,2920,-1,2018,0.222297083,0.222297083
2397,Awe,Keana,,2920,-1,2018,0.219312285,0.219312285
2398,Awgu,Oru West,,2920,-1,2018,0.485531605,0.485531605
2399,Awka North,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2400,Awka South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2401,Ayamelum,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2402,Babura,Babura,,2920,-1,2018,0.417203116,0.417203116
2403,Badagry,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2404,Bade,Taura,,2920,-1,2018,0.222297083,0.222297083
2405,Bagudo,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2406,Bagwai,Babura,,2920,-1,2018,0.417203116,0.417203116
2407,Bakassi,Obubra,,2920,-1,2018,0.501347122,0.501347122
2408,Bakori,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2409,Bakura,Darazo,,2920,-1,2018,0.152338442,0.152338442
2410,Balanga,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2411,Bali,Keana,,2920,-1,2018,0.219312285,0.219312285
2412,Bama,Darazo,,2920,-1,2018,0.152338442,0.152338442
2413,Barikin Ladi,Soba,,2920,-1,2018,0.037971895,0.037971895
2414,Baruten,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2415,Bassa1,Keana,,2920,-1,2018,0.219312285,0.219312285
2416,Bassa2,Soba,,2920,-1,2018,0.037971895,0.037971895
2417,Batagarawa,Rimi,,2920,-1,2018,0.272421702,0.272421702
2418,Batsari,Rimi,,2920,-1,2018,0.272421702,0.272421702
2419,Bauchi,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2420,Baure,Babura,,2920,-1,2018,0.417203116,0.417203116
2421,Bayo,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2422,Bebeji,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2423,Bekwara,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2424,Bende,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2425,Biase,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2426,Bichi,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2427,Bida,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2428,Billiri,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2429,Bindawa,Rimi,,2920,-1,2018,0.272421702,0.272421702
2430,Binji,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2431,Biriniwa,Taura,,2920,-1,2018,0.222297083,0.222297083
2432,Birni Kudu,Takali,,2920,-1,2018,0.248341535,0.248341535
2433,Birnin Kebbi,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2434,Birnin Magaji,Rimi,,2920,-1,2018,0.272421702,0.272421702
2435,Birnin-Gwari,Giwa,,2920,-1,2018,0.204403346,0.204403346
2436,Biu,Darazo,,2920,-1,2018,0.152338442,0.152338442
2437,Bodinga,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2438,Bogoro,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2439,Boki,Obubra,,2920,-1,2018,0.501347122,0.501347122
2440,Bokkos,Giwa,,2920,-1,2018,0.204403346,0.204403346
2441,Boluwaduro,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2442,Bomadi,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2443,Bonny,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2444,Borgu,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2445,Boripe,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2446,Bosso,Keana,,2920,-1,2018,0.219312285,0.219312285
2447,Brass,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2448,Buji,Takali,,2920,-1,2018,0.248341535,0.248341535
2449,Bukkuyum,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2450,Bungudu,Takali,,2920,-1,2018,0.248341535,0.248341535
2451,Bunkure,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2452,Bunza,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2453,Bursari,Taura,,2920,-1,2018,0.222297083,0.222297083
2454,Buruku,Keana,,2920,-1,2018,0.219312285,0.219312285
2455,Burutu,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2456,Bwari,Giwa,,2920,-1,2018,0.204403346,0.204403346
2457,Calabar South,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2458,Calabar-Municipal,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2459,Chanchaga,Keana,,2920,-1,2018,0.219312285,0.219312285
2460,Charanchi,Rimi,,2920,-1,2018,0.272421702,0.272421702
2461,Chibok,Darazo,,2920,-1,2018,0.152338442,0.152338442
2462,Chikun,Soba,,2920,-1,2018,0.037971895,0.037971895
2463,Dala,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2464,Damaturu,Darazo,,2920,-1,2018,0.152338442,0.152338442
2465,Damban,Darazo,,2920,-1,2018,0.152338442,0.152338442
2466,Dambatta,Babura,,2920,-1,2018,0.417203116,0.417203116
2467,Damboa,Darazo,,2920,-1,2018,0.152338442,0.152338442
2468,Dan Musa,Rimi,,2920,-1,2018,0.272421702,0.272421702
2469,Dandi,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2470,Dandume,Giwa,,2920,-1,2018,0.204403346,0.204403346
2471,Dange-Shnsi,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2472,Danja,Giwa,,2920,-1,2018,0.204403346,0.204403346
2473,Darazo,Darazo,,2920,-1,2018,0.152338442,0.152338442
2474,Dass,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2475,Daura,Babura,,2920,-1,2018,0.417203116,0.417203116
2476,Dawakin Kudu,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2477,Dawakin Tofa,Taura,,2920,-1,2018,0.222297083,0.222297083
2478,Degema,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2479,Dekina,Owan East,,2920,-1,2018,0.349344709,0.349344709
2480,Demsa,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2481,Dikwa,Darazo,,2920,-1,2018,0.152338442,0.152338442
2482,Doguwa,Giwa,,2920,-1,2018,0.204403346,0.204403346
2483,Doma,Keana,,2920,-1,2018,0.219312285,0.219312285
2484,Donga,Keana,,2920,-1,2018,0.219312285,0.219312285
2485,Dukku,Darazo,,2920,-1,2018,0.152338442,0.152338442
2486,Dunukofia,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2487,Dutse,Takali,,2920,-1,2018,0.248341535,0.248341535
2488,Dutsi,Rimi,,2920,-1,2018,0.272421702,0.272421702
2489,Dutsin-Ma,Rimi,,2920,-1,2018,0.272421702,0.272421702
2490,Eastern Obolo,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2491,Ebonyi,Owan East,,2920,-1,2018,0.349344709,0.349344709
2492,Edati,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2493,Ede North,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2494,Ede South,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2495,Edu,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2496,Efon-Alayee,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2497,Egbado North,Owan East,,2920,-1,2018,0.349344709,0.349344709
2498,Egbado South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2499,Egbeda,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2500,Egbedore,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2501,Egor,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2502,Ehime-Mbano,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2503,Ejigbo,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2504,Ekeremor,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2505,Eket,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2506,Ekiti,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2507,Ekiti East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2508,Ekiti South West,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2509,Ekiti West,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2510,Ekwusigo,Oru West,,2920,-1,2018,0.485531605,0.485531605
2511,Eleme,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2512,Emohua,Ahoada West,,2920,-1,2018,0.316775705,0.316775705
2513,Emure,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2514,Enugu East,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2515,Enugu North,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2516,Enugu South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2517,Epe,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2518,Esan Central,Owan East,,2920,-1,2018,0.349344709,0.349344709
2519,Esan North East,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2520,Esan South East,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2521,Esan West,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2522,Ese-Odo,Owan East,,2920,-1,2018,0.349344709,0.349344709
2523,Esit Eket,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2524,Essien Udim,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2525,Etche,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2526,Ethiope East,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2527,Ethiope West,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2528,Eti-Osa,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2529,Etim Ekpo,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2530,Etinan,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2531,Etsako Central,Owan East,,2920,-1,2018,0.349344709,0.349344709
2532,Etsako East,Owan East,,2920,-1,2018,0.349344709,0.349344709
2533,Etsako West,Owan East,,2920,-1,2018,0.349344709,0.349344709
2534,Etung,Obubra,,2920,-1,2018,0.501347122,0.501347122
2535,Ewekoro,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2536,Ezeagu,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2537,Ezinihitte,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2538,Ezza North,Owan East,,2920,-1,2018,0.349344709,0.349344709
2539,Ezza South,Obubra,,2920,-1,2018,0.501347122,0.501347122
2540,Fagge,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2541,Fakai,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2542,Faskari,Giwa,,2920,-1,2018,0.204403346,0.204403346
2543,Fika,Darazo,,2920,-1,2018,0.152338442,0.152338442
2544,Fufore,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2545,Funakaye,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2546,Fune,Darazo,,2920,-1,2018,0.152338442,0.152338442
2547,Funtua,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2548,Gabasawa,Taura,,2920,-1,2018,0.222297083,0.222297083
2549,Gada,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2550,Gagarawa,Taura,,2920,-1,2018,0.222297083,0.222297083
2551,Gamawa,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2552,Ganaye,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2553,Ganjuwa,Darazo,,2920,-1,2018,0.152338442,0.152338442
2554,Garki,Babura,,2920,-1,2018,0.417203116,0.417203116
2555,Garko,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2556,Garum Mallam,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2557,Gashaka,Oru West,,2920,-1,2018,0.485531605,0.485531605
2558,Gassol,Keana,,2920,-1,2018,0.219312285,0.219312285
2559,Gawabawa,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2560,Gaya,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2561,Gbako,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2562,Gboko,Keana,,2920,-1,2018,0.219312285,0.219312285
2563,Gboyin,Obubra,,2920,-1,2018,0.501347122,0.501347122
2564,Geidam,Babura,,2920,-1,2018,0.417203116,0.417203116
2565,Gezawa,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2566,Giade,Darazo,,2920,-1,2018,0.152338442,0.152338442
2567,Gireri,Darazo,,2920,-1,2018,0.152338442,0.152338442
2568,Giwa,Giwa,,2920,-1,2018,0.204403346,0.204403346
2569,Gokana,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2570,Gombe,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2571,Gombi,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2572,Goronyo,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2573,Gubio,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2574,Gudu,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2575,Gujba,Darazo,,2920,-1,2018,0.152338442,0.152338442
2576,Gulani,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2577,Guma,Keana,,2920,-1,2018,0.219312285,0.219312285
2578,Gumel,Babura,,2920,-1,2018,0.417203116,0.417203116
2579,Gummi,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2580,Gurara,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2581,Guri,Taura,,2920,-1,2018,0.222297083,0.222297083
2582,Gusau,Darazo,,2920,-1,2018,0.152338442,0.152338442
2583,Guyuk,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2584,Guzamala,Babura,,2920,-1,2018,0.417203116,0.417203116
2585,Gwagwalada,Keana,,2920,-1,2018,0.219312285,0.219312285
2586,Gwale,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2587,Gwandu,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2588,Gwaram,Takali,,2920,-1,2018,0.248341535,0.248341535
2589,Gwarzo,Gwarzo,,2920,-1,2018,0.233607678,0.233607678
2590,Gwer East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2591,Gwer West,Keana,,2920,-1,2018,0.219312285,0.219312285
2592,Gwiwa,Babura,,2920,-1,2018,0.417203116,0.417203116
2593,Gwoza,Darazo,,2920,-1,2018,0.152338442,0.152338442
2594,Hadejia,Taura,,2920,-1,2018,0.222297083,0.222297083
2595,Hawul,Darazo,,2920,-1,2018,0.152338442,0.152338442
2596,Hong,Darazo,,2920,-1,2018,0.152338442,0.152338442
2597,Ibadan North,Owan East,,2920,-1,2018,0.349344709,0.349344709
2598,Ibadan North East,Owan East,,2920,-1,2018,0.349344709,0.349344709
2599,Ibadan North West,Owan East,,2920,-1,2018,0.349344709,0.349344709
2600,Ibadan South East,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2601,Ibadan South West,Owan East,,2920,-1,2018,0.349344709,0.349344709
2602,Ibaji,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2603,Ibarapa Central,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2604,Ibarapa East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2605,Ibarapa North,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2606,Ibeju-Lekki,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2607,Ibeno,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2608,Ibesikpo Asutan,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2609,Ibi,Keana,,2920,-1,2018,0.219312285,0.219312285
2610,Ibiono Ibom,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2611,Idah,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2612,Idanre,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2613,Ideato North,Oru West,,2920,-1,2018,0.485531605,0.485531605
2614,Ideato South,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2615,Idemili North,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2616,Idemili South,Oru West,,2920,-1,2018,0.485531605,0.485531605
2617,Ido,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2618,Idosi-Osi,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2619,Ifako-Ijaye,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2620,Ife Central,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2621,Ife East,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2622,Ife North,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2623,Ife South,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2624,Ifedayo,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2625,Ifedore,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2626,Ifelodun1,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2627,Ifelodun2,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2628,Ifo,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2629,Igabi,Soba,,2920,-1,2018,0.037971895,0.037971895
2630,Igalamela-Odolu,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2631,Igbo-Etiti,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2632,Igbo-Eze North,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2633,Igbo-Eze South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2634,Igueben,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2635,Ihiala,Oru West,,2920,-1,2018,0.485531605,0.485531605
2636,Ihitte-Uboma,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2637,Ijebu East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2638,Ijebu North,Owan East,,2920,-1,2018,0.349344709,0.349344709
2639,Ijebu North East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2640,Ijebu ode,Owan East,,2920,-1,2018,0.349344709,0.349344709
2641,Ijero,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2642,Ijumu,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2643,Ika,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2644,Ika North East,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2645,Ika South,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2646,Ikara,Soba,,2920,-1,2018,0.037971895,0.037971895
2647,Ikeduru,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2648,Ikeja,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2649,Ikenne,Owan East,,2920,-1,2018,0.349344709,0.349344709
2650,Ikere,Owan East,,2920,-1,2018,0.349344709,0.349344709
2651,Ikole,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2652,Ikom,Obubra,,2920,-1,2018,0.501347122,0.501347122
2653,Ikono,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2654,Ikorodu,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2655,Ikot Abasi,Nsit Ubium,,2920,-1,2018,0.387517997,0.387517997
2656,Ikot Ekpene,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2657,Ikpoba-Okha,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2658,Ikwerre,Oru West,,2920,-1,2018,0.485531605,0.485531605
2659,Ikwo,Obubra,,2920,-1,2018,0.501347122,0.501347122
2660,Ikwuano,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2661,Ila,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2662,Ilaje,Owan East,,2920,-1,2018,0.349344709,0.349344709
2663,Ile-Oluji-Okeigbo,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2664,Ilemeji,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2665,Ilesha East,Owan East,,2920,-1,2018,0.349344709,0.349344709
2666,Ilesha West,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2667,Illela,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
2668,Ilorin East,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2669,Ilorin South,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2670,Ilorin West,Owan East,,2920,-1,2018,0.349344709,0.349344709
2671,Imeko-Afon,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2672,Ingawa,Rimi,,2920,-1,2018,0.272421702,0.272421702
2673,Ini,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2674,Ipokia,Uzo-Uwani,,2920,-1,2018,0.510049722,0.510049722
2675,Irele,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2676,Irepo,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2677,Irepodun-Ifelodun,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2678,Irepodun1,Owan East,,2920,-1,2018,0.349344709,0.349344709
2679,Irepodun2,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2680,Irewole,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2681,Isa,Rimi,,2920,-1,2018,0.272421702,0.272421702
2682,Ise-Orun,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2683,Iseyin,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2684,Ishielu,Owan East,,2920,-1,2018,0.349344709,0.349344709
2685,Isi-Uzo,Owan East,,2920,-1,2018,0.349344709,0.349344709
2686,Isiala Mbano,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2687,Isiala-Ngwa North,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2688,Isiala-Ngwa South,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2689,Isin,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2690,Isokan,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2691,Isoko North,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2692,Isoko South,Isoko South,,2920,-1,2018,0.278310796,0.278310796
2693,Isu,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2694,Isuikwato,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2695,Itas-Gadau,Taura,,2920,-1,2018,0.222297083,0.222297083
2696,Itesiwaju,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2697,Itu,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2698,Ivo,Ngor-Okpala,,2920,-1,2018,0.370761322,0.370761322
2699,Iwajowa,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2700,Iwo,Akinyele,,2920,-1,2018,0.22050375,0.22050375
2701,Izzi,Owan East,,2920,-1,2018,0.349344709,0.349344709
2702,Jaba,Oke-Ero,,2920,-1,2018,0.292829298,0.292829298
2703,Jada,Alkaleri,,2920,-1,2018,0.306109899,0.306109899
2704,Jahun,Taura,,2920,-1,2018,0.222297083,0.222297083
2705,Jakusko,Taura,,2920,-1,2018,0.222297083,0.222297083
2706,Jalingo,Keana,,2920,-1,2018,0.219312285,0.219312285
2707,Jama'are,Taura,,2920,-1,2018,0.222297083,0.222297083
2708,Jega,Birnin Kebbi,,2920,-1,2018,0.512769687,0.512769687
2709,Jema'a,Soba,,2920,-1,2018,0.037971895,0.037971895
2710,Jere,Gawabawa,,2920,-1,2018,0.167791526,0.167791526
