LGA,Rep_DS,State,,,U5_coverage,adult_coverage,simday,duration,year
Song,Darazo,,,,0.18452352,0.18452352,1825,1095,2015
Southern Ijaw,Ahoada West,,,,0.032258065,0.032258065,1825,1095,2015
Sule-Tankarkar,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Suleja,Giwa,,,,0.25,0.25,1825,1095,2015
Sumaila,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Suru,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Surulere1,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Surulere2,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Tafa,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Tafawa-Balewa,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Tai,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Takali,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Takum,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Talata Mafara,Darazo,,,,0.285714286,0.285714286,1825,1095,2015
Tambuwal,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Tangaza,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Tarauni,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Tarka,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Tarmua,Rimi,,,,0.168258146,0.168258146,1825,1095,2015
Taura,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Tofa,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Toro,Giwa,,,,0.315789474,0.315789474,1825,1095,2015
Toto,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Toungo,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Tsafe,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Tsanyawa,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Tudun Wada,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Tureta,Birnin Kebbi,,,,0.071887998,0.071887998,1825,1095,2015
Udenu,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Udi,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Udu,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Udung Uko,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ughelli North,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Ughelli South,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Ugwunagbo,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Uhunmwonde,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Ukanafun,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ukum,Keana,,,,0.1311888,0.1311888,1825,1095,2015
Ukwa East,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ukwa West,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ukwuani,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Umu-Neochi,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Umuahia North,Ngor-Okpala,,,,0.166666667,0.166666667,1825,1095,2015
Umuahia South,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Ungogo,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Unuimo,Ngor-Okpala,,,,0.17073341,0.17073341,1825,1095,2015
Uruan,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Urue-Offong/Oruko,Nsit Ubium,,,,0.094423463,0.094423463,1825,1095,2015
Ushongo,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Ussa,Oru West,,,,0.366720487,0.366720487,1825,1095,2015
Uvwie,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Uyo,Nsit Ubium,,,,0.142857143,0.142857143,1825,1095,2015
Uzo-Uwani,Uzo-Uwani,,,,0.190437475,0.190437475,1825,1095,2015
Vandeikya,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Wamako,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Wamba,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Warawa,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Warji,Takali,,,,0.074490416,0.074490416,1825,1095,2015
Warri North,Owan East,,,,0.264976843,0.264976843,1825,1095,2015
Warri South,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Warri South West,Isoko South,,,,0.01218479,0.01218479,1825,1095,2015
Wasagu/Danko,Alkaleri,,,,0.166666667,0.166666667,1825,1095,2015
Wase,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Wudil,Gwarzo,,,,0.134624366,0.134624366,1825,1095,2015
Wukari,Keana,,,,0.081428107,0.081428107,1825,1095,2015
Wurno,Gawabawa,,,,0.214285714,0.214285714,1825,1095,2015
Wushishi,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Yabo,Gawabawa,,,,0.118620448,0.118620448,1825,1095,2015
Yagba East,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Yagba West,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Yakurr,Obubra,,,,0.249253657,0.249253657,1825,1095,2015
Yala,Oke-Ero,,,,0.114190056,0.114190056,1825,1095,2015
Yamaltu/Deba,Alkaleri,,,,0.157894737,0.157894737,1825,1095,2015
Yankwashi,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Yauri,Birnin Kebbi,,,,0.063720287,0.063720287,1825,1095,2015
Yenegoa,Isoko South,,,,0.07036984,0.07036984,1825,1095,2015
Yola North,Alkaleri,,,,0.387419686,0.387419686,1825,1095,2015
Yola South,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Yorro,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Yunusari,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Yusufari,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Zaki,Taura,,,,0.13431021,0.13431021,1825,1095,2015
Zango,Babura,,,,0.138863542,0.138863542,1825,1095,2015
Zango-Kataf,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Zaria,Soba,,,,0.068409273,0.068409273,1825,1095,2015
Zing,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Zurmi,Rimi,,,,0.1,0.1,1825,1095,2015
Zuru,Alkaleri,,,,0.145645987,0.145645987,1825,1095,2015
Aba North,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Aba South,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Abadam,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Abaji,Keana,,,,0.246130843,0.246130843,2920,-1,2018
Abak,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Abakaliki,Owan East,,,,0.352748878,0.352748878,2920,-1,2018
Abeokuta North,Owan East,,,,0.516473785,0.516473785,2920,-1,2018
Abeokuta South,Uzo-Uwani,,,,0.793442604,0.793442604,2920,-1,2018
Abi,Obubra,,,,0.145161293,0.145161293,2920,-1,2018
Aboh-Mbaise,Ngor-Okpala,,,,0.375,0.375,2920,-1,2018
Abua/Odual,Ahoada West,,,,0.104505917,0.104505917,2920,-1,2018
Abuja Municipal,Keana,,,,0.048123756,0.048123756,2920,-1,2018
Adavi,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ado,Akinyele,,,,0.171296311,0.171296311,2920,-1,2018
Ado Ekiti,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ado-Odo/Ota,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Afijio,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Afikpo North,Oru West,,,,0.863945585,0.863945585,2920,-1,2018
Afikpo South,Ngor-Okpala,,,,0.470951796,0.470951796,2920,-1,2018
Agaie,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Agatu,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Agege,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Aguata,Oru West,,,,0.435107986,0.435107986,2920,-1,2018
Agwara,Birnin Kebbi,,,,0.42225568,0.42225568,2920,-1,2018
Ahiazu-Mbaise,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ahoada East,Ahoada West,,,,0.300663225,0.300663225,2920,-1,2018
Ahoada West,Ahoada West,,,,0.333333333,0.333333333,2920,-1,2018
Aiyedade,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Aiyedire,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ajaokuta,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ajeromi-Ifelodun,Uzo-Uwani,,,,0.697452222,0.697452222,2920,-1,2018
Ajingi,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Akamkpa,Ngor-Okpala,,,,0.191387598,0.191387598,2920,-1,2018
Akinyele,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Akko,Alkaleri,,,,0.145904448,0.145904448,2920,-1,2018
Akoko North East,Oke-Ero,,,,0.296533971,0.296533971,2920,-1,2018
Akoko North West,Oke-Ero,,,,0.516847318,0.516847318,2920,-1,2018
Akoko South East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Akoko South West,Oke-Ero,,,,0.333333333,0.333333333,2920,-1,2018
Akoko-Edo,Owan East,,,,0.433768496,0.433768496,2920,-1,2018
Akpabuyo,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Akuku Toru,Ahoada West,,,,0.4,0.4,2920,-1,2018
Akure North,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Akure South,Owan East,,,,0.5,0.5,2920,-1,2018
Akwanga,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Albasu,Takali,,,,0.666666667,0.666666667,2920,-1,2018
Aleiro,Birnin Kebbi,,,,0.42225568,0.42225568,2920,-1,2018
Alimosho,Uzo-Uwani,,,,0.274949084,0.274949084,2920,-1,2018
Alkaleri,Alkaleri,,,,0.222117546,0.222117546,2920,-1,2018
Amuwo-Odofin,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Anambra East,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Anambra West,Uzo-Uwani,,,,0.666970256,0.666970256,2920,-1,2018
Anaocha,Oru West,,,,0.550802168,0.550802168,2920,-1,2018
Andoni,Nsit Ubium,,,,0.166593506,0.166593506,2920,-1,2018
Aninri,Oru West,,,,0.517961682,0.517961682,2920,-1,2018
Aniocha North,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Aniocha South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Anka,Darazo,,,,0.081656815,0.081656815,2920,-1,2018
Ankpa,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Apa,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Apapa,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Ardo-Kola,Keana,,,,0.25,0.25,2920,-1,2018
Arewa-Dandi,Birnin Kebbi,,,,0.666666667,0.666666667,2920,-1,2018
Argungu,Birnin Kebbi,,,,0.591750026,0.591750026,2920,-1,2018
Arochukwu,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Asa,Oke-Ero,,,,0.333333333,0.333333333,2920,-1,2018
Asari-Toru,Ahoada West,,,,0.442896713,0.442896713,2920,-1,2018
Askira/Uba,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Atakumosa East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Atakumosa West,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Atiba,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Atigbo,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Augie,Birnin Kebbi,,,,0.538461538,0.538461538,2920,-1,2018
Auyo,Taura,,,,0.75,0.75,2920,-1,2018
Awe,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Awgu,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Awka North,Uzo-Uwani,,,,0.666666667,0.666666667,2920,-1,2018
Awka South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ayamelum,Uzo-Uwani,,,,0.76666668,0.76666668,2920,-1,2018
Babura,Babura,,,,0.495944351,0.495944351,2920,-1,2018
Badagry,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Bade,Taura,,,,0.047619048,0.047619048,2920,-1,2018
Bagudo,Birnin Kebbi,,,,0.345276873,0.345276873,2920,-1,2018
Bagwai,Babura,,,,0.2,0.2,2920,-1,2018
Bakassi,Obubra,,,,0.41009749,0.41009749,2920,-1,2018
Bakori,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Bakura,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Balanga,Alkaleri,,,,0.214165347,0.214165347,2920,-1,2018
Bali,Keana,,,,0.32893977,0.32893977,2920,-1,2018
Bama,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Barikin Ladi,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Baruten,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Bassa1,Keana,,,,0.2,0.2,2920,-1,2018
Bassa2,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Batagarawa,Rimi,,,,0.373076926,0.373076926,2920,-1,2018
Batsari,Rimi,,,,0.333333333,0.333333333,2920,-1,2018
Bauchi,Alkaleri,,,,0.027077492,0.027077492,2920,-1,2018
Baure,Babura,,,,0.357142857,0.357142857,2920,-1,2018
Bayo,Alkaleri,,,,0.5,0.5,2920,-1,2018
Bebeji,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Bekwara,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Bende,Ngor-Okpala,,,,0.175925804,0.175925804,2920,-1,2018
Biase,Ngor-Okpala,,,,0.588028311,0.588028311,2920,-1,2018
Bichi,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Bida,Oke-Ero,,,,0.5,0.5,2920,-1,2018
Billiri,Alkaleri,,,,0.333333333,0.333333333,2920,-1,2018
Bindawa,Rimi,,,,0.1,0.1,2920,-1,2018
Binji,Gawabawa,,,,0.25,0.25,2920,-1,2018
Biriniwa,Taura,,,,0.166666667,0.166666667,2920,-1,2018
Birni Kudu,Takali,,,,0.223983083,0.223983083,2920,-1,2018
Birnin Kebbi,Birnin Kebbi,,,,0.572939706,0.572939706,2920,-1,2018
Birnin Magaji,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Birnin-Gwari,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Biu,Darazo,,,,0.5,0.5,2920,-1,2018
Bodinga,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Bogoro,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Boki,Obubra,,,,0.25,0.25,2920,-1,2018
Bokkos,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Boluwaduro,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Bomadi,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Bonny,Nsit Ubium,,,,0.596547236,0.596547236,2920,-1,2018
Borgu,Oke-Ero,,,,0.285714286,0.285714286,2920,-1,2018
Boripe,Akinyele,,,,0.333333333,0.333333333,2920,-1,2018
Bosso,Keana,,,,0.216058677,0.216058677,2920,-1,2018
Brass,Ahoada West,,,,0.514466613,0.514466613,2920,-1,2018
Buji,Takali,,,,0.178754999,0.178754999,2920,-1,2018
Bukkuyum,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Bungudu,Takali,,,,0.297222393,0.297222393,2920,-1,2018
Bunkure,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Bunza,Birnin Kebbi,,,,0.42225568,0.42225568,2920,-1,2018
Bursari,Taura,,,,0.125,0.125,2920,-1,2018
Buruku,Keana,,,,0.200000038,0.200000038,2920,-1,2018
Burutu,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Bwari,Giwa,,,,0.154268943,0.154268943,2920,-1,2018
Calabar South,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Calabar-Municipal,Nsit Ubium,,,,0.299739676,0.299739676,2920,-1,2018
Chanchaga,Keana,,,,0.388965514,0.388965514,2920,-1,2018
Charanchi,Rimi,,,,0.105263158,0.105263158,2920,-1,2018
Chibok,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Chikun,Soba,,,,0.02049469,0.02049469,2920,-1,2018
Dala,Alkaleri,,,,0.850046207,0.850046207,2920,-1,2018
Damaturu,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Damban,Darazo,,,,0.333333333,0.333333333,2920,-1,2018
Dambatta,Babura,,,,0.333333333,0.333333333,2920,-1,2018
Damboa,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Dan Musa,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Dandi,Birnin Kebbi,,,,0.34910543,0.34910543,2920,-1,2018
Dandume,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Dange-Shnsi,Gawabawa,,,,0.125,0.125,2920,-1,2018
Danja,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Darazo,Darazo,,,,0.161152612,0.161152612,2920,-1,2018
Dass,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Daura,Babura,,,,0.202230441,0.202230441,2920,-1,2018
Dawakin Kudu,Gwarzo,,,,0.272727273,0.272727273,2920,-1,2018
Dawakin Tofa,Taura,,,,0.181818182,0.181818182,2920,-1,2018
Degema,Ahoada West,,,,0.25,0.25,2920,-1,2018
Dekina,Owan East,,,,0.190297763,0.190297763,2920,-1,2018
Demsa,Alkaleri,,,,0.701986849,0.701986849,2920,-1,2018
Dikwa,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Doguwa,Giwa,,,,0.130434783,0.130434783,2920,-1,2018
Doma,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Donga,Keana,,,,0.284919607,0.284919607,2920,-1,2018
Dukku,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Dunukofia,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Dutse,Takali,,,,0.148488039,0.148488039,2920,-1,2018
Dutsi,Rimi,,,,0.230769231,0.230769231,2920,-1,2018
Dutsin-Ma,Rimi,,,,0.209995572,0.209995572,2920,-1,2018
Eastern Obolo,Nsit Ubium,,,,0.6,0.6,2920,-1,2018
Ebonyi,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Edati,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ede North,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ede South,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Edu,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Efon-Alayee,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Egbado North,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Egbado South,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Egbeda,Akinyele,,,,0.107316809,0.107316809,2920,-1,2018
Egbedore,Akinyele,,,,0.54187193,0.54187193,2920,-1,2018
Egor,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ehime-Mbano,Ngor-Okpala,,,,0.591374486,0.591374486,2920,-1,2018
Ejigbo,Akinyele,,,,0.215907256,0.215907256,2920,-1,2018
Ekeremor,Ahoada West,,,,0.205928424,0.205928424,2920,-1,2018
Eket,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Ekiti,Oke-Ero,,,,0.744393955,0.744393955,2920,-1,2018
Ekiti East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ekiti South West,Oke-Ero,,,,0.462500057,0.462500057,2920,-1,2018
Ekiti West,Oke-Ero,,,,0.162213602,0.162213602,2920,-1,2018
Ekwusigo,Oru West,,,,0.75,0.75,2920,-1,2018
Eleme,Ahoada West,,,,0.151693513,0.151693513,2920,-1,2018
Emohua,Ahoada West,,,,0.166666667,0.166666667,2920,-1,2018
Emure,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Enugu East,Uzo-Uwani,,,,0.767123269,0.767123269,2920,-1,2018
Enugu North,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Enugu South,Uzo-Uwani,,,,0.514893508,0.514893508,2920,-1,2018
Epe,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Esan Central,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Esan North East,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Esan South East,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Esan West,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ese-Odo,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Esit Eket,Nsit Ubium,,,,0.071428571,0.071428571,2920,-1,2018
Essien Udim,Ngor-Okpala,,,,0.219281699,0.219281699,2920,-1,2018
Etche,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Ethiope East,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Ethiope West,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Eti-Osa,Isoko South,,,,0.12159624,0.12159624,2920,-1,2018
Etim Ekpo,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Etinan,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Etsako Central,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Etsako East,Owan East,,,,0.077954241,0.077954241,2920,-1,2018
Etsako West,Owan East,,,,0.080351586,0.080351586,2920,-1,2018
Etung,Obubra,,,,0.2,0.2,2920,-1,2018
Ewekoro,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ezeagu,Uzo-Uwani,,,,0.434581511,0.434581511,2920,-1,2018
Ezinihitte,Ngor-Okpala,,,,0.388958352,0.388958352,2920,-1,2018
Ezza North,Owan East,,,,0.19047619,0.19047619,2920,-1,2018
Ezza South,Obubra,,,,0.478845956,0.478845956,2920,-1,2018
Fagge,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Fakai,Birnin Kebbi,,,,0.666666667,0.666666667,2920,-1,2018
Faskari,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Fika,Darazo,,,,0.095238095,0.095238095,2920,-1,2018
Fufore,Alkaleri,,,,0.139280114,0.139280114,2920,-1,2018
Funakaye,Alkaleri,,,,0.045454545,0.045454545,2920,-1,2018
Fune,Darazo,,,,0.03153893,0.03153893,2920,-1,2018
Funtua,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Gabasawa,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Gada,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Gagarawa,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Gamawa,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Ganaye,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Ganjuwa,Darazo,,,,0.101826237,0.101826237,2920,-1,2018
Garki,Babura,,,,0.666666667,0.666666667,2920,-1,2018
Garko,Gwarzo,,,,0.172172547,0.172172547,2920,-1,2018
Garum Mallam,Gwarzo,,,,0.153846154,0.153846154,2920,-1,2018
Gashaka,Oru West,,,,0.411077428,0.411077428,2920,-1,2018
Gassol,Keana,,,,0.086136445,0.086136445,2920,-1,2018
Gawabawa,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Gaya,Gwarzo,,,,0.166666667,0.166666667,2920,-1,2018
Gbako,Oke-Ero,,,,0.461538462,0.461538462,2920,-1,2018
Gboko,Keana,,,,0.140281332,0.140281332,2920,-1,2018
Gboyin,Obubra,,,,0.438502596,0.438502596,2920,-1,2018
Geidam,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Gezawa,Gwarzo,,,,0.25,0.25,2920,-1,2018
Giade,Darazo,,,,0.142857143,0.142857143,2920,-1,2018
Gireri,Darazo,,,,0.080992121,0.080992121,2920,-1,2018
Giwa,Giwa,,,,0.130508332,0.130508332,2920,-1,2018
Gokana,Nsit Ubium,,,,0.182111551,0.182111551,2920,-1,2018
Gombe,Alkaleri,,,,0.116169555,0.116169555,2920,-1,2018
Gombi,Alkaleri,,,,0.208835269,0.208835269,2920,-1,2018
Goronyo,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Gubio,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Gudu,Gawabawa,,,,0.106631444,0.106631444,2920,-1,2018
Gujba,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Gulani,Alkaleri,,,,0.234127553,0.234127553,2920,-1,2018
Guma,Keana,,,,0.315463952,0.315463952,2920,-1,2018
Gumel,Babura,,,,0.25,0.25,2920,-1,2018
Gummi,Birnin Kebbi,,,,0.42225568,0.42225568,2920,-1,2018
Gurara,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Guri,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Gusau,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Guyuk,Alkaleri,,,,0.480706358,0.480706358,2920,-1,2018
Guzamala,Babura,,,,0.349277359,0.349277359,2920,-1,2018
Gwagwalada,Keana,,,,0.067621303,0.067621303,2920,-1,2018
Gwale,Alkaleri,,,,0.45946767,0.45946767,2920,-1,2018
Gwandu,Birnin Kebbi,,,,0.529411765,0.529411765,2920,-1,2018
Gwaram,Takali,,,,0.223498732,0.223498732,2920,-1,2018
Gwarzo,Gwarzo,,,,0.4,0.4,2920,-1,2018
Gwer East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Gwer West,Keana,,,,0.333333333,0.333333333,2920,-1,2018
Gwiwa,Babura,,,,0.333333333,0.333333333,2920,-1,2018
Gwoza,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Hadejia,Taura,,,,0.174928041,0.174928041,2920,-1,2018
Hawul,Darazo,,,,0.221538462,0.221538462,2920,-1,2018
Hong,Darazo,,,,0.114371076,0.114371076,2920,-1,2018
Ibadan North,Owan East,,,,0.249042174,0.249042174,2920,-1,2018
Ibadan North East,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ibadan North West,Owan East,,,,0.117739486,0.117739486,2920,-1,2018
Ibadan South East,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ibadan South West,Owan East,,,,0.278942779,0.278942779,2920,-1,2018
Ibaji,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Ibarapa Central,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ibarapa East,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ibarapa North,Oke-Ero,,,,0.246839589,0.246839589,2920,-1,2018
Ibeju/Lekki,Uzo-Uwani,,,,0.5,0.5,2920,-1,2018
Ibeno,Nsit Ubium,,,,0.297727761,0.297727761,2920,-1,2018
Ibesikpo Asutan,Nsit Ubium,,,,0.234042549,0.234042549,2920,-1,2018
Ibi,Keana,,,,0.177187213,0.177187213,2920,-1,2018
Ibiono Ibom,Ngor-Okpala,,,,0.142335763,0.142335763,2920,-1,2018
Idah,Uzo-Uwani,,,,0.420192485,0.420192485,2920,-1,2018
Idanre,Akinyele,,,,0.154926235,0.154926235,2920,-1,2018
Ideato North,Oru West,,,,0.761610688,0.761610688,2920,-1,2018
Ideato South,Ngor-Okpala,,,,0.283373403,0.283373403,2920,-1,2018
Idemili North,Uzo-Uwani,,,,0.622180482,0.622180482,2920,-1,2018
Idemili South,Oru West,,,,0.306003708,0.306003708,2920,-1,2018
