,LGA,repDS,State,year,comboACT,U5_coverage,adult_coverage,simday,duration,severe_cases
2589,Ideato North,Oru West,Imo,2018,0.692594347,0.692594347,0.692594347,2920,-1,0.49
2590,Ideato South,Ngor-Okpala,Imo,2018,0.496249455,0.496249455,0.496249455,2920,-1,0.49
2591,Ihitte-Uboma,Ngor-Okpala,Imo,2018,0.37225639,0.37225639,0.37225639,2920,-1,0.49
2592,Ikeduru,Ngor-Okpala,Imo,2018,0.213318066,0.213318066,0.213318066,2920,-1,0.49
2593,Isiala Mbano,Ngor-Okpala,Imo,2018,0.34692871,0.34692871,0.34692871,2920,-1,0.49
2594,Isu,Ngor-Okpala,Imo,2018,0.394043497,0.394043497,0.394043497,2920,-1,0.49
2595,Mbaitoli,Ngor-Okpala,Imo,2018,0.36106642,0.36106642,0.36106642,2920,-1,0.49
2596,Obowo,Ngor-Okpala,Imo,2018,0.361810053,0.361810053,0.361810053,2920,-1,0.49
2597,Ngor-Okpala,Ngor-Okpala,Imo,2018,0.227264338,0.227264338,0.227264338,2920,-1,0.49
2598,Njaba,Ngor-Okpala,Imo,2018,0.404030897,0.404030897,0.404030897,2920,-1,0.49
2599,Nkwerre,Ngor-Okpala,Imo,2018,0.435329375,0.435329375,0.435329375,2920,-1,0.49
2600,Nwangele,Ngor-Okpala,Imo,2018,0.4257025,0.4257025,0.4257025,2920,-1,0.49
2601,Oyo East,Akinyele,Oyo,2018,0.291778935,0.291778935,0.291778935,2920,-1,0.49
2602,Oguta,Oru West,Imo,2018,0.29550346,0.29550346,0.29550346,2920,-1,0.49
2603,Ohaji-Egbema,Oru West,Imo,2018,0.36426029,0.36426029,0.36426029,2920,-1,0.49
2604,Okigwe,Ngor-Okpala,Imo,2018,0.360589269,0.360589269,0.360589269,2920,-1,0.49
2605,Orlu,Oru West,Imo,2018,0.458296079,0.458296079,0.458296079,2920,-1,0.49
2606,Orsu,Oru West,Imo,2018,0.346144285,0.346144285,0.346144285,2920,-1,0.49
2607,Oru East,Oru West,Imo,2018,0.374080163,0.374080163,0.374080163,2920,-1,0.49
2608,Oru West,Oru West,Imo,2018,0.387724606,0.387724606,0.387724606,2920,-1,0.49
2609,Owerri-Municipal,Oru West,Imo,2018,0.269037801,0.269037801,0.269037801,2920,-1,0.49
2610,Tofa,Taura,Kano,2018,0.298065826,0.298065826,0.298065826,2920,-1,0.49
2611,Owerri North,Ngor-Okpala,Imo,2018,0.247759389,0.247759389,0.247759389,2920,-1,0.49
2612,Owerri West,Ngor-Okpala,Imo,2018,0.291404287,0.291404287,0.291404287,2920,-1,0.49
2613,Unuimo,Ngor-Okpala,Imo,2018,0.4603188,0.4603188,0.4603188,2920,-1,0.49
2614,Auyo,Taura,Jigawa,2018,0.244477811,0.244477811,0.244477811,2920,-1,0.49
2615,Babura,Babura,Jigawa,2018,0.396495092,0.396495092,0.396495092,2920,-1,0.49
2616,Biriniwa,Taura,Jigawa,2018,0.184519304,0.184519304,0.184519304,2920,-1,0.49
2617,Malam Madori,Taura,Jigawa,2018,0.20853856,0.20853856,0.20853856,2920,-1,0.49
2618,Birni Kudu,Takali,Jigawa,2018,0.192125019,0.192125019,0.192125019,2920,-1,0.49
2619,Buji,Takali,Jigawa,2018,0.175157238,0.175157238,0.175157238,2920,-1,0.49
2620,Jahun,Taura,Jigawa,2018,0.220902546,0.220902546,0.220902546,2920,-1,0.49
2621,Dutse,Takali,Jigawa,2018,0.152181554,0.152181554,0.152181554,2920,-1,0.49
2622,Gagarawa,Taura,Jigawa,2018,0.201216533,0.201216533,0.201216533,2920,-1,0.49
2623,Kafin Hausa,Taura,Jigawa,2018,0.404007167,0.404007167,0.404007167,2920,-1,0.49
2624,Garki,Babura,Jigawa,2018,0.261013293,0.261013293,0.261013293,2920,-1,0.49
2625,Gumel,Babura,Jigawa,2018,0.212094612,0.212094612,0.212094612,2920,-1,0.49
2626,Guri,Taura,Jigawa,2018,0.223100688,0.223100688,0.223100688,2920,-1,0.49
2627,Gwaram,Takali,Jigawa,2018,0.157042929,0.157042929,0.157042929,2920,-1,0.49
2628,Gwiwa,Babura,Jigawa,2018,0.314785326,0.314785326,0.314785326,2920,-1,0.49
2629,Hadejia,Taura,Jigawa,2018,0.242156034,0.242156034,0.242156034,2920,-1,0.49
2630,Kaugama,Taura,Jigawa,2018,0.124123018,0.124123018,0.124123018,2920,-1,0.49
2631,Kazaure,Babura,Jigawa,2018,0.341158863,0.341158863,0.341158863,2920,-1,0.49
2632,Kiri Kasamma,Taura,Jigawa,2018,0.276808027,0.276808027,0.276808027,2920,-1,0.49
2633,Tsanyawa,Gwarzo,Kano,2018,0.20890762,0.20890762,0.20890762,2920,-1,0.49
2634,Miga,Taura,Jigawa,2018,0.226579567,0.226579567,0.226579567,2920,-1,0.49
2635,Ringim,Taura,Jigawa,2018,0.169751111,0.169751111,0.169751111,2920,-1,0.49
2636,Roni,Babura,Jigawa,2018,0.258751163,0.258751163,0.258751163,2920,-1,0.49
2637,Taura,Taura,Jigawa,2018,0.196562467,0.196562467,0.196562467,2920,-1,0.49
2638,Yankwashi,Babura,Jigawa,2018,0.469940382,0.469940382,0.469940382,2920,-1,0.49
2639,Kiyawa,Takali,Jigawa,2018,0.275758313,0.275758313,0.275758313,2920,-1,0.49
2640,Dutsi,Rimi,Katsina,2018,0.265038456,0.265038456,0.265038456,2920,-1,0.49
2641,Birnin-Gwari,Giwa,Kaduna,2018,0.243373974,0.243373974,0.243373974,2920,-1,0.49
2642,Kajuru,Soba,Kaduna,2018,0.151315655,0.151315655,0.151315655,2920,-1,0.49
2643,Chikun,Soba,Kaduna,2018,0.163811706,0.163811706,0.163811706,2920,-1,0.49
2644,Giwa,Giwa,Kaduna,2018,0.160686347,0.160686347,0.160686347,2920,-1,0.49
2645,Koko-Besse,Birnin Kebbi,Kebbi,2018,0.629948939,0.629948939,0.629948939,2920,-1,0.49
2646,Igabi,Soba,Kaduna,2018,0.128292195,0.128292195,0.128292195,2920,-1,0.49
2647,Ikara,Soba,Kaduna,2018,0.147322522,0.147322522,0.147322522,2920,-1,0.49
2648,Jaba,Oke-Ero,Kaduna,2018,0.20527122,0.20527122,0.20527122,2920,-1,0.49
2649,Ogori-Mangongo,Owan East,Kogi,2018,0.206763843,0.206763843,0.206763843,2920,-1,0.49
2650,Jema'a,Soba,Kaduna,2018,0.156302754,0.156302754,0.156302754,2920,-1,0.49
2651,Kachia,Ngor-Okpala,Kaduna,2018,0.138200593,0.138200593,0.138200593,2920,-1,0.49
2652,Kaduna North,Soba,Kaduna,2018,0.066923704,0.066923704,0.066923704,2920,-1,0.49
2653,Kudan,Giwa,Kaduna,2018,0.148570621,0.148570621,0.148570621,2920,-1,0.49
2654,Kagarko,Oke-Ero,Kaduna,2018,0.225709874,0.225709874,0.225709874,2920,-1,0.49
2655,Kaura,Soba,Kaduna,2018,0.162813499,0.162813499,0.162813499,2920,-1,0.49
2656,Kauru,Soba,Kaduna,2018,0.147690334,0.147690334,0.147690334,2920,-1,0.49
2657,Kubau,Soba,Kaduna,2018,0.126467945,0.126467945,0.126467945,2920,-1,0.49
2658,Lere,Soba,Kaduna,2018,0.155938916,0.155938916,0.155938916,2920,-1,0.49
2659,Markafi,Gwarzo,Kaduna,2018,0.149310522,0.149310522,0.149310522,2920,-1,0.49
2660,Sabon-Gari,Soba,Kaduna,2018,0.100024448,0.100024448,0.100024448,2920,-1,0.49
2661,Sanga,Soba,Kaduna,2018,0.238661791,0.238661791,0.238661791,2920,-1,0.49
2662,Soba,Soba,Kaduna,2018,0.125578563,0.125578563,0.125578563,2920,-1,0.49
2663,Zango-Kataf,Soba,Kaduna,2018,0.15923878,0.15923878,0.15923878,2920,-1,0.49
2664,Zaria,Soba,Kaduna,2018,0.062047698,0.062047698,0.062047698,2920,-1,0.49
2665,Kaduna South,Soba,Kaduna,2018,0.113010819,0.113010819,0.113010819,2920,-1,0.49
2666,Bichi,Gwarzo,Kano,2018,0.232943363,0.232943363,0.232943363,2920,-1,0.49
2667,Ajingi,Taura,Kano,2018,0.181966237,0.181966237,0.181966237,2920,-1,0.49
2668,Albasu,Takali,Kano,2018,0.166728851,0.166728851,0.166728851,2920,-1,0.49
2669,Bagwai,Babura,Kano,2018,0.248021876,0.248021876,0.248021876,2920,-1,0.49
2670,Bebeji,Gwarzo,Kano,2018,0.171322091,0.171322091,0.171322091,2920,-1,0.49
2671,Dambatta,Babura,Kano,2018,0.3241689,0.3241689,0.3241689,2920,-1,0.49
2672,Dawakin Kudu,Gwarzo,Kano,2018,0.214748803,0.214748803,0.214748803,2920,-1,0.49
2673,Dawakin Tofa,Taura,Kano,2018,0.291201527,0.291201527,0.291201527,2920,-1,0.49
2674,Doguwa,Giwa,Kano,2018,0.134048432,0.134048432,0.134048432,2920,-1,0.49
2675,Gabasawa,Taura,Kano,2018,0.251358741,0.251358741,0.251358741,2920,-1,0.49
2676,Garko,Gwarzo,Kano,2018,0.155366835,0.155366835,0.155366835,2920,-1,0.49
2677,Garum Mallam,Gwarzo,Kano,2018,0.180308291,0.180308291,0.180308291,2920,-1,0.49
2678,Gaya,Gwarzo,Kano,2018,0.157624515,0.157624515,0.157624515,2920,-1,0.49
2679,Gezawa,Gwarzo,Kano,2018,0.318797318,0.318797318,0.318797318,2920,-1,0.49
2680,Gwale,Alkaleri,Kano,2018,0.466842801,0.466842801,0.466842801,2920,-1,0.49
2681,Gwarzo,Gwarzo,Kano,2018,0.222233479,0.222233479,0.222233479,2920,-1,0.49
2682,Kabo,Gwarzo,Kano,2018,0.233851579,0.233851579,0.233851579,2920,-1,0.49
2683,Kano Municipal,Alkaleri,Kano,2018,0.495286046,0.495286046,0.495286046,2920,-1,0.49
2684,Karaye,Gwarzo,Kano,2018,0.210966399,0.210966399,0.210966399,2920,-1,0.49
2685,Kibiya,Gwarzo,Kano,2018,0.143547988,0.143547988,0.143547988,2920,-1,0.49
2686,Kiru,Gwarzo,Kano,2018,0.216203874,0.216203874,0.216203874,2920,-1,0.49
2687,Kumbotso,Taura,Kano,2018,0.363787605,0.363787605,0.363787605,2920,-1,0.49
2688,Yagba West,Oke-Ero,Kogi,2018,0.237636803,0.237636803,0.237636803,2920,-1,0.49
2689,Kunchi,Babura,Kano,2018,0.159580976,0.159580976,0.159580976,2920,-1,0.49
2690,Kura,Gwarzo,Kano,2018,0.195148809,0.195148809,0.195148809,2920,-1,0.49
2691,Madobi,Taura,Kano,2018,0.224068969,0.224068969,0.224068969,2920,-1,0.49
2692,Makoda,Babura,Kano,2018,0.275350272,0.275350272,0.275350272,2920,-1,0.49
2693,Ekiti,Oke-Ero,Kwara,2018,0.269036313,0.269036313,0.269036313,2920,-1,0.49
2694,Minjibir,Taura,Kano,2018,0.357674885,0.357674885,0.357674885,2920,-1,0.49
2695,Nasarawa1,Alkaleri,Kano,2018,0.396339947,0.396339947,0.396339947,2920,-1,0.49
2696,Rano,Gwarzo,Kano,2018,0.151697661,0.151697661,0.151697661,2920,-1,0.49
2697,Rimin Gado,Gwarzo,Kano,2018,0.249984618,0.249984618,0.249984618,2920,-1,0.49
2698,Bindawa,Rimi,Katsina,2018,0.225603605,0.225603605,0.225603605,2920,-1,0.49
2699,Rogo,Gwarzo,Kano,2018,0.179765451,0.179765451,0.179765451,2920,-1,0.49
2700,Shanono,Gwarzo,Kano,2018,0.216349643,0.216349643,0.216349643,2920,-1,0.49
2701,Sumaila,Takali,Kano,2018,0.145754519,0.145754519,0.145754519,2920,-1,0.49
2702,Takali,Takali,Kano,2018,0.252857363,0.252857363,0.252857363,2920,-1,0.49
2703,Tarauni,Alkaleri,Kano,2018,0.654065352,0.654065352,0.654065352,2920,-1,0.49
2704,Tudun Wada,Gwarzo,Kano,2018,0.107536532,0.107536532,0.107536532,2920,-1,0.49
2705,Ungogo,Taura,Kano,2018,0.348338953,0.348338953,0.348338953,2920,-1,0.49
2706,Warawa,Gwarzo,Kano,2018,0.255006445,0.255006445,0.255006445,2920,-1,0.49
2707,Wudil,Gwarzo,Kano,2018,0.132976621,0.132976621,0.132976621,2920,-1,0.49
2708,Daura,Babura,Katsina,2018,0.208154351,0.208154351,0.208154351,2920,-1,0.49
2709,Bakori,Gwarzo,Katsina,2018,0.223838265,0.223838265,0.223838265,2920,-1,0.49
2710,Batagarawa,Rimi,Katsina,2018,0.349002425,0.349002425,0.349002425,2920,-1,0.49
2711,Batsari,Rimi,Katsina,2018,0.252517699,0.252517699,0.252517699,2920,-1,0.49
2712,Charanchi,Rimi,Katsina,2018,0.238468722,0.238468722,0.238468722,2920,-1,0.49
2713,Dan Musa,Rimi,Katsina,2018,0.090527728,0.090527728,0.090527728,2920,-1,0.49
2714,Dandume,Giwa,Katsina,2018,0.20787021,0.20787021,0.20787021,2920,-1,0.49
2715,Danja,Giwa,Katsina,2018,0.193586279,0.193586279,0.193586279,2920,-1,0.49
2716,Dutsin-Ma,Rimi,Katsina,2018,0.177891942,0.177891942,0.177891942,2920,-1,0.49
2717,Faskari,Giwa,Katsina,2018,0.215435439,0.215435439,0.215435439,2920,-1,0.49
2718,Funtua,Gwarzo,Katsina,2018,0.259093796,0.259093796,0.259093796,2920,-1,0.49
2719,Asa,Oke-Ero,Kwara,2018,0.276874786,0.276874786,0.276874786,2920,-1,0.49
2720,Ingawa,Rimi,Katsina,2018,0.231866537,0.231866537,0.231866537,2920,-1,0.49
2721,Kafur,Gwarzo,Katsina,2018,0.205928338,0.205928338,0.205928338,2920,-1,0.49
2722,Kankara,Rimi,Katsina,2018,0.193192076,0.193192076,0.193192076,2920,-1,0.49
2723,Kankia,Rimi,Katsina,2018,0.201073927,0.201073927,0.201073927,2920,-1,0.49
2724,Katsina,Rimi,Katsina,2018,0.449518975,0.449518975,0.449518975,2920,-1,0.49
2725,Kurfi,Rimi,Katsina,2018,0.235438889,0.235438889,0.235438889,2920,-1,0.49
2726,Kusada,Rimi,Katsina,2018,0.204138918,0.204138918,0.204138918,2920,-1,0.49
2727,Malumfashi,Gwarzo,Katsina,2018,0.286974259,0.286974259,0.286974259,2920,-1,0.49
2728,Mani,Rimi,Katsina,2018,0.217568686,0.217568686,0.217568686,2920,-1,0.49
2729,Matazuu,Rimi,Katsina,2018,0.158422017,0.158422017,0.158422017,2920,-1,0.49
2730,Birnin Kebbi,Birnin Kebbi,Kebbi,2018,0.536608732,0.536608732,0.536608732,2920,-1,0.49
2731,Musawa,Gwarzo,Katsina,2018,0.18809443,0.18809443,0.18809443,2920,-1,0.49
2732,Rimi,Rimi,Katsina,2018,0.26479845,0.26479845,0.26479845,2920,-1,0.49
2733,Sabuwa,Giwa,Katsina,2018,0.20514867,0.20514867,0.20514867,2920,-1,0.49
2734,Safana,Babura,Katsina,2018,0.350215718,0.350215718,0.350215718,2920,-1,0.49
2735,Sandamu,Rimi,Katsina,2018,0.184186234,0.184186234,0.184186234,2920,-1,0.49
2736,Aleiro,Birnin Kebbi,Kebbi,2018,0.468289764,0.468289764,0.468289764,2920,-1,0.49
2737,Argungu,Birnin Kebbi,Kebbi,2018,0.545354736,0.545354736,0.545354736,2920,-1,0.49
2738,Augie,Birnin Kebbi,Kebbi,2018,0.327968955,0.327968955,0.327968955,2920,-1,0.49
2739,Bunza,Birnin Kebbi,Kebbi,2018,0.457821629,0.457821629,0.457821629,2920,-1,0.49
2740,Fakai,Birnin Kebbi,Kebbi,2018,0.380022076,0.380022076,0.380022076,2920,-1,0.49
2741,Gwandu,Birnin Kebbi,Kebbi,2018,0.46595412,0.46595412,0.46595412,2920,-1,0.49
2742,Jega,Birnin Kebbi,Kebbi,2018,0.566138761,0.566138761,0.566138761,2920,-1,0.49
2743,Kalgo,Birnin Kebbi,Kebbi,2018,0.516411925,0.516411925,0.516411925,2920,-1,0.49
2744,Iseyin,Akinyele,Oyo,2018,0.347643126,0.347643126,0.347643126,2920,-1,0.49
2745,Maiyama,Birnin Kebbi,Kebbi,2018,0.529000072,0.529000072,0.529000072,2920,-1,0.49
2746,Ngaski,Owan East,Kebbi,2018,0.468464993,0.468464993,0.468464993,2920,-1,0.49
2747,Sakaba,Alkaleri,Kebbi,2018,0.191517044,0.191517044,0.191517044,2920,-1,0.49
2748,Shanga,Birnin Kebbi,Kebbi,2018,0.433397977,0.433397977,0.433397977,2920,-1,0.49
2749,Suru,Birnin Kebbi,Kebbi,2018,0.482078734,0.482078734,0.482078734,2920,-1,0.49
2750,Wasagu-Danko,Alkaleri,Kebbi,2018,0.265263195,0.265263195,0.265263195,2920,-1,0.49
2751,Yauri,Birnin Kebbi,Kebbi,2018,0.363808407,0.363808407,0.363808407,2920,-1,0.49
2752,Zuru,Alkaleri,Kebbi,2018,0.298135244,0.298135244,0.298135244,2920,-1,0.49
2753,Adavi,Owan East,Kogi,2018,0.228890249,0.228890249,0.228890249,2920,-1,0.49
2754,Ajaokuta,Owan East,Kogi,2018,0.204759189,0.204759189,0.204759189,2920,-1,0.49
2755,Ankpa,Owan East,Kogi,2018,0.22148157,0.22148157,0.22148157,2920,-1,0.49
2756,Bassa1,Keana,Kogi,2018,0.226438805,0.226438805,0.226438805,2920,-1,0.49
2757,Dekina,Owan East,Kogi,2018,0.197156921,0.197156921,0.197156921,2920,-1,0.49
2758,Edu,Oke-Ero,Kwara,2018,0.247531732,0.247531732,0.247531732,2920,-1,0.49
2759,Ibaji,Uzo-Uwani,Kogi,2018,0.285835692,0.285835692,0.285835692,2920,-1,0.49
2760,Idah,Uzo-Uwani,Kogi,2018,0.246277588,0.246277588,0.246277588,2920,-1,0.49
2761,Igalamela-Odolu,Uzo-Uwani,Kogi,2018,0.254568786,0.254568786,0.254568786,2920,-1,0.49
2762,Ijumu,Oke-Ero,Kogi,2018,0.308973969,0.308973969,0.308973969,2920,-1,0.49
2763,Kabba-Bunu,Oke-Ero,Kogi,2018,0.273009386,0.273009386,0.273009386,2920,-1,0.49
2764,Kogi,Keana,Kogi,2018,0.279129663,0.279129663,0.279129663,2920,-1,0.49
2765,Lokoja,Keana,Kogi,2018,0.254860686,0.254860686,0.254860686,2920,-1,0.49
2766,Mopa-Muro,Oke-Ero,Kogi,2018,0.280305538,0.280305538,0.280305538,2920,-1,0.49
2767,Ofu,Owan East,Kogi,2018,0.219339205,0.219339205,0.219339205,2920,-1,0.49
2768,Okehi,Owan East,Kogi,2018,0.278040742,0.278040742,0.278040742,2920,-1,0.49
2769,Okene,Owan East,Kogi,2018,0.12010604,0.12010604,0.12010604,2920,-1,0.49
2770,Olamabolo,Owan East,Kogi,2018,0.231384414,0.231384414,0.231384414,2920,-1,0.49
2771,Omala,Keana,Kogi,2018,0.225421133,0.225421133,0.225421133,2920,-1,0.49
2772,Yagba East,Oke-Ero,Kogi,2018,0.260272724,0.260272724,0.260272724,2920,-1,0.49
2773,Ifelodun1,Oke-Ero,Kwara,2018,0.205224479,0.205224479,0.205224479,2920,-1,0.49
2774,Ilorin East,Oke-Ero,Kwara,2018,0.289915447,0.289915447,0.289915447,2920,-1,0.49
2775,Ilorin South,Oke-Ero,Kwara,2018,0.272562944,0.272562944,0.272562944,2920,-1,0.49
2776,Ilorin West,Owan East,Kwara,2018,0.328079155,0.328079155,0.328079155,2920,-1,0.49
2777,Irepodun1,Owan East,Kwara,2018,0.236142238,0.236142238,0.236142238,2920,-1,0.49
2778,Itesiwaju,Akinyele,Oyo,2018,0.320639701,0.320639701,0.320639701,2920,-1,0.49
2779,Isin,Oke-Ero,Kwara,2018,0.221040773,0.221040773,0.221040773,2920,-1,0.49
2780,Kaiama,Oke-Ero,Kwara,2018,0.246276498,0.246276498,0.246276498,2920,-1,0.49
2781,Moro,Oke-Ero,Kwara,2018,0.265940406,0.265940406,0.265940406,2920,-1,0.49
2782,Offa,Akinyele,Kwara,2018,0.290957008,0.290957008,0.290957008,2920,-1,0.49
2783,Oke-Ero,Oke-Ero,Kwara,2018,0.222407634,0.222407634,0.222407634,2920,-1,0.49
2784,Kajola,Akinyele,Oyo,2018,0.336463384,0.336463384,0.336463384,2920,-1,0.49
2785,Oyun,Oke-Ero,Kwara,2018,0.29098648,0.29098648,0.29098648,2920,-1,0.49
2786,Pategi,Oke-Ero,Kwara,2018,0.257879987,0.257879987,0.257879987,2920,-1,0.49
2787,Agege,Uzo-Uwani,Lagos,2018,0.299116343,0.299116343,0.299116343,2920,-1,0.49
2788,Ajeromi-Ifelodun,Uzo-Uwani,Lagos,2018,0.465858043,0.465858043,0.465858043,2920,-1,0.49
2789,Alimosho,Uzo-Uwani,Lagos,2018,0.256679612,0.256679612,0.256679612,2920,-1,0.49
2790,Apapa,Isoko South,Lagos,2018,0.39117269,0.39117269,0.39117269,2920,-1,0.49
2791,Epe,Uzo-Uwani,Lagos,2018,0.354349828,0.354349828,0.354349828,2920,-1,0.49
2792,Ifako-Ijaye,Uzo-Uwani,Lagos,2018,0.313927956,0.313927956,0.313927956,2920,-1,0.49
2793,Ikeja,Uzo-Uwani,Lagos,2018,0.329656667,0.329656667,0.329656667,2920,-1,0.49
2794,Mushin,Isoko South,Lagos,2018,0.345095073,0.345095073,0.345095073,2920,-1,0.49
2795,Kokona,Oke-Ero,Nasarawa,2018,0.291782126,0.291782126,0.291782126,2920,-1,0.49
2796,Ojo,Isoko South,Lagos,2018,0.292137995,0.292137995,0.292137995,2920,-1,0.49
2797,Oshodi-Isolo,Uzo-Uwani,Lagos,2018,0.289919402,0.289919402,0.289919402,2920,-1,0.49
2798,Surulere1,Oke-Ero,Lagos,2018,0.370116184,0.370116184,0.370116184,2920,-1,0.49
2799,Akwanga,Oke-Ero,Nasarawa,2018,0.280369646,0.280369646,0.280369646,2920,-1,0.49
2800,Obi2,Keana,Nasarawa,2018,0.267125704,0.267125704,0.267125704,2920,-1,0.49
2801,Awe,Keana,Nasarawa,2018,0.231350772,0.231350772,0.231350772,2920,-1,0.49
2802,Doma,Keana,Nasarawa,2018,0.227238283,0.227238283,0.227238283,2920,-1,0.49
2803,Karu,Oke-Ero,Nasarawa,2018,0.412036856,0.412036856,0.412036856,2920,-1,0.49
2804,Keana,Keana,Nasarawa,2018,0.24369923,0.24369923,0.24369923,2920,-1,0.49
2805,Keffi,Oke-Ero,Nasarawa,2018,0.349389726,0.349389726,0.349389726,2920,-1,0.49
2806,Lafia,Alkaleri,Nasarawa,2018,0.382606696,0.382606696,0.382606696,2920,-1,0.49
2807,Nasarawa2,Keana,Nasarawa,2018,0.25904154,0.25904154,0.25904154,2920,-1,0.49
2808,Nasarawa-Eggon,Alkaleri,Nasarawa,2018,0.310682702,0.310682702,0.310682702,2920,-1,0.49
2809,Chanchaga,Keana,Niger,2018,0.38884485,0.38884485,0.38884485,2920,-1,0.49
2810,Toto,Keana,Nasarawa,2018,0.280110858,0.280110858,0.280110858,2920,-1,0.49
2811,Wamba,Alkaleri,Nasarawa,2018,0.293475002,0.293475002,0.293475002,2920,-1,0.49
2812,Agaie,Oke-Ero,Niger,2018,0.262642266,0.262642266,0.262642266,2920,-1,0.49
2813,Agwara,Birnin Kebbi,Niger,2018,0.385240909,0.385240909,0.385240909,2920,-1,0.49
2814,Bida,Oke-Ero,Niger,2018,0.304739416,0.304739416,0.304739416,2920,-1,0.49
2815,Bosso,Keana,Niger,2018,0.253872197,0.253872197,0.253872197,2920,-1,0.49
2816,Edati,Oke-Ero,Niger,2018,0.313228847,0.313228847,0.313228847,2920,-1,0.49
2817,Gbako,Oke-Ero,Niger,2018,0.296383732,0.296383732,0.296383732,2920,-1,0.49
2818,Gurara,Oke-Ero,Niger,2018,0.242610748,0.242610748,0.242610748,2920,-1,0.49
2819,Katcha,Oke-Ero,Niger,2018,0.289578274,0.289578274,0.289578274,2920,-1,0.49
2820,Kontagora,Oke-Ero,Niger,2018,0.320345441,0.320345441,0.320345441,2920,-1,0.49
2821,Lapai,Oke-Ero,Niger,2018,0.271053916,0.271053916,0.271053916,2920,-1,0.49
2822,Lavun,Oke-Ero,Niger,2018,0.408428038,0.408428038,0.408428038,2920,-1,0.49
2823,Magama,Oke-Ero,Niger,2018,0.306541945,0.306541945,0.306541945,2920,-1,0.49
2824,Mariga,Oke-Ero,Niger,2018,0.294341936,0.294341936,0.294341936,2920,-1,0.49
2825,Mashegu,Oke-Ero,Niger,2018,0.342790846,0.342790846,0.342790846,2920,-1,0.49
2826,Pailoro,Oke-Ero,Niger,2018,0.225448696,0.225448696,0.225448696,2920,-1,0.49
2827,Lagelu,Akinyele,Oyo,2018,0.321973777,0.321973777,0.321973777,2920,-1,0.49
2828,Mokwa,Oke-Ero,Niger,2018,0.275259248,0.275259248,0.275259248,2920,-1,0.49
2829,Muya,Giwa,Niger,2018,0.217321629,0.217321629,0.217321629,2920,-1,0.49
2830,Abeokuta South,Uzo-Uwani,Ogun,2018,0.545791114,0.545791114,0.545791114,2920,-1,0.49
2831,Ijebu North,Owan East,Ogun,2018,0.348307411,0.348307411,0.348307411,2920,-1,0.49
2832,Rafi,Oke-Ero,Niger,2018,0.481068806,0.481068806,0.481068806,2920,-1,0.49
2833,Rijau,Alkaleri,Niger,2018,0.332732069,0.332732069,0.332732069,2920,-1,0.49
2834,Ado-Odo-Ota,Uzo-Uwani,Ogun,2018,0.320508127,0.320508127,0.320508127,2920,-1,0.49
2835,Ijebu North East,Oke-Ero,Ogun,2018,0.341841889,0.341841889,0.341841889,2920,-1,0.49
2836,Shiroro,Oke-Ero,Niger,2018,0.393866608,0.393866608,0.393866608,2920,-1,0.49
2837,Suleja,Giwa,Niger,2018,0.255436445,0.255436445,0.255436445,2920,-1,0.49
2838,Tafa,Oke-Ero,Niger,2018,0.236158384,0.236158384,0.236158384,2920,-1,0.49
2839,Wushishi,Oke-Ero,Niger,2018,0.346552709,0.346552709,0.346552709,2920,-1,0.49
2840,Abeokuta North,Owan East,Ogun,2018,0.422366176,0.422366176,0.422366176,2920,-1,0.49
2841,Egbado South,Uzo-Uwani,Ogun,2018,0.35794953,0.35794953,0.35794953,2920,-1,0.49
2842,Ewekoro,Uzo-Uwani,Ogun,2018,0.381693873,0.381693873,0.381693873,2920,-1,0.49
2843,Ifo,Uzo-Uwani,Ogun,2018,0.369722769,0.369722769,0.369722769,2920,-1,0.49
2844,Ijebu East,Oke-Ero,Ogun,2018,0.328743968,0.328743968,0.328743968,2920,-1,0.49
2845,Ijebu ode,Owan East,Ogun,2018,0.34866667,0.34866667,0.34866667,2920,-1,0.49
2846,Ikenne,Owan East,Ogun,2018,0.385601051,0.385601051,0.385601051,2920,-1,0.49
2847,Obafemi-Owode,Owan East,Ogun,2018,0.382967258,0.382967258,0.382967258,2920,-1,0.49
2848,Odeda,Oke-Ero,Ogun,2018,0.414821725,0.414821725,0.414821725,2920,-1,0.49
2849,Odogbolu,Owan East,Ogun,2018,0.370736353,0.370736353,0.370736353,2920,-1,0.49
2850,Ogun waterside,Owan East,Ogun,2018,0.317383459,0.317383459,0.317383459,2920,-1,0.49
2851,Remo North,Owan East,Ogun,2018,0.373663162,0.373663162,0.373663162,2920,-1,0.49
2852,Shagamu,Uzo-Uwani,Ogun,2018,0.415766172,0.415766172,0.415766172,2920,-1,0.49
2853,Akoko North East,Oke-Ero,Ondo,2018,0.320224323,0.320224323,0.320224323,2920,-1,0.49
2854,Akoko North West,Oke-Ero,Ondo,2018,0.488611839,0.488611839,0.488611839,2920,-1,0.49
2855,Akoko South East,Oke-Ero,Ondo,2018,0.320134958,0.320134958,0.320134958,2920,-1,0.49
2856,Akoko South West,Oke-Ero,Ondo,2018,0.338879286,0.338879286,0.338879286,2920,-1,0.49
2857,Akure North,Owan East,Ondo,2018,0.286558811,0.286558811,0.286558811,2920,-1,0.49
2858,Ifedayo,Oke-Ero,Osun,2018,0.220740984,0.220740984,0.220740984,2920,-1,0.49
