"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"5009","Borno","Kaga","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646
"5010","Borno","Kaga","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676
"5011","Borno","Kaga","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706
"5012","Borno","Kaga","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736
"6229","Borno","Kaga","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011
"6230","Borno","Kaga","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041
"6231","Borno","Kaga","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071
"6232","Borno","Kaga","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101
"7449","Borno","Kaga","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376
"7450","Borno","Kaga","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406
"7451","Borno","Kaga","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436
"7452","Borno","Kaga","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466
"8669","Borno","Kaga","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741
"8670","Borno","Kaga","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771
"8671","Borno","Kaga","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801
"8672","Borno","Kaga","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831
"9889","Borno","Kaga","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106
"9890","Borno","Kaga","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136
"9891","Borno","Kaga","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166
"9892","Borno","Kaga","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196
"11109","Borno","Kaga","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471
"11110","Borno","Kaga","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501
"11111","Borno","Kaga","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531
"11112","Borno","Kaga","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561
"12329","Borno","Kaga","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836
"12330","Borno","Kaga","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866
"12331","Borno","Kaga","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896
"12332","Borno","Kaga","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926
"377","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186
"378","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216
"379","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246
"380","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276
"1597","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551
"1598","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581
"1599","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611
"1600","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641
"2817","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916
"2818","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946
"2819","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976
"2820","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006
"4037","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281
"4038","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311
"4039","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341
"4040","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371
"5257","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646
"5258","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676
"5259","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706
"5260","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736
"6477","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011
"6478","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041
"6479","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071
"6480","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101
"7697","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"7698","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"7699","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"7700","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"8917","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"8918","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"8919","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"8920","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10137","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10138","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10139","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10140","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11357","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11358","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11359","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11360","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"12577","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"12578","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"12579","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"12580","Kaduna","Kagarko","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"853","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186
"854","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216
"855","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246
"856","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276
"2073","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551
"2074","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581
"2075","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611
"2076","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641
"3293","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916
"3294","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946
"3295","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976
"3296","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006
"4513","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281
"4514","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311
"4515","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341
"4516","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371
"5733","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646
"5734","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676
"5735","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706
"5736","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736
"6953","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011
"6954","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041
"6955","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071
"6956","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101
"8173","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"8174","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"8175","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"8176","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"9393","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"9394","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"9395","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"9396","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10613","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10614","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10615","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10616","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11833","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11834","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11835","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11836","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"13053","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"13054","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"13055","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"13056","Kwara","Kaiama","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"737","Katsina","Kaita","SMC","Rimi","march",2020,1,-1,1,0.975975976,5,186
"738","Katsina","Kaita","SMC","Rimi","march",2020,2,-1,1,0.977477477,5,214
"739","Katsina","Kaita","SMC","Rimi","march",2020,3,-1,1,0.951951952,5,242
"740","Katsina","Kaita","SMC","Rimi","march",2020,4,-1,1,0.6,5,270
"1957","Katsina","Kaita","SMC","Rimi","march",2021,1,-1,1,0.975975976,5,551
"1958","Katsina","Kaita","SMC","Rimi","march",2021,2,-1,1,0.977477477,5,579
"1959","Katsina","Kaita","SMC","Rimi","march",2021,3,-1,1,0.951951952,5,607
"1960","Katsina","Kaita","SMC","Rimi","march",2021,4,-1,1,0.6,5,635
"3177","Katsina","Kaita","SMC","Rimi","march",2022,1,-1,1,0.975975976,5,916
"3178","Katsina","Kaita","SMC","Rimi","march",2022,2,-1,1,0.977477477,5,944
"3179","Katsina","Kaita","SMC","Rimi","march",2022,3,-1,1,0.951951952,5,972
"3180","Katsina","Kaita","SMC","Rimi","march",2022,4,-1,1,0.6,5,1000
"4397","Katsina","Kaita","SMC","Rimi","march",2023,1,-1,1,0.975975976,5,1281
"4398","Katsina","Kaita","SMC","Rimi","march",2023,2,-1,1,0.977477477,5,1309
"4399","Katsina","Kaita","SMC","Rimi","march",2023,3,-1,1,0.951951952,5,1337
"4400","Katsina","Kaita","SMC","Rimi","march",2023,4,-1,1,0.6,5,1365
"5617","Katsina","Kaita","SMC","Rimi","march",2024,1,-1,1,0.975975976,5,1646
"5618","Katsina","Kaita","SMC","Rimi","march",2024,2,-1,1,0.977477477,5,1674
"5619","Katsina","Kaita","SMC","Rimi","march",2024,3,-1,1,0.951951952,5,1702
"5620","Katsina","Kaita","SMC","Rimi","march",2024,4,-1,1,0.6,5,1730
"6837","Katsina","Kaita","SMC","Rimi","march",2025,1,-1,1,0.975975976,5,2011
"6838","Katsina","Kaita","SMC","Rimi","march",2025,2,-1,1,0.977477477,5,2039
"6839","Katsina","Kaita","SMC","Rimi","march",2025,3,-1,1,0.951951952,5,2067
"6840","Katsina","Kaita","SMC","Rimi","march",2025,4,-1,1,0.6,5,2095
"8057","Katsina","Kaita","SMC","Rimi","march",2026,1,-1,1,0.975975976,5,2376
"8058","Katsina","Kaita","SMC","Rimi","march",2026,2,-1,1,0.977477477,5,2404
"8059","Katsina","Kaita","SMC","Rimi","march",2026,3,-1,1,0.951951952,5,2432
"8060","Katsina","Kaita","SMC","Rimi","march",2026,4,-1,1,0.6,5,2460
"9277","Katsina","Kaita","SMC","Rimi","march",2027,1,-1,1,0.975975976,5,2741
"9278","Katsina","Kaita","SMC","Rimi","march",2027,2,-1,1,0.977477477,5,2769
"9279","Katsina","Kaita","SMC","Rimi","march",2027,3,-1,1,0.951951952,5,2797
"9280","Katsina","Kaita","SMC","Rimi","march",2027,4,-1,1,0.6,5,2825
"10497","Katsina","Kaita","SMC","Rimi","march",2028,1,-1,1,0.975975976,5,3106
"10498","Katsina","Kaita","SMC","Rimi","march",2028,2,-1,1,0.977477477,5,3134
"10499","Katsina","Kaita","SMC","Rimi","march",2028,3,-1,1,0.951951952,5,3162
"10500","Katsina","Kaita","SMC","Rimi","march",2028,4,-1,1,0.6,5,3190
"11717","Katsina","Kaita","SMC","Rimi","march",2029,1,-1,1,0.975975976,5,3471
"11718","Katsina","Kaita","SMC","Rimi","march",2029,2,-1,1,0.977477477,5,3499
"11719","Katsina","Kaita","SMC","Rimi","march",2029,3,-1,1,0.951951952,5,3527
"11720","Katsina","Kaita","SMC","Rimi","march",2029,4,-1,1,0.6,5,3555
"12937","Katsina","Kaita","SMC","Rimi","march",2030,1,-1,1,0.975975976,5,3836
"12938","Katsina","Kaita","SMC","Rimi","march",2030,2,-1,1,0.977477477,5,3864
"12939","Katsina","Kaita","SMC","Rimi","march",2030,3,-1,1,0.951951952,5,3892
"12940","Katsina","Kaita","SMC","Rimi","march",2030,4,-1,1,0.6,5,3920
"381","Kaduna","Kajuru","SMC in PAAR","Soba","july",2020,1,-1,1,0.6,5,186
"382","Kaduna","Kajuru","SMC in PAAR","Soba","july",2020,2,-1,1,0.6,5,216
"383","Kaduna","Kajuru","SMC in PAAR","Soba","july",2020,3,-1,1,0.6,5,246
"384","Kaduna","Kajuru","SMC in PAAR","Soba","july",2020,4,-1,1,0.6,5,276
"1601","Kaduna","Kajuru","SMC in PAAR","Soba","july",2021,1,-1,1,0.6,5,551
"1602","Kaduna","Kajuru","SMC in PAAR","Soba","july",2021,2,-1,1,0.6,5,581
"1603","Kaduna","Kajuru","SMC in PAAR","Soba","july",2021,3,-1,1,0.6,5,611
"1604","Kaduna","Kajuru","SMC in PAAR","Soba","july",2021,4,-1,1,0.6,5,641
"2821","Kaduna","Kajuru","SMC in PAAR","Soba","july",2022,1,-1,1,0.6,5,916
"2822","Kaduna","Kajuru","SMC in PAAR","Soba","july",2022,2,-1,1,0.6,5,946
"2823","Kaduna","Kajuru","SMC in PAAR","Soba","july",2022,3,-1,1,0.6,5,976
"2824","Kaduna","Kajuru","SMC in PAAR","Soba","july",2022,4,-1,1,0.6,5,1006
"4041","Kaduna","Kajuru","SMC in PAAR","Soba","july",2023,1,-1,1,0.6,5,1281
"4042","Kaduna","Kajuru","SMC in PAAR","Soba","july",2023,2,-1,1,0.6,5,1311
"4043","Kaduna","Kajuru","SMC in PAAR","Soba","july",2023,3,-1,1,0.6,5,1341
"4044","Kaduna","Kajuru","SMC in PAAR","Soba","july",2023,4,-1,1,0.6,5,1371
"5261","Kaduna","Kajuru","SMC in PAAR","Soba","july",2024,1,-1,1,0.6,5,1646
"5262","Kaduna","Kajuru","SMC in PAAR","Soba","july",2024,2,-1,1,0.6,5,1676
"5263","Kaduna","Kajuru","SMC in PAAR","Soba","july",2024,3,-1,1,0.6,5,1706
"5264","Kaduna","Kajuru","SMC in PAAR","Soba","july",2024,4,-1,1,0.6,5,1736
"6481","Kaduna","Kajuru","SMC in PAAR","Soba","july",2025,1,-1,1,0.6,5,2011
"6482","Kaduna","Kajuru","SMC in PAAR","Soba","july",2025,2,-1,1,0.6,5,2041
"6483","Kaduna","Kajuru","SMC in PAAR","Soba","july",2025,3,-1,1,0.6,5,2071
"6484","Kaduna","Kajuru","SMC in PAAR","Soba","july",2025,4,-1,1,0.6,5,2101
"7701","Kaduna","Kajuru","SMC in PAAR","Soba","july",2026,1,-1,1,0.6,5,2376
"7702","Kaduna","Kajuru","SMC in PAAR","Soba","july",2026,2,-1,1,0.6,5,2406
"7703","Kaduna","Kajuru","SMC in PAAR","Soba","july",2026,3,-1,1,0.6,5,2436
"7704","Kaduna","Kajuru","SMC in PAAR","Soba","july",2026,4,-1,1,0.6,5,2466
"8921","Kaduna","Kajuru","SMC in PAAR","Soba","july",2027,1,-1,1,0.6,5,2741
"8922","Kaduna","Kajuru","SMC in PAAR","Soba","july",2027,2,-1,1,0.6,5,2771
"8923","Kaduna","Kajuru","SMC in PAAR","Soba","july",2027,3,-1,1,0.6,5,2801
"8924","Kaduna","Kajuru","SMC in PAAR","Soba","july",2027,4,-1,1,0.6,5,2831
"10141","Kaduna","Kajuru","SMC in PAAR","Soba","july",2028,1,-1,1,0.6,5,3106
"10142","Kaduna","Kajuru","SMC in PAAR","Soba","july",2028,2,-1,1,0.6,5,3136
"10143","Kaduna","Kajuru","SMC in PAAR","Soba","july",2028,3,-1,1,0.6,5,3166
"10144","Kaduna","Kajuru","SMC in PAAR","Soba","july",2028,4,-1,1,0.6,5,3196
"11361","Kaduna","Kajuru","SMC in PAAR","Soba","july",2029,1,-1,1,0.6,5,3471
"11362","Kaduna","Kajuru","SMC in PAAR","Soba","july",2029,2,-1,1,0.6,5,3501
"11363","Kaduna","Kajuru","SMC in PAAR","Soba","july",2029,3,-1,1,0.6,5,3531
"11364","Kaduna","Kajuru","SMC in PAAR","Soba","july",2029,4,-1,1,0.6,5,3561
"12581","Kaduna","Kajuru","SMC in PAAR","Soba","july",2030,1,-1,1,0.6,5,3836
"12582","Kaduna","Kajuru","SMC in PAAR","Soba","july",2030,2,-1,1,0.6,5,3866
"12583","Kaduna","Kajuru","SMC in PAAR","Soba","july",2030,3,-1,1,0.6,5,3896
"12584","Kaduna","Kajuru","SMC in PAAR","Soba","july",2030,4,-1,1,0.6,5,3926
"133","Borno","Kala-Balge","SMC","Darazo","july",2020,1,-1,1,0.6,5,223
"134","Borno","Kala-Balge","SMC","Darazo","july",2020,2,-1,1,0.6,5,251
"135","Borno","Kala-Balge","SMC","Darazo","july",2020,3,-1,1,0.6,5,279
"136","Borno","Kala-Balge","SMC","Darazo","july",2020,4,-1,1,0.6,5,307
"1353","Borno","Kala-Balge","SMC","Darazo","july",2021,1,-1,1,0.6,5,588
"1354","Borno","Kala-Balge","SMC","Darazo","july",2021,2,-1,1,0.6,5,616
"1355","Borno","Kala-Balge","SMC","Darazo","july",2021,3,-1,1,0.6,5,644
"1356","Borno","Kala-Balge","SMC","Darazo","july",2021,4,-1,1,0.6,5,672
"2573","Borno","Kala-Balge","SMC","Darazo","july",2022,1,-1,1,0.6,5,953
"2574","Borno","Kala-Balge","SMC","Darazo","july",2022,2,-1,1,0.6,5,981
"2575","Borno","Kala-Balge","SMC","Darazo","july",2022,3,-1,1,0.6,5,1009
"2576","Borno","Kala-Balge","SMC","Darazo","july",2022,4,-1,1,0.6,5,1037
"3793","Borno","Kala-Balge","SMC","Darazo","july",2023,1,-1,1,0.6,5,1318
"3794","Borno","Kala-Balge","SMC","Darazo","july",2023,2,-1,1,0.6,5,1346
"3795","Borno","Kala-Balge","SMC","Darazo","july",2023,3,-1,1,0.6,5,1374
"3796","Borno","Kala-Balge","SMC","Darazo","july",2023,4,-1,1,0.6,5,1402
"5013","Borno","Kala-Balge","SMC","Darazo","july",2024,1,-1,1,0.6,5,1683
"5014","Borno","Kala-Balge","SMC","Darazo","july",2024,2,-1,1,0.6,5,1711
"5015","Borno","Kala-Balge","SMC","Darazo","july",2024,3,-1,1,0.6,5,1739
"5016","Borno","Kala-Balge","SMC","Darazo","july",2024,4,-1,1,0.6,5,1767
"6233","Borno","Kala-Balge","SMC","Darazo","july",2025,1,-1,1,0.6,5,2048
"6234","Borno","Kala-Balge","SMC","Darazo","july",2025,2,-1,1,0.6,5,2076
"6235","Borno","Kala-Balge","SMC","Darazo","july",2025,3,-1,1,0.6,5,2104
"6236","Borno","Kala-Balge","SMC","Darazo","july",2025,4,-1,1,0.6,5,2132
"7453","Borno","Kala-Balge","SMC","Darazo","july",2026,1,-1,1,0.6,5,2413
"7454","Borno","Kala-Balge","SMC","Darazo","july",2026,2,-1,1,0.6,5,2441
"7455","Borno","Kala-Balge","SMC","Darazo","july",2026,3,-1,1,0.6,5,2469
"7456","Borno","Kala-Balge","SMC","Darazo","july",2026,4,-1,1,0.6,5,2497
"8673","Borno","Kala-Balge","SMC","Darazo","july",2027,1,-1,1,0.6,5,2778
"8674","Borno","Kala-Balge","SMC","Darazo","july",2027,2,-1,1,0.6,5,2806
"8675","Borno","Kala-Balge","SMC","Darazo","july",2027,3,-1,1,0.6,5,2834
"8676","Borno","Kala-Balge","SMC","Darazo","july",2027,4,-1,1,0.6,5,2862
"9893","Borno","Kala-Balge","SMC","Darazo","july",2028,1,-1,1,0.6,5,3143
"9894","Borno","Kala-Balge","SMC","Darazo","july",2028,2,-1,1,0.6,5,3171
"9895","Borno","Kala-Balge","SMC","Darazo","july",2028,3,-1,1,0.6,5,3199
"9896","Borno","Kala-Balge","SMC","Darazo","july",2028,4,-1,1,0.6,5,3227
"11113","Borno","Kala-Balge","SMC","Darazo","july",2029,1,-1,1,0.6,5,3508
"11114","Borno","Kala-Balge","SMC","Darazo","july",2029,2,-1,1,0.6,5,3536
"11115","Borno","Kala-Balge","SMC","Darazo","july",2029,3,-1,1,0.6,5,3564
"11116","Borno","Kala-Balge","SMC","Darazo","july",2029,4,-1,1,0.6,5,3592
"12333","Borno","Kala-Balge","SMC","Darazo","july",2030,1,-1,1,0.6,5,3873
"12334","Borno","Kala-Balge","SMC","Darazo","july",2030,2,-1,1,0.6,5,3901
"12335","Borno","Kala-Balge","SMC","Darazo","july",2030,3,-1,1,0.6,5,3929
"12336","Borno","Kala-Balge","SMC","Darazo","july",2030,4,-1,1,0.6,5,3957
"785","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"786","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"787","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"788","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"2005","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"2006","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"2007","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"2008","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"3225","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"3226","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
"3227","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013
"3228","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043
"4445","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318
"4446","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348
"4447","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378
"4448","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408
"5665","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"5666","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713
"5667","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743
"5668","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773
"6885","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"6886","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"6887","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"6888","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"8105","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"8106","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"8107","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"8108","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"9325","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"9326","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"9327","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"9328","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"10545","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"10546","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"10547","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"10548","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"11765","Kebbi","Kalgo","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
