"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"2608","Borno","Bayo","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"3469","Borno","Bayo","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"3470","Borno","Bayo","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"3471","Borno","Bayo","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"3472","Borno","Bayo","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"4333","Borno","Bayo","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"4334","Borno","Bayo","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"4335","Borno","Bayo","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"4336","Borno","Bayo","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"5197","Borno","Bayo","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"5198","Borno","Bayo","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"5199","Borno","Bayo","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"5200","Borno","Bayo","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"6061","Borno","Bayo","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"6062","Borno","Bayo","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"6063","Borno","Bayo","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"6064","Borno","Bayo","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"6925","Borno","Bayo","SMC","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"6926","Borno","Bayo","SMC","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"6927","Borno","Bayo","SMC","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"6928","Borno","Bayo","SMC","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"7789","Borno","Bayo","SMC","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"7790","Borno","Bayo","SMC","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"7791","Borno","Bayo","SMC","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"7792","Borno","Bayo","SMC","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"8653","Borno","Bayo","SMC","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"8654","Borno","Bayo","SMC","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"8655","Borno","Bayo","SMC","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"8656","Borno","Bayo","SMC","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"229","Kano","Bebeji","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223
"230","Kano","Bebeji","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253
"231","Kano","Bebeji","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283
"232","Kano","Bebeji","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313
"1093","Kano","Bebeji","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588
"1094","Kano","Bebeji","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618
"1095","Kano","Bebeji","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648
"1096","Kano","Bebeji","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678
"1957","Kano","Bebeji","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953
"1958","Kano","Bebeji","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983
"1959","Kano","Bebeji","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"1960","Kano","Bebeji","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"2821","Kano","Bebeji","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"2822","Kano","Bebeji","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"2823","Kano","Bebeji","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"2824","Kano","Bebeji","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"3685","Kano","Bebeji","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"3686","Kano","Bebeji","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"3687","Kano","Bebeji","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"3688","Kano","Bebeji","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"4549","Kano","Bebeji","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"4550","Kano","Bebeji","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"4551","Kano","Bebeji","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"4552","Kano","Bebeji","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"5413","Kano","Bebeji","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"5414","Kano","Bebeji","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"5415","Kano","Bebeji","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"5416","Kano","Bebeji","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"6277","Kano","Bebeji","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"6278","Kano","Bebeji","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"6279","Kano","Bebeji","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"6280","Kano","Bebeji","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"7141","Kano","Bebeji","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"7142","Kano","Bebeji","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"7143","Kano","Bebeji","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"7144","Kano","Bebeji","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"8005","Kano","Bebeji","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"8006","Kano","Bebeji","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"8007","Kano","Bebeji","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"8008","Kano","Bebeji","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"8869","Kano","Bebeji","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"8870","Kano","Bebeji","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"8871","Kano","Bebeji","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"8872","Kano","Bebeji","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"233","Kano","Bichi","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223
"234","Kano","Bichi","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253
"235","Kano","Bichi","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283
"236","Kano","Bichi","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313
"1097","Kano","Bichi","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588
"1098","Kano","Bichi","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618
"1099","Kano","Bichi","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648
"1100","Kano","Bichi","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678
"1961","Kano","Bichi","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953
"1962","Kano","Bichi","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983
"1963","Kano","Bichi","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"1964","Kano","Bichi","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"2825","Kano","Bichi","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"2826","Kano","Bichi","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"2827","Kano","Bichi","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"2828","Kano","Bichi","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"3689","Kano","Bichi","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"3690","Kano","Bichi","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"3691","Kano","Bichi","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"3692","Kano","Bichi","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"4553","Kano","Bichi","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"4554","Kano","Bichi","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"4555","Kano","Bichi","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"4556","Kano","Bichi","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"5417","Kano","Bichi","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"5418","Kano","Bichi","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"5419","Kano","Bichi","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"5420","Kano","Bichi","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"6281","Kano","Bichi","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"6282","Kano","Bichi","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"6283","Kano","Bichi","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"6284","Kano","Bichi","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"7145","Kano","Bichi","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"7146","Kano","Bichi","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"7147","Kano","Bichi","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"7148","Kano","Bichi","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"8009","Kano","Bichi","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"8010","Kano","Bichi","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"8011","Kano","Bichi","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"8012","Kano","Bichi","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"8873","Kano","Bichi","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"8874","Kano","Bichi","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"8875","Kano","Bichi","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"8876","Kano","Bichi","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"409","Katsina","Bindawa","SMC","Rimi","march",2020,1,-1,1,0.6,5,131
"410","Katsina","Bindawa","SMC","Rimi","march",2020,2,-1,1,0.6,5,161
"411","Katsina","Bindawa","SMC","Rimi","march",2020,3,-1,1,0.6,5,191
"412","Katsina","Bindawa","SMC","Rimi","march",2020,4,-1,1,0.6,5,221
"1273","Katsina","Bindawa","SMC","Rimi","march",2021,1,-1,1,0.6,5,496
"1274","Katsina","Bindawa","SMC","Rimi","march",2021,2,-1,1,0.6,5,526
"1275","Katsina","Bindawa","SMC","Rimi","march",2021,3,-1,1,0.6,5,556
"1276","Katsina","Bindawa","SMC","Rimi","march",2021,4,-1,1,0.6,5,586
"2137","Katsina","Bindawa","SMC","Rimi","march",2022,1,-1,1,0.6,5,861
"2138","Katsina","Bindawa","SMC","Rimi","march",2022,2,-1,1,0.6,5,891
"2139","Katsina","Bindawa","SMC","Rimi","march",2022,3,-1,1,0.6,5,921
"2140","Katsina","Bindawa","SMC","Rimi","march",2022,4,-1,1,0.6,5,951
"3001","Katsina","Bindawa","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226
"3002","Katsina","Bindawa","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256
"3003","Katsina","Bindawa","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286
"3004","Katsina","Bindawa","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316
"3865","Katsina","Bindawa","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591
"3866","Katsina","Bindawa","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621
"3867","Katsina","Bindawa","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651
"3868","Katsina","Bindawa","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681
"4729","Katsina","Bindawa","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956
"4730","Katsina","Bindawa","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986
"4731","Katsina","Bindawa","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016
"4732","Katsina","Bindawa","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046
"5593","Katsina","Bindawa","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321
"5594","Katsina","Bindawa","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351
"5595","Katsina","Bindawa","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381
"5596","Katsina","Bindawa","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411
"6457","Katsina","Bindawa","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686
"6458","Katsina","Bindawa","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716
"6459","Katsina","Bindawa","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746
"6460","Katsina","Bindawa","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776
"7321","Katsina","Bindawa","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051
"7322","Katsina","Bindawa","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081
"7323","Katsina","Bindawa","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111
"7324","Katsina","Bindawa","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141
"8185","Katsina","Bindawa","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416
"8186","Katsina","Bindawa","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446
"8187","Katsina","Bindawa","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476
"8188","Katsina","Bindawa","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506
"9049","Katsina","Bindawa","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781
"9050","Katsina","Bindawa","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811
"9051","Katsina","Bindawa","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841
"9052","Katsina","Bindawa","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871
"613","Sokoto","Binji","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"614","Sokoto","Binji","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"615","Sokoto","Binji","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"616","Sokoto","Binji","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"1477","Sokoto","Binji","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"1478","Sokoto","Binji","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"1479","Sokoto","Binji","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"1480","Sokoto","Binji","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"2341","Sokoto","Binji","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"2342","Sokoto","Binji","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"2343","Sokoto","Binji","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"2344","Sokoto","Binji","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"3205","Sokoto","Binji","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"3206","Sokoto","Binji","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"3207","Sokoto","Binji","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"3208","Sokoto","Binji","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"4069","Sokoto","Binji","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"4070","Sokoto","Binji","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"4071","Sokoto","Binji","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"4072","Sokoto","Binji","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"4933","Sokoto","Binji","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"4934","Sokoto","Binji","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"4935","Sokoto","Binji","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"4936","Sokoto","Binji","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"5797","Sokoto","Binji","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"5798","Sokoto","Binji","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"5799","Sokoto","Binji","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"5800","Sokoto","Binji","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"6661","Sokoto","Binji","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"6662","Sokoto","Binji","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"6663","Sokoto","Binji","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"6664","Sokoto","Binji","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"7525","Sokoto","Binji","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"7526","Sokoto","Binji","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"7527","Sokoto","Binji","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"7528","Sokoto","Binji","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"8389","Sokoto","Binji","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"8390","Sokoto","Binji","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"8391","Sokoto","Binji","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"8392","Sokoto","Binji","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"9253","Sokoto","Binji","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"9254","Sokoto","Binji","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"9255","Sokoto","Binji","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"9256","Sokoto","Binji","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"117","Jigawa","Biriniwa","SMC","Taura","july",2020,1,-1,1,0.6,5,186
"118","Jigawa","Biriniwa","SMC","Taura","july",2020,2,-1,1,0.6,5,216
"119","Jigawa","Biriniwa","SMC","Taura","july",2020,3,-1,1,0.6,5,246
"120","Jigawa","Biriniwa","SMC","Taura","july",2020,4,-1,1,0.6,5,276
"981","Jigawa","Biriniwa","SMC","Taura","july",2021,1,-1,1,0.6,5,551
"982","Jigawa","Biriniwa","SMC","Taura","july",2021,2,-1,1,0.6,5,581
"983","Jigawa","Biriniwa","SMC","Taura","july",2021,3,-1,1,0.6,5,611
"984","Jigawa","Biriniwa","SMC","Taura","july",2021,4,-1,1,0.6,5,641
"1845","Jigawa","Biriniwa","SMC","Taura","july",2022,1,-1,1,0.6,5,916
"1846","Jigawa","Biriniwa","SMC","Taura","july",2022,2,-1,1,0.6,5,946
"1847","Jigawa","Biriniwa","SMC","Taura","july",2022,3,-1,1,0.6,5,976
"1848","Jigawa","Biriniwa","SMC","Taura","july",2022,4,-1,1,0.6,5,1006
"2709","Jigawa","Biriniwa","SMC","Taura","july",2023,1,-1,1,0.6,5,1281
"2710","Jigawa","Biriniwa","SMC","Taura","july",2023,2,-1,1,0.6,5,1311
"2711","Jigawa","Biriniwa","SMC","Taura","july",2023,3,-1,1,0.6,5,1341
"2712","Jigawa","Biriniwa","SMC","Taura","july",2023,4,-1,1,0.6,5,1371
"3573","Jigawa","Biriniwa","SMC","Taura","july",2024,1,-1,1,0.6,5,1646
"3574","Jigawa","Biriniwa","SMC","Taura","july",2024,2,-1,1,0.6,5,1676
"3575","Jigawa","Biriniwa","SMC","Taura","july",2024,3,-1,1,0.6,5,1706
"3576","Jigawa","Biriniwa","SMC","Taura","july",2024,4,-1,1,0.6,5,1736
"4437","Jigawa","Biriniwa","SMC","Taura","july",2025,1,-1,1,0.6,5,2011
"4438","Jigawa","Biriniwa","SMC","Taura","july",2025,2,-1,1,0.6,5,2041
"4439","Jigawa","Biriniwa","SMC","Taura","july",2025,3,-1,1,0.6,5,2071
"4440","Jigawa","Biriniwa","SMC","Taura","july",2025,4,-1,1,0.6,5,2101
"5301","Jigawa","Biriniwa","SMC","Taura","july",2026,1,-1,1,0.6,5,2376
"5302","Jigawa","Biriniwa","SMC","Taura","july",2026,2,-1,1,0.6,5,2406
"5303","Jigawa","Biriniwa","SMC","Taura","july",2026,3,-1,1,0.6,5,2436
"5304","Jigawa","Biriniwa","SMC","Taura","july",2026,4,-1,1,0.6,5,2466
"6165","Jigawa","Biriniwa","SMC","Taura","july",2027,1,-1,1,0.6,5,2741
"6166","Jigawa","Biriniwa","SMC","Taura","july",2027,2,-1,1,0.6,5,2771
"6167","Jigawa","Biriniwa","SMC","Taura","july",2027,3,-1,1,0.6,5,2801
"6168","Jigawa","Biriniwa","SMC","Taura","july",2027,4,-1,1,0.6,5,2831
"7029","Jigawa","Biriniwa","SMC","Taura","july",2028,1,-1,1,0.6,5,3106
"7030","Jigawa","Biriniwa","SMC","Taura","july",2028,2,-1,1,0.6,5,3136
"7031","Jigawa","Biriniwa","SMC","Taura","july",2028,3,-1,1,0.6,5,3166
"7032","Jigawa","Biriniwa","SMC","Taura","july",2028,4,-1,1,0.6,5,3196
"7893","Jigawa","Biriniwa","SMC","Taura","july",2029,1,-1,1,0.6,5,3471
"7894","Jigawa","Biriniwa","SMC","Taura","july",2029,2,-1,1,0.6,5,3501
"7895","Jigawa","Biriniwa","SMC","Taura","july",2029,3,-1,1,0.6,5,3531
"7896","Jigawa","Biriniwa","SMC","Taura","july",2029,4,-1,1,0.6,5,3561
"8757","Jigawa","Biriniwa","SMC","Taura","july",2030,1,-1,1,0.6,5,3836
"8758","Jigawa","Biriniwa","SMC","Taura","july",2030,2,-1,1,0.6,5,3866
"8759","Jigawa","Biriniwa","SMC","Taura","july",2030,3,-1,1,0.6,5,3896
"8760","Jigawa","Biriniwa","SMC","Taura","july",2030,4,-1,1,0.6,5,3926
"121","Jigawa","Birni Kudu","SMC","Takali","september",2020,1,-1,1,0.6,5,250
"122","Jigawa","Birni Kudu","SMC","Takali","september",2020,2,-1,1,0.6,5,280
"123","Jigawa","Birni Kudu","SMC","Takali","september",2020,3,-1,1,0.6,5,310
"124","Jigawa","Birni Kudu","SMC","Takali","september",2020,4,-1,1,0.6,5,340
"985","Jigawa","Birni Kudu","SMC","Takali","september",2021,1,-1,1,0.6,5,615
"986","Jigawa","Birni Kudu","SMC","Takali","september",2021,2,-1,1,0.6,5,645
"987","Jigawa","Birni Kudu","SMC","Takali","september",2021,3,-1,1,0.6,5,675
"988","Jigawa","Birni Kudu","SMC","Takali","september",2021,4,-1,1,0.6,5,705
"1849","Jigawa","Birni Kudu","SMC","Takali","september",2022,1,-1,1,0.6,5,980
"1850","Jigawa","Birni Kudu","SMC","Takali","september",2022,2,-1,1,0.6,5,1010
"1851","Jigawa","Birni Kudu","SMC","Takali","september",2022,3,-1,1,0.6,5,1040
"1852","Jigawa","Birni Kudu","SMC","Takali","september",2022,4,-1,1,0.6,5,1070
"2713","Jigawa","Birni Kudu","SMC","Takali","september",2023,1,-1,1,0.6,5,1345
"2714","Jigawa","Birni Kudu","SMC","Takali","september",2023,2,-1,1,0.6,5,1375
"2715","Jigawa","Birni Kudu","SMC","Takali","september",2023,3,-1,1,0.6,5,1405
"2716","Jigawa","Birni Kudu","SMC","Takali","september",2023,4,-1,1,0.6,5,1435
"3577","Jigawa","Birni Kudu","SMC","Takali","september",2024,1,-1,1,0.6,5,1710
"3578","Jigawa","Birni Kudu","SMC","Takali","september",2024,2,-1,1,0.6,5,1740
"3579","Jigawa","Birni Kudu","SMC","Takali","september",2024,3,-1,1,0.6,5,1770
"3580","Jigawa","Birni Kudu","SMC","Takali","september",2024,4,-1,1,0.6,5,1800
"4441","Jigawa","Birni Kudu","SMC","Takali","september",2025,1,-1,1,0.6,5,2075
"4442","Jigawa","Birni Kudu","SMC","Takali","september",2025,2,-1,1,0.6,5,2105
"4443","Jigawa","Birni Kudu","SMC","Takali","september",2025,3,-1,1,0.6,5,2135
"4444","Jigawa","Birni Kudu","SMC","Takali","september",2025,4,-1,1,0.6,5,2165
"5305","Jigawa","Birni Kudu","SMC","Takali","september",2026,1,-1,1,0.6,5,2440
"5306","Jigawa","Birni Kudu","SMC","Takali","september",2026,2,-1,1,0.6,5,2470
"5307","Jigawa","Birni Kudu","SMC","Takali","september",2026,3,-1,1,0.6,5,2500
"5308","Jigawa","Birni Kudu","SMC","Takali","september",2026,4,-1,1,0.6,5,2530
"6169","Jigawa","Birni Kudu","SMC","Takali","september",2027,1,-1,1,0.6,5,2805
"6170","Jigawa","Birni Kudu","SMC","Takali","september",2027,2,-1,1,0.6,5,2835
"6171","Jigawa","Birni Kudu","SMC","Takali","september",2027,3,-1,1,0.6,5,2865
"6172","Jigawa","Birni Kudu","SMC","Takali","september",2027,4,-1,1,0.6,5,2895
"7033","Jigawa","Birni Kudu","SMC","Takali","september",2028,1,-1,1,0.6,5,3170
"7034","Jigawa","Birni Kudu","SMC","Takali","september",2028,2,-1,1,0.6,5,3200
"7035","Jigawa","Birni Kudu","SMC","Takali","september",2028,3,-1,1,0.6,5,3230
"7036","Jigawa","Birni Kudu","SMC","Takali","september",2028,4,-1,1,0.6,5,3260
"7897","Jigawa","Birni Kudu","SMC","Takali","september",2029,1,-1,1,0.6,5,3535
"7898","Jigawa","Birni Kudu","SMC","Takali","september",2029,2,-1,1,0.6,5,3565
"7899","Jigawa","Birni Kudu","SMC","Takali","september",2029,3,-1,1,0.6,5,3595
"7900","Jigawa","Birni Kudu","SMC","Takali","september",2029,4,-1,1,0.6,5,3625
"8761","Jigawa","Birni Kudu","SMC","Takali","september",2030,1,-1,1,0.6,5,3900
"8762","Jigawa","Birni Kudu","SMC","Takali","september",2030,2,-1,1,0.6,5,3930
"8763","Jigawa","Birni Kudu","SMC","Takali","september",2030,3,-1,1,0.6,5,3960
"8764","Jigawa","Birni Kudu","SMC","Takali","september",2030,4,-1,1,0.6,5,3990
"549","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223
"550","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253
"551","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283
"552","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313
"1413","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588
"1414","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618
"1415","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648
"1416","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678
"2277","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953
"2278","Kebbi","Birnin Kebbi","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983
