"","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"7849","Kebbi","Yauri","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683
"8914","Kebbi","Yauri","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078
"8915","Kebbi","Yauri","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108
"8916","Kebbi","Yauri","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138
"9429","Kebbi","Yauri","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048
"10494","Kebbi","Yauri","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"10495","Kebbi","Yauri","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"10496","Kebbi","Yauri","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"11009","Kebbi","Yauri","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"12074","Kebbi","Yauri","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"12075","Kebbi","Yauri","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"12076","Kebbi","Yauri","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"12589","Kebbi","Yauri","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"13654","Kebbi","Yauri","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"13655","Kebbi","Yauri","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"13656","Kebbi","Yauri","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"14169","Kebbi","Yauri","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"15234","Kebbi","Yauri","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"15235","Kebbi","Yauri","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"15236","Kebbi","Yauri","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"15749","Kebbi","Yauri","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"16814","Kebbi","Yauri","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"16815","Kebbi","Yauri","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"16816","Kebbi","Yauri","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"17329","Kebbi","Yauri","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"78","Adamawa","Yola North","Alkaleri","july",2020,2,-1,1,0.6,5,216
"79","Adamawa","Yola North","Alkaleri","july",2020,3,-1,1,0.6,5,246
"80","Adamawa","Yola North","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1533","Adamawa","Yola North","Alkaleri","july",2020,1,-1,1,0.6,5,186
"1658","Adamawa","Yola North","Alkaleri","july",2021,2,-1,1,0.6,5,581
"1659","Adamawa","Yola North","Alkaleri","july",2021,3,-1,1,0.6,5,611
"1660","Adamawa","Yola North","Alkaleri","july",2021,4,-1,1,0.6,5,641
"3113","Adamawa","Yola North","Alkaleri","july",2021,1,-1,1,0.6,5,551
"3238","Adamawa","Yola North","Alkaleri","july",2022,2,-1,1,0.6,5,946
"3239","Adamawa","Yola North","Alkaleri","july",2022,3,-1,1,0.6,5,976
"3240","Adamawa","Yola North","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"4693","Adamawa","Yola North","Alkaleri","july",2022,1,-1,1,0.6,5,916
"4818","Adamawa","Yola North","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"4819","Adamawa","Yola North","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"4820","Adamawa","Yola North","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"6273","Adamawa","Yola North","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"6398","Adamawa","Yola North","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"6399","Adamawa","Yola North","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"6400","Adamawa","Yola North","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"7853","Adamawa","Yola North","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"7978","Adamawa","Yola North","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"7979","Adamawa","Yola North","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"7980","Adamawa","Yola North","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"9433","Adamawa","Yola North","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"9558","Adamawa","Yola North","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"9559","Adamawa","Yola North","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"9560","Adamawa","Yola North","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"11013","Adamawa","Yola North","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"11138","Adamawa","Yola North","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"11139","Adamawa","Yola North","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"11140","Adamawa","Yola North","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"12593","Adamawa","Yola North","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"12718","Adamawa","Yola North","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"12719","Adamawa","Yola North","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"12720","Adamawa","Yola North","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"14173","Adamawa","Yola North","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"14298","Adamawa","Yola North","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"14299","Adamawa","Yola North","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"14300","Adamawa","Yola North","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"15753","Adamawa","Yola North","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"15878","Adamawa","Yola North","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"15879","Adamawa","Yola North","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"15880","Adamawa","Yola North","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"17333","Adamawa","Yola North","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"82","Adamawa","Yola South","Alkaleri","july",2020,2,-1,1,0.6,5,216
"83","Adamawa","Yola South","Alkaleri","july",2020,3,-1,1,0.6,5,246
"84","Adamawa","Yola South","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1537","Adamawa","Yola South","Alkaleri","july",2020,1,-1,1,0.6,5,186
"1662","Adamawa","Yola South","Alkaleri","july",2021,2,-1,1,0.6,5,581
"1663","Adamawa","Yola South","Alkaleri","july",2021,3,-1,1,0.6,5,611
"1664","Adamawa","Yola South","Alkaleri","july",2021,4,-1,1,0.6,5,641
"3117","Adamawa","Yola South","Alkaleri","july",2021,1,-1,1,0.6,5,551
"3242","Adamawa","Yola South","Alkaleri","july",2022,2,-1,1,0.6,5,946
"3243","Adamawa","Yola South","Alkaleri","july",2022,3,-1,1,0.6,5,976
"3244","Adamawa","Yola South","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"4697","Adamawa","Yola South","Alkaleri","july",2022,1,-1,1,0.6,5,916
"4822","Adamawa","Yola South","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"4823","Adamawa","Yola South","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"4824","Adamawa","Yola South","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"6277","Adamawa","Yola South","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"6402","Adamawa","Yola South","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"6403","Adamawa","Yola South","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"6404","Adamawa","Yola South","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"7857","Adamawa","Yola South","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"7982","Adamawa","Yola South","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"7983","Adamawa","Yola South","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"7984","Adamawa","Yola South","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"9437","Adamawa","Yola South","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"9562","Adamawa","Yola South","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"9563","Adamawa","Yola South","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"9564","Adamawa","Yola South","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"11017","Adamawa","Yola South","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"11142","Adamawa","Yola South","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"11143","Adamawa","Yola South","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"11144","Adamawa","Yola South","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"12597","Adamawa","Yola South","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"12722","Adamawa","Yola South","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"12723","Adamawa","Yola South","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"12724","Adamawa","Yola South","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"14177","Adamawa","Yola South","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"14302","Adamawa","Yola South","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"14303","Adamawa","Yola South","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"14304","Adamawa","Yola South","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"15757","Adamawa","Yola South","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"15882","Adamawa","Yola South","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"15883","Adamawa","Yola South","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"15884","Adamawa","Yola South","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"17337","Adamawa","Yola South","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"1450","Taraba","Yorro","Alkaleri","july",2020,2,-1,1,0.6,5,216
"1451","Taraba","Yorro","Alkaleri","july",2020,3,-1,1,0.6,5,246
"1452","Taraba","Yorro","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1541","Taraba","Yorro","Alkaleri","july",2020,1,-1,1,0.6,5,186
"3030","Taraba","Yorro","Alkaleri","july",2021,2,-1,1,0.6,5,581
"3031","Taraba","Yorro","Alkaleri","july",2021,3,-1,1,0.6,5,611
"3032","Taraba","Yorro","Alkaleri","july",2021,4,-1,1,0.6,5,641
"3121","Taraba","Yorro","Alkaleri","july",2021,1,-1,1,0.6,5,551
"4610","Taraba","Yorro","Alkaleri","july",2022,2,-1,1,0.6,5,946
"4611","Taraba","Yorro","Alkaleri","july",2022,3,-1,1,0.6,5,976
"4612","Taraba","Yorro","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"4701","Taraba","Yorro","Alkaleri","july",2022,1,-1,1,0.6,5,916
"6190","Taraba","Yorro","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"6191","Taraba","Yorro","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"6192","Taraba","Yorro","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"6281","Taraba","Yorro","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"7770","Taraba","Yorro","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"7771","Taraba","Yorro","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"7772","Taraba","Yorro","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"7861","Taraba","Yorro","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"9350","Taraba","Yorro","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"9351","Taraba","Yorro","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"9352","Taraba","Yorro","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"9441","Taraba","Yorro","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"10930","Taraba","Yorro","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"10931","Taraba","Yorro","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"10932","Taraba","Yorro","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"11021","Taraba","Yorro","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"12510","Taraba","Yorro","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"12511","Taraba","Yorro","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"12512","Taraba","Yorro","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"12601","Taraba","Yorro","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"14090","Taraba","Yorro","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"14091","Taraba","Yorro","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"14092","Taraba","Yorro","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"14181","Taraba","Yorro","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"15670","Taraba","Yorro","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"15671","Taraba","Yorro","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"15672","Taraba","Yorro","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"15761","Taraba","Yorro","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"17250","Taraba","Yorro","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"17251","Taraba","Yorro","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"17252","Taraba","Yorro","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"17341","Taraba","Yorro","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"1518","Yobe","Yunusari","Babura","may",2020,2,-1,1,0.6,5,161
"1519","Yobe","Yunusari","Babura","may",2020,3,-1,1,0.6,5,191
"1520","Yobe","Yunusari","Babura","may",2020,4,-1,1,0.6,5,221
"1545","Yobe","Yunusari","Babura","may",2020,1,-1,1,0.6,5,131
"3098","Yobe","Yunusari","Babura","may",2021,2,-1,1,0.6,5,526
"3099","Yobe","Yunusari","Babura","may",2021,3,-1,1,0.6,5,556
"3100","Yobe","Yunusari","Babura","may",2021,4,-1,1,0.6,5,586
"3125","Yobe","Yunusari","Babura","may",2021,1,-1,1,0.6,5,496
"4678","Yobe","Yunusari","Babura","may",2022,2,-1,1,0.6,5,891
"4679","Yobe","Yunusari","Babura","may",2022,3,-1,1,0.6,5,921
"4680","Yobe","Yunusari","Babura","may",2022,4,-1,1,0.6,5,951
"4705","Yobe","Yunusari","Babura","may",2022,1,-1,1,0.6,5,861
"6258","Yobe","Yunusari","Babura","may",2023,2,-1,1,0.6,5,1256
"6259","Yobe","Yunusari","Babura","may",2023,3,-1,1,0.6,5,1286
"6260","Yobe","Yunusari","Babura","may",2023,4,-1,1,0.6,5,1316
"6285","Yobe","Yunusari","Babura","may",2023,1,-1,1,0.6,5,1226
"7838","Yobe","Yunusari","Babura","may",2024,2,-1,1,0.6,5,1621
"7839","Yobe","Yunusari","Babura","may",2024,3,-1,1,0.6,5,1651
"7840","Yobe","Yunusari","Babura","may",2024,4,-1,1,0.6,5,1681
"7865","Yobe","Yunusari","Babura","may",2024,1,-1,1,0.6,5,1591
"9418","Yobe","Yunusari","Babura","may",2025,2,-1,1,0.6,5,1986
"9419","Yobe","Yunusari","Babura","may",2025,3,-1,1,0.6,5,2016
"9420","Yobe","Yunusari","Babura","may",2025,4,-1,1,0.6,5,2046
"9445","Yobe","Yunusari","Babura","may",2025,1,-1,1,0.6,5,1956
"10998","Yobe","Yunusari","Babura","may",2026,2,-1,1,0.6,5,2351
"10999","Yobe","Yunusari","Babura","may",2026,3,-1,1,0.6,5,2381
"11000","Yobe","Yunusari","Babura","may",2026,4,-1,1,0.6,5,2411
"11025","Yobe","Yunusari","Babura","may",2026,1,-1,1,0.6,5,2321
"12578","Yobe","Yunusari","Babura","may",2027,2,-1,1,0.6,5,2716
"12579","Yobe","Yunusari","Babura","may",2027,3,-1,1,0.6,5,2746
"12580","Yobe","Yunusari","Babura","may",2027,4,-1,1,0.6,5,2776
"12605","Yobe","Yunusari","Babura","may",2027,1,-1,1,0.6,5,2686
"14158","Yobe","Yunusari","Babura","may",2028,2,-1,1,0.6,5,3081
"14159","Yobe","Yunusari","Babura","may",2028,3,-1,1,0.6,5,3111
"14160","Yobe","Yunusari","Babura","may",2028,4,-1,1,0.6,5,3141
"14185","Yobe","Yunusari","Babura","may",2028,1,-1,1,0.6,5,3051
"15738","Yobe","Yunusari","Babura","may",2029,2,-1,1,0.6,5,3446
"15739","Yobe","Yunusari","Babura","may",2029,3,-1,1,0.6,5,3476
"15740","Yobe","Yunusari","Babura","may",2029,4,-1,1,0.6,5,3506
"15765","Yobe","Yunusari","Babura","may",2029,1,-1,1,0.6,5,3416
"17318","Yobe","Yunusari","Babura","may",2030,2,-1,1,0.6,5,3811
"17319","Yobe","Yunusari","Babura","may",2030,3,-1,1,0.6,5,3841
"17320","Yobe","Yunusari","Babura","may",2030,4,-1,1,0.6,5,3871
"17345","Yobe","Yunusari","Babura","may",2030,1,-1,1,0.6,5,3781
"1522","Yobe","Yusufari","Taura","july",2020,2,-1,1,0.6,5,216
"1523","Yobe","Yusufari","Taura","july",2020,3,-1,1,0.6,5,246
"1524","Yobe","Yusufari","Taura","july",2020,4,-1,1,0.6,5,276
"1549","Yobe","Yusufari","Taura","july",2020,1,-1,1,0.6,5,186
"3102","Yobe","Yusufari","Taura","july",2021,2,-1,1,0.6,5,581
"3103","Yobe","Yusufari","Taura","july",2021,3,-1,1,0.6,5,611
"3104","Yobe","Yusufari","Taura","july",2021,4,-1,1,0.6,5,641
"3129","Yobe","Yusufari","Taura","july",2021,1,-1,1,0.6,5,551
"4682","Yobe","Yusufari","Taura","july",2022,2,-1,1,0.6,5,946
"4683","Yobe","Yusufari","Taura","july",2022,3,-1,1,0.6,5,976
"4684","Yobe","Yusufari","Taura","july",2022,4,-1,1,0.6,5,1006
"4709","Yobe","Yusufari","Taura","july",2022,1,-1,1,0.6,5,916
"6262","Yobe","Yusufari","Taura","july",2023,2,-1,1,0.6,5,1311
"6263","Yobe","Yusufari","Taura","july",2023,3,-1,1,0.6,5,1341
"6264","Yobe","Yusufari","Taura","july",2023,4,-1,1,0.6,5,1371
"6289","Yobe","Yusufari","Taura","july",2023,1,-1,1,0.6,5,1281
"7842","Yobe","Yusufari","Taura","july",2024,2,-1,1,0.6,5,1676
"7843","Yobe","Yusufari","Taura","july",2024,3,-1,1,0.6,5,1706
"7844","Yobe","Yusufari","Taura","july",2024,4,-1,1,0.6,5,1736
"7869","Yobe","Yusufari","Taura","july",2024,1,-1,1,0.6,5,1646
"9422","Yobe","Yusufari","Taura","july",2025,2,-1,1,0.6,5,2041
"9423","Yobe","Yusufari","Taura","july",2025,3,-1,1,0.6,5,2071
"9424","Yobe","Yusufari","Taura","july",2025,4,-1,1,0.6,5,2101
"9449","Yobe","Yusufari","Taura","july",2025,1,-1,1,0.6,5,2011
"11002","Yobe","Yusufari","Taura","july",2026,2,-1,1,0.6,5,2406
"11003","Yobe","Yusufari","Taura","july",2026,3,-1,1,0.6,5,2436
"11004","Yobe","Yusufari","Taura","july",2026,4,-1,1,0.6,5,2466
"11029","Yobe","Yusufari","Taura","july",2026,1,-1,1,0.6,5,2376
"12582","Yobe","Yusufari","Taura","july",2027,2,-1,1,0.6,5,2771
"12583","Yobe","Yusufari","Taura","july",2027,3,-1,1,0.6,5,2801
"12584","Yobe","Yusufari","Taura","july",2027,4,-1,1,0.6,5,2831
"12609","Yobe","Yusufari","Taura","july",2027,1,-1,1,0.6,5,2741
"14162","Yobe","Yusufari","Taura","july",2028,2,-1,1,0.6,5,3136
"14163","Yobe","Yusufari","Taura","july",2028,3,-1,1,0.6,5,3166
"14164","Yobe","Yusufari","Taura","july",2028,4,-1,1,0.6,5,3196
"14189","Yobe","Yusufari","Taura","july",2028,1,-1,1,0.6,5,3106
"15742","Yobe","Yusufari","Taura","july",2029,2,-1,1,0.6,5,3501
"15743","Yobe","Yusufari","Taura","july",2029,3,-1,1,0.6,5,3531
"15744","Yobe","Yusufari","Taura","july",2029,4,-1,1,0.6,5,3561
"15769","Yobe","Yusufari","Taura","july",2029,1,-1,1,0.6,5,3471
"17322","Yobe","Yusufari","Taura","july",2030,2,-1,1,0.6,5,3866
"17323","Yobe","Yusufari","Taura","july",2030,3,-1,1,0.6,5,3896
"17324","Yobe","Yusufari","Taura","july",2030,4,-1,1,0.6,5,3926
"17349","Yobe","Yusufari","Taura","july",2030,1,-1,1,0.6,5,3836
"162","Bauchi","Zaki","Taura","july",2020,2,-1,1,0.6,5,216
"163","Bauchi","Zaki","Taura","july",2020,3,-1,1,0.6,5,246
"164","Bauchi","Zaki","Taura","july",2020,4,-1,1,0.6,5,276
"1553","Bauchi","Zaki","Taura","july",2020,1,-1,1,0.6,5,186
"1742","Bauchi","Zaki","Taura","july",2021,2,-1,1,0.6,5,581
"1743","Bauchi","Zaki","Taura","july",2021,3,-1,1,0.6,5,611
"1744","Bauchi","Zaki","Taura","july",2021,4,-1,1,0.6,5,641
"3133","Bauchi","Zaki","Taura","july",2021,1,-1,1,0.6,5,551
"3322","Bauchi","Zaki","Taura","july",2022,2,-1,1,0.6,5,946
"3323","Bauchi","Zaki","Taura","july",2022,3,-1,1,0.6,5,976
"3324","Bauchi","Zaki","Taura","july",2022,4,-1,1,0.6,5,1006
"4713","Bauchi","Zaki","Taura","july",2022,1,-1,1,0.6,5,916
"4902","Bauchi","Zaki","Taura","july",2023,2,-1,1,0.6,5,1311
"4903","Bauchi","Zaki","Taura","july",2023,3,-1,1,0.6,5,1341
"4904","Bauchi","Zaki","Taura","july",2023,4,-1,1,0.6,5,1371
"6293","Bauchi","Zaki","Taura","july",2023,1,-1,1,0.6,5,1281
"6482","Bauchi","Zaki","Taura","july",2024,2,-1,1,0.6,5,1676
"6483","Bauchi","Zaki","Taura","july",2024,3,-1,1,0.6,5,1706
"6484","Bauchi","Zaki","Taura","july",2024,4,-1,1,0.6,5,1736
"7873","Bauchi","Zaki","Taura","july",2024,1,-1,1,0.6,5,1646
"8062","Bauchi","Zaki","Taura","july",2025,2,-1,1,0.6,5,2041
"8063","Bauchi","Zaki","Taura","july",2025,3,-1,1,0.6,5,2071
"8064","Bauchi","Zaki","Taura","july",2025,4,-1,1,0.6,5,2101
"9453","Bauchi","Zaki","Taura","july",2025,1,-1,1,0.6,5,2011
"9642","Bauchi","Zaki","Taura","july",2026,2,-1,1,0.6,5,2406
"9643","Bauchi","Zaki","Taura","july",2026,3,-1,1,0.6,5,2436
"9644","Bauchi","Zaki","Taura","july",2026,4,-1,1,0.6,5,2466
"11033","Bauchi","Zaki","Taura","july",2026,1,-1,1,0.6,5,2376
"11222","Bauchi","Zaki","Taura","july",2027,2,-1,1,0.6,5,2771
"11223","Bauchi","Zaki","Taura","july",2027,3,-1,1,0.6,5,2801
"11224","Bauchi","Zaki","Taura","july",2027,4,-1,1,0.6,5,2831
"12613","Bauchi","Zaki","Taura","july",2027,1,-1,1,0.6,5,2741
"12802","Bauchi","Zaki","Taura","july",2028,2,-1,1,0.6,5,3136
"12803","Bauchi","Zaki","Taura","july",2028,3,-1,1,0.6,5,3166
"12804","Bauchi","Zaki","Taura","july",2028,4,-1,1,0.6,5,3196
"14193","Bauchi","Zaki","Taura","july",2028,1,-1,1,0.6,5,3106
"14382","Bauchi","Zaki","Taura","july",2029,2,-1,1,0.6,5,3501
"14383","Bauchi","Zaki","Taura","july",2029,3,-1,1,0.6,5,3531
"14384","Bauchi","Zaki","Taura","july",2029,4,-1,1,0.6,5,3561
"15773","Bauchi","Zaki","Taura","july",2029,1,-1,1,0.6,5,3471
"15962","Bauchi","Zaki","Taura","july",2030,2,-1,1,0.6,5,3866
"15963","Bauchi","Zaki","Taura","july",2030,3,-1,1,0.6,5,3896
"15964","Bauchi","Zaki","Taura","july",2030,4,-1,1,0.6,5,3926
"17353","Bauchi","Zaki","Taura","july",2030,1,-1,1,0.6,5,3836
"930","Katsina","Zango","Babura","may",2020,2,-1,1,0.977477477,5,214
"931","Katsina","Zango","Babura","may",2020,3,-1,1,0.951951952,5,242
"932","Katsina","Zango","Babura","may",2020,4,-1,1,0.6,5,270
"1557","Katsina","Zango","Babura","may",2020,1,-1,1,0.975975976,5,186
"2510","Katsina","Zango","Babura","may",2021,2,-1,1,0.977477477,5,579
"2511","Katsina","Zango","Babura","may",2021,3,-1,1,0.951951952,5,607
"2512","Katsina","Zango","Babura","may",2021,4,-1,1,0.6,5,635
"3137","Katsina","Zango","Babura","may",2021,1,-1,1,0.975975976,5,551
"4090","Katsina","Zango","Babura","may",2022,2,-1,1,0.977477477,5,944
"4091","Katsina","Zango","Babura","may",2022,3,-1,1,0.951951952,5,972
"4092","Katsina","Zango","Babura","may",2022,4,-1,1,0.6,5,1000
"4717","Katsina","Zango","Babura","may",2022,1,-1,1,0.975975976,5,916
"5670","Katsina","Zango","Babura","may",2023,2,-1,1,0.977477477,5,1309
"5671","Katsina","Zango","Babura","may",2023,3,-1,1,0.951951952,5,1337
"5672","Katsina","Zango","Babura","may",2023,4,-1,1,0.6,5,1365
"6297","Katsina","Zango","Babura","may",2023,1,-1,1,0.975975976,5,1281
"7250","Katsina","Zango","Babura","may",2024,2,-1,1,0.977477477,5,1674
"7251","Katsina","Zango","Babura","may",2024,3,-1,1,0.951951952,5,1702
"7252","Katsina","Zango","Babura","may",2024,4,-1,1,0.6,5,1730
"7877","Katsina","Zango","Babura","may",2024,1,-1,1,0.975975976,5,1646
"8830","Katsina","Zango","Babura","may",2025,2,-1,1,0.977477477,5,2039
"8831","Katsina","Zango","Babura","may",2025,3,-1,1,0.951951952,5,2067
"8832","Katsina","Zango","Babura","may",2025,4,-1,1,0.6,5,2095
"9457","Katsina","Zango","Babura","may",2025,1,-1,1,0.975975976,5,2011
"10410","Katsina","Zango","Babura","may",2026,2,-1,1,0.977477477,5,2404
"10411","Katsina","Zango","Babura","may",2026,3,-1,1,0.951951952,5,2432
"10412","Katsina","Zango","Babura","may",2026,4,-1,1,0.6,5,2460
"11037","Katsina","Zango","Babura","may",2026,1,-1,1,0.975975976,5,2376
"11990","Katsina","Zango","Babura","may",2027,2,-1,1,0.977477477,5,2769
"11991","Katsina","Zango","Babura","may",2027,3,-1,1,0.951951952,5,2797
"11992","Katsina","Zango","Babura","may",2027,4,-1,1,0.6,5,2825
"12617","Katsina","Zango","Babura","may",2027,1,-1,1,0.975975976,5,2741
"13570","Katsina","Zango","Babura","may",2028,2,-1,1,0.977477477,5,3134
"13571","Katsina","Zango","Babura","may",2028,3,-1,1,0.951951952,5,3162
"13572","Katsina","Zango","Babura","may",2028,4,-1,1,0.6,5,3190
"14197","Katsina","Zango","Babura","may",2028,1,-1,1,0.975975976,5,3106
"15150","Katsina","Zango","Babura","may",2029,2,-1,1,0.977477477,5,3499
"15151","Katsina","Zango","Babura","may",2029,3,-1,1,0.951951952,5,3527
"15152","Katsina","Zango","Babura","may",2029,4,-1,1,0.6,5,3555
"15777","Katsina","Zango","Babura","may",2029,1,-1,1,0.975975976,5,3471
"16730","Katsina","Zango","Babura","may",2030,2,-1,1,0.977477477,5,3864
"16731","Katsina","Zango","Babura","may",2030,3,-1,1,0.951951952,5,3892
"16732","Katsina","Zango","Babura","may",2030,4,-1,1,0.6,5,3920
"17357","Katsina","Zango","Babura","may",2030,1,-1,1,0.975975976,5,3836
"618","Kaduna","Zango-Kataf","Soba","july",2020,2,-1,1,0.6,5,216
"619","Kaduna","Zango-Kataf","Soba","july",2020,3,-1,1,0.6,5,246
"620","Kaduna","Zango-Kataf","Soba","july",2020,4,-1,1,0.6,5,276
"1561","Kaduna","Zango-Kataf","Soba","july",2020,1,-1,1,0.6,5,186
"2198","Kaduna","Zango-Kataf","Soba","july",2021,2,-1,1,0.6,5,581
