LGA,CM_rate_under5_uncomplicated_baseline,CM_rate_over5_uncomplicated_baseline,CM_rate_severe_malaria_baseline,CM_rate_under5_uncomplicated_2020,CM_rate_over5_uncomplicated_2020,CM_rate_severe_malaria_2020,CM_rate_under5_uncomplicated_2021,CM_rate_over5_uncomplicated_2021,CM_rate_severe_malaria_2021,CM_rate_under5_uncomplicated_2022,CM_rate_over5_uncomplicated_2022,CM_rate_severe_malaria_2022,CM_rate_under5_uncomplicated_2023,CM_rate_over5_uncomplicated_2023,CM_rate_severe_malaria_2023,CM_rate_under5_uncomplicated_2024,CM_rate_over5_uncomplicated_2024,CM_rate_severe_malaria_2024,CM_rate_under5_uncomplicated_2025,CM_rate_over5_uncomplicated_2025,CM_rate_severe_malaria_2025,CM_rate_under5_uncomplicated_2026,CM_rate_over5_uncomplicated_2026,CM_rate_severe_malaria_2026,CM_rate_under5_uncomplicated_2027,CM_rate_over5_uncomplicated_2027,CM_rate_severe_malaria_2027,CM_rate_under5_uncomplicated_2028,CM_rate_over5_uncomplicated_2028,CM_rate_severe_malaria_2028,CM_rate_under5_uncomplicated_2029,CM_rate_over5_uncomplicated_2029,CM_rate_severe_malaria_2029,CM_rate_under5_uncomplicated_2030,CM_rate_over5_uncomplicated_2030,CM_rate_severe_malaria_2030,ITN_under5_baseline,ITN_6to9_baseline,ITN_10to18_baseline,ITN_over18_baseline,ITN_under5_2020,ITN_6to9_2020,ITN_10to18_2020,ITN_over18_2020,ITN_under5_2021,ITN_6to9_2021,ITN_10to18_2021,ITN_over18_2021,ITN_under5_2022,ITN_6to9_2022,ITN_10to18_2022,ITN_over18_2022,ITN_under5_2023,ITN_6to9_2023,ITN_10to18_2023,ITN_over18_2023,ITN_under5_2024,ITN_6to9_2024,ITN_10to18_2024,ITN_over18_2024,ITN_under5_2025,ITN_6to9_2025,ITN_10to18_2025,ITN_over18_2025,ITN_under5_2026,ITN_6to9_2026,ITN_10to18_2026,ITN_over18_2026,ITN_under5_2027,ITN_6to9_2027,ITN_10to18_2027,ITN_over18_2027,ITN_under5_2028,ITN_6to9_2028,ITN_10to18_2028,ITN_over18_2028,ITN_under5_2029,ITN_6to9_2029,ITN_10to18_2029,ITN_over18_2029,ITN_under5_2030,ITN_6to9_2030,ITN_10to18_2030,ITN_over18_2030,SMC_coverage_baseline,SMC_coverage_2020,SMC_coverage_2021,SMC_coverage_2022,SMC_coverage_2023,SMC_coverage_2024,SMC_coverage_2025,SMC_coverage_2026,SMC_coverage_2027,SMC_coverage_2028,SMC_coverage_2029,SMC_coverage_2030
Roni,0.349277359,0.349277359,0.49,0.366741227,0.366741227,0.539,0.373726774,0.373726774,0.637,0.380712321,0.380712321,0.735,0.39119064200000003,0.39119064200000003,0.8,0.698554718,0.698554718,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7175844159999999,0.651199027,0.639332017,0.715626442,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001
Sabon Birni,0.123867041,0.123867041,0.49,0.533247612,0.533247612,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.738132088,0.461368656,0.342557519,0.7917205709999999,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sabon-Gari,0.054684067,0.054684067,0.49,0.109368134,0.109368134,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.607866755,0.354691675,0.361975754,0.37408589700000006,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sabuwa,0.5,0.5,0.49,0.525,0.525,0.539,0.535,0.535,0.637,0.545,0.545,0.735,0.56,0.56,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.363636364,0.36,0.26666666699999997,0.566666667,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Safana,0.444444444,0.444444444,0.49,0.466666666,0.466666666,0.539,0.475555555,0.475555555,0.637,0.484444444,0.484444444,0.735,0.49777777700000003,0.49777777700000003,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9523809520000001,0.852941176,0.882352941,0.942028986,,,,,0.9523809520000001,0.852941176,0.882352941,0.942028986,,,,,,,,,0.9523809520000001,0.852941176,0.882352941,0.942028986,,,,,,,,,0.9523809520000001,0.852941176,0.882352941,0.942028986,,,,,,,,,0.9523809520000001,0.852941176,0.882352941,0.942028986,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sagbama,0.418733984,0.418733984,0.49,0.43967068299999995,0.43967068299999995,0.539,0.448045363,0.448045363,0.637,0.456420043,0.456420043,0.735,0.46898206200000003,0.46898206200000003,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.231956133,0.226313895,0.173679613,0.205364027,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Sakaba,0.23412755300000002,0.23412755300000002,0.49,0.5039595579999999,0.5039595579999999,0.539,0.7690855990000001,0.7690855990000001,0.637,0.788565011,0.788565011,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.484534717,0.381738609,0.33857178299999996,0.497522113,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Saki East,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.256501549,0.19896246899999998,0.053177693,0.419861008,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Saki West,0.154926235,0.154926235,0.49,0.325345094,0.325345094,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.393841171,0.413092568,0.347480103,0.463219228,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Sandamu,0.209995572,0.209995572,0.49,0.452015469,0.452015469,0.539,0.6898144540000001,0.6898144540000001,0.637,0.707286086,0.707286086,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7320193220000001,0.592426281,0.5258235729999999,0.685107348,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sanga,0.02049469,0.02049469,0.49,0.04098938,0.04098938,0.539,0.328939775,0.328939775,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.541666667,0.75,0.508196721,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sapele,0.12159624,0.12159624,0.49,0.523471813,0.523471813,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.335412085,0.218260693,0.274587058,0.349576812,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,
Sardauna,0.206564122,0.206564122,0.49,0.444629273,0.444629273,0.539,0.6785424840000001,0.6785424840000001,0.637,0.695728619,0.695728619,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.036710873,0.025877755,0.015378113999999998,0.056807141,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,
Shagamu,0.454039056,0.454039056,0.49,0.476741009,0.476741009,0.539,0.48582179,0.48582179,0.637,0.494902571,0.494902571,0.735,0.5085237429999999,0.5085237429999999,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.28824831100000003,0.254403105,0.168918903,0.203706057,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,
Shagari,0.15,0.15,0.49,0.315,0.315,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.52,0.333333333,0.5277777779999999,0.740740741,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shanga,0.857142857,0.857142857,0.49,0.857142857,0.857142857,0.539,0.857142857,0.857142857,0.637,0.857142857,0.857142857,0.735,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.857142857,0.857142857,0.8,0.9736842109999999,0.814814815,0.697674419,0.7142857140000001,,,,,0.9736842109999999,0.814814815,0.8,0.8,,,,,,,,,0.9736842109999999,0.814814815,0.8,0.8,,,,,,,,,0.9736842109999999,0.814814815,0.8,0.8,,,,,,,,,0.9736842109999999,0.814814815,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shani,0.23412755300000002,0.23412755300000002,0.49,0.5039595579999999,0.5039595579999999,0.539,0.7690855990000001,0.7690855990000001,0.637,0.788565011,0.788565011,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.484534717,0.381738609,0.33857178299999996,0.497522113,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shanono,0.17217254699999998,0.17217254699999998,0.49,0.37060140700000005,0.37060140700000005,0.539,0.5655696,0.5655696,0.637,0.579894356,0.579894356,0.735,0.794473001,0.794473001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7059527809999999,0.606857993,0.5086462070000001,0.693592607,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shelleng,0.34018794700000005,0.34018794700000005,0.49,0.35719734399999997,0.35719734399999997,0.539,0.364001103,0.364001103,0.637,0.370804862,0.370804862,0.735,0.381010501,0.381010501,0.8,0.6803758940000001,0.6803758940000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.36436070200000004,0.294522122,0.31610634,0.36624498899999997,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shendam,0.138149507,0.138149507,0.49,0.594733628,0.594733628,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.314996096,0.143340498,0.189678365,0.265435073,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shinkafi,0.209995572,0.209995572,0.49,0.452015469,0.452015469,0.539,0.6898144540000001,0.6898144540000001,0.637,0.707286086,0.707286086,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.571428571,0.322580645,0.255813953,0.681818182,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.634064081,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shira,0.20638820600000002,0.20638820600000002,0.49,0.44425061299999996,0.44425061299999996,0.539,0.677964618,0.677964618,0.637,0.695136117,0.695136117,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.781774613,0.55818179,0.45037035,0.758869912,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shiroro,0.426405016,0.426405016,0.49,0.44772526700000004,0.44772526700000004,0.539,0.456253367,0.456253367,0.637,0.464781467,0.464781467,0.735,0.477573618,0.477573618,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.265165379,0.18131565600000002,0.285587031,0.294412917,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shomgom,0.141404793,0.141404793,0.49,0.296950065,0.296950065,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5287958420000001,0.40023117799999997,0.48161534200000006,0.8353002070000001,,,,,0.8,0.8,0.8,0.8353002070000001,,,,,,,,,0.8,0.8,0.8,0.8353002070000001,,,,,,,,,0.8,0.8,0.8,0.8353002070000001,,,,,,,,,0.8,0.8,0.8,0.8353002070000001,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Shomolu,0.12159624,0.12159624,0.49,0.523471813,0.523471813,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.3,0.2,0.17817353,0.078125,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Silame,0.083333333,0.083333333,0.49,0.358749999,0.358749999,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.709677419,0.692307692,0.7,0.9487179490000001,0.8,0.8,0.8,0.9487179490000001,,,,,,,,,0.8,0.8,0.8,0.9487179490000001,,,,,,,,,0.8,0.8,0.8,0.9487179490000001,,,,,,,,,0.8,0.8,0.8,0.9487179490000001,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Soba,0.02049469,0.02049469,0.49,0.04098938,0.04098938,0.539,0.328939775,0.328939775,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8434272970000001,0.749648955,0.739366889,0.67322227,,,,,,,,,0.8434272970000001,0.8,0.8,0.8,,,,,,,,,0.8434272970000001,0.8,0.8,0.8,,,,,,,,,0.8434272970000001,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sokoto North,0.166666667,0.166666667,0.49,0.35875000100000004,0.35875000100000004,0.539,0.5474833339999999,0.5474833339999999,0.637,0.561350001,0.561350001,0.735,0.769066668,0.769066668,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.404509205,0.271187727,0.28443984699999997,0.557486971,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sokoto South,0.42225568,0.42225568,0.49,0.44336846399999996,0.44336846399999996,0.539,0.451813578,0.451813578,0.637,0.460258691,0.460258691,0.735,0.47292636200000004,0.47292636200000004,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.46212275799999997,0.374430593,0.404363962,0.684160645,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Song,0.305714286,0.305714286,0.49,0.321,0.321,0.539,0.32711428600000003,0.32711428600000003,0.637,0.333228572,0.333228572,0.735,0.3424,0.3424,0.8,0.611428572,0.611428572,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.481299215,0.567045456,0.48923342799999997,0.494332723,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Southern Ijaw,0.246461454,0.246461454,0.49,0.53050828,0.53050828,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.22941679899999998,0.19016117899999999,0.20590901399999997,0.268609718,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Suleja,0.36842105299999994,0.36842105299999994,0.49,0.386842106,0.386842106,0.539,0.39421052700000003,0.39421052700000003,0.637,0.401578948,0.401578948,0.735,0.41263157899999997,0.41263157899999997,0.8,0.7368421059999999,0.7368421059999999,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.41293278200000005,0.3,0.156546892,0.235180818,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sule-Tankarkar,0.32385119,0.32385119,0.49,0.34004375,0.34004375,0.539,0.34652077299999995,0.34652077299999995,0.637,0.35299779700000006,0.35299779700000006,0.735,0.36271333299999997,0.36271333299999997,0.8,0.64770238,0.64770238,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9215686270000001,0.833333333,0.8620689659999999,0.9411764709999999,,,,,0.9215686270000001,0.833333333,0.8620689659999999,0.9411764709999999,,,,,,,,,0.9215686270000001,0.833333333,0.8620689659999999,0.9411764709999999,,,,,,,,,0.9215686270000001,0.833333333,0.8620689659999999,0.9411764709999999,,,,,,,,,0.9215686270000001,0.833333333,0.8620689659999999,0.9411764709999999,0.8267790260000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Sumaila,0.625,0.625,0.49,0.65625,0.65625,0.539,0.66875,0.66875,0.637,0.68125,0.68125,0.735,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.837837838,0.655172414,0.212121212,0.671641791,,,,,,,,,0.837837838,0.8,0.8,0.8,,,,,,,,,0.837837838,0.8,0.8,0.8,,,,,,,,,0.837837838,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Suru,0.533333333,0.533333333,0.49,0.56,0.56,0.539,0.570666666,0.570666666,0.637,0.581333333,0.581333333,0.735,0.597333333,0.597333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.93877551,0.806451613,0.5277777779999999,0.819444444,,,,,0.93877551,0.806451613,0.8,0.819444444,,,,,,,,,0.93877551,0.806451613,0.8,0.819444444,,,,,,,,,0.93877551,0.806451613,0.8,0.819444444,,,,,,,,,0.93877551,0.806451613,0.8,0.819444444,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Surulere1,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.03442095,0.036336121,0.013773319,0.027144488999999997,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Surulere2,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.15789473699999998,0.444444444,0.4375,0.35593220299999995,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Tafa,0.5,0.5,0.49,0.525,0.525,0.539,0.535,0.535,0.637,0.545,0.545,0.735,0.56,0.56,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.606060606,0.52,0.34375,0.46031746,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
