"","LGA","kill_rate","round","simday","scenario","year"
"2343","Orolu",53.7649782,2,1281,"Scenario 1(Business as Usual)",2023
"2344","Orolu",53.7649782,3,2376,"Scenario 1(Business as Usual)",2026
"2345","Orolu",53.7649782,4,3471,"Scenario 1(Business as Usual)",2029
"2346","Oron",38.4179387,1,527,"Scenario 1(Business as Usual)",2021
"2347","Oron",38.4179387,2,1622,"Scenario 1(Business as Usual)",2024
"2348","Oron",38.4179387,3,2717,"Scenario 1(Business as Usual)",2027
"2349","Oron",38.4179387,4,3812,"Scenario 1(Business as Usual)",2030
"2350","Orsu",34.3580402,1,162,"Scenario 1(Business as Usual)",2020
"2351","Orsu",34.3580402,2,1257,"Scenario 1(Business as Usual)",2023
"2352","Orsu",34.3580402,3,2352,"Scenario 1(Business as Usual)",2026
"2353","Orsu",34.3580402,4,3447,"Scenario 1(Business as Usual)",2029
"2354","Oru East",28.8284046,1,162,"Scenario 1(Business as Usual)",2020
"2355","Oru East",28.8284046,2,1257,"Scenario 1(Business as Usual)",2023
"2356","Oru East",28.8284046,3,2352,"Scenario 1(Business as Usual)",2026
"2357","Oru East",28.8284046,4,3447,"Scenario 1(Business as Usual)",2029
"2358","Oru West",28.016566,1,162,"Scenario 1(Business as Usual)",2020
"2359","Oru West",28.016566,2,1257,"Scenario 1(Business as Usual)",2023
"2360","Oru West",28.016566,3,2352,"Scenario 1(Business as Usual)",2026
"2361","Oru West",28.016566,4,3447,"Scenario 1(Business as Usual)",2029
"2362","Oruk Anam",38.7796568,1,527,"Scenario 1(Business as Usual)",2021
"2363","Oruk Anam",38.7796568,2,1622,"Scenario 1(Business as Usual)",2024
"2364","Oruk Anam",38.7796568,3,2717,"Scenario 1(Business as Usual)",2027
"2365","Oruk Anam",38.7796568,4,3812,"Scenario 1(Business as Usual)",2030
"2366","Orumba North",46.2606614,1,162,"Scenario 1(Business as Usual)",2020
"2367","Orumba North",46.2606614,2,1257,"Scenario 1(Business as Usual)",2023
"2368","Orumba North",46.2606614,3,2352,"Scenario 1(Business as Usual)",2026
"2369","Orumba North",46.2606614,4,3447,"Scenario 1(Business as Usual)",2029
"2370","Orumba South",49.0669288,1,162,"Scenario 1(Business as Usual)",2020
"2371","Orumba South",49.0669288,2,1257,"Scenario 1(Business as Usual)",2023
"2372","Orumba South",49.0669288,3,2352,"Scenario 1(Business as Usual)",2026
"2373","Orumba South",49.0669288,4,3447,"Scenario 1(Business as Usual)",2029
"2374","Ose",41.2008749,1,70,"Scenario 1(Business as Usual)",2020
"2375","Ose",41.2008749,2,1165,"Scenario 1(Business as Usual)",2023
"2376","Ose",41.2008749,3,2260,"Scenario 1(Business as Usual)",2026
"2377","Ose",41.2008749,4,3355,"Scenario 1(Business as Usual)",2029
"2378","Oshimili North",41.124887,1,892,"Scenario 1(Business as Usual)",2022
"2379","Oshimili North",41.124887,2,1987,"Scenario 1(Business as Usual)",2025
"2380","Oshimili North",41.124887,3,3082,"Scenario 1(Business as Usual)",2028
"2381","Oshimili South",38.4062211,1,892,"Scenario 1(Business as Usual)",2022
"2382","Oshimili South",38.4062211,2,1987,"Scenario 1(Business as Usual)",2025
"2383","Oshimili South",38.4062211,3,3082,"Scenario 1(Business as Usual)",2028
"2384","Oshodi-Isolo",51.2122932,1,162,"Scenario 1(Business as Usual)",2020
"2385","Oshodi-Isolo",51.2122932,2,1257,"Scenario 1(Business as Usual)",2023
"2386","Oshodi-Isolo",51.2122932,3,2352,"Scenario 1(Business as Usual)",2026
"2387","Oshodi-Isolo",51.2122932,4,3447,"Scenario 1(Business as Usual)",2029
"2388","Osisioma Ngwa",39.5923243,1,162,"Scenario 1(Business as Usual)",2020
"2389","Osisioma Ngwa",39.5923243,2,1257,"Scenario 1(Business as Usual)",2023
"2390","Osisioma Ngwa",39.5923243,3,2352,"Scenario 1(Business as Usual)",2026
"2391","Osisioma Ngwa",39.5923243,4,3447,"Scenario 1(Business as Usual)",2029
"2392","Osogbo",46.1848924,1,70,"Scenario 1(Business as Usual)",2020
"2393","Osogbo",46.1848924,2,1165,"Scenario 1(Business as Usual)",2023
"2394","Osogbo",46.1848924,3,2260,"Scenario 1(Business as Usual)",2026
"2395","Osogbo",46.1848924,4,3355,"Scenario 1(Business as Usual)",2029
"2396","Oturkpo",46.5020433,1,70,"Scenario 1(Business as Usual)",2020
"2397","Oturkpo",46.5020433,2,1165,"Scenario 1(Business as Usual)",2023
"2398","Oturkpo",46.5020433,3,2260,"Scenario 1(Business as Usual)",2026
"2399","Oturkpo",46.5020433,4,3355,"Scenario 1(Business as Usual)",2029
"2400","Ovia North East",40.8498179,1,70,"Scenario 1(Business as Usual)",2020
"2401","Ovia North East",40.8498179,2,1165,"Scenario 1(Business as Usual)",2023
"2402","Ovia North East",40.8498179,3,2260,"Scenario 1(Business as Usual)",2026
"2403","Ovia North East",40.8498179,4,3355,"Scenario 1(Business as Usual)",2029
"2404","Ovia South West",42.9873962,1,131,"Scenario 1(Business as Usual)",2020
"2405","Ovia South West",42.9873962,2,1226,"Scenario 1(Business as Usual)",2023
"2406","Ovia South West",42.9873962,3,2321,"Scenario 1(Business as Usual)",2026
"2407","Ovia South West",42.9873962,4,3416,"Scenario 1(Business as Usual)",2029
"2408","Owan East",38.9928709,1,70,"Scenario 1(Business as Usual)",2020
"2409","Owan East",38.9928709,2,1165,"Scenario 1(Business as Usual)",2023
"2410","Owan East",38.9928709,3,2260,"Scenario 1(Business as Usual)",2026
"2411","Owan East",38.9928709,4,3355,"Scenario 1(Business as Usual)",2029
"2412","Owan West",45.1058274,1,70,"Scenario 1(Business as Usual)",2020
"2413","Owan West",45.1058274,2,1165,"Scenario 1(Business as Usual)",2023
"2414","Owan West",45.1058274,3,2260,"Scenario 1(Business as Usual)",2026
"2415","Owan West",45.1058274,4,3355,"Scenario 1(Business as Usual)",2029
"2416","Owerri-Municipal",29.6064867,1,162,"Scenario 1(Business as Usual)",2020
"2417","Owerri-Municipal",29.6064867,2,1257,"Scenario 1(Business as Usual)",2023
"2418","Owerri-Municipal",29.6064867,3,2352,"Scenario 1(Business as Usual)",2026
"2419","Owerri-Municipal",29.6064867,4,3447,"Scenario 1(Business as Usual)",2029
"2420","Owerri North",33.2376349,1,162,"Scenario 1(Business as Usual)",2020
"2421","Owerri North",33.2376349,2,1257,"Scenario 1(Business as Usual)",2023
"2422","Owerri North",33.2376349,3,2352,"Scenario 1(Business as Usual)",2026
"2423","Owerri North",33.2376349,4,3447,"Scenario 1(Business as Usual)",2029
"2424","Owerri West",30.1251273,1,162,"Scenario 1(Business as Usual)",2020
"2425","Owerri West",30.1251273,2,1257,"Scenario 1(Business as Usual)",2023
"2426","Owerri West",30.1251273,3,2352,"Scenario 1(Business as Usual)",2026
"2427","Owerri West",30.1251273,4,3447,"Scenario 1(Business as Usual)",2029
"2428","Owo",36.8753461,1,70,"Scenario 1(Business as Usual)",2020
"2429","Owo",36.8753461,2,1165,"Scenario 1(Business as Usual)",2023
"2430","Owo",36.8753461,3,2260,"Scenario 1(Business as Usual)",2026
"2431","Owo",36.8753461,4,3355,"Scenario 1(Business as Usual)",2029
"2432","Oye",37.7433124,1,186,"Scenario 1(Business as Usual)",2020
"2433","Oye",37.7433124,2,1281,"Scenario 1(Business as Usual)",2023
"2434","Oye",37.7433124,3,2376,"Scenario 1(Business as Usual)",2026
"2435","Oye",37.7433124,4,3471,"Scenario 1(Business as Usual)",2029
"2436","Oyi",44.9447388,1,162,"Scenario 1(Business as Usual)",2020
"2437","Oyi",44.9447388,2,1257,"Scenario 1(Business as Usual)",2023
"2438","Oyi",44.9447388,3,2352,"Scenario 1(Business as Usual)",2026
"2439","Oyi",44.9447388,4,3447,"Scenario 1(Business as Usual)",2029
"2440","Oyigbo",35.9702918,1,162,"Scenario 1(Business as Usual)",2020
"2441","Oyigbo",35.9702918,2,1257,"Scenario 1(Business as Usual)",2023
"2442","Oyigbo",35.9702918,3,2352,"Scenario 1(Business as Usual)",2026
"2443","Oyigbo",35.9702918,4,3447,"Scenario 1(Business as Usual)",2029
"2444","Oyo East",52.1707747,1,131,"Scenario 1(Business as Usual)",2020
"2445","Oyo East",52.1707747,2,1226,"Scenario 1(Business as Usual)",2023
"2446","Oyo East",52.1707747,3,2321,"Scenario 1(Business as Usual)",2026
"2447","Oyo East",52.1707747,4,3416,"Scenario 1(Business as Usual)",2029
"2448","Oyo West",47.8720265,1,131,"Scenario 1(Business as Usual)",2020
"2449","Oyo West",47.8720265,2,1226,"Scenario 1(Business as Usual)",2023
"2450","Oyo West",47.8720265,3,2321,"Scenario 1(Business as Usual)",2026
"2451","Oyo West",47.8720265,4,3416,"Scenario 1(Business as Usual)",2029
"2452","Oyun",44.2781654,1,186,"Scenario 1(Business as Usual)",2020
"2453","Oyun",44.2781654,2,1281,"Scenario 1(Business as Usual)",2023
"2454","Oyun",44.2781654,3,2376,"Scenario 1(Business as Usual)",2026
"2455","Oyun",44.2781654,4,3471,"Scenario 1(Business as Usual)",2029
"2456","Pailoro",54.6967894,1,916,"Scenario 1(Business as Usual)",2022
"2457","Pailoro",54.6967894,2,2011,"Scenario 1(Business as Usual)",2025
"2458","Pailoro",54.6967894,3,3106,"Scenario 1(Business as Usual)",2028
"2459","Pankshin",55.8053877,1,186,"Scenario 1(Business as Usual)",2020
"2460","Pankshin",55.8053877,2,1281,"Scenario 1(Business as Usual)",2023
"2461","Pankshin",55.8053877,3,2376,"Scenario 1(Business as Usual)",2026
"2462","Pankshin",55.8053877,4,3471,"Scenario 1(Business as Usual)",2029
"2463","Patani",26.6110793,1,892,"Scenario 1(Business as Usual)",2022
"2464","Patani",26.6110793,2,1987,"Scenario 1(Business as Usual)",2025
"2465","Patani",26.6110793,3,3082,"Scenario 1(Business as Usual)",2028
"2466","Pategi",39.2551518,1,186,"Scenario 1(Business as Usual)",2020
"2467","Pategi",39.2551518,2,1281,"Scenario 1(Business as Usual)",2023
"2468","Pategi",39.2551518,3,2376,"Scenario 1(Business as Usual)",2026
"2469","Pategi",39.2551518,4,3471,"Scenario 1(Business as Usual)",2029
"2470","Port-Harcourt",31.1971015,1,131,"Scenario 1(Business as Usual)",2020
"2471","Port-Harcourt",31.1971015,2,1226,"Scenario 1(Business as Usual)",2023
"2472","Port-Harcourt",31.1971015,3,2321,"Scenario 1(Business as Usual)",2026
"2473","Port-Harcourt",31.1971015,4,3416,"Scenario 1(Business as Usual)",2029
"2474","Potiskum",69.2995272,1,916,"Scenario 1(Business as Usual)",2022
"2475","Potiskum",69.2995272,2,2011,"Scenario 1(Business as Usual)",2025
"2476","Potiskum",69.2995272,3,3106,"Scenario 1(Business as Usual)",2028
"2477","Qua'an Pan",58.7826633,1,223,"Scenario 1(Business as Usual)",2020
"2478","Qua'an Pan",58.7826633,2,1318,"Scenario 1(Business as Usual)",2023
"2479","Qua'an Pan",58.7826633,3,2413,"Scenario 1(Business as Usual)",2026
"2480","Qua'an Pan",58.7826633,4,3508,"Scenario 1(Business as Usual)",2029
"2481","Rabah",70.8381434,1,223,"Scenario 1(Business as Usual)",2020
"2482","Rabah",70.8381434,2,1318,"Scenario 1(Business as Usual)",2023
"2483","Rabah",70.8381434,3,2413,"Scenario 1(Business as Usual)",2026
"2484","Rabah",70.8381434,4,3508,"Scenario 1(Business as Usual)",2029
"2485","Rafi",57.4772763,1,916,"Scenario 1(Business as Usual)",2022
"2486","Rafi",57.4772763,2,2011,"Scenario 1(Business as Usual)",2025
"2487","Rafi",57.4772763,3,3106,"Scenario 1(Business as Usual)",2028
"2488","Rano",72.1528803,1,953,"Scenario 1(Business as Usual)",2022
"2489","Rano",72.1528803,2,2048,"Scenario 1(Business as Usual)",2025
"2490","Rano",72.1528803,3,3143,"Scenario 1(Business as Usual)",2028
"2491","Remo North",39.588712,1,435,"Scenario 1(Business as Usual)",2021
"2492","Remo North",39.588712,2,1530,"Scenario 1(Business as Usual)",2024
"2493","Remo North",39.588712,3,2625,"Scenario 1(Business as Usual)",2027
"2494","Remo North",39.588712,4,3720,"Scenario 1(Business as Usual)",2030
"2495","Rijau",60.1450652,1,916,"Scenario 1(Business as Usual)",2022
"2496","Rijau",60.1450652,2,2011,"Scenario 1(Business as Usual)",2025
"2497","Rijau",60.1450652,3,3106,"Scenario 1(Business as Usual)",2028
"2498","Rimi",65.5926771,1,435,"Scenario 1(Business as Usual)",2021
"2499","Rimi",65.5926771,2,1530,"Scenario 1(Business as Usual)",2024
"2500","Rimi",65.5926771,3,2625,"Scenario 1(Business as Usual)",2027
"2501","Rimi",65.5926771,4,3720,"Scenario 1(Business as Usual)",2030
"2502","Rimin Gado",71.9050977,1,953,"Scenario 1(Business as Usual)",2022
"2503","Rimin Gado",71.9050977,2,2048,"Scenario 1(Business as Usual)",2025
"2504","Rimin Gado",71.9050977,3,3143,"Scenario 1(Business as Usual)",2028
"2505","Ringim",68.2463107,1,551,"Scenario 1(Business as Usual)",2021
"2506","Ringim",68.2463107,2,1646,"Scenario 1(Business as Usual)",2024
"2507","Ringim",68.2463107,3,2741,"Scenario 1(Business as Usual)",2027
"2508","Ringim",68.2463107,4,3836,"Scenario 1(Business as Usual)",2030
"2509","Riyom",59.6169578,1,186,"Scenario 1(Business as Usual)",2020
"2510","Riyom",59.6169578,2,1281,"Scenario 1(Business as Usual)",2023
"2511","Riyom",59.6169578,3,2376,"Scenario 1(Business as Usual)",2026
"2512","Riyom",59.6169578,4,3471,"Scenario 1(Business as Usual)",2029
"2513","Rogo",69.7858927,1,953,"Scenario 1(Business as Usual)",2022
"2514","Rogo",69.7858927,2,2048,"Scenario 1(Business as Usual)",2025
"2515","Rogo",69.7858927,3,3143,"Scenario 1(Business as Usual)",2028
"2516","Roni",65.7745318,1,496,"Scenario 1(Business as Usual)",2021
"2517","Roni",65.7745318,2,1591,"Scenario 1(Business as Usual)",2024
"2518","Roni",65.7745318,3,2686,"Scenario 1(Business as Usual)",2027
"2519","Roni",65.7745318,4,3781,"Scenario 1(Business as Usual)",2030
"2520","Sabon-Gari",64.1366645,1,916,"Scenario 1(Business as Usual)",2022
"2521","Sabon-Gari",64.1366645,2,2011,"Scenario 1(Business as Usual)",2025
"2522","Sabon-Gari",64.1366645,3,3106,"Scenario 1(Business as Usual)",2028
"2523","Sabon Birni",69.1562668,1,223,"Scenario 1(Business as Usual)",2020
"2524","Sabon Birni",69.1562668,2,1318,"Scenario 1(Business as Usual)",2023
"2525","Sabon Birni",69.1562668,3,2413,"Scenario 1(Business as Usual)",2026
"2526","Sabon Birni",69.1562668,4,3508,"Scenario 1(Business as Usual)",2029
"2527","Sabuwa",60.5307927,1,588,"Scenario 1(Business as Usual)",2021
"2528","Sabuwa",60.5307927,2,1683,"Scenario 1(Business as Usual)",2024
"2529","Sabuwa",60.5307927,3,2778,"Scenario 1(Business as Usual)",2027
"2530","Sabuwa",60.5307927,4,3873,"Scenario 1(Business as Usual)",2030
"2531","Safana",60.659165,1,496,"Scenario 1(Business as Usual)",2021
"2532","Safana",60.659165,2,1591,"Scenario 1(Business as Usual)",2024
"2533","Safana",60.659165,3,2686,"Scenario 1(Business as Usual)",2027
"2534","Safana",60.659165,4,3781,"Scenario 1(Business as Usual)",2030
"2535","Sagbama",31.2771086,1,131,"Scenario 1(Business as Usual)",2020
"2536","Sagbama",31.2771086,2,1226,"Scenario 1(Business as Usual)",2023
"2537","Sagbama",31.2771086,3,2321,"Scenario 1(Business as Usual)",2026
"2538","Sagbama",31.2771086,4,3416,"Scenario 1(Business as Usual)",2029
"2539","Sakaba",65.0673231,1,551,"Scenario 1(Business as Usual)",2021
"2540","Sakaba",65.0673231,2,1646,"Scenario 1(Business as Usual)",2024
"2541","Sakaba",65.0673231,3,2741,"Scenario 1(Business as Usual)",2027
"2542","Sakaba",65.0673231,4,3836,"Scenario 1(Business as Usual)",2030
"2543","Saki East",50.0006612,1,186,"Scenario 1(Business as Usual)",2020
"2544","Saki East",50.0006612,2,1281,"Scenario 1(Business as Usual)",2023
"2545","Saki East",50.0006612,3,2376,"Scenario 1(Business as Usual)",2026
"2546","Saki East",50.0006612,4,3471,"Scenario 1(Business as Usual)",2029
"2547","Saki West",49.4698068,1,131,"Scenario 1(Business as Usual)",2020
"2548","Saki West",49.4698068,2,1226,"Scenario 1(Business as Usual)",2023
"2549","Saki West",49.4698068,3,2321,"Scenario 1(Business as Usual)",2026
"2550","Saki West",49.4698068,4,3416,"Scenario 1(Business as Usual)",2029
"2551","Sandamu",69.2853778,1,435,"Scenario 1(Business as Usual)",2021
"2552","Sandamu",69.2853778,2,1530,"Scenario 1(Business as Usual)",2024
"2553","Sandamu",69.2853778,3,2625,"Scenario 1(Business as Usual)",2027
"2554","Sandamu",69.2853778,4,3720,"Scenario 1(Business as Usual)",2030
"2555","Sanga",49.769857,1,916,"Scenario 1(Business as Usual)",2022
"2556","Sanga",49.769857,2,2011,"Scenario 1(Business as Usual)",2025
"2557","Sanga",49.769857,3,3106,"Scenario 1(Business as Usual)",2028
"2558","Sapele",37.261735,1,892,"Scenario 1(Business as Usual)",2022
"2559","Sapele",37.261735,2,1987,"Scenario 1(Business as Usual)",2025
"2560","Sapele",37.261735,3,3082,"Scenario 1(Business as Usual)",2028
"2561","Sardauna",36.2160557,1,892,"Scenario 1(Business as Usual)",2022
"2562","Sardauna",36.2160557,2,1987,"Scenario 1(Business as Usual)",2025
"2563","Sardauna",36.2160557,3,3082,"Scenario 1(Business as Usual)",2028
"2564","Shagamu",49.1958645,1,527,"Scenario 1(Business as Usual)",2021
"2565","Shagamu",49.1958645,2,1622,"Scenario 1(Business as Usual)",2024
"2566","Shagamu",49.1958645,3,2717,"Scenario 1(Business as Usual)",2027
"2567","Shagamu",49.1958645,4,3812,"Scenario 1(Business as Usual)",2030
"2568","Shagari",69.6705129,1,223,"Scenario 1(Business as Usual)",2020
"2569","Shagari",69.6705129,2,1318,"Scenario 1(Business as Usual)",2023
"2570","Shagari",69.6705129,3,2413,"Scenario 1(Business as Usual)",2026
"2571","Shagari",69.6705129,4,3508,"Scenario 1(Business as Usual)",2029
"2572","Shanga",60.9664023,1,588,"Scenario 1(Business as Usual)",2021
"2573","Shanga",60.9664023,2,1683,"Scenario 1(Business as Usual)",2024
"2574","Shanga",60.9664023,3,2778,"Scenario 1(Business as Usual)",2027
"2575","Shanga",60.9664023,4,3873,"Scenario 1(Business as Usual)",2030
"2576","Shani",65.3021266,1,186,"Scenario 1(Business as Usual)",2020
"2577","Shani",65.3021266,2,1281,"Scenario 1(Business as Usual)",2023
"2578","Shani",65.3021266,3,2376,"Scenario 1(Business as Usual)",2026
"2579","Shani",65.3021266,4,3471,"Scenario 1(Business as Usual)",2029
"2580","Shanono",71.0883327,1,953,"Scenario 1(Business as Usual)",2022
"2581","Shanono",71.0883327,2,2048,"Scenario 1(Business as Usual)",2025
"2582","Shanono",71.0883327,3,3143,"Scenario 1(Business as Usual)",2028
"2583","Shelleng",60.0969346,1,186,"Scenario 1(Business as Usual)",2020
"2584","Shelleng",60.0969346,2,1281,"Scenario 1(Business as Usual)",2023
"2585","Shelleng",60.0969346,3,2376,"Scenario 1(Business as Usual)",2026
"2586","Shelleng",60.0969346,4,3471,"Scenario 1(Business as Usual)",2029
"2587","Shendam",54.6233826,1,223,"Scenario 1(Business as Usual)",2020
"2588","Shendam",54.6233826,2,1318,"Scenario 1(Business as Usual)",2023
"2589","Shendam",54.6233826,3,2413,"Scenario 1(Business as Usual)",2026
"2590","Shendam",54.6233826,4,3508,"Scenario 1(Business as Usual)",2029
"2591","Shinkafi",71.4247715,1,70,"Scenario 1(Business as Usual)",2020
"2592","Shinkafi",71.4247715,2,1165,"Scenario 1(Business as Usual)",2023
"2593","Shinkafi",71.4247715,3,2260,"Scenario 1(Business as Usual)",2026
"2594","Shinkafi",71.4247715,4,3355,"Scenario 1(Business as Usual)",2029
"2595","Shira",68.6675947,1,615,"Scenario 1(Business as Usual)",2021
"2596","Shira",68.6675947,2,1710,"Scenario 1(Business as Usual)",2024
"2597","Shira",68.6675947,3,2805,"Scenario 1(Business as Usual)",2027
"2598","Shira",68.6675947,4,3900,"Scenario 1(Business as Usual)",2030
"2599","Shiroro",58.4587609,1,916,"Scenario 1(Business as Usual)",2022
"2600","Shiroro",58.4587609,2,2011,"Scenario 1(Business as Usual)",2025
"2601","Shiroro",58.4587609,3,3106,"Scenario 1(Business as Usual)",2028
"2602","Shomgom",45.4493674,1,551,"Scenario 1(Business as Usual)",2021
"2603","Shomgom",45.4493674,2,1646,"Scenario 1(Business as Usual)",2024
"2604","Shomgom",45.4493674,3,2741,"Scenario 1(Business as Usual)",2027
"2605","Shomgom",45.4493674,4,3836,"Scenario 1(Business as Usual)",2030
"2606","Shomolu",52.0017201,1,162,"Scenario 1(Business as Usual)",2020
"2607","Shomolu",52.0017201,2,1257,"Scenario 1(Business as Usual)",2023
"2608","Shomolu",52.0017201,3,2352,"Scenario 1(Business as Usual)",2026
"2609","Shomolu",52.0017201,4,3447,"Scenario 1(Business as Usual)",2029
"2610","Silame",69.7024733,1,223,"Scenario 1(Business as Usual)",2020
"2611","Silame",69.7024733,2,1318,"Scenario 1(Business as Usual)",2023
"2612","Silame",69.7024733,3,2413,"Scenario 1(Business as Usual)",2026
"2613","Silame",69.7024733,4,3508,"Scenario 1(Business as Usual)",2029
"2614","Soba",59.6311426,1,916,"Scenario 1(Business as Usual)",2022
"2615","Soba",59.6311426,2,2011,"Scenario 1(Business as Usual)",2025
"2616","Soba",59.6311426,3,3106,"Scenario 1(Business as Usual)",2028
"2617","Sokoto North",70.2320289,1,223,"Scenario 1(Business as Usual)",2020
"2618","Sokoto North",70.2320289,2,1318,"Scenario 1(Business as Usual)",2023
"2619","Sokoto North",70.2320289,3,2413,"Scenario 1(Business as Usual)",2026
"2620","Sokoto North",70.2320289,4,3508,"Scenario 1(Business as Usual)",2029
