"","LGA","kill_rate","round","simday","scenario","year"
"2640","Sumaila",75.0961939,1,980,"Scenario 4(Improved coverage)",2022
"2641","Sumaila",75.0961939,2,2075,"Scenario 4(Improved coverage)",2025
"2642","Sumaila",75.0961939,3,3170,"Scenario 4(Improved coverage)",2028
"2643","Suru",74.9613109,1,588,"Scenario 4(Improved coverage)",2021
"2644","Suru",74.9613109,2,1683,"Scenario 4(Improved coverage)",2024
"2645","Suru",74.9613109,3,2778,"Scenario 4(Improved coverage)",2027
"2646","Suru",74.9613109,4,3873,"Scenario 4(Improved coverage)",2030
"2647","Surulere1",51.1114818,1,186,"Scenario 4(Improved coverage)",2020
"2648","Surulere1",51.1114818,2,1281,"Scenario 4(Improved coverage)",2023
"2649","Surulere1",51.1114818,3,2376,"Scenario 4(Improved coverage)",2026
"2650","Surulere1",51.1114818,4,3471,"Scenario 4(Improved coverage)",2029
"2651","Surulere2",74.1286694,1,186,"Scenario 4(Improved coverage)",2020
"2652","Surulere2",74.1286694,2,1281,"Scenario 4(Improved coverage)",2023
"2653","Surulere2",74.1286694,3,2376,"Scenario 4(Improved coverage)",2026
"2654","Surulere2",74.1286694,4,3471,"Scenario 4(Improved coverage)",2029
"2655","Tafa",74.8100929,1,916,"Scenario 4(Improved coverage)",2022
"2656","Tafa",74.8100929,2,2011,"Scenario 4(Improved coverage)",2025
"2657","Tafa",74.8100929,3,3106,"Scenario 4(Improved coverage)",2028
"2658","Tafawa-Balewa",74.7691092,1,551,"Scenario 4(Improved coverage)",2021
"2659","Tafawa-Balewa",74.7691092,2,1646,"Scenario 4(Improved coverage)",2024
"2660","Tafawa-Balewa",74.7691092,3,2741,"Scenario 4(Improved coverage)",2027
"2661","Tafawa-Balewa",74.7691092,4,3836,"Scenario 4(Improved coverage)",2030
"2662","Tai",72.5525368,1,162,"Scenario 4(Improved coverage)",2020
"2663","Tai",72.5525368,2,1257,"Scenario 4(Improved coverage)",2023
"2664","Tai",72.5525368,3,2352,"Scenario 4(Improved coverage)",2026
"2665","Tai",72.5525368,4,3447,"Scenario 4(Improved coverage)",2029
"2666","Takali",75.175662,1,980,"Scenario 4(Improved coverage)",2022
"2667","Takali",75.175662,2,2075,"Scenario 4(Improved coverage)",2025
"2668","Takali",75.175662,3,3170,"Scenario 4(Improved coverage)",2028
"2669","Takum",74.098691,1,953,"Scenario 4(Improved coverage)",2022
"2670","Takum",74.098691,2,2048,"Scenario 4(Improved coverage)",2025
"2671","Takum",74.098691,3,3143,"Scenario 4(Improved coverage)",2028
"2672","Talata Mafara",75.1240109,1,186,"Scenario 4(Improved coverage)",2020
"2673","Talata Mafara",75.1240109,2,1281,"Scenario 4(Improved coverage)",2023
"2674","Talata Mafara",75.1240109,3,2376,"Scenario 4(Improved coverage)",2026
"2675","Talata Mafara",75.1240109,4,3471,"Scenario 4(Improved coverage)",2029
"2676","Tambuwal",75.1594181,1,223,"Scenario 4(Improved coverage)",2020
"2677","Tambuwal",75.1594181,2,1318,"Scenario 4(Improved coverage)",2023
"2678","Tambuwal",75.1594181,3,2413,"Scenario 4(Improved coverage)",2026
"2679","Tambuwal",75.1594181,4,3508,"Scenario 4(Improved coverage)",2029
"2680","Tangaza",75.1470797,1,223,"Scenario 4(Improved coverage)",2020
"2681","Tangaza",75.1470797,2,1318,"Scenario 4(Improved coverage)",2023
"2682","Tangaza",75.1470797,3,2413,"Scenario 4(Improved coverage)",2026
"2683","Tangaza",75.1470797,4,3508,"Scenario 4(Improved coverage)",2029
"2684","Tarauni",62.5743826,1,916,"Scenario 4(Improved coverage)",2022
"2685","Tarauni",62.5743826,2,2011,"Scenario 4(Improved coverage)",2025
"2686","Tarauni",62.5743826,3,3106,"Scenario 4(Improved coverage)",2028
"2687","Tarka",73.2465531,1,223,"Scenario 4(Improved coverage)",2020
"2688","Tarka",73.2465531,2,1318,"Scenario 4(Improved coverage)",2023
"2689","Tarka",73.2465531,3,2413,"Scenario 4(Improved coverage)",2026
"2690","Tarka",73.2465531,4,3508,"Scenario 4(Improved coverage)",2029
"2691","Tarmua",75.1359204,1,800,"Scenario 4(Improved coverage)",2022
"2692","Tarmua",75.1359204,2,1895,"Scenario 4(Improved coverage)",2025
"2693","Tarmua",75.1359204,3,2990,"Scenario 4(Improved coverage)",2028
"2694","Taura",75.1800708,1,551,"Scenario 4(Improved coverage)",2021
"2695","Taura",75.1800708,2,1646,"Scenario 4(Improved coverage)",2024
"2696","Taura",75.1800708,3,2741,"Scenario 4(Improved coverage)",2027
"2697","Taura",75.1800708,4,3836,"Scenario 4(Improved coverage)",2030
"2698","Tofa",75.1937242,1,916,"Scenario 4(Improved coverage)",2022
"2699","Tofa",75.1937242,2,2011,"Scenario 4(Improved coverage)",2025
"2700","Tofa",75.1937242,3,3106,"Scenario 4(Improved coverage)",2028
"2701","Toro",74.9936589,1,588,"Scenario 4(Improved coverage)",2021
"2702","Toro",74.9936589,2,1683,"Scenario 4(Improved coverage)",2024
"2703","Toro",74.9936589,3,2778,"Scenario 4(Improved coverage)",2027
"2704","Toro",74.9936589,4,3873,"Scenario 4(Improved coverage)",2030
"2705","Toto",73.9304542,1,588,"Scenario 4(Improved coverage)",2021
"2706","Toto",73.9304542,2,1683,"Scenario 4(Improved coverage)",2024
"2707","Toto",73.9304542,3,2778,"Scenario 4(Improved coverage)",2027
"2708","Toto",73.9304542,4,3873,"Scenario 4(Improved coverage)",2030
"2709","Toungo",73.8531223,1,223,"Scenario 4(Improved coverage)",2020
"2710","Toungo",73.8531223,2,1318,"Scenario 4(Improved coverage)",2023
"2711","Toungo",73.8531223,3,2413,"Scenario 4(Improved coverage)",2026
"2712","Toungo",73.8531223,4,3508,"Scenario 4(Improved coverage)",2029
"2713","Tsafe",75.1437551,1,250,"Scenario 4(Improved coverage)",2020
"2714","Tsafe",75.1437551,2,1345,"Scenario 4(Improved coverage)",2023
"2715","Tsafe",75.1437551,3,2440,"Scenario 4(Improved coverage)",2026
"2716","Tsafe",75.1437551,4,3535,"Scenario 4(Improved coverage)",2029
"2717","Tsanyawa",75.1124444,1,953,"Scenario 4(Improved coverage)",2022
"2718","Tsanyawa",75.1124444,2,2048,"Scenario 4(Improved coverage)",2025
"2719","Tsanyawa",75.1124444,3,3143,"Scenario 4(Improved coverage)",2028
"2720","Tudun Wada",75.1546749,1,953,"Scenario 4(Improved coverage)",2022
"2721","Tudun Wada",75.1546749,2,2048,"Scenario 4(Improved coverage)",2025
"2722","Tudun Wada",75.1546749,3,3143,"Scenario 4(Improved coverage)",2028
"2723","Tureta",75.1736265,1,223,"Scenario 4(Improved coverage)",2020
"2724","Tureta",75.1736265,2,1318,"Scenario 4(Improved coverage)",2023
"2725","Tureta",75.1736265,3,2413,"Scenario 4(Improved coverage)",2026
"2726","Tureta",75.1736265,4,3508,"Scenario 4(Improved coverage)",2029
"2727","Udenu",73.8269967,1,162,"Scenario 4(Improved coverage)",2020
"2728","Udenu",73.8269967,2,1257,"Scenario 4(Improved coverage)",2023
"2729","Udenu",73.8269967,3,2352,"Scenario 4(Improved coverage)",2026
"2730","Udenu",73.8269967,4,3447,"Scenario 4(Improved coverage)",2029
"2731","Udi",73.8059966,1,162,"Scenario 4(Improved coverage)",2020
"2732","Udi",73.8059966,2,1257,"Scenario 4(Improved coverage)",2023
"2733","Udi",73.8059966,3,2352,"Scenario 4(Improved coverage)",2026
"2734","Udi",73.8059966,4,3447,"Scenario 4(Improved coverage)",2029
"2735","Udu",24.889334,1,892,"Scenario 4(Improved coverage)",2022
"2736","Udu",24.889334,2,1987,"Scenario 4(Improved coverage)",2025
"2737","Udu",24.889334,3,3082,"Scenario 4(Improved coverage)",2028
"2738","Udung Uko",69.8004435,1,527,"Scenario 4(Improved coverage)",2021
"2739","Udung Uko",69.8004435,2,1622,"Scenario 4(Improved coverage)",2024
"2740","Udung Uko",69.8004435,3,2717,"Scenario 4(Improved coverage)",2027
"2741","Udung Uko",69.8004435,4,3812,"Scenario 4(Improved coverage)",2030
"2742","Ughelli North",28.8820013,1,892,"Scenario 4(Improved coverage)",2022
"2743","Ughelli North",28.8820013,2,1987,"Scenario 4(Improved coverage)",2025
"2744","Ughelli North",28.8820013,3,3082,"Scenario 4(Improved coverage)",2028
"2745","Ughelli South",61.3998812,1,892,"Scenario 4(Improved coverage)",2022
"2746","Ughelli South",61.3998812,2,1987,"Scenario 4(Improved coverage)",2025
"2747","Ughelli South",61.3998812,3,3082,"Scenario 4(Improved coverage)",2028
"2748","Ugwunagbo",38.6810187,1,162,"Scenario 4(Improved coverage)",2020
"2749","Ugwunagbo",38.6810187,2,1257,"Scenario 4(Improved coverage)",2023
"2750","Ugwunagbo",38.6810187,3,2352,"Scenario 4(Improved coverage)",2026
"2751","Ugwunagbo",38.6810187,4,3447,"Scenario 4(Improved coverage)",2029
"2752","Uhunmwonde",73.9076547,1,70,"Scenario 4(Improved coverage)",2020
"2753","Uhunmwonde",73.9076547,2,1165,"Scenario 4(Improved coverage)",2023
"2754","Uhunmwonde",73.9076547,3,2260,"Scenario 4(Improved coverage)",2026
"2755","Uhunmwonde",73.9076547,4,3355,"Scenario 4(Improved coverage)",2029
"2756","Ukanafun",73.2660403,1,527,"Scenario 4(Improved coverage)",2021
"2757","Ukanafun",73.2660403,2,1622,"Scenario 4(Improved coverage)",2024
"2758","Ukanafun",73.2660403,3,2717,"Scenario 4(Improved coverage)",2027
"2759","Ukanafun",73.2660403,4,3812,"Scenario 4(Improved coverage)",2030
"2760","Ukum",73.8556069,1,223,"Scenario 4(Improved coverage)",2020
"2761","Ukum",73.8556069,2,1318,"Scenario 4(Improved coverage)",2023
"2762","Ukum",73.8556069,3,2413,"Scenario 4(Improved coverage)",2026
"2763","Ukum",73.8556069,4,3508,"Scenario 4(Improved coverage)",2029
"2764","Ukwa East",72.5109174,1,162,"Scenario 4(Improved coverage)",2020
"2765","Ukwa East",72.5109174,2,1257,"Scenario 4(Improved coverage)",2023
"2766","Ukwa East",72.5109174,3,2352,"Scenario 4(Improved coverage)",2026
"2767","Ukwa East",72.5109174,4,3447,"Scenario 4(Improved coverage)",2029
"2768","Ukwa West",72.2792365,1,162,"Scenario 4(Improved coverage)",2020
"2769","Ukwa West",72.2792365,2,1257,"Scenario 4(Improved coverage)",2023
"2770","Ukwa West",72.2792365,3,2352,"Scenario 4(Improved coverage)",2026
"2771","Ukwa West",72.2792365,4,3447,"Scenario 4(Improved coverage)",2029
"2772","Ukwuani",73.1804934,1,892,"Scenario 4(Improved coverage)",2022
"2773","Ukwuani",73.1804934,2,1987,"Scenario 4(Improved coverage)",2025
"2774","Ukwuani",73.1804934,3,3082,"Scenario 4(Improved coverage)",2028
"2775","Umu-Neochi",74.3154502,1,162,"Scenario 4(Improved coverage)",2020
"2776","Umu-Neochi",74.3154502,2,1257,"Scenario 4(Improved coverage)",2023
"2777","Umu-Neochi",74.3154502,3,2352,"Scenario 4(Improved coverage)",2026
"2778","Umu-Neochi",74.3154502,4,3447,"Scenario 4(Improved coverage)",2029
"2779","Umuahia North",74.4121457,1,162,"Scenario 4(Improved coverage)",2020
"2780","Umuahia North",74.4121457,2,1257,"Scenario 4(Improved coverage)",2023
"2781","Umuahia North",74.4121457,3,2352,"Scenario 4(Improved coverage)",2026
"2782","Umuahia North",74.4121457,4,3447,"Scenario 4(Improved coverage)",2029
"2783","Umuahia South",74.6009794,1,162,"Scenario 4(Improved coverage)",2020
"2784","Umuahia South",74.6009794,2,1257,"Scenario 4(Improved coverage)",2023
"2785","Umuahia South",74.6009794,3,2352,"Scenario 4(Improved coverage)",2026
"2786","Umuahia South",74.6009794,4,3447,"Scenario 4(Improved coverage)",2029
"2787","Ungogo",65.0525031,1,916,"Scenario 4(Improved coverage)",2022
"2788","Ungogo",65.0525031,2,2011,"Scenario 4(Improved coverage)",2025
"2789","Ungogo",65.0525031,3,3106,"Scenario 4(Improved coverage)",2028
"2790","Unuimo",74.5384628,1,162,"Scenario 4(Improved coverage)",2020
"2791","Unuimo",74.5384628,2,1257,"Scenario 4(Improved coverage)",2023
"2792","Unuimo",74.5384628,3,2352,"Scenario 4(Improved coverage)",2026
"2793","Unuimo",74.5384628,4,3447,"Scenario 4(Improved coverage)",2029
"2794","Uruan",74.029001,1,527,"Scenario 4(Improved coverage)",2021
"2795","Uruan",74.029001,2,1622,"Scenario 4(Improved coverage)",2024
"2796","Uruan",74.029001,3,2717,"Scenario 4(Improved coverage)",2027
"2797","Uruan",74.029001,4,3812,"Scenario 4(Improved coverage)",2030
"2798","Urue-Offong-Oruko",67.9485559,1,527,"Scenario 4(Improved coverage)",2021
"2799","Urue-Offong-Oruko",67.9485559,2,1622,"Scenario 4(Improved coverage)",2024
"2800","Urue-Offong-Oruko",67.9485559,3,2717,"Scenario 4(Improved coverage)",2027
"2801","Urue-Offong-Oruko",67.9485559,4,3812,"Scenario 4(Improved coverage)",2030
"2802","Ushongo",73.1420767,1,186,"Scenario 4(Improved coverage)",2020
"2803","Ushongo",73.1420767,2,1281,"Scenario 4(Improved coverage)",2023
"2804","Ushongo",73.1420767,3,2376,"Scenario 4(Improved coverage)",2026
"2805","Ushongo",73.1420767,4,3471,"Scenario 4(Improved coverage)",2029
"2806","Ussa",74.081649,1,892,"Scenario 4(Improved coverage)",2022
"2807","Ussa",74.081649,2,1987,"Scenario 4(Improved coverage)",2025
"2808","Ussa",74.081649,3,3082,"Scenario 4(Improved coverage)",2028
"2809","Uvwie",24.5801456,1,892,"Scenario 4(Improved coverage)",2022
"2810","Uvwie",24.5801456,2,1987,"Scenario 4(Improved coverage)",2025
"2811","Uvwie",24.5801456,3,3082,"Scenario 4(Improved coverage)",2028
"2812","Uyo",74.018964,1,527,"Scenario 4(Improved coverage)",2021
"2813","Uyo",74.018964,2,1622,"Scenario 4(Improved coverage)",2024
"2814","Uyo",74.018964,3,2717,"Scenario 4(Improved coverage)",2027
"2815","Uyo",74.018964,4,3812,"Scenario 4(Improved coverage)",2030
"2816","Uzo-Uwani",74.063239,1,162,"Scenario 4(Improved coverage)",2020
"2817","Uzo-Uwani",74.063239,2,1257,"Scenario 4(Improved coverage)",2023
"2818","Uzo-Uwani",74.063239,3,2352,"Scenario 4(Improved coverage)",2026
"2819","Uzo-Uwani",74.063239,4,3447,"Scenario 4(Improved coverage)",2029
"2820","Vandeikya",73.8587065,1,186,"Scenario 4(Improved coverage)",2020
"2821","Vandeikya",73.8587065,2,1281,"Scenario 4(Improved coverage)",2023
"2822","Vandeikya",73.8587065,3,2376,"Scenario 4(Improved coverage)",2026
"2823","Vandeikya",73.8587065,4,3471,"Scenario 4(Improved coverage)",2029
"2824","Wamako",75.1769096,1,223,"Scenario 4(Improved coverage)",2020
"2825","Wamako",75.1769096,2,1318,"Scenario 4(Improved coverage)",2023
"2826","Wamako",75.1769096,3,2413,"Scenario 4(Improved coverage)",2026
"2827","Wamako",75.1769096,4,3508,"Scenario 4(Improved coverage)",2029
"2828","Wamba",74.1814955,1,551,"Scenario 4(Improved coverage)",2021
"2829","Wamba",74.1814955,2,1646,"Scenario 4(Improved coverage)",2024
"2830","Wamba",74.1814955,3,2741,"Scenario 4(Improved coverage)",2027
"2831","Wamba",74.1814955,4,3836,"Scenario 4(Improved coverage)",2030
"2832","Warawa",75.1832296,1,953,"Scenario 4(Improved coverage)",2022
"2833","Warawa",75.1832296,2,2048,"Scenario 4(Improved coverage)",2025
"2834","Warawa",75.1832296,3,3143,"Scenario 4(Improved coverage)",2028
"2835","Warji",75.0727876,1,615,"Scenario 4(Improved coverage)",2021
"2836","Warji",75.0727876,2,1710,"Scenario 4(Improved coverage)",2024
"2837","Warji",75.0727876,3,2805,"Scenario 4(Improved coverage)",2027
"2838","Warji",75.0727876,4,3900,"Scenario 4(Improved coverage)",2030
"2839","Warri North",69.4086731,1,800,"Scenario 4(Improved coverage)",2022
"2840","Warri North",69.4086731,2,1895,"Scenario 4(Improved coverage)",2025
"2841","Warri North",69.4086731,3,2990,"Scenario 4(Improved coverage)",2028
"2842","Warri South",26.1546529,1,892,"Scenario 4(Improved coverage)",2022
"2843","Warri South",26.1546529,2,1987,"Scenario 4(Improved coverage)",2025
"2844","Warri South",26.1546529,3,3082,"Scenario 4(Improved coverage)",2028
"2845","Warri South West",58.8010005,1,892,"Scenario 4(Improved coverage)",2022
"2846","Warri South West",58.8010005,2,1987,"Scenario 4(Improved coverage)",2025
"2847","Warri South West",58.8010005,3,3082,"Scenario 4(Improved coverage)",2028
"2848","Wasagu-Danko",74.9530816,1,551,"Scenario 4(Improved coverage)",2021
"2849","Wasagu-Danko",74.9530816,2,1646,"Scenario 4(Improved coverage)",2024
"2850","Wasagu-Danko",74.9530816,3,2741,"Scenario 4(Improved coverage)",2027
"2851","Wasagu-Danko",74.9530816,4,3836,"Scenario 4(Improved coverage)",2030
"2852","Wase",74.67589,1,186,"Scenario 4(Improved coverage)",2020
"2853","Wase",74.67589,2,1281,"Scenario 4(Improved coverage)",2023
"2854","Wase",74.67589,3,2376,"Scenario 4(Improved coverage)",2026
"2855","Wase",74.67589,4,3471,"Scenario 4(Improved coverage)",2029
"2856","Wudil",75.1543319,1,953,"Scenario 4(Improved coverage)",2022
"2857","Wudil",75.1543319,2,2048,"Scenario 4(Improved coverage)",2025
"2858","Wudil",75.1543319,3,3143,"Scenario 4(Improved coverage)",2028
"2859","Wukari",74.0238845,1,953,"Scenario 4(Improved coverage)",2022
"2860","Wukari",74.0238845,2,2048,"Scenario 4(Improved coverage)",2025
"2861","Wukari",74.0238845,3,3143,"Scenario 4(Improved coverage)",2028
"2862","Wurno",75.1616645,1,223,"Scenario 4(Improved coverage)",2020
"2863","Wurno",75.1616645,2,1318,"Scenario 4(Improved coverage)",2023
"2864","Wurno",75.1616645,3,2413,"Scenario 4(Improved coverage)",2026
"2865","Wurno",75.1616645,4,3508,"Scenario 4(Improved coverage)",2029
"2866","Wushishi",74.8731353,1,916,"Scenario 4(Improved coverage)",2022
"2867","Wushishi",74.8731353,2,2011,"Scenario 4(Improved coverage)",2025
"2868","Wushishi",74.8731353,3,3106,"Scenario 4(Improved coverage)",2028
"2869","Yabo",75.1393969,1,223,"Scenario 4(Improved coverage)",2020
"2870","Yabo",75.1393969,2,1318,"Scenario 4(Improved coverage)",2023
"2871","Yabo",75.1393969,3,2413,"Scenario 4(Improved coverage)",2026
"2872","Yabo",75.1393969,4,3508,"Scenario 4(Improved coverage)",2029
"2873","Yagba East",72.1850099,1,186,"Scenario 4(Improved coverage)",2020
"2874","Yagba East",72.1850099,2,1281,"Scenario 4(Improved coverage)",2023
"2875","Yagba East",72.1850099,3,2376,"Scenario 4(Improved coverage)",2026
"2876","Yagba East",72.1850099,4,3471,"Scenario 4(Improved coverage)",2029
"2877","Yagba West",72.522026,1,186,"Scenario 4(Improved coverage)",2020
"2878","Yagba West",72.522026,2,1281,"Scenario 4(Improved coverage)",2023
"2879","Yagba West",72.522026,3,2376,"Scenario 4(Improved coverage)",2026
"2880","Yagba West",72.522026,4,3471,"Scenario 4(Improved coverage)",2029
"2881","Yakurr",74.1335539,1,527,"Scenario 4(Improved coverage)",2021
"2882","Yakurr",74.1335539,2,1622,"Scenario 4(Improved coverage)",2024
"2883","Yakurr",74.1335539,3,2717,"Scenario 4(Improved coverage)",2027
"2884","Yakurr",74.1335539,4,3812,"Scenario 4(Improved coverage)",2030
"2885","Yala",74.3834989,1,551,"Scenario 4(Improved coverage)",2021
"2886","Yala",74.3834989,2,1646,"Scenario 4(Improved coverage)",2024
"2887","Yala",74.3834989,3,2741,"Scenario 4(Improved coverage)",2027
"2888","Yala",74.3834989,4,3836,"Scenario 4(Improved coverage)",2030
"2889","Yamaltu-Deba",74.8024003,1,551,"Scenario 4(Improved coverage)",2021
"2890","Yamaltu-Deba",74.8024003,2,1646,"Scenario 4(Improved coverage)",2024
"2891","Yamaltu-Deba",74.8024003,3,2741,"Scenario 4(Improved coverage)",2027
"2892","Yamaltu-Deba",74.8024003,4,3836,"Scenario 4(Improved coverage)",2030
"2893","Yankwashi",75.0806097,1,496,"Scenario 4(Improved coverage)",2021
"2894","Yankwashi",75.0806097,2,1591,"Scenario 4(Improved coverage)",2024
"2895","Yankwashi",75.0806097,3,2686,"Scenario 4(Improved coverage)",2027
"2896","Yankwashi",75.0806097,4,3781,"Scenario 4(Improved coverage)",2030
"2897","Yauri",74.9830456,1,588,"Scenario 4(Improved coverage)",2021
"2898","Yauri",74.9830456,2,1683,"Scenario 4(Improved coverage)",2024
"2899","Yauri",74.9830456,3,2778,"Scenario 4(Improved coverage)",2027
"2900","Yauri",74.9830456,4,3873,"Scenario 4(Improved coverage)",2030
"2901","Yenegoa",71.1526996,1,162,"Scenario 4(Improved coverage)",2020
"2902","Yenegoa",71.1526996,2,1257,"Scenario 4(Improved coverage)",2023
"2903","Yenegoa",71.1526996,3,2352,"Scenario 4(Improved coverage)",2026
"2904","Yenegoa",71.1526996,4,3447,"Scenario 4(Improved coverage)",2029
"2905","Yola North",74.9077617,1,186,"Scenario 4(Improved coverage)",2020
"2906","Yola North",74.9077617,2,1281,"Scenario 4(Improved coverage)",2023
"2907","Yola North",74.9077617,3,2376,"Scenario 4(Improved coverage)",2026
"2908","Yola North",74.9077617,4,3471,"Scenario 4(Improved coverage)",2029
"2909","Yola South",74.8858066,1,186,"Scenario 4(Improved coverage)",2020
"2910","Yola South",74.8858066,2,1281,"Scenario 4(Improved coverage)",2023
