"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"2577",8089,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"2578",8090,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"2579",8091,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"2580",8092,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"2581",9309,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"2582",9310,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"2583",9311,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"2584",9312,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"2585",10529,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"2586",10530,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"2587",10531,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"2588",10532,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"2589",11749,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"2590",11750,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"2591",11751,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"2592",11752,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"2593",12969,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"2594",12970,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"2595",12971,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"2596",12972,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"2597",633,"Katsina","Dandume","SMC","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"2598",634,"Katsina","Dandume","SMC","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"2599",635,"Katsina","Dandume","SMC","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"2600",636,"Katsina","Dandume","SMC","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"2601",1853,"Katsina","Dandume","SMC","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"2602",1854,"Katsina","Dandume","SMC","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"2603",1855,"Katsina","Dandume","SMC","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"2604",1856,"Katsina","Dandume","SMC","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"2605",3073,"Katsina","Dandume","SMC","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"2606",3074,"Katsina","Dandume","SMC","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"2607",3075,"Katsina","Dandume","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"2608",3076,"Katsina","Dandume","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"2609",4293,"Katsina","Dandume","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"2610",4294,"Katsina","Dandume","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"2611",4295,"Katsina","Dandume","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"2612",4296,"Katsina","Dandume","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"2613",5513,"Katsina","Dandume","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"2614",5514,"Katsina","Dandume","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"2615",5515,"Katsina","Dandume","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"2616",5516,"Katsina","Dandume","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"2617",6733,"Katsina","Dandume","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"2618",6734,"Katsina","Dandume","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"2619",6735,"Katsina","Dandume","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"2620",6736,"Katsina","Dandume","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"2621",7953,"Katsina","Dandume","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"2622",7954,"Katsina","Dandume","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"2623",7955,"Katsina","Dandume","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"2624",7956,"Katsina","Dandume","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"2625",9173,"Katsina","Dandume","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"2626",9174,"Katsina","Dandume","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"2627",9175,"Katsina","Dandume","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"2628",9176,"Katsina","Dandume","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"2629",10393,"Katsina","Dandume","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"2630",10394,"Katsina","Dandume","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"2631",10395,"Katsina","Dandume","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"2632",10396,"Katsina","Dandume","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"2633",11613,"Katsina","Dandume","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"2634",11614,"Katsina","Dandume","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"2635",11615,"Katsina","Dandume","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"2636",11616,"Katsina","Dandume","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"2637",12833,"Katsina","Dandume","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"2638",12834,"Katsina","Dandume","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"2639",12835,"Katsina","Dandume","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"2640",12836,"Katsina","Dandume","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"2641",977,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"2642",978,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"2643",979,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"2644",980,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"2645",2197,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"2646",2198,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"2647",2199,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"2648",2200,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"2649",3417,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"2650",3418,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"2651",3419,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"2652",3420,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"2653",4637,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"2654",4638,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"2655",4639,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"2656",4640,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"2657",5857,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"2658",5858,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"2659",5859,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"2660",5860,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"2661",7077,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"2662",7078,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"2663",7079,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"2664",7080,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"2665",8297,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"2666",8298,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"2667",8299,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"2668",8300,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"2669",9517,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"2670",9518,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"2671",9519,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"2672",9520,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"2673",10737,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"2674",10738,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"2675",10739,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"2676",10740,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"2677",11957,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"2678",11958,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"2679",11959,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"2680",11960,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"2681",13177,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"2682",13178,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"2683",13179,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"2684",13180,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"2685",637,"Katsina","Danja","SMC","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"2686",638,"Katsina","Danja","SMC","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"2687",639,"Katsina","Danja","SMC","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"2688",640,"Katsina","Danja","SMC","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"2689",1857,"Katsina","Danja","SMC","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"2690",1858,"Katsina","Danja","SMC","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"2691",1859,"Katsina","Danja","SMC","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"2692",1860,"Katsina","Danja","SMC","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"2693",3077,"Katsina","Danja","SMC","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"2694",3078,"Katsina","Danja","SMC","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"2695",3079,"Katsina","Danja","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"2696",3080,"Katsina","Danja","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"2697",4297,"Katsina","Danja","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"2698",4298,"Katsina","Danja","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"2699",4299,"Katsina","Danja","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"2700",4300,"Katsina","Danja","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"2701",5517,"Katsina","Danja","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"2702",5518,"Katsina","Danja","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"2703",5519,"Katsina","Danja","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"2704",5520,"Katsina","Danja","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"2705",6737,"Katsina","Danja","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"2706",6738,"Katsina","Danja","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"2707",6739,"Katsina","Danja","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"2708",6740,"Katsina","Danja","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"2709",7957,"Katsina","Danja","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"2710",7958,"Katsina","Danja","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"2711",7959,"Katsina","Danja","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"2712",7960,"Katsina","Danja","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"2713",9177,"Katsina","Danja","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"2714",9178,"Katsina","Danja","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"2715",9179,"Katsina","Danja","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"2716",9180,"Katsina","Danja","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"2717",10397,"Katsina","Danja","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"2718",10398,"Katsina","Danja","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"2719",10399,"Katsina","Danja","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"2720",10400,"Katsina","Danja","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"2721",11617,"Katsina","Danja","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"2722",11618,"Katsina","Danja","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"2723",11619,"Katsina","Danja","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"2724",11620,"Katsina","Danja","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"2725",12837,"Katsina","Danja","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"2726",12838,"Katsina","Danja","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"2727",12839,"Katsina","Danja","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"2728",12840,"Katsina","Danja","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"2729",641,"Katsina","Daura","SMC","Babura","may",2020,1,-1,1,0.975975976,5,186,"scenario 6"
"2730",642,"Katsina","Daura","SMC","Babura","may",2020,2,-1,1,0.977477477,5,214,"scenario 6"
"2731",643,"Katsina","Daura","SMC","Babura","may",2020,3,-1,1,0.951951952,5,242,"scenario 6"
"2732",644,"Katsina","Daura","SMC","Babura","may",2020,4,-1,1,0.6,5,270,"scenario 6"
"2733",1861,"Katsina","Daura","SMC","Babura","may",2021,1,-1,1,0.975975976,5,551,"scenario 6"
"2734",1862,"Katsina","Daura","SMC","Babura","may",2021,2,-1,1,0.977477477,5,579,"scenario 6"
"2735",1863,"Katsina","Daura","SMC","Babura","may",2021,3,-1,1,0.951951952,5,607,"scenario 6"
"2736",1864,"Katsina","Daura","SMC","Babura","may",2021,4,-1,1,0.6,5,635,"scenario 6"
"2737",3081,"Katsina","Daura","SMC","Babura","may",2022,1,-1,1,0.975975976,5,916,"scenario 6"
"2738",3082,"Katsina","Daura","SMC","Babura","may",2022,2,-1,1,0.977477477,5,944,"scenario 6"
"2739",3083,"Katsina","Daura","SMC","Babura","may",2022,3,-1,1,0.951951952,5,972,"scenario 6"
"2740",3084,"Katsina","Daura","SMC","Babura","may",2022,4,-1,1,0.6,5,1000,"scenario 6"
"2741",4301,"Katsina","Daura","SMC","Babura","may",2023,1,-1,1,0.975975976,5,1281,"scenario 6"
"2742",4302,"Katsina","Daura","SMC","Babura","may",2023,2,-1,1,0.977477477,5,1309,"scenario 6"
"2743",4303,"Katsina","Daura","SMC","Babura","may",2023,3,-1,1,0.951951952,5,1337,"scenario 6"
"2744",4304,"Katsina","Daura","SMC","Babura","may",2023,4,-1,1,0.6,5,1365,"scenario 6"
"2745",5521,"Katsina","Daura","SMC","Babura","may",2024,1,-1,1,0.975975976,5,1646,"scenario 6"
"2746",5522,"Katsina","Daura","SMC","Babura","may",2024,2,-1,1,0.977477477,5,1674,"scenario 6"
"2747",5523,"Katsina","Daura","SMC","Babura","may",2024,3,-1,1,0.951951952,5,1702,"scenario 6"
"2748",5524,"Katsina","Daura","SMC","Babura","may",2024,4,-1,1,0.6,5,1730,"scenario 6"
"2749",6741,"Katsina","Daura","SMC","Babura","may",2025,1,-1,1,0.975975976,5,2011,"scenario 6"
"2750",6742,"Katsina","Daura","SMC","Babura","may",2025,2,-1,1,0.977477477,5,2039,"scenario 6"
"2751",6743,"Katsina","Daura","SMC","Babura","may",2025,3,-1,1,0.951951952,5,2067,"scenario 6"
"2752",6744,"Katsina","Daura","SMC","Babura","may",2025,4,-1,1,0.6,5,2095,"scenario 6"
"2753",7961,"Katsina","Daura","SMC","Babura","may",2026,1,-1,1,0.975975976,5,2376,"scenario 6"
"2754",7962,"Katsina","Daura","SMC","Babura","may",2026,2,-1,1,0.977477477,5,2404,"scenario 6"
"2755",7963,"Katsina","Daura","SMC","Babura","may",2026,3,-1,1,0.951951952,5,2432,"scenario 6"
"2756",7964,"Katsina","Daura","SMC","Babura","may",2026,4,-1,1,0.6,5,2460,"scenario 6"
"2757",9181,"Katsina","Daura","SMC","Babura","may",2027,1,-1,1,0.975975976,5,2741,"scenario 6"
"2758",9182,"Katsina","Daura","SMC","Babura","may",2027,2,-1,1,0.977477477,5,2769,"scenario 6"
"2759",9183,"Katsina","Daura","SMC","Babura","may",2027,3,-1,1,0.951951952,5,2797,"scenario 6"
"2760",9184,"Katsina","Daura","SMC","Babura","may",2027,4,-1,1,0.6,5,2825,"scenario 6"
"2761",10401,"Katsina","Daura","SMC","Babura","may",2028,1,-1,1,0.975975976,5,3106,"scenario 6"
"2762",10402,"Katsina","Daura","SMC","Babura","may",2028,2,-1,1,0.977477477,5,3134,"scenario 6"
"2763",10403,"Katsina","Daura","SMC","Babura","may",2028,3,-1,1,0.951951952,5,3162,"scenario 6"
"2764",10404,"Katsina","Daura","SMC","Babura","may",2028,4,-1,1,0.6,5,3190,"scenario 6"
"2765",11621,"Katsina","Daura","SMC","Babura","may",2029,1,-1,1,0.975975976,5,3471,"scenario 6"
"2766",11622,"Katsina","Daura","SMC","Babura","may",2029,2,-1,1,0.977477477,5,3499,"scenario 6"
"2767",11623,"Katsina","Daura","SMC","Babura","may",2029,3,-1,1,0.951951952,5,3527,"scenario 6"
"2768",11624,"Katsina","Daura","SMC","Babura","may",2029,4,-1,1,0.6,5,3555,"scenario 6"
"2769",12841,"Katsina","Daura","SMC","Babura","may",2030,1,-1,1,0.975975976,5,3836,"scenario 6"
"2770",12842,"Katsina","Daura","SMC","Babura","may",2030,2,-1,1,0.977477477,5,3864,"scenario 6"
"2771",12843,"Katsina","Daura","SMC","Babura","may",2030,3,-1,1,0.951951952,5,3892,"scenario 6"
"2772",12844,"Katsina","Daura","SMC","Babura","may",2030,4,-1,1,0.6,5,3920,"scenario 6"
"2773",461,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"2774",462,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"2775",463,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"2776",464,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"2777",1681,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"2778",1682,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"2779",1683,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"2780",1684,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"2781",2901,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"2782",2902,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"2783",2903,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"2784",2904,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"2785",4121,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"2786",4122,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"2787",4123,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"2788",4124,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"2789",5341,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"2790",5342,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"2791",5343,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"2792",5344,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"2793",6561,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"2794",6562,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"2795",6563,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"2796",6564,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"2797",7781,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"2798",7782,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"2799",7783,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"2800",7784,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"2801",9001,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"2802",9002,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"2803",9003,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"2804",9004,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"2805",10221,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"2806",10222,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"2807",10223,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"2808",10224,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"2809",11441,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"2810",11442,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"2811",11443,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"2812",11444,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"2813",12661,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"2814",12662,"Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
