"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"1937",417,"Katsina","Dan Musa","SMC","Rimi","march",2020,1,-1,1,0.6,5,131,"scenario 7"
"1938",418,"Katsina","Dan Musa","SMC","Rimi","march",2020,2,-1,1,0.6,5,161,"scenario 7"
"1939",419,"Katsina","Dan Musa","SMC","Rimi","march",2020,3,-1,1,0.6,5,191,"scenario 7"
"1940",420,"Katsina","Dan Musa","SMC","Rimi","march",2020,4,-1,1,0.6,5,221,"scenario 7"
"1941",1281,"Katsina","Dan Musa","SMC","Rimi","march",2021,1,-1,1,0.6,5,496,"scenario 7"
"1942",1282,"Katsina","Dan Musa","SMC","Rimi","march",2021,2,-1,1,0.6,5,526,"scenario 7"
"1943",1283,"Katsina","Dan Musa","SMC","Rimi","march",2021,3,-1,1,0.6,5,556,"scenario 7"
"1944",1284,"Katsina","Dan Musa","SMC","Rimi","march",2021,4,-1,1,0.6,5,586,"scenario 7"
"1945",2145,"Katsina","Dan Musa","SMC","Rimi","march",2022,1,-1,1,0.6,5,861,"scenario 7"
"1946",2146,"Katsina","Dan Musa","SMC","Rimi","march",2022,2,-1,1,0.6,5,891,"scenario 7"
"1947",2147,"Katsina","Dan Musa","SMC","Rimi","march",2022,3,-1,1,0.6,5,921,"scenario 7"
"1948",2148,"Katsina","Dan Musa","SMC","Rimi","march",2022,4,-1,1,0.6,5,951,"scenario 7"
"1949",3009,"Katsina","Dan Musa","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226,"scenario 7"
"1950",3010,"Katsina","Dan Musa","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256,"scenario 7"
"1951",3011,"Katsina","Dan Musa","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286,"scenario 7"
"1952",3012,"Katsina","Dan Musa","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316,"scenario 7"
"1953",3873,"Katsina","Dan Musa","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591,"scenario 7"
"1954",3874,"Katsina","Dan Musa","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621,"scenario 7"
"1955",3875,"Katsina","Dan Musa","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651,"scenario 7"
"1956",3876,"Katsina","Dan Musa","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681,"scenario 7"
"1957",4737,"Katsina","Dan Musa","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956,"scenario 7"
"1958",4738,"Katsina","Dan Musa","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986,"scenario 7"
"1959",4739,"Katsina","Dan Musa","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016,"scenario 7"
"1960",4740,"Katsina","Dan Musa","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046,"scenario 7"
"1961",5601,"Katsina","Dan Musa","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321,"scenario 7"
"1962",5602,"Katsina","Dan Musa","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351,"scenario 7"
"1963",5603,"Katsina","Dan Musa","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381,"scenario 7"
"1964",5604,"Katsina","Dan Musa","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411,"scenario 7"
"1965",6465,"Katsina","Dan Musa","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686,"scenario 7"
"1966",6466,"Katsina","Dan Musa","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716,"scenario 7"
"1967",6467,"Katsina","Dan Musa","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746,"scenario 7"
"1968",6468,"Katsina","Dan Musa","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776,"scenario 7"
"1969",7329,"Katsina","Dan Musa","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051,"scenario 7"
"1970",7330,"Katsina","Dan Musa","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081,"scenario 7"
"1971",7331,"Katsina","Dan Musa","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111,"scenario 7"
"1972",7332,"Katsina","Dan Musa","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141,"scenario 7"
"1973",8193,"Katsina","Dan Musa","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416,"scenario 7"
"1974",8194,"Katsina","Dan Musa","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446,"scenario 7"
"1975",8195,"Katsina","Dan Musa","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476,"scenario 7"
"1976",8196,"Katsina","Dan Musa","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506,"scenario 7"
"1977",9057,"Katsina","Dan Musa","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781,"scenario 7"
"1978",9058,"Katsina","Dan Musa","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811,"scenario 7"
"1979",9059,"Katsina","Dan Musa","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841,"scenario 7"
"1980",9060,"Katsina","Dan Musa","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871,"scenario 7"
"1981",557,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"1982",558,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"1983",559,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"1984",560,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"1985",1421,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"1986",1422,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"1987",1423,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"1988",1424,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"1989",2285,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"1990",2286,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"1991",2287,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"1992",2288,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"1993",3149,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"1994",3150,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"1995",3151,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"1996",3152,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"1997",4013,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"1998",4014,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"1999",4015,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"2000",4016,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"2001",4877,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"2002",4878,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"2003",4879,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"2004",4880,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"2005",5741,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"2006",5742,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"2007",5743,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"2008",5744,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"2009",6605,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"2010",6606,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"2011",6607,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"2012",6608,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"2013",7469,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"2014",7470,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"2015",7471,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"2016",7472,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"2017",8333,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"2018",8334,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"2019",8335,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"2020",8336,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"2021",9197,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"2022",9198,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"2023",9199,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"2024",9200,"Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"2025",421,"Katsina","Dandume","SMC","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"2026",422,"Katsina","Dandume","SMC","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"2027",423,"Katsina","Dandume","SMC","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"2028",424,"Katsina","Dandume","SMC","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"2029",1285,"Katsina","Dandume","SMC","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"2030",1286,"Katsina","Dandume","SMC","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"2031",1287,"Katsina","Dandume","SMC","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"2032",1288,"Katsina","Dandume","SMC","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"2033",2149,"Katsina","Dandume","SMC","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"2034",2150,"Katsina","Dandume","SMC","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"2035",2151,"Katsina","Dandume","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"2036",2152,"Katsina","Dandume","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"2037",3013,"Katsina","Dandume","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"2038",3014,"Katsina","Dandume","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"2039",3015,"Katsina","Dandume","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"2040",3016,"Katsina","Dandume","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"2041",3877,"Katsina","Dandume","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"2042",3878,"Katsina","Dandume","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"2043",3879,"Katsina","Dandume","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"2044",3880,"Katsina","Dandume","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"2045",4741,"Katsina","Dandume","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"2046",4742,"Katsina","Dandume","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"2047",4743,"Katsina","Dandume","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"2048",4744,"Katsina","Dandume","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"2049",5605,"Katsina","Dandume","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"2050",5606,"Katsina","Dandume","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"2051",5607,"Katsina","Dandume","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"2052",5608,"Katsina","Dandume","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"2053",6469,"Katsina","Dandume","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"2054",6470,"Katsina","Dandume","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"2055",6471,"Katsina","Dandume","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"2056",6472,"Katsina","Dandume","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"2057",7333,"Katsina","Dandume","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"2058",7334,"Katsina","Dandume","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"2059",7335,"Katsina","Dandume","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"2060",7336,"Katsina","Dandume","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"2061",8197,"Katsina","Dandume","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"2062",8198,"Katsina","Dandume","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"2063",8199,"Katsina","Dandume","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"2064",8200,"Katsina","Dandume","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"2065",9061,"Katsina","Dandume","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"2066",9062,"Katsina","Dandume","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"2067",9063,"Katsina","Dandume","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"2068",9064,"Katsina","Dandume","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"2069",621,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"2070",622,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"2071",623,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"2072",624,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"2073",1485,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"2074",1486,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"2075",1487,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"2076",1488,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"2077",2349,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"2078",2350,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"2079",2351,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"2080",2352,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"2081",3213,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"2082",3214,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"2083",3215,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"2084",3216,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"2085",4077,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"2086",4078,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"2087",4079,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"2088",4080,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"2089",4941,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"2090",4942,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"2091",4943,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"2092",4944,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"2093",5805,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"2094",5806,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"2095",5807,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"2096",5808,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"2097",6669,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"2098",6670,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"2099",6671,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"2100",6672,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"2101",7533,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"2102",7534,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"2103",7535,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"2104",7536,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"2105",8397,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"2106",8398,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"2107",8399,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"2108",8400,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"2109",9261,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"2110",9262,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"2111",9263,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"2112",9264,"Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"2113",425,"Katsina","Danja","SMC","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"2114",426,"Katsina","Danja","SMC","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"2115",427,"Katsina","Danja","SMC","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"2116",428,"Katsina","Danja","SMC","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"2117",1289,"Katsina","Danja","SMC","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"2118",1290,"Katsina","Danja","SMC","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"2119",1291,"Katsina","Danja","SMC","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"2120",1292,"Katsina","Danja","SMC","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"2121",2153,"Katsina","Danja","SMC","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"2122",2154,"Katsina","Danja","SMC","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"2123",2155,"Katsina","Danja","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"2124",2156,"Katsina","Danja","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"2125",3017,"Katsina","Danja","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"2126",3018,"Katsina","Danja","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"2127",3019,"Katsina","Danja","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"2128",3020,"Katsina","Danja","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"2129",3881,"Katsina","Danja","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"2130",3882,"Katsina","Danja","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"2131",3883,"Katsina","Danja","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"2132",3884,"Katsina","Danja","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"2133",4745,"Katsina","Danja","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"2134",4746,"Katsina","Danja","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"2135",4747,"Katsina","Danja","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"2136",4748,"Katsina","Danja","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"2137",5609,"Katsina","Danja","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"2138",5610,"Katsina","Danja","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"2139",5611,"Katsina","Danja","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"2140",5612,"Katsina","Danja","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"2141",6473,"Katsina","Danja","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"2142",6474,"Katsina","Danja","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"2143",6475,"Katsina","Danja","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"2144",6476,"Katsina","Danja","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"2145",7337,"Katsina","Danja","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"2146",7338,"Katsina","Danja","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"2147",7339,"Katsina","Danja","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"2148",7340,"Katsina","Danja","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"2149",8201,"Katsina","Danja","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"2150",8202,"Katsina","Danja","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"2151",8203,"Katsina","Danja","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"2152",8204,"Katsina","Danja","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"2153",9065,"Katsina","Danja","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"2154",9066,"Katsina","Danja","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"2155",9067,"Katsina","Danja","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"2156",9068,"Katsina","Danja","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"2157",429,"Katsina","Daura","SMC","Babura","may",2020,1,-1,1,0.975975976,5,186,"scenario 7"
"2158",430,"Katsina","Daura","SMC","Babura","may",2020,2,-1,1,0.977477477,5,214,"scenario 7"
"2159",431,"Katsina","Daura","SMC","Babura","may",2020,3,-1,1,0.951951952,5,242,"scenario 7"
"2160",432,"Katsina","Daura","SMC","Babura","may",2020,4,-1,1,0.6,5,270,"scenario 7"
"2161",1293,"Katsina","Daura","SMC","Babura","may",2021,1,-1,1,0.975975976,5,551,"scenario 7"
"2162",1294,"Katsina","Daura","SMC","Babura","may",2021,2,-1,1,0.977477477,5,579,"scenario 7"
"2163",1295,"Katsina","Daura","SMC","Babura","may",2021,3,-1,1,0.951951952,5,607,"scenario 7"
"2164",1296,"Katsina","Daura","SMC","Babura","may",2021,4,-1,1,0.6,5,635,"scenario 7"
"2165",2157,"Katsina","Daura","SMC","Babura","may",2022,1,-1,1,0.975975976,5,916,"scenario 7"
"2166",2158,"Katsina","Daura","SMC","Babura","may",2022,2,-1,1,0.977477477,5,944,"scenario 7"
"2167",2159,"Katsina","Daura","SMC","Babura","may",2022,3,-1,1,0.951951952,5,972,"scenario 7"
"2168",2160,"Katsina","Daura","SMC","Babura","may",2022,4,-1,1,0.6,5,1000,"scenario 7"
"2169",3021,"Katsina","Daura","SMC","Babura","may",2023,1,-1,1,0.975975976,5,1281,"scenario 7"
"2170",3022,"Katsina","Daura","SMC","Babura","may",2023,2,-1,1,0.977477477,5,1309,"scenario 7"
"2171",3023,"Katsina","Daura","SMC","Babura","may",2023,3,-1,1,0.951951952,5,1337,"scenario 7"
"2172",3024,"Katsina","Daura","SMC","Babura","may",2023,4,-1,1,0.6,5,1365,"scenario 7"
"2173",3885,"Katsina","Daura","SMC","Babura","may",2024,1,-1,1,0.975975976,5,1646,"scenario 7"
"2174",3886,"Katsina","Daura","SMC","Babura","may",2024,2,-1,1,0.977477477,5,1674,"scenario 7"
