"","X1","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"7703",1039,"Kogi","Kabba-Bunu","Oke-Ero","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"7704",1040,"Kogi","Kabba-Bunu","Oke-Ero","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"7705",2281,"Kogi","Kabba-Bunu","Oke-Ero","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"7706",2618,"Kogi","Kabba-Bunu","Oke-Ero","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"7707",2619,"Kogi","Kabba-Bunu","Oke-Ero","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"7708",2620,"Kogi","Kabba-Bunu","Oke-Ero","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"7709",3861,"Kogi","Kabba-Bunu","Oke-Ero","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"7710",4198,"Kogi","Kabba-Bunu","Oke-Ero","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"7711",4199,"Kogi","Kabba-Bunu","Oke-Ero","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"7712",4200,"Kogi","Kabba-Bunu","Oke-Ero","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"7713",5441,"Kogi","Kabba-Bunu","Oke-Ero","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"7714",5778,"Kogi","Kabba-Bunu","Oke-Ero","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"7715",5779,"Kogi","Kabba-Bunu","Oke-Ero","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"7716",5780,"Kogi","Kabba-Bunu","Oke-Ero","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"7717",7021,"Kogi","Kabba-Bunu","Oke-Ero","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"7718",7358,"Kogi","Kabba-Bunu","Oke-Ero","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"7719",7359,"Kogi","Kabba-Bunu","Oke-Ero","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"7720",7360,"Kogi","Kabba-Bunu","Oke-Ero","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"7721",8601,"Kogi","Kabba-Bunu","Oke-Ero","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"7722",8938,"Kogi","Kabba-Bunu","Oke-Ero","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"7723",8939,"Kogi","Kabba-Bunu","Oke-Ero","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"7724",8940,"Kogi","Kabba-Bunu","Oke-Ero","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"7725",10181,"Kogi","Kabba-Bunu","Oke-Ero","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"7726",10518,"Kogi","Kabba-Bunu","Oke-Ero","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"7727",10519,"Kogi","Kabba-Bunu","Oke-Ero","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"7728",10520,"Kogi","Kabba-Bunu","Oke-Ero","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"7729",11761,"Kogi","Kabba-Bunu","Oke-Ero","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"7730",12098,"Kogi","Kabba-Bunu","Oke-Ero","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"7731",12099,"Kogi","Kabba-Bunu","Oke-Ero","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"7732",12100,"Kogi","Kabba-Bunu","Oke-Ero","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"7733",13341,"Kogi","Kabba-Bunu","Oke-Ero","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"7734",13678,"Kogi","Kabba-Bunu","Oke-Ero","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"7735",13679,"Kogi","Kabba-Bunu","Oke-Ero","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"7736",13680,"Kogi","Kabba-Bunu","Oke-Ero","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"7737",14921,"Kogi","Kabba-Bunu","Oke-Ero","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"7738",15258,"Kogi","Kabba-Bunu","Oke-Ero","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"7739",15259,"Kogi","Kabba-Bunu","Oke-Ero","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"7740",15260,"Kogi","Kabba-Bunu","Oke-Ero","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"7741",16501,"Kogi","Kabba-Bunu","Oke-Ero","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"7742",16838,"Kogi","Kabba-Bunu","Oke-Ero","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"7743",16839,"Kogi","Kabba-Bunu","Oke-Ero","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"7744",16840,"Kogi","Kabba-Bunu","Oke-Ero","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"7745",702,"Kano","Kabo","Gwarzo","august",2020,2,-1,1,0.6,5,253,"scenario 2 - 5"
"7746",703,"Kano","Kabo","Gwarzo","august",2020,3,-1,1,0.6,5,283,"scenario 2 - 5"
"7747",704,"Kano","Kabo","Gwarzo","august",2020,4,-1,1,0.6,5,313,"scenario 2 - 5"
"7748",705,"Kano","Kabo","Gwarzo","august",2020,1,-1,1,0.6,5,223,"scenario 2 - 5"
"7749",2282,"Kano","Kabo","Gwarzo","august",2021,2,-1,1,0.6,5,618,"scenario 2 - 5"
"7750",2283,"Kano","Kabo","Gwarzo","august",2021,3,-1,1,0.6,5,648,"scenario 2 - 5"
"7751",2284,"Kano","Kabo","Gwarzo","august",2021,4,-1,1,0.6,5,678,"scenario 2 - 5"
"7752",2285,"Kano","Kabo","Gwarzo","august",2021,1,-1,1,0.6,5,588,"scenario 2 - 5"
"7753",3862,"Kano","Kabo","Gwarzo","august",2022,2,-1,1,0.6,5,983,"scenario 2 - 5"
"7754",3863,"Kano","Kabo","Gwarzo","august",2022,3,-1,1,0.6,5,1013,"scenario 2 - 5"
"7755",3864,"Kano","Kabo","Gwarzo","august",2022,4,-1,1,0.6,5,1043,"scenario 2 - 5"
"7756",3865,"Kano","Kabo","Gwarzo","august",2022,1,-1,1,0.6,5,953,"scenario 2 - 5"
"7757",5442,"Kano","Kabo","Gwarzo","august",2023,2,-1,1,0.6,5,1348,"scenario 2 - 5"
"7758",5443,"Kano","Kabo","Gwarzo","august",2023,3,-1,1,0.6,5,1378,"scenario 2 - 5"
"7759",5444,"Kano","Kabo","Gwarzo","august",2023,4,-1,1,0.6,5,1408,"scenario 2 - 5"
"7760",5445,"Kano","Kabo","Gwarzo","august",2023,1,-1,1,0.6,5,1318,"scenario 2 - 5"
"7761",7022,"Kano","Kabo","Gwarzo","august",2024,2,-1,1,0.6,5,1713,"scenario 2 - 5"
"7762",7023,"Kano","Kabo","Gwarzo","august",2024,3,-1,1,0.6,5,1743,"scenario 2 - 5"
"7763",7024,"Kano","Kabo","Gwarzo","august",2024,4,-1,1,0.6,5,1773,"scenario 2 - 5"
"7764",7025,"Kano","Kabo","Gwarzo","august",2024,1,-1,1,0.6,5,1683,"scenario 2 - 5"
"7765",8602,"Kano","Kabo","Gwarzo","august",2025,2,-1,1,0.6,5,2078,"scenario 2 - 5"
"7766",8603,"Kano","Kabo","Gwarzo","august",2025,3,-1,1,0.6,5,2108,"scenario 2 - 5"
"7767",8604,"Kano","Kabo","Gwarzo","august",2025,4,-1,1,0.6,5,2138,"scenario 2 - 5"
"7768",8605,"Kano","Kabo","Gwarzo","august",2025,1,-1,1,0.6,5,2048,"scenario 2 - 5"
"7769",10182,"Kano","Kabo","Gwarzo","august",2026,2,-1,1,0.6,5,2443,"scenario 2 - 5"
"7770",10183,"Kano","Kabo","Gwarzo","august",2026,3,-1,1,0.6,5,2473,"scenario 2 - 5"
"7771",10184,"Kano","Kabo","Gwarzo","august",2026,4,-1,1,0.6,5,2503,"scenario 2 - 5"
"7772",10185,"Kano","Kabo","Gwarzo","august",2026,1,-1,1,0.6,5,2413,"scenario 2 - 5"
"7773",11762,"Kano","Kabo","Gwarzo","august",2027,2,-1,1,0.6,5,2808,"scenario 2 - 5"
"7774",11763,"Kano","Kabo","Gwarzo","august",2027,3,-1,1,0.6,5,2838,"scenario 2 - 5"
"7775",11764,"Kano","Kabo","Gwarzo","august",2027,4,-1,1,0.6,5,2868,"scenario 2 - 5"
"7776",11765,"Kano","Kabo","Gwarzo","august",2027,1,-1,1,0.6,5,2778,"scenario 2 - 5"
"7777",13342,"Kano","Kabo","Gwarzo","august",2028,2,-1,1,0.6,5,3173,"scenario 2 - 5"
"7778",13343,"Kano","Kabo","Gwarzo","august",2028,3,-1,1,0.6,5,3203,"scenario 2 - 5"
"7779",13344,"Kano","Kabo","Gwarzo","august",2028,4,-1,1,0.6,5,3233,"scenario 2 - 5"
"7780",13345,"Kano","Kabo","Gwarzo","august",2028,1,-1,1,0.6,5,3143,"scenario 2 - 5"
"7781",14922,"Kano","Kabo","Gwarzo","august",2029,2,-1,1,0.6,5,3538,"scenario 2 - 5"
"7782",14923,"Kano","Kabo","Gwarzo","august",2029,3,-1,1,0.6,5,3568,"scenario 2 - 5"
"7783",14924,"Kano","Kabo","Gwarzo","august",2029,4,-1,1,0.6,5,3598,"scenario 2 - 5"
"7784",14925,"Kano","Kabo","Gwarzo","august",2029,1,-1,1,0.6,5,3508,"scenario 2 - 5"
"7785",16502,"Kano","Kabo","Gwarzo","august",2030,2,-1,1,0.6,5,3903,"scenario 2 - 5"
"7786",16503,"Kano","Kabo","Gwarzo","august",2030,3,-1,1,0.6,5,3933,"scenario 2 - 5"
"7787",16504,"Kano","Kabo","Gwarzo","august",2030,4,-1,1,0.6,5,3963,"scenario 2 - 5"
"7788",16505,"Kano","Kabo","Gwarzo","august",2030,1,-1,1,0.6,5,3873,"scenario 2 - 5"
"7789",562,"Kaduna","Kachia","Ngor-Okpala","june",2020,2,-1,1,0.6,5,192,"scenario 2 - 5"
"7790",563,"Kaduna","Kachia","Ngor-Okpala","june",2020,3,-1,1,0.6,5,222,"scenario 2 - 5"
"7791",564,"Kaduna","Kachia","Ngor-Okpala","june",2020,4,-1,1,0.6,5,252,"scenario 2 - 5"
"7792",709,"Kaduna","Kachia","Ngor-Okpala","june",2020,1,-1,1,0.6,5,162,"scenario 2 - 5"
"7793",2142,"Kaduna","Kachia","Ngor-Okpala","june",2021,2,-1,1,0.6,5,557,"scenario 2 - 5"
"7794",2143,"Kaduna","Kachia","Ngor-Okpala","june",2021,3,-1,1,0.6,5,587,"scenario 2 - 5"
"7795",2144,"Kaduna","Kachia","Ngor-Okpala","june",2021,4,-1,1,0.6,5,617,"scenario 2 - 5"
"7796",2289,"Kaduna","Kachia","Ngor-Okpala","june",2021,1,-1,1,0.6,5,527,"scenario 2 - 5"
"7797",3722,"Kaduna","Kachia","Ngor-Okpala","june",2022,2,-1,1,0.6,5,922,"scenario 2 - 5"
"7798",3723,"Kaduna","Kachia","Ngor-Okpala","june",2022,3,-1,1,0.6,5,952,"scenario 2 - 5"
"7799",3724,"Kaduna","Kachia","Ngor-Okpala","june",2022,4,-1,1,0.6,5,982,"scenario 2 - 5"
"7800",3869,"Kaduna","Kachia","Ngor-Okpala","june",2022,1,-1,1,0.6,5,892,"scenario 2 - 5"
"7801",5302,"Kaduna","Kachia","Ngor-Okpala","june",2023,2,-1,1,0.6,5,1287,"scenario 2 - 5"
"7802",5303,"Kaduna","Kachia","Ngor-Okpala","june",2023,3,-1,1,0.6,5,1317,"scenario 2 - 5"
"7803",5304,"Kaduna","Kachia","Ngor-Okpala","june",2023,4,-1,1,0.6,5,1347,"scenario 2 - 5"
"7804",5449,"Kaduna","Kachia","Ngor-Okpala","june",2023,1,-1,1,0.6,5,1257,"scenario 2 - 5"
"7805",6882,"Kaduna","Kachia","Ngor-Okpala","june",2024,2,-1,1,0.6,5,1652,"scenario 2 - 5"
"7806",6883,"Kaduna","Kachia","Ngor-Okpala","june",2024,3,-1,1,0.6,5,1682,"scenario 2 - 5"
"7807",6884,"Kaduna","Kachia","Ngor-Okpala","june",2024,4,-1,1,0.6,5,1712,"scenario 2 - 5"
"7808",7029,"Kaduna","Kachia","Ngor-Okpala","june",2024,1,-1,1,0.6,5,1622,"scenario 2 - 5"
"7809",8462,"Kaduna","Kachia","Ngor-Okpala","june",2025,2,-1,1,0.6,5,2017,"scenario 2 - 5"
"7810",8463,"Kaduna","Kachia","Ngor-Okpala","june",2025,3,-1,1,0.6,5,2047,"scenario 2 - 5"
"7811",8464,"Kaduna","Kachia","Ngor-Okpala","june",2025,4,-1,1,0.6,5,2077,"scenario 2 - 5"
"7812",8609,"Kaduna","Kachia","Ngor-Okpala","june",2025,1,-1,1,0.6,5,1987,"scenario 2 - 5"
"7813",10042,"Kaduna","Kachia","Ngor-Okpala","june",2026,2,-1,1,0.6,5,2382,"scenario 2 - 5"
"7814",10043,"Kaduna","Kachia","Ngor-Okpala","june",2026,3,-1,1,0.6,5,2412,"scenario 2 - 5"
"7815",10044,"Kaduna","Kachia","Ngor-Okpala","june",2026,4,-1,1,0.6,5,2442,"scenario 2 - 5"
"7816",10189,"Kaduna","Kachia","Ngor-Okpala","june",2026,1,-1,1,0.6,5,2352,"scenario 2 - 5"
"7817",11622,"Kaduna","Kachia","Ngor-Okpala","june",2027,2,-1,1,0.6,5,2747,"scenario 2 - 5"
"7818",11623,"Kaduna","Kachia","Ngor-Okpala","june",2027,3,-1,1,0.6,5,2777,"scenario 2 - 5"
"7819",11624,"Kaduna","Kachia","Ngor-Okpala","june",2027,4,-1,1,0.6,5,2807,"scenario 2 - 5"
"7820",11769,"Kaduna","Kachia","Ngor-Okpala","june",2027,1,-1,1,0.6,5,2717,"scenario 2 - 5"
"7821",13202,"Kaduna","Kachia","Ngor-Okpala","june",2028,2,-1,1,0.6,5,3112,"scenario 2 - 5"
"7822",13203,"Kaduna","Kachia","Ngor-Okpala","june",2028,3,-1,1,0.6,5,3142,"scenario 2 - 5"
"7823",13204,"Kaduna","Kachia","Ngor-Okpala","june",2028,4,-1,1,0.6,5,3172,"scenario 2 - 5"
"7824",13349,"Kaduna","Kachia","Ngor-Okpala","june",2028,1,-1,1,0.6,5,3082,"scenario 2 - 5"
"7825",14782,"Kaduna","Kachia","Ngor-Okpala","june",2029,2,-1,1,0.6,5,3477,"scenario 2 - 5"
"7826",14783,"Kaduna","Kachia","Ngor-Okpala","june",2029,3,-1,1,0.6,5,3507,"scenario 2 - 5"
"7827",14784,"Kaduna","Kachia","Ngor-Okpala","june",2029,4,-1,1,0.6,5,3537,"scenario 2 - 5"
"7828",14929,"Kaduna","Kachia","Ngor-Okpala","june",2029,1,-1,1,0.6,5,3447,"scenario 2 - 5"
"7829",16362,"Kaduna","Kachia","Ngor-Okpala","june",2030,2,-1,1,0.6,5,3842,"scenario 2 - 5"
"7830",16363,"Kaduna","Kachia","Ngor-Okpala","june",2030,3,-1,1,0.6,5,3872,"scenario 2 - 5"
"7831",16364,"Kaduna","Kachia","Ngor-Okpala","june",2030,4,-1,1,0.6,5,3902,"scenario 2 - 5"
"7832",16509,"Kaduna","Kachia","Ngor-Okpala","june",2030,1,-1,1,0.6,5,3812,"scenario 2 - 5"
"7833",566,"Kaduna","Kaduna North","Soba","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"7834",567,"Kaduna","Kaduna North","Soba","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"7835",568,"Kaduna","Kaduna North","Soba","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"7836",713,"Kaduna","Kaduna North","Soba","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"7837",2146,"Kaduna","Kaduna North","Soba","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"7838",2147,"Kaduna","Kaduna North","Soba","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"7839",2148,"Kaduna","Kaduna North","Soba","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"7840",2293,"Kaduna","Kaduna North","Soba","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"7841",3726,"Kaduna","Kaduna North","Soba","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"7842",3727,"Kaduna","Kaduna North","Soba","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"7843",3728,"Kaduna","Kaduna North","Soba","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"7844",3873,"Kaduna","Kaduna North","Soba","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"7845",5306,"Kaduna","Kaduna North","Soba","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"7846",5307,"Kaduna","Kaduna North","Soba","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"7847",5308,"Kaduna","Kaduna North","Soba","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"7848",5453,"Kaduna","Kaduna North","Soba","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"7849",6886,"Kaduna","Kaduna North","Soba","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"7850",6887,"Kaduna","Kaduna North","Soba","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"7851",6888,"Kaduna","Kaduna North","Soba","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"7852",7033,"Kaduna","Kaduna North","Soba","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"7853",8466,"Kaduna","Kaduna North","Soba","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"7854",8467,"Kaduna","Kaduna North","Soba","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"7855",8468,"Kaduna","Kaduna North","Soba","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"7856",8613,"Kaduna","Kaduna North","Soba","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"7857",10046,"Kaduna","Kaduna North","Soba","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"7858",10047,"Kaduna","Kaduna North","Soba","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"7859",10048,"Kaduna","Kaduna North","Soba","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"7860",10193,"Kaduna","Kaduna North","Soba","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"7861",11626,"Kaduna","Kaduna North","Soba","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"7862",11627,"Kaduna","Kaduna North","Soba","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"7863",11628,"Kaduna","Kaduna North","Soba","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"7864",11773,"Kaduna","Kaduna North","Soba","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"7865",13206,"Kaduna","Kaduna North","Soba","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"7866",13207,"Kaduna","Kaduna North","Soba","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"7867",13208,"Kaduna","Kaduna North","Soba","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"7868",13353,"Kaduna","Kaduna North","Soba","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"7869",14786,"Kaduna","Kaduna North","Soba","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"7870",14787,"Kaduna","Kaduna North","Soba","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"7871",14788,"Kaduna","Kaduna North","Soba","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"7872",14933,"Kaduna","Kaduna North","Soba","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"7873",16366,"Kaduna","Kaduna North","Soba","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"7874",16367,"Kaduna","Kaduna North","Soba","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"7875",16368,"Kaduna","Kaduna North","Soba","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"7876",16513,"Kaduna","Kaduna North","Soba","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"7877",570,"Kaduna","Kaduna South","Soba","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"7878",571,"Kaduna","Kaduna South","Soba","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"7879",572,"Kaduna","Kaduna South","Soba","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"7880",717,"Kaduna","Kaduna South","Soba","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"7881",2150,"Kaduna","Kaduna South","Soba","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"7882",2151,"Kaduna","Kaduna South","Soba","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"7883",2152,"Kaduna","Kaduna South","Soba","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"7884",2297,"Kaduna","Kaduna South","Soba","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"7885",3730,"Kaduna","Kaduna South","Soba","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"7886",3731,"Kaduna","Kaduna South","Soba","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"7887",3732,"Kaduna","Kaduna South","Soba","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"7888",3877,"Kaduna","Kaduna South","Soba","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"7889",5310,"Kaduna","Kaduna South","Soba","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"7890",5311,"Kaduna","Kaduna South","Soba","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"7891",5312,"Kaduna","Kaduna South","Soba","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"7892",5457,"Kaduna","Kaduna South","Soba","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"7893",6890,"Kaduna","Kaduna South","Soba","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"7894",6891,"Kaduna","Kaduna South","Soba","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"7895",6892,"Kaduna","Kaduna South","Soba","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"7896",7037,"Kaduna","Kaduna South","Soba","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"7897",8470,"Kaduna","Kaduna South","Soba","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"7898",8471,"Kaduna","Kaduna South","Soba","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"7899",8472,"Kaduna","Kaduna South","Soba","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"7900",8617,"Kaduna","Kaduna South","Soba","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"7901",10050,"Kaduna","Kaduna South","Soba","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"7902",10051,"Kaduna","Kaduna South","Soba","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"7903",10052,"Kaduna","Kaduna South","Soba","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"7904",10197,"Kaduna","Kaduna South","Soba","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"7905",11630,"Kaduna","Kaduna South","Soba","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"7906",11631,"Kaduna","Kaduna South","Soba","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"7907",11632,"Kaduna","Kaduna South","Soba","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"7908",11777,"Kaduna","Kaduna South","Soba","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"7909",13210,"Kaduna","Kaduna South","Soba","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"7910",13211,"Kaduna","Kaduna South","Soba","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"7911",13212,"Kaduna","Kaduna South","Soba","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"7912",13357,"Kaduna","Kaduna South","Soba","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"7913",14790,"Kaduna","Kaduna South","Soba","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"7914",14791,"Kaduna","Kaduna South","Soba","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"7915",14792,"Kaduna","Kaduna South","Soba","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"7916",14937,"Kaduna","Kaduna South","Soba","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"7917",16370,"Kaduna","Kaduna South","Soba","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"7918",16371,"Kaduna","Kaduna South","Soba","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"7919",16372,"Kaduna","Kaduna South","Soba","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"7920",16517,"Kaduna","Kaduna South","Soba","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"7921",482,"Jigawa","Kafin Hausa","Taura","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"7922",483,"Jigawa","Kafin Hausa","Taura","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"7923",484,"Jigawa","Kafin Hausa","Taura","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"7924",721,"Jigawa","Kafin Hausa","Taura","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"7925",2062,"Jigawa","Kafin Hausa","Taura","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"7926",2063,"Jigawa","Kafin Hausa","Taura","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"7927",2064,"Jigawa","Kafin Hausa","Taura","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"7928",2301,"Jigawa","Kafin Hausa","Taura","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"7929",3642,"Jigawa","Kafin Hausa","Taura","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"7930",3643,"Jigawa","Kafin Hausa","Taura","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"7931",3644,"Jigawa","Kafin Hausa","Taura","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"7932",3881,"Jigawa","Kafin Hausa","Taura","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"7933",5222,"Jigawa","Kafin Hausa","Taura","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"7934",5223,"Jigawa","Kafin Hausa","Taura","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"7935",5224,"Jigawa","Kafin Hausa","Taura","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"7936",5461,"Jigawa","Kafin Hausa","Taura","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
