LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Atiba,Akinyele,2023,Atiba,0.75,0.5,0.310573478,0.566666667,0.383570526,0.446329501,0.53,2,may,1226
Egbeda,Akinyele,2020,Egbeda,0.473740114,0.560115021,0.317784661,0.421938196,0.298595531,0.37639044,0.53,1,may,131
Egbeda,Akinyele,2023,Egbeda,0.473740114,0.560115021,0.317784661,0.421938196,0.298595531,0.37639044,0.53,2,may,1226
Ibadan North,Owan East,2020,Ibadan North,0.380628229,0.41082061,0.224059475,0.251946235,0.309361845,0.385220242,0.53,1,march,70
Ibadan North,Owan East,2023,Ibadan North,0.380628229,0.41082061,0.224059475,0.251946235,0.309361845,0.385220242,0.53,2,march,1165
Ibadan North East,Owan East,2020,Ibadan North East,0.523809524,0.571428571,0.625,0.565217391,0.294659555,0.373170294,0.53,1,march,70
Ibadan North East,Owan East,2023,Ibadan North East,0.523809524,0.571428571,0.625,0.565217391,0.294659555,0.373170294,0.53,2,march,1165
Ibadan North West,Owan East,2020,Ibadan North West,0.323425346,0.472449841,0.311850234,0.299684294,0.316280901,0.390908593,0.53,1,march,70
Ibadan North West,Owan East,2023,Ibadan North West,0.323425346,0.472449841,0.311850234,0.299684294,0.316280901,0.390908593,0.53,2,march,1165
Ibarapa Central,Akinyele,2020,Ibarapa Central,0.357807052,0.375169148,0.44857222,0.515042539,0.381160727,0.444353906,0.53,1,may,131
Ibarapa Central,Akinyele,2023,Ibarapa Central,0.357807052,0.375169148,0.44857222,0.515042539,0.381160727,0.444353906,0.53,2,may,1226
Ibarapa East,Oke-Ero,2020,Ibarapa East,0.391788901,0.299429972,0.260379648,0.355121446,0.343403438,0.413265999,0.53,1,july,186
Ibarapa East,Oke-Ero,2023,Ibarapa East,0.391788901,0.299429972,0.260379648,0.355121446,0.343403438,0.413265999,0.53,2,july,1281
Ibarapa North,Oke-Ero,2020,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,0.53,1,july,186
Ibarapa North,Oke-Ero,2023,Ibarapa North,0.391788901,0.299429972,0.260379648,0.355121446,0.369500036,0.434775142,0.53,2,july,1281
Ido,Akinyele,2020,Ido,0.506710314,0.491129615,0.356596265,0.326871641,0.349706785,0.418466109,0.53,1,may,131
Ido,Akinyele,2023,Ido,0.506710314,0.491129615,0.356596265,0.326871641,0.349706785,0.418466109,0.53,2,may,1226
Irepo,Oke-Ero,2020,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,0.53,1,july,186
Irepo,Oke-Ero,2023,Irepo,0.391788901,0.299429972,0.260379648,0.355121446,0.40196685,0.461353198,0.53,2,july,1281
Ogo Oluwa,Oke-Ero,2020,Ogo Oluwa,0.391788901,0.299429972,0.260379648,0.355121446,0.439422178,0.491498674,0.53,1,july,186
Ogo Oluwa,Oke-Ero,2023,Ogo Oluwa,0.391788901,0.299429972,0.260379648,0.355121446,0.439422178,0.491498674,0.53,2,july,1281
Olorunsogo,Oke-Ero,2020,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,0.53,1,july,186
Olorunsogo,Oke-Ero,2023,Olorunsogo,0.391788901,0.299429972,0.260379648,0.355121446,0.414397427,0.471433482,0.53,2,july,1281
Oluyole,Oke-Ero,2020,Oluyole,0.391788901,0.299429972,0.260379648,0.355121446,0.288412035,0.36806908,0.53,1,july,186
Oluyole,Oke-Ero,2023,Oluyole,0.391788901,0.299429972,0.260379648,0.355121446,0.288412035,0.36806908,0.53,2,july,1281
Ona-Ara,Akinyele,2020,Ona-Ara,0.43481825,0.392030997,0.310573478,0.377487976,0.28722207,0.36709896,0.53,1,may,131
Ona-Ara,Akinyele,2023,Ona-Ara,0.43481825,0.392030997,0.310573478,0.377487976,0.28722207,0.36709896,0.53,2,may,1226
Orelope,Oke-Ero,2020,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,0.53,1,july,186
Orelope,Oke-Ero,2023,Orelope,0.391788901,0.299429972,0.260379648,0.355121446,0.392367103,0.45352717,0.53,2,july,1281
Ori Ire,Oke-Ero,2020,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,0.53,1,july,186
Ori Ire,Oke-Ero,2023,Ori Ire,0.25,0.3,0.238095238,0.418181818,0.343662506,0.41347974,0.53,2,july,1281
Oyo West,Akinyele,2020,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,0.53,1,may,131
Oyo West,Akinyele,2023,Oyo West,0.454545455,0.142857143,0.05,0.234042553,0.423437594,0.478720265,0.53,2,may,1226
Saki East,Oke-Ero,2020,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,0.53,1,july,186
Saki East,Oke-Ero,2023,Saki East,0.256501549,0.198962469,0.053177693,0.419861008,0.45017239,0.500006612,0.53,2,july,1281
Saki West,Akinyele,2020,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,0.53,1,may,131
Saki West,Akinyele,2023,Saki West,0.393841171,0.413092568,0.347480103,0.463219228,0.443453887,0.494698068,0.53,2,may,1226
Surulere2,Oke-Ero,2020,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,0.53,1,july,186
Surulere2,Oke-Ero,2023,Surulere2,0.157894737,0.444444444,0.4375,0.355932203,0.412184156,0.469643564,0.53,2,july,1281
Barikin Ladi,Soba,2020,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,0.53,1,july,186
Barikin Ladi,Soba,2023,Barikin Ladi,0.626139982,0.515566576,0.431801862,0.486391795,0.436851373,0.489453402,0.53,2,july,1281
Bassa2,Soba,2020,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,0.53,1,july,186
Bassa2,Soba,2023,Bassa2,0.251903919,0.182899621,0.132601355,0.218721077,0.472509448,0.517430069,0.53,2,july,1281
Bokkos,Giwa,2020,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,0.53,1,august,223
Bokkos,Giwa,2023,Bokkos,0.53538517,0.461116812,0.222917387,0.336216785,0.504790752,0.5419051,0.53,2,august,1318
Jos East,Soba,2020,Jos East,0.590909091,0.277777778,0.222222222,0.428571429,0.522538958,0.554956846,0.53,1,july,186
Jos East,Soba,2023,Jos East,0.590909091,0.277777778,0.222222222,0.428571429,0.522538958,0.554956846,0.53,2,july,1281
Jos North,Soba,2020,Jos North,0.522537509,0.321151837,0.228652788,0.402190017,0.493441356,0.533403445,0.53,1,july,186
Jos North,Soba,2023,Jos North,0.522537509,0.321151837,0.228652788,0.402190017,0.493441356,0.533403445,0.53,2,july,1281
Jos South,Soba,2020,Jos South,0.523737199,0.257313895,0.243586588,0.323798926,0.463767002,0.510654246,0.53,1,july,186
Jos South,Soba,2023,Jos South,0.523737199,0.257313895,0.243586588,0.323798926,0.463767002,0.510654246,0.53,2,july,1281
Kanam,Alkaleri,2020,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,0.53,1,july,186
Kanam,Alkaleri,2023,Kanam,0.529240601,0.399926936,0.335198028,0.393608529,0.551419778,0.575511162,0.53,2,july,1281
Kanke,Alkaleri,2020,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,0.53,1,july,186
Kanke,Alkaleri,2023,Kanke,0.422954199,0.308113923,0.31664203,0.414514415,0.64202109,0.633783346,0.53,2,july,1281
Langtang North,Alkaleri,2020,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,0.53,1,july,186
Langtang North,Alkaleri,2023,Langtang North,0.333333333,0.3,0.451612903,0.451612903,0.48717115,0.528657291,0.53,2,july,1281
Langtang South,Keana,2020,Langtang South,0.508873086,0.36051872,0.345747474,0.443661769,0.543573071,0.570014312,0.53,1,august,223
Langtang South,Keana,2023,Langtang South,0.508873086,0.36051872,0.345747474,0.443661769,0.543573071,0.570014312,0.53,2,august,1318
Mangu,Darazo,2020,Mangu,0.613195813,0.501233271,0.357275284,0.465360486,0.474874026,0.519252565,0.53,1,july,186
Mangu,Darazo,2023,Mangu,0.613195813,0.501233271,0.357275284,0.465360486,0.474874026,0.519252565,0.53,2,july,1281
Mikang,Alkaleri,2020,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,0.53,1,july,186
Mikang,Alkaleri,2023,Mikang,0.484534717,0.381738609,0.338571783,0.497522113,0.413678475,0.470852295,0.53,2,july,1281
Abua-Odual,Ahoada West,2020,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,0.53,1,may,131
Abua-Odual,Ahoada West,2023,Abua/Odual,0.145590149,0.300011628,0.095100445,0.097399364,0.255950957,0.341818833,0.53,2,may,1226
Pankshin,Alkaleri,2020,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,0.53,1,july,186
Pankshin,Alkaleri,2023,Pankshin,0.217219582,0.189659539,0.26875978,0.281852219,0.526813534,0.558053877,0.53,2,july,1281
Qua'an Pan,Keana,2020,Qua'an Pan,0.373816153,0.283542035,0.231385107,0.347472741,0.569366691,0.587826633,0.53,1,august,223
Qua'an Pan,Keana,2023,Qua'an Pan,0.373816153,0.283542035,0.231385107,0.347472741,0.569366691,0.587826633,0.53,2,august,1318
Riyom,Soba,2020,Riyom,0.64,0.642857143,0.714285714,0.464285714,0.581840921,0.596169578,0.53,1,july,186
Riyom,Soba,2023,Riyom,0.64,0.642857143,0.714285714,0.464285714,0.581840921,0.596169578,0.53,2,july,1281
Shendam,Keana,2020,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,0.53,1,august,223
Shendam,Keana,2023,Shendam,0.314996096,0.143340498,0.189678365,0.265435073,0.510631455,0.546233826,0.53,2,august,1318
Wase,Alkaleri,2020,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,0.53,1,july,186
Wase,Alkaleri,2023,Wase,0.328671332,0.261467872,0.218855208,0.283783791,0.505206823,0.542214526,0.53,2,july,1281
Ahoada East,Ahoada West,2020,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,0.53,1,may,131
Ahoada East,Ahoada West,2023,Ahoada East,0.117816091,0.263960478,0.045255473,0.068187744,0.212067193,0.307284555,0.53,2,may,1226
Ahoada West,Ahoada West,2020,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,0.53,1,may,131
Ahoada West,Ahoada West,2023,Ahoada West,0.111111111,0.263960478,0.229098821,0.2,0.212747654,0.30780961,0.53,2,may,1226
Andoni,Nsit Ubium,2020,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,0.53,1,june,162
Andoni,Nsit Ubium,2023,Andoni,0.553821989,0.703952829,0.555587611,0.434060556,0.187807527,0.28881499,0.53,2,june,1257
Asari-Toru,Ahoada West,2020,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,0.53,1,may,131
Asari-Toru,Ahoada West,2023,Asari-Toru,0.454056649,0.494097309,0.369375132,0.260014416,0.231108823,0.322109151,0.53,2,may,1226
Bonny,Nsit Ubium,2020,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,0.53,1,june,162
Bonny,Nsit Ubium,2023,Bonny,0.1847398,0.304634901,0.071429267,0.108733131,0.215646982,0.310050826,0.53,2,june,1257
Eleme,Ahoada West,2020,Eleme,0.334594703,0.254864533,0.171533773,0.268713938,0.25030862,0.337309328,0.53,1,may,131
Eleme,Ahoada West,2023,Eleme,0.334594703,0.254864533,0.171533773,0.268713938,0.25030862,0.337309328,0.53,2,may,1226
Emohua,Ahoada West,2020,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,0.53,1,may,131
Emohua,Ahoada West,2023,Emohua,0.466666667,0.214285714,0.315789474,0.189655172,0.246521171,0.334292623,0.53,2,may,1226
Etche,Ngor-Okpala,2020,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,0.53,1,june,162
Etche,Ngor-Okpala,2023,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,0.53,2,june,1257
Gokana,Nsit Ubium,2020,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,0.53,1,june,162
Gokana,Nsit Ubium,2023,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,0.53,2,june,1257
Ikwerre,Oru West,2020,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,0.53,1,june,162
Ikwerre,Oru West,2023,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,0.53,2,june,1257
Khana,Nsit Ubium,2020,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,0.53,1,june,162
Khana,Nsit Ubium,2023,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,0.53,2,june,1257
Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.255492555,0.193917311,0.191891516,0.248023911,0.214169292,0.308907738,0.53,1,may,131
Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.255492555,0.193917311,0.191891516,0.248023911,0.214169292,0.308907738,0.53,2,may,1226
Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,0.53,1,may,131
Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,0.53,2,may,1226
Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,0.53,1,june,162
Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,0.53,2,june,1257
Okrika,Nsit Ubium,2020,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,0.53,1,june,162
Okrika,Nsit Ubium,2023,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,0.53,2,june,1257
Omumma,Ngor-Okpala,2020,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,0.53,1,june,162
Omumma,Ngor-Okpala,2023,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,0.53,2,june,1257
Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,0.53,1,june,162
Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,0.53,2,june,1257
Oyigbo,Nsit Ubium,2020,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,0.53,1,june,162
Oyigbo,Nsit Ubium,2023,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,0.53,2,june,1257
Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.238711516,0.2946257,0.330645146,0.205550909,0.218124383,0.311971015,0.53,1,may,131
Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.238711516,0.2946257,0.330645146,0.205550909,0.218124383,0.311971015,0.53,2,may,1226
Tai,Nsit Ubium,2020,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,0.53,1,june,162
Tai,Nsit Ubium,2023,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,0.53,2,june,1257
Binji,Gawabawa,2020,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,0.53,1,august,223
Binji,Gawabawa,2023,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,0.53,2,august,1318
Bodinga,Gawabawa,2020,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,0.53,1,august,223
Bodinga,Gawabawa,2023,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,0.53,2,august,1318
Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,0.53,1,august,223
Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,0.53,2,august,1318
Akuku Toru,Ahoada West,2020,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,0.53,1,may,131
Akuku Toru,Ahoada West,2023,Akuku Toru,0.5,0.692307692,0.384615385,0.24,0.307675695,0.383835506,0.53,2,may,1226
Goronyo,Gawabawa,2020,Goronyo,0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,0.53,1,august,223
Goronyo,Gawabawa,2023,Goronyo,0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,0.53,2,august,1318
Gawabawa,Gawabawa,2020,Gawabawa,0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,0.53,1,august,223
Gawabawa,Gawabawa,2023,Gawabawa,0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,0.53,2,august,1318
Illela,Gawabawa,2020,Illela,0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,0.53,1,august,223
Illela,Gawabawa,2023,Illela,0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,0.53,2,august,1318
Isa,Rimi,2020,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,0.53,1,march,70
Isa,Rimi,2023,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,0.53,2,march,1165
Kebbe,Birnin Kebbi,2020,Kebbe,0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,0.53,1,august,223
Kebbe,Birnin Kebbi,2023,Kebbe,0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,0.53,2,august,1318
Kware,Gawabawa,2020,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,0.53,1,august,223
Kware,Gawabawa,2023,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,0.53,2,august,1318
Rabah,Gawabawa,2020,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,0.53,1,august,223
Rabah,Gawabawa,2023,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,0.53,2,august,1318
Shagari,Birnin Kebbi,2020,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,0.53,1,august,223
Shagari,Birnin Kebbi,2023,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,0.53,2,august,1318
Mubi South,Darazo,2020,Mubi South,0.395320489,0.421511053,0.491295171,0.42711917,0.692375167,0.661769417,0.53,1,july,186
Mubi South,Darazo,2023,Mubi South,0.395320489,0.421511053,0.491295171,0.42711917,0.692375167,0.661769417,0.53,2,july,1281
Silame,Gawabawa,2020,Silame,0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,0.53,1,august,223
Silame,Gawabawa,2023,Silame,0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,0.53,2,august,1318
Sokoto North,Gawabawa,2020,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,0.53,1,august,223
Sokoto North,Gawabawa,2023,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,0.53,2,august,1318
Sokoto South,Birnin Kebbi,2020,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,0.53,1,august,223
Sokoto South,Birnin Kebbi,2023,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,0.53,2,august,1318
Tambuwal,Birnin Kebbi,2020,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,0.53,1,august,223
Tambuwal,Birnin Kebbi,2023,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,0.53,2,august,1318
Tureta,Birnin Kebbi,2020,Tureta,0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,0.53,1,august,223
Tureta,Birnin Kebbi,2023,Tureta,0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,0.53,2,august,1318
Wamako,Gawabawa,2020,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,0.53,1,august,223
Wamako,Gawabawa,2023,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,0.53,2,august,1318
Wurno,Gawabawa,2020,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,0.53,1,august,223
Wurno,Gawabawa,2023,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,0.53,2,august,1318
Yabo,Gawabawa,2020,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,0.53,1,august,223
Yabo,Gawabawa,2023,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,0.53,2,august,1318
Ardo-Kola,Keana,2022,Ardo-Kola,0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,0.53,1,august,953
Ardo-Kola,Keana,2025,Ardo-Kola,0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,0.53,2,august,2048
Gassol,Keana,2022,Gassol,0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,0.53,1,august,953
Gassol,Keana,2025,Gassol,0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,0.53,2,august,2048
Bali,Keana,2022,Bali,0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,0.53,1,august,953
Bali,Keana,2025,Bali,0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,0.53,2,august,2048
Donga,Keana,2022,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,0.53,1,august,953
Donga,Keana,2025,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,0.53,2,august,2048
Ibi,Keana,2022,Ibi,0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,0.53,1,august,953
Ibi,Keana,2025,Ibi,0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,0.53,2,august,2048
Jalingo,Keana,2022,Jalingo,0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,0.53,1,august,953
Jalingo,Keana,2025,Jalingo,0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,0.53,2,august,2048
Yorro,Alkaleri,2022,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,0.53,1,july,916
Yorro,Alkaleri,2025,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,0.53,2,july,2011
Potiskum,Darazo,2022,Potiskum,0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,0.53,1,july,916
Potiskum,Darazo,2025,Potiskum,0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,0.53,2,july,2011
Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,0.53,1,july,916
Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,0.53,2,july,2011
Lau,Alkaleri,2022,Lau,0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,0.53,1,july,916
Lau,Alkaleri,2025,Lau,0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,0.53,2,july,2011
Wukari,Keana,2022,Wukari,0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,0.53,1,august,953
Wukari,Keana,2025,Wukari,0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,0.53,2,august,2048
Zing,Alkaleri,2022,Zing,0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,0.53,1,july,916
Zing,Alkaleri,2025,Zing,0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,0.53,2,july,2011
Bade,Taura,2022,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,0.53,1,july,916
Bade,Taura,2025,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,0.53,2,july,2011
Nguru,Taura,2022,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,0.53,1,july,916
Nguru,Taura,2025,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,0.53,2,july,2011
Bursari,Taura,2022,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,0.53,1,july,916
Bursari,Taura,2025,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,0.53,2,july,2011
Damaturu,Darazo,2022,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,0.53,1,july,916
Damaturu,Darazo,2025,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,0.53,2,july,2011
Fika,Darazo,2022,Fika,0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,0.53,1,july,916
Fika,Darazo,2025,Fika,0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,0.53,2,july,2011
Gujba,Darazo,2022,Gujba,0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,0.53,1,july,916
Gujba,Darazo,2025,Gujba,0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,0.53,2,july,2011
Fune,Darazo,2022,Fune,0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,0.53,1,july,916
Fune,Darazo,2025,Fune,0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,0.53,2,july,2011
Gulani,Alkaleri,2022,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,0.53,1,july,916
Gulani,Alkaleri,2025,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,0.53,2,july,2011
Geidam,Babura,2022,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,0.53,1,may,861
Geidam,Babura,2025,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,0.53,2,may,1956
Nangere,Darazo,2022,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,0.53,1,july,916
Nangere,Darazo,2025,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,0.53,2,july,2011
Jakusko,Taura,2022,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,0.53,1,july,916
Jakusko,Taura,2025,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,0.53,2,july,2011
Karasuwa,Taura,2022,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,0.53,1,july,916
Karasuwa,Taura,2025,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,0.53,2,july,2011
