"","row.names.itn_dis_2.","LGA","repDS","year_10","year_13","year_14","year_15","year_16","year_17","year_18","year_19","year","LGA_nu","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","round","peak","simday"
"980","490.1","Agaie","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Agaie",0.391788901,0.299429972,0.260379648,0.355121446,0.469310553,0.514957552,2,"july",2011
"981","491","Agwara","Birnin Kebbi",NA,NA,1,NA,NA,NA,NA,1,2022,"Agwara",0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,1,"august",953
"982","491.1","Agwara","Birnin Kebbi",NA,NA,1,NA,NA,NA,NA,1,2025,"Agwara",0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,2,"august",2048
"983","492","Bida","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Bida",0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,1,"july",916
"984","492.1","Bida","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Bida",0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,2,"july",2011
"985","493","Bosso","Keana",NA,NA,1,NA,NA,NA,NA,1,2022,"Bosso",0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,1,"august",953
"986","493.1","Bosso","Keana",NA,NA,1,NA,NA,NA,NA,1,2025,"Bosso",0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,2,"august",2048
"987","494","Edati","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Edati",0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,1,"july",916
"988","494.1","Edati","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Edati",0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,2,"july",2011
"989","495","Gbako","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Gbako",0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,1,"july",916
"990","495.1","Gbako","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Gbako",0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,2,"july",2011
"991","496","Gurara","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Gurara",0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,1,"july",916
"992","496.1","Gurara","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Gurara",0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,2,"july",2011
"993","497","Katcha","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2022,"Katcha",0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,1,"july",916
"994","497.1","Katcha","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2025,"Katcha",0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,2,"july",2011
"995","498","Kontagora","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Kontagora",0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,1,"july",916
"996","498.1","Kontagora","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Kontagora",0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,2,"july",2011
"997","499","Lapai","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Lapai",0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,1,"july",916
"998","499.1","Lapai","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Lapai",0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,2,"july",2011
"999","500","Lavun","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2022,"Lavun",0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,1,"july",916
"1000","500.1","Lavun","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2025,"Lavun",0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,2,"july",2011
"1001","501","Magama","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2022,"Magama",0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,1,"july",916
"1002","501.1","Magama","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2025,"Magama",0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,2,"july",2011
"1003","502","Mariga","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Mariga",0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,1,"july",916
"1004","502.1","Mariga","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Mariga",0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,2,"july",2011
"1005","503","Mashegu","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Mashegu",0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,1,"july",916
"1006","503.1","Mashegu","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Mashegu",0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,2,"july",2011
"1007","504","Pailoro","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2022,"Pailoro",0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,1,"july",916
"1008","504.1","Pailoro","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2025,"Pailoro",0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,2,"july",2011
"1009","505","Lagelu","Akinyele",NA,NA,NA,NA,1,NA,NA,NA,2020,"Lagelu",0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,1,"may",131
"1010","505.1","Lagelu","Akinyele",NA,NA,NA,NA,1,NA,NA,NA,2023,"Lagelu",0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,2,"may",1226
"1011","506","Mokwa","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Mokwa",0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,1,"july",916
"1012","506.1","Mokwa","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Mokwa",0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,2,"july",2011
"1013","507","Muya","Giwa",NA,NA,1,NA,NA,NA,NA,1,2022,"Muya",0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,1,"august",953
"1014","507.1","Muya","Giwa",NA,NA,1,NA,NA,NA,NA,1,2025,"Muya",0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,2,"august",2048
"1015","508","Abeokuta South","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Abeokuta South",0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,1,"june",527
"1016","508.1","Abeokuta South","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Abeokuta South",0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,2,"june",1622
"1017","509","Ijebu North","Owan East",1,NA,1,NA,NA,NA,1,NA,2021,"Ijebu North",0.558238653,0.374806236,0.352085926,0.209476907,0.308615406,0.384607157,1,"march",435
"1018","509.1","Ijebu North","Owan East",1,NA,1,NA,NA,NA,1,NA,2024,"Ijebu North",0.558238653,0.374806236,0.352085926,0.209476907,0.308615406,0.384607157,2,"march",1530
"1019","510","Rafi","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Rafi",0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,1,"july",916
"1020","510.1","Rafi","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Rafi",0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,2,"july",2011
"1021","511","Rijau","Alkaleri",NA,NA,1,NA,NA,NA,NA,1,2022,"Rijau",0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,1,"july",916
"1022","511.1","Rijau","Alkaleri",NA,NA,1,NA,NA,NA,NA,1,2025,"Rijau",0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,2,"july",2011
"1023","512","Ado-Odo/Ota","Uzo-Uwani",1,NA,1,NA,NA,NA,1,NA,2021,"Ado-Odo-Ota",0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,1,"june",527
"1024","512.1","Ado-Odo/Ota","Uzo-Uwani",1,NA,1,NA,NA,NA,1,NA,2024,"Ado-Odo-Ota",0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,2,"june",1622
"1025","513","Ijebu North East","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2021,"Ijebu North East",0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,1,"july",551
"1026","513.1","Ijebu North East","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2024,"Ijebu North East",0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,2,"july",1646
"1027","514","Shiroro","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2022,"Shiroro",0.265165379,0.181315656,0.285587031,0.294412917,0.564594834,0.584587609,1,"july",916
"1028","514.1","Shiroro","Oke-Ero",1,NA,1,NA,NA,NA,NA,1,2025,"Shiroro",0.265165379,0.181315656,0.285587031,0.294412917,0.564594834,0.584587609,2,"july",2011
"1029","515","Suleja","Giwa",NA,NA,1,NA,NA,NA,NA,1,2022,"Suleja",0.412932782,0.3,0.156546892,0.235180818,0.574948442,0.59158217,1,"august",953
"1030","515.1","Suleja","Giwa",NA,NA,1,NA,NA,NA,NA,1,2025,"Suleja",0.412932782,0.3,0.156546892,0.235180818,0.574948442,0.59158217,2,"august",2048
"1031","516","Tafa","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Tafa",0.606060606,0.52,0.34375,0.46031746,0.544339269,0.570554,1,"july",916
"1032","516.1","Tafa","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Tafa",0.606060606,0.52,0.34375,0.46031746,0.544339269,0.570554,2,"july",2011
"1033","517","Wushishi","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2022,"Wushishi",0.391788901,0.299429972,0.260379648,0.355121446,0.567422283,0.586509958,1,"july",916
"1034","517.1","Wushishi","Oke-Ero",NA,NA,1,NA,NA,NA,NA,1,2025,"Wushishi",0.391788901,0.299429972,0.260379648,0.355121446,0.567422283,0.586509958,2,"july",2011
"1035","518","Abeokuta North","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Abeokuta North",0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,1,"march",435
"1036","518.1","Abeokuta North","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Abeokuta North",0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,2,"march",1530
"1037","519","Egbado South","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Egbado South",0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,1,"june",527
"1038","519.1","Egbado South","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Egbado South",0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,2,"june",1622
"1039","520","Ewekoro","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Ewekoro",0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,1,"june",527
"1040","520.1","Ewekoro","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Ewekoro",0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,2,"june",1622
"1041","521","Ifo","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Ifo",0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,1,"june",527
"1042","521.1","Ifo","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Ifo",0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,2,"june",1622
"1043","522","Ijebu East","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2021,"Ijebu East",0.5,0.166666667,0.260379648,0.186046512,0.42630383,0.481021987,1,"july",551
"1044","522.1","Ijebu East","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2024,"Ijebu East",0.5,0.166666667,0.260379648,0.186046512,0.42630383,0.481021987,2,"july",1646
"1045","523","Ijebu ode","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Ijebu ode",0.747058801,0.377990428,0.116487458,0.262370517,0.370794776,0.435840096,1,"march",435
"1046","523.1","Ijebu ode","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Ijebu ode",0.747058801,0.377990428,0.116487458,0.262370517,0.370794776,0.435840096,2,"march",1530
"1047","524","Ikenne","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Ikenne",0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,1,"march",435
"1048","524.1","Ikenne","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Ikenne",0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,2,"march",1530
"1049","525","Obafemi-Owode","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Obafemi-Owode",0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,1,"march",435
"1050","525.1","Obafemi-Owode","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Obafemi-Owode",0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,2,"march",1530
"1051","526","Odeda","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2021,"Odeda",0.823529412,0.454545455,0.3,0.5,0.380143878,0.44351983,1,"july",551
"1052","526.1","Odeda","Oke-Ero",NA,NA,1,NA,NA,NA,1,NA,2024,"Odeda",0.823529412,0.454545455,0.3,0.5,0.380143878,0.44351983,2,"july",1646
"1053","527","Odogbolu","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Odogbolu",0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,1,"march",435
"1054","527.1","Odogbolu","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Odogbolu",0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,2,"march",1530
"1055","528","Ogun waterside","Owan East",NA,NA,1,NA,NA,NA,1,NA,2021,"Ogun waterside",0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,1,"march",435
"1056","528.1","Ogun waterside","Owan East",NA,NA,1,NA,NA,NA,1,NA,2024,"Ogun waterside",0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,2,"march",1530
"1057","529","Remo North","Owan East",1,NA,1,NA,NA,NA,1,NA,2021,"Remo North",0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,1,"march",435
"1058","529.1","Remo North","Owan East",1,NA,1,NA,NA,NA,1,NA,2024,"Remo North",0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,2,"march",1530
"1059","530","Shagamu","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2021,"Shagamu",0.288248311,0.254403105,0.168918903,0.203706057,0.440001033,0.491958645,1,"june",527
"1060","530.1","Shagamu","Uzo-Uwani",NA,NA,1,NA,NA,NA,1,NA,2024,"Shagamu",0.288248311,0.254403105,0.168918903,0.203706057,0.440001033,0.491958645,2,"june",1622
"1061","531","Akoko North East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akoko North East",0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,1,"july",186
"1062","531.1","Akoko North East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akoko North East",0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,2,"july",1281
"1063","532","Akoko North West","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akoko North West",0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,1,"july",186
"1064","532.1","Akoko North West","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akoko North West",0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,2,"july",1281
"1065","533","Akoko South East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akoko South East",0.388888889,0.4,0.388888889,0.367647059,0.347034531,0.416261699,1,"july",186
"1066","533.1","Akoko South East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akoko South East",0.388888889,0.4,0.388888889,0.367647059,0.347034531,0.416261699,2,"july",1281
"1067","534","Akoko South West","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akoko South West",0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,1,"july",186
"1068","534.1","Akoko South West","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akoko South West",0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,2,"july",1281
"1069","535","Akure North","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akure North",0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,1,"march",70
"1070","535.1","Akure North","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akure North",0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,2,"march",1165
"1071","536","Ifedayo","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ifedayo",0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,1,"july",186
"1072","536.1","Ifedayo","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ifedayo",0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,2,"july",1281
"1073","537","Akure South","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Akure South",0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,1,"march",70
"1074","537.1","Akure South","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Akure South",0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,2,"march",1165
"1075","538","Ese-Odo","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ese-Odo",0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,1,"march",70
"1076","538.1","Ese-Odo","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ese-Odo",0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,2,"march",1165
"1077","539","Idanre","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Idanre",0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,1,"may",131
"1078","539.1","Idanre","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Idanre",0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,2,"may",1226
"1079","540","Ifedore","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ifedore",0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,1,"july",186
"1080","540.1","Ifedore","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ifedore",0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,2,"july",1281
"1081","541","Ile-Oluji-Okeigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ile-Oluji-Okeigbo",0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,1,"may",131
"1082","541.1","Ile-Oluji-Okeigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ile-Oluji-Okeigbo",0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,2,"may",1226
"1083","542","Irele","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Irele",0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,1,"may",131
"1084","542.1","Irele","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Irele",0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,2,"may",1226
"1085","543","Odigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Odigbo",0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,1,"may",131
"1086","543.1","Odigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Odigbo",0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,2,"may",1226
"1087","544","Ifelodun2","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ifelodun2",0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,1,"may",131
"1088","544.1","Ifelodun2","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ifelodun2",0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,2,"may",1226
"1089","545","Okitipupa","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Okitipupa",0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,1,"march",70
"1090","545.1","Okitipupa","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Okitipupa",0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,2,"march",1165
"1091","546","Ondo East","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ondo East",0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,1,"may",131
"1092","546.1","Ondo East","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ondo East",0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,2,"may",1226
"1093","547","Ondo West","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ondo West",0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,1,"may",131
"1094","547.1","Ondo West","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ondo West",0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,2,"may",1226
"1095","548","Ose","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ose",0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,1,"march",70
"1096","548.1","Ose","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ose",0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,2,"march",1165
"1097","549","Owo","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2020,"Owo",0.730592434,0.745756536,0.533431942,0.601262243,0.289251141,0.368753461,1,"march",70
"1098","549.1","Owo","Owan East",NA,NA,NA,NA,NA,1,NA,NA,2023,"Owo",0.730592434,0.745756536,0.533431942,0.601262243,0.289251141,0.368753461,2,"march",1165
"1099","550","Aiyedade","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Aiyedade",0.384615385,0.375,0.416666667,0.277777778,0.401428384,0.460915111,1,"may",131
"1100","550.1","Aiyedade","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Aiyedade",0.384615385,0.375,0.416666667,0.277777778,0.401428384,0.460915111,2,"may",1226
"1101","551","Aiyedire","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Aiyedire",0.43481825,0.392030997,0.310573478,0.377487976,0.440828641,0.492615926,1,"may",131
"1102","551.1","Aiyedire","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Aiyedire",0.43481825,0.392030997,0.310573478,0.377487976,0.440828641,0.492615926,2,"may",1226
"1103","552","Atakumosa East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Atakumosa East",0.210526316,0.285714286,0.5,0.241935484,0.438640296,0.490877048,1,"july",186
"1104","552.1","Atakumosa East","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Atakumosa East",0.210526316,0.285714286,0.5,0.241935484,0.438640296,0.490877048,2,"july",1281
"1105","553","Orolu","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2020,"Orolu",0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,1,"july",186
"1106","553.1","Orolu","Oke-Ero",NA,NA,NA,NA,NA,1,NA,NA,2023,"Orolu",0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,2,"july",1281
"1107","554","Atakumosa West","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Atakumosa West",0.285714286,0.25,0.384615385,0.245901639,0.441512439,0.493158675,1,"may",131
"1108","554.1","Atakumosa West","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Atakumosa West",0.285714286,0.25,0.384615385,0.245901639,0.441512439,0.493158675,2,"may",1226
"1109","555","Boluwaduro","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Boluwaduro",0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,1,"may",131
"1110","555.1","Boluwaduro","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Boluwaduro",0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,2,"may",1226
"1111","556","Boripe","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Boripe",0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,1,"may",131
"1112","556.1","Boripe","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Boripe",0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,2,"may",1226
"1113","557","Ede North","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ede North",0.43481825,0.392030997,0.310573478,0.377487976,0.389785625,0.451417326,1,"may",131
"1114","557.1","Ede North","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ede North",0.43481825,0.392030997,0.310573478,0.377487976,0.389785625,0.451417326,2,"may",1226
"1115","558","Ede South","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ede South",0.43481825,0.392030997,0.310573478,0.377487976,0.412666127,0.470033533,1,"may",131
"1116","558.1","Ede South","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ede South",0.43481825,0.392030997,0.310573478,0.377487976,0.412666127,0.470033533,2,"may",1226
"1117","559","Egbedore","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Egbedore",0.45421774,0.376642327,0.266298347,0.425178617,0.43475278,0.487780896,1,"may",131
"1118","559.1","Egbedore","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Egbedore",0.45421774,0.376642327,0.266298347,0.425178617,0.43475278,0.487780896,2,"may",1226
"1119","560","Ejigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ejigbo",0.470284781,0.224596666,0.278254826,0.432518962,0.431935286,0.48553143,1,"may",131
"1120","560.1","Ejigbo","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ejigbo",0.470284781,0.224596666,0.278254826,0.432518962,0.431935286,0.48553143,2,"may",1226
"1121","561","Ife Central","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ife Central",0.370860927,0.363636364,0.112676056,0.154362416,0.443838578,0.495002812,1,"may",131
"1122","561.1","Ife Central","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2023,"Ife Central",0.370860927,0.363636364,0.112676056,0.154362416,0.443838578,0.495002812,2,"may",1226
"1123","562","Ife East","Akinyele",NA,NA,NA,NA,NA,1,NA,NA,2020,"Ife East",0.363636364,0.666666667,0.310573478,0.104477612,0.454795344,0.503641962,1,"may",131
