,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
1921,Karu,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1922,Karu,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1923,Karu,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1924,Karu,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1925,Keana,Keana,september,250,2020,1,-1,1,0.6,15
1926,Keana,Keana,september,280,2020,2,-1,1,0.6,15
1927,Keana,Keana,september,310,2020,3,-1,1,0.6,15
1928,Keana,Keana,september,340,2020,4,-1,1,0.6,15
1929,Keffi,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1930,Keffi,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1931,Keffi,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1932,Keffi,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1933,Lafia,Alkaleri,july,186,2020,1,-1,1,0.6,15
1934,Lafia,Alkaleri,july,216,2020,2,-1,1,0.6,15
1935,Lafia,Alkaleri,july,246,2020,3,-1,1,0.6,15
1936,Lafia,Alkaleri,july,276,2020,4,-1,1,0.6,15
1937,Nasarawa2,Keana,september,250,2020,1,-1,1,0.6,15
1938,Nasarawa2,Keana,september,280,2020,2,-1,1,0.6,15
1939,Nasarawa2,Keana,september,310,2020,3,-1,1,0.6,15
1940,Nasarawa2,Keana,september,340,2020,4,-1,1,0.6,15
1941,Nasarawa-Eggon,Alkaleri,july,186,2020,1,-1,1,0.6,15
1942,Nasarawa-Eggon,Alkaleri,july,216,2020,2,-1,1,0.6,15
1943,Nasarawa-Eggon,Alkaleri,july,246,2020,3,-1,1,0.6,15
1944,Nasarawa-Eggon,Alkaleri,july,276,2020,4,-1,1,0.6,15
1945,Chanchaga,Keana,september,250,2020,1,-1,1,0.6,15
1946,Chanchaga,Keana,september,280,2020,2,-1,1,0.6,15
1947,Chanchaga,Keana,september,310,2020,3,-1,1,0.6,15
1948,Chanchaga,Keana,september,340,2020,4,-1,1,0.6,15
1949,Toto,Keana,september,250,2020,1,-1,1,0.6,15
1950,Toto,Keana,september,280,2020,2,-1,1,0.6,15
1951,Toto,Keana,september,310,2020,3,-1,1,0.6,15
1952,Toto,Keana,september,340,2020,4,-1,1,0.6,15
1953,Wamba,Alkaleri,july,186,2020,1,-1,1,0.6,15
1954,Wamba,Alkaleri,july,216,2020,2,-1,1,0.6,15
1955,Wamba,Alkaleri,july,246,2020,3,-1,1,0.6,15
1956,Wamba,Alkaleri,july,276,2020,4,-1,1,0.6,15
1957,Agaie,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1958,Agaie,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1959,Agaie,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1960,Agaie,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1961,Agwara,Birnin Kebbi,august,223,2020,1,-1,1,0.6,15
1962,Agwara,Birnin Kebbi,august,253,2020,2,-1,1,0.6,15
1963,Agwara,Birnin Kebbi,august,283,2020,3,-1,1,0.6,15
1964,Agwara,Birnin Kebbi,august,313,2020,4,-1,1,0.6,15
1965,Bida,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1966,Bida,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1967,Bida,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1968,Bida,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1969,Bosso,Keana,september,250,2020,1,-1,1,0.6,15
1970,Bosso,Keana,september,280,2020,2,-1,1,0.6,15
1971,Bosso,Keana,september,310,2020,3,-1,1,0.6,15
1972,Bosso,Keana,september,340,2020,4,-1,1,0.6,15
1973,Edati,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1974,Edati,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1975,Edati,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1976,Edati,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1977,Gbako,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1978,Gbako,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1979,Gbako,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1980,Gbako,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1981,Gurara,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1982,Gurara,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1983,Gurara,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1984,Gurara,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1985,Katcha,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1986,Katcha,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1987,Katcha,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1988,Katcha,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1989,Kontagora,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1990,Kontagora,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1991,Kontagora,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1992,Kontagora,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1993,Lapai,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1994,Lapai,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1995,Lapai,Oke-Ero,october,310,2020,3,-1,1,0.6,15
1996,Lapai,Oke-Ero,october,340,2020,4,-1,1,0.6,15
1997,Lavun,Oke-Ero,october,250,2020,1,-1,1,0.6,15
1998,Lavun,Oke-Ero,october,280,2020,2,-1,1,0.6,15
1999,Lavun,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2000,Lavun,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2001,Magama,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2002,Magama,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2003,Magama,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2004,Magama,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2005,Mariga,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2006,Mariga,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2007,Mariga,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2008,Mariga,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2009,Mashegu,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2010,Mashegu,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2011,Mashegu,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2012,Mashegu,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2013,Pailoro,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2014,Pailoro,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2015,Pailoro,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2016,Pailoro,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2017,Lagelu,Akinyele,may,131,2020,1,-1,1,0.6,15
2018,Lagelu,Akinyele,may,161,2020,2,-1,1,0.6,15
2019,Lagelu,Akinyele,may,191,2020,3,-1,1,0.6,15
2020,Lagelu,Akinyele,may,221,2020,4,-1,1,0.6,15
2021,Mokwa,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2022,Mokwa,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2023,Mokwa,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2024,Mokwa,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2025,Muya,Giwa,august,223,2020,1,-1,1,0.6,15
2026,Muya,Giwa,august,253,2020,2,-1,1,0.6,15
2027,Muya,Giwa,august,283,2020,3,-1,1,0.6,15
2028,Muya,Giwa,august,313,2020,4,-1,1,0.6,15
2029,Abeokuta South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2030,Abeokuta South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2031,Abeokuta South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2032,Abeokuta South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2033,Ijebu North,Owan East,june,162,2020,1,-1,1,0.6,15
2034,Ijebu North,Owan East,june,192,2020,2,-1,1,0.6,15
2035,Ijebu North,Owan East,june,222,2020,3,-1,1,0.6,15
2036,Ijebu North,Owan East,june,252,2020,4,-1,1,0.6,15
2037,Rafi,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2038,Rafi,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2039,Rafi,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2040,Rafi,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2041,Rijau,Alkaleri,july,186,2020,1,-1,1,0.6,15
2042,Rijau,Alkaleri,july,216,2020,2,-1,1,0.6,15
2043,Rijau,Alkaleri,july,246,2020,3,-1,1,0.6,15
2044,Rijau,Alkaleri,july,276,2020,4,-1,1,0.6,15
2045,Ado-Odo-Ota,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2046,Ado-Odo-Ota,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2047,Ado-Odo-Ota,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2048,Ado-Odo-Ota,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2049,Ijebu North East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2050,Ijebu North East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2051,Ijebu North East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2052,Ijebu North East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2053,Shiroro,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2054,Shiroro,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2055,Shiroro,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2056,Shiroro,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2057,Suleja,Giwa,august,223,2020,1,-1,1,0.6,15
2058,Suleja,Giwa,august,253,2020,2,-1,1,0.6,15
2059,Suleja,Giwa,august,283,2020,3,-1,1,0.6,15
2060,Suleja,Giwa,august,313,2020,4,-1,1,0.6,15
2061,Tafa,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2062,Tafa,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2063,Tafa,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2064,Tafa,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2065,Wushishi,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2066,Wushishi,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2067,Wushishi,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2068,Wushishi,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2069,Abeokuta North,Owan East,june,162,2020,1,-1,1,0.6,15
2070,Abeokuta North,Owan East,june,192,2020,2,-1,1,0.6,15
2071,Abeokuta North,Owan East,june,222,2020,3,-1,1,0.6,15
2072,Abeokuta North,Owan East,june,252,2020,4,-1,1,0.6,15
2073,Egbado South,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2074,Egbado South,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2075,Egbado South,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2076,Egbado South,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2077,Ewekoro,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2078,Ewekoro,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2079,Ewekoro,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2080,Ewekoro,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2081,Ifo,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2082,Ifo,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2083,Ifo,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2084,Ifo,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2085,Ijebu East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2086,Ijebu East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2087,Ijebu East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2088,Ijebu East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2089,Ijebu ode,Owan East,june,162,2020,1,-1,1,0.6,15
2090,Ijebu ode,Owan East,june,192,2020,2,-1,1,0.6,15
2091,Ijebu ode,Owan East,june,222,2020,3,-1,1,0.6,15
2092,Ijebu ode,Owan East,june,252,2020,4,-1,1,0.6,15
2093,Ikenne,Owan East,june,162,2020,1,-1,1,0.6,15
2094,Ikenne,Owan East,june,192,2020,2,-1,1,0.6,15
2095,Ikenne,Owan East,june,222,2020,3,-1,1,0.6,15
2096,Ikenne,Owan East,june,252,2020,4,-1,1,0.6,15
2097,Obafemi-Owode,Owan East,june,162,2020,1,-1,1,0.6,15
2098,Obafemi-Owode,Owan East,june,192,2020,2,-1,1,0.6,15
2099,Obafemi-Owode,Owan East,june,222,2020,3,-1,1,0.6,15
2100,Obafemi-Owode,Owan East,june,252,2020,4,-1,1,0.6,15
2101,Odeda,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2102,Odeda,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2103,Odeda,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2104,Odeda,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2105,Odogbolu,Owan East,june,162,2020,1,-1,1,0.6,15
2106,Odogbolu,Owan East,june,192,2020,2,-1,1,0.6,15
2107,Odogbolu,Owan East,june,222,2020,3,-1,1,0.6,15
2108,Odogbolu,Owan East,june,252,2020,4,-1,1,0.6,15
2109,Ogun waterside,Owan East,june,162,2020,1,-1,1,0.6,15
2110,Ogun waterside,Owan East,june,192,2020,2,-1,1,0.6,15
2111,Ogun waterside,Owan East,june,222,2020,3,-1,1,0.6,15
2112,Ogun waterside,Owan East,june,252,2020,4,-1,1,0.6,15
2113,Remo North,Owan East,june,162,2020,1,-1,1,0.6,15
2114,Remo North,Owan East,june,192,2020,2,-1,1,0.6,15
2115,Remo North,Owan East,june,222,2020,3,-1,1,0.6,15
2116,Remo North,Owan East,june,252,2020,4,-1,1,0.6,15
2117,Shagamu,Uzo-Uwani,june,162,2020,1,-1,1,0.6,15
2118,Shagamu,Uzo-Uwani,june,192,2020,2,-1,1,0.6,15
2119,Shagamu,Uzo-Uwani,june,222,2020,3,-1,1,0.6,15
2120,Shagamu,Uzo-Uwani,june,252,2020,4,-1,1,0.6,15
2121,Akoko North East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2122,Akoko North East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2123,Akoko North East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2124,Akoko North East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2125,Akoko North West,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2126,Akoko North West,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2127,Akoko North West,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2128,Akoko North West,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2129,Akoko South East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2130,Akoko South East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2131,Akoko South East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2132,Akoko South East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2133,Akoko South West,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2134,Akoko South West,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2135,Akoko South West,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2136,Akoko South West,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2137,Akure North,Owan East,june,162,2020,1,-1,1,0.6,15
2138,Akure North,Owan East,june,192,2020,2,-1,1,0.6,15
2139,Akure North,Owan East,june,222,2020,3,-1,1,0.6,15
2140,Akure North,Owan East,june,252,2020,4,-1,1,0.6,15
2141,Ifedayo,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2142,Ifedayo,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2143,Ifedayo,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2144,Ifedayo,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2145,Akure South,Owan East,june,162,2020,1,-1,1,0.6,15
2146,Akure South,Owan East,june,192,2020,2,-1,1,0.6,15
2147,Akure South,Owan East,june,222,2020,3,-1,1,0.6,15
2148,Akure South,Owan East,june,252,2020,4,-1,1,0.6,15
2149,Ese-Odo,Owan East,june,162,2020,1,-1,1,0.6,15
2150,Ese-Odo,Owan East,june,192,2020,2,-1,1,0.6,15
2151,Ese-Odo,Owan East,june,222,2020,3,-1,1,0.6,15
2152,Ese-Odo,Owan East,june,252,2020,4,-1,1,0.6,15
2153,Idanre,Akinyele,may,131,2020,1,-1,1,0.6,15
2154,Idanre,Akinyele,may,161,2020,2,-1,1,0.6,15
2155,Idanre,Akinyele,may,191,2020,3,-1,1,0.6,15
2156,Idanre,Akinyele,may,221,2020,4,-1,1,0.6,15
2157,Ifedore,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2158,Ifedore,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2159,Ifedore,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2160,Ifedore,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2161,Ile-Oluji-Okeigbo,Akinyele,may,131,2020,1,-1,1,0.6,15
2162,Ile-Oluji-Okeigbo,Akinyele,may,161,2020,2,-1,1,0.6,15
2163,Ile-Oluji-Okeigbo,Akinyele,may,191,2020,3,-1,1,0.6,15
2164,Ile-Oluji-Okeigbo,Akinyele,may,221,2020,4,-1,1,0.6,15
2165,Irele,Akinyele,may,131,2020,1,-1,1,0.6,15
2166,Irele,Akinyele,may,161,2020,2,-1,1,0.6,15
2167,Irele,Akinyele,may,191,2020,3,-1,1,0.6,15
2168,Irele,Akinyele,may,221,2020,4,-1,1,0.6,15
2169,Odigbo,Akinyele,may,131,2020,1,-1,1,0.6,15
2170,Odigbo,Akinyele,may,161,2020,2,-1,1,0.6,15
2171,Odigbo,Akinyele,may,191,2020,3,-1,1,0.6,15
2172,Odigbo,Akinyele,may,221,2020,4,-1,1,0.6,15
2173,Ifelodun2,Akinyele,may,131,2020,1,-1,1,0.6,15
2174,Ifelodun2,Akinyele,may,161,2020,2,-1,1,0.6,15
2175,Ifelodun2,Akinyele,may,191,2020,3,-1,1,0.6,15
2176,Ifelodun2,Akinyele,may,221,2020,4,-1,1,0.6,15
2177,Okitipupa,Owan East,june,162,2020,1,-1,1,0.6,15
2178,Okitipupa,Owan East,june,192,2020,2,-1,1,0.6,15
2179,Okitipupa,Owan East,june,222,2020,3,-1,1,0.6,15
2180,Okitipupa,Owan East,june,252,2020,4,-1,1,0.6,15
2181,Ondo East,Akinyele,may,131,2020,1,-1,1,0.6,15
2182,Ondo East,Akinyele,may,161,2020,2,-1,1,0.6,15
2183,Ondo East,Akinyele,may,191,2020,3,-1,1,0.6,15
2184,Ondo East,Akinyele,may,221,2020,4,-1,1,0.6,15
2185,Ondo West,Akinyele,may,131,2020,1,-1,1,0.6,15
2186,Ondo West,Akinyele,may,161,2020,2,-1,1,0.6,15
2187,Ondo West,Akinyele,may,191,2020,3,-1,1,0.6,15
2188,Ondo West,Akinyele,may,221,2020,4,-1,1,0.6,15
2189,Ose,Owan East,june,162,2020,1,-1,1,0.6,15
2190,Ose,Owan East,june,192,2020,2,-1,1,0.6,15
2191,Ose,Owan East,june,222,2020,3,-1,1,0.6,15
2192,Ose,Owan East,june,252,2020,4,-1,1,0.6,15
2193,Owo,Owan East,june,162,2020,1,-1,1,0.6,15
2194,Owo,Owan East,june,192,2020,2,-1,1,0.6,15
2195,Owo,Owan East,june,222,2020,3,-1,1,0.6,15
2196,Owo,Owan East,june,252,2020,4,-1,1,0.6,15
2197,Aiyedade,Akinyele,may,131,2020,1,-1,1,0.6,15
2198,Aiyedade,Akinyele,may,161,2020,2,-1,1,0.6,15
2199,Aiyedade,Akinyele,may,191,2020,3,-1,1,0.6,15
2200,Aiyedade,Akinyele,may,221,2020,4,-1,1,0.6,15
2201,Aiyedire,Akinyele,may,131,2020,1,-1,1,0.6,15
2202,Aiyedire,Akinyele,may,161,2020,2,-1,1,0.6,15
2203,Aiyedire,Akinyele,may,191,2020,3,-1,1,0.6,15
2204,Aiyedire,Akinyele,may,221,2020,4,-1,1,0.6,15
2205,Atakumosa East,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2206,Atakumosa East,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2207,Atakumosa East,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2208,Atakumosa East,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2209,Orolu,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2210,Orolu,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2211,Orolu,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2212,Orolu,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2213,Atakumosa West,Akinyele,may,131,2020,1,-1,1,0.6,15
2214,Atakumosa West,Akinyele,may,161,2020,2,-1,1,0.6,15
2215,Atakumosa West,Akinyele,may,191,2020,3,-1,1,0.6,15
2216,Atakumosa West,Akinyele,may,221,2020,4,-1,1,0.6,15
2217,Boluwaduro,Akinyele,may,131,2020,1,-1,1,0.6,15
2218,Boluwaduro,Akinyele,may,161,2020,2,-1,1,0.6,15
2219,Boluwaduro,Akinyele,may,191,2020,3,-1,1,0.6,15
2220,Boluwaduro,Akinyele,may,221,2020,4,-1,1,0.6,15
2221,Boripe,Akinyele,may,131,2020,1,-1,1,0.6,15
2222,Boripe,Akinyele,may,161,2020,2,-1,1,0.6,15
2223,Boripe,Akinyele,may,191,2020,3,-1,1,0.6,15
2224,Boripe,Akinyele,may,221,2020,4,-1,1,0.6,15
2225,Ede North,Akinyele,may,131,2020,1,-1,1,0.6,15
2226,Ede North,Akinyele,may,161,2020,2,-1,1,0.6,15
2227,Ede North,Akinyele,may,191,2020,3,-1,1,0.6,15
2228,Ede North,Akinyele,may,221,2020,4,-1,1,0.6,15
2229,Ede South,Akinyele,may,131,2020,1,-1,1,0.6,15
2230,Ede South,Akinyele,may,161,2020,2,-1,1,0.6,15
2231,Ede South,Akinyele,may,191,2020,3,-1,1,0.6,15
2232,Ede South,Akinyele,may,221,2020,4,-1,1,0.6,15
2233,Egbedore,Akinyele,may,131,2020,1,-1,1,0.6,15
2234,Egbedore,Akinyele,may,161,2020,2,-1,1,0.6,15
2235,Egbedore,Akinyele,may,191,2020,3,-1,1,0.6,15
2236,Egbedore,Akinyele,may,221,2020,4,-1,1,0.6,15
2237,Ejigbo,Akinyele,may,131,2020,1,-1,1,0.6,15
2238,Ejigbo,Akinyele,may,161,2020,2,-1,1,0.6,15
2239,Ejigbo,Akinyele,may,191,2020,3,-1,1,0.6,15
2240,Ejigbo,Akinyele,may,221,2020,4,-1,1,0.6,15
2241,Ife Central,Akinyele,may,131,2020,1,-1,1,0.6,15
2242,Ife Central,Akinyele,may,161,2020,2,-1,1,0.6,15
2243,Ife Central,Akinyele,may,191,2020,3,-1,1,0.6,15
2244,Ife Central,Akinyele,may,221,2020,4,-1,1,0.6,15
2245,Ife East,Akinyele,may,131,2020,1,-1,1,0.6,15
2246,Ife East,Akinyele,may,161,2020,2,-1,1,0.6,15
2247,Ife East,Akinyele,may,191,2020,3,-1,1,0.6,15
2248,Ife East,Akinyele,may,221,2020,4,-1,1,0.6,15
2249,Ife North,Akinyele,may,131,2020,1,-1,1,0.6,15
2250,Ife North,Akinyele,may,161,2020,2,-1,1,0.6,15
2251,Ife North,Akinyele,may,191,2020,3,-1,1,0.6,15
2252,Ife North,Akinyele,may,221,2020,4,-1,1,0.6,15
2253,Ife South,Akinyele,may,131,2020,1,-1,1,0.6,15
2254,Ife South,Akinyele,may,161,2020,2,-1,1,0.6,15
2255,Ife South,Akinyele,may,191,2020,3,-1,1,0.6,15
2256,Ife South,Akinyele,may,221,2020,4,-1,1,0.6,15
2257,Ila,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2258,Ila,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2259,Ila,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2260,Ila,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2261,Ilesha East,Owan East,june,162,2020,1,-1,1,0.6,15
2262,Ilesha East,Owan East,june,192,2020,2,-1,1,0.6,15
2263,Ilesha East,Owan East,june,222,2020,3,-1,1,0.6,15
2264,Ilesha East,Owan East,june,252,2020,4,-1,1,0.6,15
2265,Ilesha West,Akinyele,may,131,2020,1,-1,1,0.6,15
2266,Ilesha West,Akinyele,may,161,2020,2,-1,1,0.6,15
2267,Ilesha West,Akinyele,may,191,2020,3,-1,1,0.6,15
2268,Ilesha West,Akinyele,may,221,2020,4,-1,1,0.6,15
2269,Irepodun2,Akinyele,may,131,2020,1,-1,1,0.6,15
2270,Irepodun2,Akinyele,may,161,2020,2,-1,1,0.6,15
2271,Irepodun2,Akinyele,may,191,2020,3,-1,1,0.6,15
2272,Irepodun2,Akinyele,may,221,2020,4,-1,1,0.6,15
2273,Irewole,Akinyele,may,131,2020,1,-1,1,0.6,15
2274,Irewole,Akinyele,may,161,2020,2,-1,1,0.6,15
2275,Irewole,Akinyele,may,191,2020,3,-1,1,0.6,15
2276,Irewole,Akinyele,may,221,2020,4,-1,1,0.6,15
2277,Isokan,Akinyele,may,131,2020,1,-1,1,0.6,15
2278,Isokan,Akinyele,may,161,2020,2,-1,1,0.6,15
2279,Isokan,Akinyele,may,191,2020,3,-1,1,0.6,15
2280,Isokan,Akinyele,may,221,2020,4,-1,1,0.6,15
2281,Iwo,Akinyele,may,131,2020,1,-1,1,0.6,15
2282,Iwo,Akinyele,may,161,2020,2,-1,1,0.6,15
2283,Iwo,Akinyele,may,191,2020,3,-1,1,0.6,15
2284,Iwo,Akinyele,may,221,2020,4,-1,1,0.6,15
2285,Osogbo,Owan East,june,162,2020,1,-1,1,0.6,15
2286,Osogbo,Owan East,june,192,2020,2,-1,1,0.6,15
2287,Osogbo,Owan East,june,222,2020,3,-1,1,0.6,15
2288,Osogbo,Owan East,june,252,2020,4,-1,1,0.6,15
2289,Obokun,Akinyele,may,131,2020,1,-1,1,0.6,15
2290,Obokun,Akinyele,may,161,2020,2,-1,1,0.6,15
2291,Obokun,Akinyele,may,191,2020,3,-1,1,0.6,15
2292,Obokun,Akinyele,may,221,2020,4,-1,1,0.6,15
2293,Odo-Otin,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2294,Odo-Otin,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2295,Odo-Otin,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2296,Odo-Otin,Oke-Ero,october,340,2020,4,-1,1,0.6,15
2297,Ola-oluwa,Akinyele,may,131,2020,1,-1,1,0.6,15
2298,Ola-oluwa,Akinyele,may,161,2020,2,-1,1,0.6,15
2299,Ola-oluwa,Akinyele,may,191,2020,3,-1,1,0.6,15
2300,Ola-oluwa,Akinyele,may,221,2020,4,-1,1,0.6,15
2301,Olorunda,Akinyele,may,131,2020,1,-1,1,0.6,15
2302,Olorunda,Akinyele,may,161,2020,2,-1,1,0.6,15
2303,Olorunda,Akinyele,may,191,2020,3,-1,1,0.6,15
2304,Olorunda,Akinyele,may,221,2020,4,-1,1,0.6,15
2305,Oriade,Oke-Ero,october,250,2020,1,-1,1,0.6,15
2306,Oriade,Oke-Ero,october,280,2020,2,-1,1,0.6,15
2307,Oriade,Oke-Ero,october,310,2020,3,-1,1,0.6,15
2308,Oriade,Oke-Ero,october,340,2020,4,-1,1,0.6,15
