LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Tambuwal,Birnin Kebbi,0.066462795,0.066462795,71,365,2020,1,0.153253538
Tambuwal,Birnin Kebbi,0.098278201,0.098278201,436,295,2021,2,0.190505956
Tangaza,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Tangaza,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Tarauni,Alkaleri,0.425533176,0.425533176,71,365,2020,1,0.14047264
Tarauni,Alkaleri,0.445554534,0.445554534,436,295,2021,2,0.1624987
Tarka,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Tarka,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Tarmua,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Tarmua,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Taura,Taura,0.221104936,0.221104936,71,365,2020,1,0.135431585
Taura,Taura,0.236327519,0.236327519,436,295,2021,2,0.151740079
Tofa,Taura,0.130607199,0.130607199,71,365,2020,1,0.135431585
Tofa,Taura,0.145829782,0.145829782,436,295,2021,2,0.151740079
Toro,Giwa,0.12078716,0.12078716,71,365,2020,1,0.138841583
Toro,Giwa,0.139265416,0.139265416,436,295,2021,2,0.158998949
Toto,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Toto,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Toungo,Keana,0.047328651,0.047328651,71,365,2020,1,0.131701865
Toungo,Keana,0.058943016,0.058943016,436,295,2021,2,0.143893303
Tsafe,Takali,0.036143758,0.036143758,71,365,2020,1,0.139464095
Tsafe,Takali,0.055212021,0.055212021,436,295,2021,2,0.160332585
Tsanyawa,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Tsanyawa,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Tudun Wada,Gwarzo,0.061984837,0.061984837,71,365,2020,1,0.138371003
Tudun Wada,Gwarzo,0.080016206,0.080016206,436,295,2021,2,0.157992526
Tureta,Birnin Kebbi,0.084769429,0.084769429,71,365,2020,1,0.153253538
Tureta,Birnin Kebbi,0.116584835,0.116584835,436,295,2021,2,0.190505956
Udenu,Uzo-Uwani,0.380936844,0.380936844,71,365,2020,1,0.156921524
Udenu,Uzo-Uwani,0.416045327,0.416045327,436,295,2021,2,0.198723471
Udi,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Udi,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Udu,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Udu,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Udung Uko,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Udung Uko,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ughelli North,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ughelli North,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Ughelli South,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ughelli South,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Ugwunagbo,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ugwunagbo,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Uhunmwonde,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Uhunmwonde,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ukanafun,Nsit Ubium,0.222866538,0.222866538,71,365,2020,1,0.143504964
Ukanafun,Nsit Ubium,0.245733076,0.245733076,436,295,2021,2,0.169051443
Ukum,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Ukum,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Ukwa East,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Ukwa East,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ukwa West,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Ukwa West,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ukwuani,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Ukwuani,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Umuahia North,Oru West,0.355304474,0.355304474,71,365,2020,1,0.15662085
Umuahia North,Oru West,0.390144474,0.390144474,436,295,2021,2,0.198047003
Umuahia South,Ngor-Okpala,0.276560601,0.276560601,71,365,2020,1,0.147490319
Umuahia South,Ngor-Okpala,0.303121201,0.303121201,436,295,2021,2,0.177752501
Umu-Neochi,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Umu-Neochi,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ungogo,Taura,0.193945966,0.193945966,71,365,2020,1,0.135431585
Ungogo,Taura,0.209168549,0.209168549,436,295,2021,2,0.151740079
Unuimo,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Unuimo,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Uruan,Nsit Ubium,0.367615415,0.367615415,71,365,2020,1,0.143504964
Uruan,Nsit Ubium,0.390481953,0.390481953,436,295,2021,2,0.169051443
Urue-Offong-Oruko,Nsit Ubium,0.222866538,0.222866538,71,365,2020,1,0.143504964
Urue-Offong-Oruko,Nsit Ubium,0.245733076,0.245733076,436,295,2021,2,0.169051443
Ushongo,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ushongo,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ussa,Oru West,0.159839999,0.159839999,71,365,2020,1,0.15662085
Ussa,Oru West,0.194679999,0.194679999,436,295,2021,2,0.198047003
Uvwie,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Uvwie,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Uyo,Nsit Ubium,0.220489192,0.220489192,71,365,2020,1,0.143504964
Uyo,Nsit Ubium,0.24335573,0.24335573,436,295,2021,2,0.169051443
Uzo-Uwani,Uzo-Uwani,0.143213744,0.143213744,71,365,2020,1,0.156921524
Uzo-Uwani,Uzo-Uwani,0.178322227,0.178322227,436,295,2021,2,0.198723471
Vandeikya,Oke-Ero,0.078823382,0.078823382,71,365,2020,1,0.135691632
Vandeikya,Oke-Ero,0.094295676,0.094295676,436,295,2021,2,0.152290831
Wamako,Gawabawa,0.059454675,0.059454675,71,365,2020,1,0.126141547
Wamako,Gawabawa,0.065593628,0.065593628,436,295,2021,2,0.132383842
Wamba,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Wamba,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Warawa,Gwarzo,0.044347159,0.044347159,71,365,2020,1,0.138371003
Warawa,Gwarzo,0.062378528,0.062378528,436,295,2021,2,0.157992526
Warji,Takali,0.09599134,0.09599134,71,365,2020,1,0.139464095
Warji,Takali,0.115059603,0.115059603,436,295,2021,2,0.160332585
Warri North,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Warri North,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Warri South,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Warri South,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Warri South West,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Warri South West,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Wasagu-Danko,Alkaleri,0.234307073,0.234307073,71,365,2020,1,0.14047264
Wasagu-Danko,Alkaleri,0.254328431,0.254328431,436,295,2021,2,0.1624987
Wase,Alkaleri,0.043277164,0.043277164,71,365,2020,1,0.14047264
Wase,Alkaleri,0.063298522,0.063298522,436,295,2021,2,0.1624987
Wudil,Gwarzo,0.079778222,0.079778222,71,365,2020,1,0.138371003
Wudil,Gwarzo,0.097809591,0.097809591,436,295,2021,2,0.157992526
Wukari,Keana,0.127302514,0.127302514,71,365,2020,1,0.131701865
Wukari,Keana,0.138916879,0.138916879,436,295,2021,2,0.143893303
Wurno,Gawabawa,0.035657315,0.035657315,71,365,2020,1,0.126141547
Wurno,Gawabawa,0.041796268,0.041796268,436,295,2021,2,0.132383842
Wushishi,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Wushishi,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Yabo,Gawabawa,0.094374247,0.094374247,71,365,2020,1,0.126141547
Yabo,Gawabawa,0.1005132,0.1005132,436,295,2021,2,0.132383842
Yagba East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Yagba East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Yagba West,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Yagba West,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Yakurr,Obubra,0.2197107,0.2197107,71,365,2020,1,0.151464135
Yakurr,Obubra,0.2499053,0.2499053,436,295,2021,2,0.186525126
Yala,Oke-Ero,0.16218591,0.16218591,71,365,2020,1,0.135691632
Yala,Oke-Ero,0.177658204,0.177658204,436,295,2021,2,0.152290831
Yamaltu-Deba,Alkaleri,0.100923193,0.100923193,71,365,2020,1,0.14047264
Yamaltu-Deba,Alkaleri,0.120944551,0.120944551,436,295,2021,2,0.1624987
Yankwashi,Babura,0.271013169,0.271013169,71,365,2020,1,0.154355758
Yankwashi,Babura,0.303822237,0.303822237,436,295,2021,2,0.192967255
Yauri,Birnin Kebbi,0.365030664,0.365030664,71,365,2020,1,0.153253538
Yauri,Birnin Kebbi,0.39684607,0.39684607,436,295,2021,2,0.190505956
Yenegoa,Isoko South,0.277131621,0.277131621,71,365,2020,1,0.123647097
Yenegoa,Isoko South,0.280775037,0.280775037,436,295,2021,2,0.127297292
Yola North,Alkaleri,0.094407859,0.094407859,71,365,2020,1,0.14047264
Yola North,Alkaleri,0.114429217,0.114429217,436,295,2021,2,0.1624987
Yola South,Alkaleri,0.145021358,0.145021358,71,365,2020,1,0.14047264
Yola South,Alkaleri,0.165042716,0.165042716,436,295,2021,2,0.1624987
Yorro,Alkaleri,0.073813201,0.073813201,71,365,2020,1,0.14047264
Yorro,Alkaleri,0.093834559,0.093834559,436,295,2021,2,0.1624987
Yunusari,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Yunusari,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Yusufari,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Yusufari,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Zaki,Taura,0.161254334,0.161254334,71,365,2020,1,0.135431585
Zaki,Taura,0.176476917,0.176476917,436,295,2021,2,0.151740079
Zango,Babura,0.209279657,0.209279657,71,365,2020,1,0.154355758
Zango,Babura,0.242088726,0.242088726,436,295,2021,2,0.192967255
Zango-Kataf,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Zango-Kataf,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Zaria,Soba,0.027600992,0.027600992,71,365,2020,1,0.120878451
Zaria,Soba,0.028444896,0.028444896,436,295,2021,2,0.12170975
Zing,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Zing,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Zurmi,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Zurmi,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Zuru,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Zuru,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
