LGA,MapA_mix,llin_type,smc_LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,488,2021,1,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,518,2021,2,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,548,2021,3,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,578,2021,4,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,550,2021,1,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,580,2021,2,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,610,2021,3,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,640,2021,4,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,550,2021,1,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,580,2021,2,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,610,2021,3,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,640,2021,4,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,550,2021,1,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,580,2021,2,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,610,2021,3,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,640,2021,4,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,579,2021,1,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,609,2021,2,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,639,2021,3,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,669,2021,4,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,579,2021,1,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,609,2021,2,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,639,2021,3,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,669,2021,4,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,579,2021,1,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,609,2021,2,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,639,2021,3,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,669,2021,4,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,550,2021,1,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,580,2021,2,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,610,2021,3,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,640,2021,4,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,579,2021,1,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,609,2021,2,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,639,2021,3,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,669,2021,4,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,488,2021,1,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,518,2021,2,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,548,2021,3,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,578,2021,4,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,488,2021,1,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,518,2021,2,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,548,2021,3,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,578,2021,4,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,488,2021,1,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,518,2021,2,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,548,2021,3,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,578,2021,4,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,488,2021,1,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,518,2021,2,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,548,2021,3,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,578,2021,4,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,610,2021,3,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,640,2021,4,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,550,2021,1,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,580,2021,2,-1,0.8,0.2,5
