,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
967,Lafia,Alkaleri,2021,Lafia,0.602287159,0.437483986,0.322995143,0.5587144,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
968,Lafia,Alkaleri,2024,Lafia,0.602287159,0.437483986,0.322995143,0.5587144,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
969,Nasarawa2,Keana,2021,Nasarawa2,0.787221571,0.5535139,0.580052358,0.779706552,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
970,Nasarawa2,Keana,2024,Nasarawa2,0.787221571,0.5535139,0.580052358,0.779706552,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
971,Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.83076923,0.8,0.744827586,0.790243902,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
972,Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.83076923,0.8,0.744827586,0.790243902,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
973,Chanchaga,Keana,2022,Chanchaga,0.412353568,0.209019714,0.232987552,0.392694064,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
974,Chanchaga,Keana,2025,Chanchaga,0.412353568,0.209019714,0.232987552,0.392694064,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
975,Toto,Keana,2021,Toto,0.798912229,0.692385342,0.58975659,0.756769205,0.7188,0.863,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
976,Toto,Keana,2024,Toto,0.798912229,0.692385342,0.58975659,0.756769205,0.7188,0.863,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
977,Wamba,Alkaleri,2021,Wamba,1,0.6,0.8625,0.983333333,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
978,Wamba,Alkaleri,2024,Wamba,1,0.6,0.8625,0.983333333,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
979,Agaie,Oke-Ero,2022,Agaie,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
980,Agaie,Oke-Ero,2025,Agaie,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
981,Agwara,Birnin Kebbi,2022,Agwara,0.94707177,0.737960786,0.641974103,0.94526286,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
982,Agwara,Birnin Kebbi,2025,Agwara,0.94707177,0.737960786,0.641974103,0.94526286,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
983,Bida,Oke-Ero,2022,Bida,0.469565218,0.218181818,0.186666667,0.409090909,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
984,Bida,Oke-Ero,2025,Bida,0.469565218,0.218181818,0.186666667,0.409090909,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
985,Bosso,Keana,2022,Bosso,0.431934222,0.382040698,0.322074509,0.478685279,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
986,Bosso,Keana,2025,Bosso,0.431934222,0.382040698,0.322074509,0.478685279,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
987,Edati,Oke-Ero,2022,Edati,0.564705882,0.45,0.32,0.643478261,0.473631021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
988,Edati,Oke-Ero,2025,Edati,0.564705882,0.45,0.32,0.643478261,0.473631021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
989,Gbako,Oke-Ero,2022,Gbako,0.2,0.145454545,0.312455578,0.169230769,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
990,Gbako,Oke-Ero,2025,Gbako,0.2,0.145454545,0.312455578,0.169230769,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
991,Gurara,Oke-Ero,2022,Gurara,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
992,Gurara,Oke-Ero,2025,Gurara,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
993,Katcha,Oke-Ero,2022,Katcha,0.456602669,0.148301334,0.15889656,0.372569453,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
994,Katcha,Oke-Ero,2025,Katcha,0.456602669,0.148301334,0.15889656,0.372569453,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
995,Kontagora,Oke-Ero,2022,Kontagora,0.377103656,0.193853982,0.164484152,0.329711141,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
996,Kontagora,Oke-Ero,2025,Kontagora,0.377103656,0.193853982,0.164484152,0.329711141,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
997,Lapai,Oke-Ero,2022,Lapai,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
998,Lapai,Oke-Ero,2025,Lapai,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
999,Lavun,Oke-Ero,2022,Lavun,0.409017829,0.343689522,0.211453014,0.372234684,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1000,Lavun,Oke-Ero,2025,Lavun,0.409017829,0.343689522,0.211453014,0.372234684,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1001,Magama,Oke-Ero,2022,Magama,0.42262163,0.276786152,0.221511641,0.418335898,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1002,Magama,Oke-Ero,2025,Magama,0.42262163,0.276786152,0.221511641,0.418335898,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1003,Mariga,Oke-Ero,2022,Mariga,0.523636363,0.124137931,0.096,0.516666667,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1004,Mariga,Oke-Ero,2025,Mariga,0.523636363,0.124137931,0.096,0.516666667,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1005,Mashegu,Oke-Ero,2022,Mashegu,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1006,Mashegu,Oke-Ero,2025,Mashegu,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1007,Pailoro,Oke-Ero,2022,Pailoro,0.278497381,0.133713325,0.133427866,0.258754387,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1008,Pailoro,Oke-Ero,2025,Pailoro,0.278497381,0.133713325,0.133427866,0.258754387,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1009,Lagelu,Akinyele,2020,Lagelu,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1010,Lagelu,Akinyele,2023,Lagelu,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1011,Mokwa,Oke-Ero,2022,Mokwa,0.544281688,0.29430789,0.278724116,0.520152178,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1012,Mokwa,Oke-Ero,2025,Mokwa,0.544281688,0.29430789,0.278724116,0.520152178,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1013,Muya,Giwa,2022,Muya,0.586046512,0.2,0.042857143,0.473239436,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1014,Muya,Giwa,2025,Muya,0.586046512,0.2,0.042857143,0.473239436,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1015,Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.453741482,0.763985334,0.210269801,0.308763,0.494533241,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1016,Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.453741482,0.763985334,0.210269801,0.308763,0.494533241,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1017,Ijebu North,Owan East,2021,Ijebu North,0.669886384,0.449767483,0.422503111,0.251372288,0.7188,0.863,1,march,435,CM+IPTp+IRS+IPTi,itn_pbo
1018,Ijebu North,Owan East,2024,Ijebu North,0.669886384,0.449767483,0.422503111,0.251372288,0.7188,0.863,2,march,1530,CM+IPTp+IRS+IPTi,itn_pbo
1019,Rafi,Oke-Ero,2022,Rafi,0.543973027,0.465709164,0.343920236,0.552446738,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1020,Rafi,Oke-Ero,2025,Rafi,0.543973027,0.465709164,0.343920236,0.552446738,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1021,Rijau,Alkaleri,2022,Rijau,0.58144166,1,0.766666667,1,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1022,Rijau,Alkaleri,2025,Rijau,0.58144166,1,0.766666667,1,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1023,Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.524575987,0.537380311,0.347813119,0.370028664,0.46396913,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1024,Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.524575987,0.537380311,0.347813119,0.370028664,0.46396913,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1025,Ijebu North East,Oke-Ero,2021,Ijebu North East,0.133333333,0.359315966,0.312455578,0.08,0.457008243,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn
1026,Ijebu North East,Oke-Ero,2024,Ijebu North East,0.133333333,0.359315966,0.312455578,0.08,0.457008243,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn
1027,Shiroro,Oke-Ero,2022,Shiroro,0.318198455,0.217578787,0.342704437,0.3532955,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1028,Shiroro,Oke-Ero,2025,Shiroro,0.318198455,0.217578787,0.342704437,0.3532955,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1029,Suleja,Giwa,2022,Suleja,0.495519338,0.36,0.18785627,0.282216982,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1030,Suleja,Giwa,2025,Suleja,0.495519338,0.36,0.18785627,0.282216982,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1031,Tafa,Oke-Ero,2022,Tafa,0.727272727,0.624,0.4125,0.552380952,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1032,Tafa,Oke-Ero,2025,Tafa,0.727272727,0.624,0.4125,0.552380952,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1033,Wushishi,Oke-Ero,2022,Wushishi,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1034,Wushishi,Oke-Ero,2025,Wushishi,0.470146681,0.359315966,0.312455578,0.426145735,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1035,Abeokuta North,Owan East,2021,Abeokuta North,0.67025256,0.608940504,0.475640375,0.614834083,0.483229857,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1036,Abeokuta North,Owan East,2024,Abeokuta North,0.67025256,0.608940504,0.475640375,0.614834083,0.483229857,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1037,Egbado South,Uzo-Uwani,2021,Egbado South,0.246595961,0.455186768,0.256776698,0.311881625,0.446407593,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1038,Egbado South,Uzo-Uwani,2024,Egbado South,0.246595961,0.455186768,0.256776698,0.311881625,0.446407593,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1039,Ewekoro,Uzo-Uwani,2021,Ewekoro,0.93582084,0.815669165,0.576344653,0.764182084,0.528528126,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1040,Ewekoro,Uzo-Uwani,2024,Ewekoro,0.93582084,0.815669165,0.576344653,0.764182084,0.528528126,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1041,Ifo,Uzo-Uwani,2021,Ifo,0.463578757,0.365847142,0.284858226,0.23952477,0.484704494,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1042,Ifo,Uzo-Uwani,2024,Ifo,0.463578757,0.365847142,0.284858226,0.23952477,0.484704494,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1043,Ijebu East,Oke-Ero,2021,Ijebu East,0.6,0.2,0.312455578,0.223255814,0.7188,0.863,1,july,551,CM+IPTp+IRS+IPTi,itn_pbo
1044,Ijebu East,Oke-Ero,2024,Ijebu East,0.6,0.2,0.312455578,0.223255814,0.7188,0.863,2,july,1646,CM+IPTp+IRS+IPTi,itn_pbo
1045,Ijebu ode,Owan East,2021,Ijebu ode,0.896470561,0.453588514,0.13978495,0.31484462,0.7188,0.863,1,march,435,CM+IPTp+IRS+IPTi,itn_pbo
1046,Ijebu ode,Owan East,2024,Ijebu ode,0.896470561,0.453588514,0.13978495,0.31484462,0.7188,0.863,2,march,1530,CM+IPTp+IRS+IPTi,itn_pbo
1047,Ikenne,Owan East,2021,Ikenne,0.184615385,0.502736003,0.3,0.096,0.445601554,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1048,Ikenne,Owan East,2024,Ikenne,0.184615385,0.502736003,0.3,0.096,0.445601554,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1049,Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.646860899,0.5852499,0.370620499,0.470082485,0.456702555,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1050,Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.646860899,0.5852499,0.370620499,0.470082485,0.456702555,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1051,Odeda,Oke-Ero,2021,Odeda,0.988235294,0.545454546,0.36,0.6,0.7188,0.863,1,july,551,CM+IPTp+IRS+IPTi,itn_pbo
1052,Odeda,Oke-Ero,2024,Odeda,0.988235294,0.545454546,0.36,0.6,0.7188,0.863,2,july,1646,CM+IPTp+IRS+IPTi,itn_pbo
1053,Odogbolu,Owan East,2021,Odogbolu,0.48,0.4,0.8,0.306976744,0.462106458,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1054,Odogbolu,Owan East,2024,Odogbolu,0.48,0.4,0.8,0.306976744,0.462106458,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1055,Ogun waterside,Owan East,2021,Ogun waterside,0.557318098,0.502736003,0.412586323,0.456146924,0.492471268,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1056,Ogun waterside,Owan East,2024,Ogun waterside,0.557318098,0.502736003,0.412586323,0.456146924,0.492471268,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1057,Remo North,Owan East,2021,Remo North,0.705882353,0.4,0.412586323,0.234782609,0.39588712,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1058,Remo North,Owan East,2024,Remo North,0.705882353,0.4,0.412586323,0.234782609,0.39588712,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1059,Shagamu,Uzo-Uwani,2021,Shagamu,0.345897973,0.305283726,0.202702684,0.244447268,0.7188,0.863,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
1060,Shagamu,Uzo-Uwani,2024,Shagamu,0.345897973,0.305283726,0.202702684,0.244447268,0.7188,0.863,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
1061,Akoko North East,Oke-Ero,2020,Akoko North East,0.669376888,0.820676216,0.781688111,0.709115756,0.415864752,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1062,Akoko North East,Oke-Ero,2023,Akoko North East,0.669376888,0.820676216,0.781688111,0.709115756,0.415864752,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1063,Akoko North West,Oke-Ero,2020,Akoko North West,0.492619626,0.632146709,0.308627694,0.376104541,0.391306023,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1064,Akoko North West,Oke-Ero,2023,Akoko North West,0.492619626,0.632146709,0.308627694,0.376104541,0.391306023,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1065,Akoko South East,Oke-Ero,2020,Akoko South East,0.466666667,0.48,0.466666667,0.441176471,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1066,Akoko South East,Oke-Ero,2023,Akoko South East,0.466666667,0.48,0.466666667,0.441176471,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1067,Akoko South West,Oke-Ero,2020,Akoko South West,0.854220418,0.781239216,0.68552443,0.689768402,0.402871779,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1068,Akoko South West,Oke-Ero,2023,Akoko South West,0.854220418,0.781239216,0.68552443,0.689768402,0.402871779,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1069,Akure North,Owan East,2020,Akure North,0.282352942,0.171428572,0.45,0.222222222,0.408011613,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1070,Akure North,Owan East,2023,Akure North,0.282352942,0.171428572,0.45,0.222222222,0.408011613,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1071,Ifedayo,Oke-Ero,2020,Ifedayo,0.738461538,0.533333333,0.56,0.576,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1072,Ifedayo,Oke-Ero,2023,Ifedayo,0.738461538,0.533333333,0.56,0.576,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1073,Akure South,Owan East,2020,Akure South,0.514285715,0.675,0.6,0.545454546,0.377201065,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1074,Akure South,Owan East,2023,Akure South,0.514285715,0.675,0.6,0.545454546,0.377201065,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1075,Ese-Odo,Owan East,2020,Ese-Odo,0.666666667,0.6,0.564705882,0.628571429,0.376721268,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1076,Ese-Odo,Owan East,2023,Ese-Odo,0.666666667,0.6,0.564705882,0.628571429,0.376721268,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1077,Idanre,Akinyele,2020,Idanre,0.5217819,0.470437196,0.372688174,0.452985571,0.38691517,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1078,Idanre,Akinyele,2023,Idanre,0.5217819,0.470437196,0.372688174,0.452985571,0.38691517,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1079,Ifedore,Oke-Ero,2020,Ifedore,0.641831059,0.823810298,0.45947393,0.622814561,0.438179998,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1080,Ifedore,Oke-Ero,2023,Ifedore,0.641831059,0.823810298,0.45947393,0.622814561,0.438179998,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1081,Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.929284,0.608921734,0.499557367,0.642724831,0.446996131,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1082,Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.929284,0.608921734,0.499557367,0.642724831,0.446996131,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1083,Irele,Akinyele,2020,Irele,0.8,0.64,0.728571428,0.611320754,0.454716042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1084,Irele,Akinyele,2023,Irele,0.8,0.64,0.728571428,0.611320754,0.454716042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1085,Odigbo,Akinyele,2020,Odigbo,0.818096407,0.791766941,0.638030767,0.724773833,0.478615868,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1086,Odigbo,Akinyele,2023,Odigbo,0.818096407,0.791766941,0.638030767,0.724773833,0.478615868,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1087,Ifelodun2,Akinyele,2020,Ifelodun2,0.4,0.4,0.08,0.489795918,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1088,Ifelodun2,Akinyele,2023,Ifelodun2,0.4,0.4,0.08,0.489795918,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1089,Okitipupa,Owan East,2020,Okitipupa,0.502739057,0.348868057,0.324482597,0.45168183,0.459942251,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1090,Okitipupa,Owan East,2023,Okitipupa,0.502739057,0.348868057,0.324482597,0.45168183,0.459942251,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1091,Ondo East,Akinyele,2020,Ondo East,0.771428572,0.545454546,0.646153846,0.911111111,0.426186667,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1092,Ondo East,Akinyele,2023,Ondo East,0.771428572,0.545454546,0.646153846,0.911111111,0.426186667,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1093,Ondo West,Akinyele,2020,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.453136055,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1094,Ondo West,Akinyele,2023,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.453136055,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1095,Ose,Owan East,2020,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.412008749,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1096,Ose,Owan East,2023,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.412008749,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1097,Owo,Owan East,2020,Owo,0.876710921,0.894907843,0.64011833,0.721514692,0.7188,0.863,1,march,70,CM+IPTp+IRS+IPTi,itn_pbo
1098,Owo,Owan East,2023,Owo,0.876710921,0.894907843,0.64011833,0.721514692,0.7188,0.863,2,march,1165,CM+IPTp+IRS+IPTi,itn_pbo
1099,Aiyedade,Akinyele,2020,Aiyedade,0.461538462,0.45,0.5,0.333333334,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1100,Aiyedade,Akinyele,2023,Aiyedade,0.461538462,0.45,0.5,0.333333334,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1101,Aiyedire,Akinyele,2020,Aiyedire,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1102,Aiyedire,Akinyele,2023,Aiyedire,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1103,Atakumosa East,Oke-Ero,2020,Atakumosa East,0.252631579,0.342857143,0.6,0.290322581,0.7188,0.863,1,july,186,CM+IPTp+IRS+IPTi,itn_pbo
1104,Atakumosa East,Oke-Ero,2023,Atakumosa East,0.252631579,0.342857143,0.6,0.290322581,0.7188,0.863,2,july,1281,CM+IPTp+IRS+IPTi,itn_pbo
1105,Orolu,Oke-Ero,2020,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.537649782,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1106,Orolu,Oke-Ero,2023,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.537649782,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1107,Atakumosa West,Akinyele,2020,Atakumosa West,0.342857143,0.3,0.461538462,0.295081967,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1108,Atakumosa West,Akinyele,2023,Atakumosa West,0.342857143,0.3,0.461538462,0.295081967,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1109,Boluwaduro,Akinyele,2020,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.377867037,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1110,Boluwaduro,Akinyele,2023,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.377867037,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1111,Boripe,Akinyele,2020,Boripe,0.568421053,0.24,0.7,0.523636363,0.422477334,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1112,Boripe,Akinyele,2023,Boripe,0.568421053,0.24,0.7,0.523636363,0.422477334,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1113,Ede North,Akinyele,2020,Ede North,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1114,Ede North,Akinyele,2023,Ede North,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1115,Ede South,Akinyele,2020,Ede South,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1116,Ede South,Akinyele,2023,Ede South,0.5217819,0.470437196,0.372688174,0.452985571,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1117,Egbedore,Akinyele,2020,Egbedore,0.545061288,0.451970792,0.319558016,0.51021434,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1118,Egbedore,Akinyele,2023,Egbedore,0.545061288,0.451970792,0.319558016,0.51021434,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1119,Ejigbo,Akinyele,2020,Ejigbo,0.564341737,0.269515999,0.333905791,0.519022754,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1120,Ejigbo,Akinyele,2023,Ejigbo,0.564341737,0.269515999,0.333905791,0.519022754,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1121,Ife Central,Akinyele,2020,Ife Central,0.445033112,0.436363637,0.135211267,0.185234899,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1122,Ife Central,Akinyele,2023,Ife Central,0.445033112,0.436363637,0.135211267,0.185234899,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1123,Ife East,Akinyele,2020,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.503641962,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1124,Ife East,Akinyele,2023,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.503641962,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1125,Ife North,Akinyele,2020,Ife North,0.098956568,0.081625848,0.06560815,0.087112142,0.7188,0.863,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1126,Ife North,Akinyele,2023,Ife North,0.098956568,0.081625848,0.06560815,0.087112142,0.7188,0.863,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1127,Ife South,Akinyele,2020,Ife South,0.5217819,0.470437196,0.372688174,0.452985571,0.46466042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
