adm1,LGA,smc_map_B,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Niger,Suleja,SMC,Giwa,august,1010,2022,3,-1,0.96,0.24,5
Niger,Suleja,SMC,Giwa,august,1040,2022,4,-1,0.96,0.24,5
Niger,Tafa,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Niger,Tafa,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Niger,Tafa,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Niger,Tafa,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Niger,Wushishi,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Niger,Wushishi,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Niger,Wushishi,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Niger,Wushishi,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Oyo,Irepo,SMC,Oke-Ero,july,915,2022,1,-1,0.96,0.24,5
Oyo,Irepo,SMC,Oke-Ero,july,945,2022,2,-1,0.96,0.24,5
Oyo,Irepo,SMC,Oke-Ero,july,975,2022,3,-1,0.96,0.24,5
Oyo,Irepo,SMC,Oke-Ero,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Barikin Ladi,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Barikin Ladi,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Barikin Ladi,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Barikin Ladi,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Bassa2,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Bassa2,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Bassa2,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Bassa2,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Bokkos,SMC,Giwa,august,950,2022,1,-1,0.96,0.24,5
Plateau,Bokkos,SMC,Giwa,august,980,2022,2,-1,0.96,0.24,5
Plateau,Bokkos,SMC,Giwa,august,1010,2022,3,-1,0.96,0.24,5
Plateau,Bokkos,SMC,Giwa,august,1040,2022,4,-1,0.96,0.24,5
Plateau,Jos East,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Jos East,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Jos East,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Jos East,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Jos North,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Jos North,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Jos North,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Jos North,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Jos South,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Jos South,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Jos South,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Jos South,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Kanam,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Kanam,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Kanam,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Kanam,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Kanke,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Kanke,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Kanke,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Kanke,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Langtang North,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Langtang North,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Langtang North,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Langtang North,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Langtang South,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Plateau,Langtang South,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Plateau,Langtang South,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Plateau,Langtang South,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Plateau,Mangu,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Plateau,Mangu,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Plateau,Mangu,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Plateau,Mangu,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Mikang,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Mikang,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Mikang,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Mikang,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Pankshin,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Pankshin,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Pankshin,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Pankshin,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Qua'an Pan,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Plateau,Qua'an Pan,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Plateau,Qua'an Pan,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Plateau,Qua'an Pan,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Plateau,Riyom,SMC,Soba,july,915,2022,1,-1,0.96,0.24,5
Plateau,Riyom,SMC,Soba,july,945,2022,2,-1,0.96,0.24,5
Plateau,Riyom,SMC,Soba,july,975,2022,3,-1,0.96,0.24,5
Plateau,Riyom,SMC,Soba,july,1005,2022,4,-1,0.96,0.24,5
Plateau,Shendam,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Plateau,Shendam,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Plateau,Shendam,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Plateau,Shendam,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Plateau,Wase,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Plateau,Wase,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Plateau,Wase,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Plateau,Wase,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Sokoto,Binji,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Binji,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Binji,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Binji,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Bodinga,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Bodinga,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Bodinga,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Bodinga,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Dange-Shnsi,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Gada,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Gada,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Gada,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Gada,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Gawabawa,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Gawabawa,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Gawabawa,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Goronyo,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Goronyo,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Goronyo,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Goronyo,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Gudu,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Gudu,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Gudu,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Gudu,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Illela,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Illela,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Illela,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Illela,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Isa,SMC,Rimi,march,796,2022,1,-1,0.96,0.24,5
Sokoto,Isa,SMC,Rimi,march,826,2022,2,-1,0.96,0.24,5
Sokoto,Isa,SMC,Rimi,march,856,2022,3,-1,0.96,0.24,5
Sokoto,Isa,SMC,Rimi,march,886,2022,4,-1,0.96,0.24,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Kebbe,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Kware,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Kware,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Kware,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Kware,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Rabah,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Rabah,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Rabah,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Rabah,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Sabon Birni,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Shagari,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Silame,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Silame,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Silame,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Silame,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Sokoto North,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Sokoto North,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Sokoto North,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Sokoto South,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Tambuwal,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Tangaza,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Tangaza,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Tangaza,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Tangaza,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Tureta,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Wamako,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Wamako,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Wamako,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Wamako,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Wurno,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Wurno,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Wurno,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Wurno,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Sokoto,Yabo,SMC,Gawabawa,august,950,2022,1,-1,0.96,0.24,5
Sokoto,Yabo,SMC,Gawabawa,august,980,2022,2,-1,0.96,0.24,5
Sokoto,Yabo,SMC,Gawabawa,august,1010,2022,3,-1,0.96,0.24,5
Sokoto,Yabo,SMC,Gawabawa,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Ardo-Kola,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Ardo-Kola,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Ardo-Kola,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Ardo-Kola,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Bali,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Bali,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Bali,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Bali,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Donga,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Donga,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Donga,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Donga,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Gashaka,SMC,Oru West,june,887,2022,1,-1,0.96,0.24,5
Taraba,Gashaka,SMC,Oru West,june,917,2022,2,-1,0.96,0.24,5
Taraba,Gashaka,SMC,Oru West,june,947,2022,3,-1,0.96,0.24,5
Taraba,Gashaka,SMC,Oru West,june,977,2022,4,-1,0.96,0.24,5
Taraba,Gassol,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Gassol,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Gassol,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Gassol,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Ibi,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Ibi,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Ibi,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Ibi,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Jalingo,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Jalingo,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Jalingo,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Jalingo,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Taraba,Karin-Lamido,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Taraba,Lau,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Taraba,Lau,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Taraba,Lau,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Taraba,Lau,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Taraba,Wukari,SMC,Keana,august,950,2022,1,-1,0.96,0.24,5
Taraba,Wukari,SMC,Keana,august,980,2022,2,-1,0.96,0.24,5
Taraba,Wukari,SMC,Keana,august,1010,2022,3,-1,0.96,0.24,5
Taraba,Wukari,SMC,Keana,august,1040,2022,4,-1,0.96,0.24,5
Taraba,Yorro,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Taraba,Yorro,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Taraba,Yorro,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Taraba,Yorro,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Taraba,Zing,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Taraba,Zing,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Taraba,Zing,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Taraba,Zing,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Bade,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Bade,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Bade,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Bade,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Bursari,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Bursari,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Bursari,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Bursari,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Damaturu,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Damaturu,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Damaturu,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Damaturu,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Fika,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Fika,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Fika,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Fika,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Fune,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Fune,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Fune,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Fune,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Geidam,SMC,Babura,may,852,2022,1,-1,0.96,0.24,5
Yobe,Geidam,SMC,Babura,may,882,2022,2,-1,0.96,0.24,5
Yobe,Geidam,SMC,Babura,may,912,2022,3,-1,0.96,0.24,5
Yobe,Geidam,SMC,Babura,may,942,2022,4,-1,0.96,0.24,5
Yobe,Gujba,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Gujba,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Gujba,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Gujba,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Gulani,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Yobe,Gulani,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Yobe,Gulani,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Yobe,Gulani,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Jakusko,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Jakusko,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Jakusko,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Jakusko,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Karasuwa,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Karasuwa,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Karasuwa,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Karasuwa,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Machina,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Machina,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Machina,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Machina,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Nangere,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Nangere,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Nangere,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Nangere,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Nguru,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Nguru,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Nguru,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Nguru,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Potiskum,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Yobe,Potiskum,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Yobe,Potiskum,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Yobe,Potiskum,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,796,2022,1,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,826,2022,2,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,856,2022,3,-1,0.96,0.24,5
Yobe,Tarmua,SMC,Rimi,march,886,2022,4,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,852,2022,1,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,882,2022,2,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,912,2022,3,-1,0.96,0.24,5
Yobe,Yunusari,SMC,Babura,may,942,2022,4,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,915,2022,1,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,945,2022,2,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,975,2022,3,-1,0.96,0.24,5
Yobe,Yusufari,SMC,Taura,july,1005,2022,4,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Zamfara,Anka,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Zamfara,Bakura,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,796,2022,1,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,826,2022,2,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,856,2022,3,-1,0.96,0.24,5
Zamfara,Birnin Magaji,SMC,Rimi,march,886,2022,4,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,915,2022,1,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,945,2022,2,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,975,2022,3,-1,0.96,0.24,5
Zamfara,Bukkuyum,SMC,Alkaleri,july,1005,2022,4,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,978,2022,1,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,1008,2022,2,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,1038,2022,3,-1,0.96,0.24,5
Zamfara,Bungudu,SMC,Takali,september,1068,2022,4,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,950,2022,1,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,980,2022,2,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1010,2022,3,-1,0.96,0.24,5
Zamfara,Gummi,SMC,Birnin Kebbi,august,1040,2022,4,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,915,2022,1,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,945,2022,2,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,975,2022,3,-1,0.96,0.24,5
Zamfara,Gusau,SMC,Darazo,july,1005,2022,4,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,796,2022,1,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,826,2022,2,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,856,2022,3,-1,0.96,0.24,5
Zamfara,Kaura-Namoda,SMC,Rimi,march,886,2022,4,-1,0.96,0.24,5
