,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
528,Okigwe,Ngor-Okpala,2023,Okigwe,0.8,0.8,0.8,0.8,0.508750791,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
529,Orlu,Oru West,2020,Orlu,0.8,0.8,0.8,0.8,0.433950418,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
530,Orlu,Oru West,2023,Orlu,0.8,0.8,0.8,0.8,0.433950418,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
531,Orsu,Oru West,2020,Orsu,0.8,0.8,0.8,0.8,0.343580402,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
532,Orsu,Oru West,2023,Orsu,0.8,0.8,0.8,0.8,0.343580402,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
533,Oru East,Oru West,2020,Oru East,0.8,0.8,0.8,0.8,0.288284046,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
534,Oru East,Oru West,2023,Oru East,0.8,0.8,0.8,0.8,0.288284046,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
535,Oru West,Oru West,2020,Oru West,0.8,0.8,0.8,0.8,0.28016566,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
536,Oru West,Oru West,2023,Oru West,0.8,0.8,0.8,0.8,0.28016566,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
537,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.8,0.8,0.8,0.8,0.296064867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
538,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.8,0.8,0.8,0.8,0.296064867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
539,Tofa,Taura,2022,Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
540,Tofa,Taura,2025,Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
541,Owerri North,Ngor-Okpala,2020,Owerri North,0.8,0.8,0.8,0.8,0.332376349,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
542,Owerri North,Ngor-Okpala,2023,Owerri North,0.8,0.8,0.8,0.8,0.332376349,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
543,Owerri West,Ngor-Okpala,2020,Owerri West,0.8,0.8,0.8,0.8,0.301251273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
544,Owerri West,Ngor-Okpala,2023,Owerri West,0.8,0.8,0.8,0.8,0.301251273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
545,Unuimo,Ngor-Okpala,2020,Unuimo,0.8,0.8,0.8,0.8,0.518917277,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
546,Unuimo,Ngor-Okpala,2023,Unuimo,0.8,0.8,0.8,0.8,0.518917277,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
547,Auyo,Taura,2021,Auyo,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
548,Auyo,Taura,2024,Auyo,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
549,Babura,Babura,2021,Babura,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
550,Babura,Babura,2024,Babura,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
551,Biriniwa,Taura,2021,Biriniwa,0.8,0.8,0.8,0.8,0.662953681,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
552,Biriniwa,Taura,2024,Biriniwa,0.8,0.8,0.8,0.8,0.662953681,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
553,Malam Madori,Taura,2021,Malam Madori,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
554,Malam Madori,Taura,2024,Malam Madori,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
555,Birni Kudu,Takali,2021,Birni Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
556,Birni Kudu,Takali,2024,Birni Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
557,Buji,Takali,2021,Buji,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
558,Buji,Takali,2024,Buji,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
559,Jahun,Taura,2021,Jahun,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
560,Jahun,Taura,2024,Jahun,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
561,Dutse,Takali,2021,Dutse,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
562,Dutse,Takali,2024,Dutse,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
563,Gagarawa,Taura,2021,Gagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
564,Gagarawa,Taura,2024,Gagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
565,Kafin Hausa,Taura,2021,Kafin Hausa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
566,Kafin Hausa,Taura,2024,Kafin Hausa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
567,Garki,Babura,2021,Garki,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
568,Garki,Babura,2024,Garki,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
569,Gumel,Babura,2021,Gumel,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
570,Gumel,Babura,2024,Gumel,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
571,Guri,Taura,2021,Guri,0.8,0.8,0.8,0.8,0.647852757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
572,Guri,Taura,2024,Guri,0.8,0.8,0.8,0.8,0.647852757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
573,Gwaram,Takali,2021,Gwaram,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
574,Gwaram,Takali,2024,Gwaram,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
575,Gwiwa,Babura,2021,Gwiwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
576,Gwiwa,Babura,2024,Gwiwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
577,Hadejia,Taura,2021,Hadejia,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
578,Hadejia,Taura,2024,Hadejia,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
579,Kaugama,Taura,2021,Kaugama,0.8,0.8,0.8,0.8,0.638425145,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
580,Kaugama,Taura,2024,Kaugama,0.8,0.8,0.8,0.8,0.638425145,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
581,Kazaure,Babura,2021,Kazaure,0.8,0.8,0.8,0.8,0.679043778,0.53,1,may,496,CM+IPTp+LLINs+SMC,itn
582,Kazaure,Babura,2024,Kazaure,0.8,0.8,0.8,0.8,0.679043778,0.53,2,may,1591,CM+IPTp+LLINs+SMC,itn
583,Kiri Kasamma,Taura,2021,Kiri Kasamma,0.8,0.8,0.8,0.8,0.651907622,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
584,Kiri Kasamma,Taura,2024,Kiri Kasamma,0.8,0.8,0.8,0.8,0.651907622,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
585,Tsanyawa,Gwarzo,2022,Tsanyawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
586,Tsanyawa,Gwarzo,2025,Tsanyawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
587,Miga,Taura,2021,Miga,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
588,Miga,Taura,2024,Miga,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
589,Ringim,Taura,2021,Ringim,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
590,Ringim,Taura,2024,Ringim,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
591,Roni,Babura,2021,Roni,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
592,Roni,Babura,2024,Roni,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
593,Taura,Taura,2021,Taura,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
594,Taura,Taura,2024,Taura,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
595,Yankwashi,Babura,2021,Yankwashi,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
596,Yankwashi,Babura,2024,Yankwashi,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
597,kiyawa,Takali,2021,kiyawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
598,kiyawa,Takali,2024,kiyawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
599,Dutsi,Rimi,2021,Dutsi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
600,Dutsi,Rimi,2024,Dutsi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
601,Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
602,Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
603,Kajuru,Soba,2022,Kajuru,0.8,0.8,0.8,0.8,0.533070449,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
604,Kajuru,Soba,2025,Kajuru,0.8,0.8,0.8,0.8,0.533070449,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
605,Chikun,Soba,2022,Chikun,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
606,Chikun,Soba,2025,Chikun,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
607,Giwa,Giwa,2022,Giwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
608,Giwa,Giwa,2025,Giwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
609,Koko-Besse,Birnin Kebbi,2021,Koko/Besse,0.8,0.8,0.8,0.8,0.592390938,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
610,Koko-Besse,Birnin Kebbi,2024,Koko/Besse,0.8,0.8,0.8,0.8,0.592390938,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
611,Igabi,Soba,2022,Igabi,0.8,0.8,0.8,0.8,0.561783675,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
612,Igabi,Soba,2025,Igabi,0.8,0.8,0.8,0.8,0.561783675,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
613,Ikara,Soba,2022,Ikara,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
614,Ikara,Soba,2025,Ikara,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
615,Jaba,Oke-Ero,2022,Jaba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
616,Jaba,Oke-Ero,2025,Jaba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
617,Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.386347145,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
618,Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.386347145,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
619,Jema'a,Soba,2022,Jema'a,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
620,Jema'a,Soba,2025,Jema'a,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
621,Kachia,Ngor-Okpala,2022,Kachia,0.8,0.8,0.8,0.8,0.7188,0.863,1,june,892,CM+IPTp+IRS+SMC,itn_pbo
622,Kachia,Ngor-Okpala,2025,Kachia,0.8,0.8,0.8,0.8,0.7188,0.863,2,june,1987,CM+IPTp+IRS+SMC,itn_pbo
623,Kudan,Giwa,2022,Kudan,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
624,Kudan,Giwa,2025,Kudan,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
625,Kagarko,Oke-Ero,2022,Kagarko,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
626,Kagarko,Oke-Ero,2025,Kagarko,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
627,Kaura,Soba,2022,Kaura,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
628,Kaura,Soba,2025,Kaura,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
629,Kauru,Soba,2022,Kauru,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
630,Kauru,Soba,2025,Kauru,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
631,Kubau,Soba,2022,Kubau,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
632,Kubau,Soba,2025,Kubau,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
633,Lere,Soba,2022,Lere,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
634,Lere,Soba,2025,Lere,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
635,Markafi,Gwarzo,2022,Markafi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
636,Markafi,Gwarzo,2025,Markafi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
637,Sabon-Gari,Soba,2022,Sabon-Gari,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
638,Sabon-Gari,Soba,2025,Sabon-Gari,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
639,Sanga,Soba,2022,Sanga,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
640,Sanga,Soba,2025,Sanga,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
641,Soba,Soba,2022,Soba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
642,Soba,Soba,2025,Soba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
643,Zango-Kataf,Soba,2022,Zango-Kataf,0.8,0.8,0.8,0.8,0.442972479,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
644,Zango-Kataf,Soba,2025,Zango-Kataf,0.8,0.8,0.8,0.8,0.442972479,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
645,Zaria,Soba,2022,Zaria,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
646,Zaria,Soba,2025,Zaria,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
647,Kaduna South,Soba,2022,Kaduna South,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
648,Kaduna South,Soba,2025,Kaduna South,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
649,Bichi,Gwarzo,2022,Bichi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
650,Bichi,Gwarzo,2025,Bichi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
651,Ajingi,Taura,2022,Ajingi,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
652,Ajingi,Taura,2025,Ajingi,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
653,Albasu,Takali,2022,Albasu,0.8,0.8,0.8,0.8,0.70899614,0.53,1,september,980,CM+IPTp+LLINs+SMC,itn
654,Albasu,Takali,2025,Albasu,0.8,0.8,0.8,0.8,0.70899614,0.53,2,september,2075,CM+IPTp+LLINs+SMC,itn
655,Bagwai,Babura,2022,Bagwai,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
656,Bagwai,Babura,2025,Bagwai,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
657,Bebeji,Gwarzo,2022,Bebeji,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
658,Bebeji,Gwarzo,2025,Bebeji,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
659,Dambatta,Babura,2022,Dambatta,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
660,Dambatta,Babura,2025,Dambatta,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
661,Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
662,Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
663,Dawakin Tofa,Taura,2022,Dawakin Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
664,Dawakin Tofa,Taura,2025,Dawakin Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
665,Doguwa,Giwa,2022,Doguwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
666,Doguwa,Giwa,2025,Doguwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
667,Gabasawa,Taura,2022,Gabasawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
668,Gabasawa,Taura,2025,Gabasawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
669,Garko,Gwarzo,2022,Garko,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
670,Garko,Gwarzo,2025,Garko,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
671,Garum Mallam,Gwarzo,2022,Garum Mallam,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
672,Garum Mallam,Gwarzo,2025,Garum Mallam,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
673,Gaya,Gwarzo,2022,Gaya,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
674,Gaya,Gwarzo,2025,Gaya,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
675,Gezawa,Gwarzo,2022,Gezawa,0.8,0.8,0.8,0.8,0.714118308,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
676,Gezawa,Gwarzo,2025,Gezawa,0.8,0.8,0.8,0.8,0.714118308,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
677,Gwale,Alkaleri,2022,Gwale,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
678,Gwale,Alkaleri,2025,Gwale,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
679,Gwarzo,Gwarzo,2022,Gwarzo,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
680,Gwarzo,Gwarzo,2025,Gwarzo,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
681,Kabo,Gwarzo,2022,Kabo,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
682,Kabo,Gwarzo,2025,Kabo,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
683,Karaye,Gwarzo,2022,Karaye,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
684,Karaye,Gwarzo,2025,Karaye,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
685,Kibiya,Gwarzo,2022,Kibiya,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
686,Kibiya,Gwarzo,2025,Kibiya,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
687,Kiru,Gwarzo,2022,Kiru,0.8,0.8,0.8,0.8,0.721083872,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
688,Kiru,Gwarzo,2025,Kiru,0.8,0.8,0.8,0.8,0.721083872,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
689,Kumbotso,Taura,2022,Kumbotso,0.8,0.8,0.8,0.8,0.679648396,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
690,Kumbotso,Taura,2025,Kumbotso,0.8,0.8,0.8,0.8,0.679648396,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
691,Yagba West,Oke-Ero,2020,Yagba West,0.8,0.8,0.8,0.8,0.380889805,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
692,Yagba West,Oke-Ero,2023,Yagba West,0.8,0.8,0.8,0.8,0.380889805,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
693,Kunchi,Babura,2022,Kunchi,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
694,Kunchi,Babura,2025,Kunchi,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
695,Kura,Gwarzo,2022,Kura,0.8,0.8,0.8,0.8,0.70943541,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
696,Kura,Gwarzo,2025,Kura,0.8,0.8,0.8,0.8,0.70943541,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
697,Madobi,Taura,2022,Madobi,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
698,Madobi,Taura,2025,Madobi,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
699,Makoda,Babura,2022,Makoda,0.8,0.8,0.8,0.8,0.664761406,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn
700,Makoda,Babura,2025,Makoda,0.8,0.8,0.8,0.8,0.664761406,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn
701,Ekiti,Oke-Ero,2020,Ekiti,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
702,Ekiti,Oke-Ero,2023,Ekiti,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
703,Minjibir,Taura,2022,Minjibir,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
704,Minjibir,Taura,2025,Minjibir,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
705,Rano,Gwarzo,2022,Rano,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
706,Rano,Gwarzo,2025,Rano,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
707,Rimin Gado,Gwarzo,2022,Rimin Gado,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
708,Rimin Gado,Gwarzo,2025,Rimin Gado,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
709,Bindawa,Rimi,2021,Bindawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
