,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,round,peak,simday
458,Ekiti,Ado Ekiti,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ado Ekiti,0.307654798,0.266792702,0.30162414,0.251320966,0.357399296,0.424809523,2,march,1165
459,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Efon-Alayee,0.209302326,0.375,0.166666667,0.225490196,0.32342441,0.396790109,1,july,186
460,Ekiti,Efon-Alayee,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Efon-Alayee,0.209302326,0.375,0.166666667,0.225490196,0.32342441,0.396790109,2,july,1281
461,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti East,0.25,0.299429972,0.125,0.188679245,0.342294717,0.412351259,1,july,186
462,Ekiti,Ekiti East,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti East,0.25,0.299429972,0.125,0.188679245,0.342294717,0.412351259,2,july,1281
463,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti South West,0.27166064,0.266233759,0.271209078,0.255773664,0.434979733,0.487961894,1,july,186
464,Ekiti,Ekiti South West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti South West,0.27166064,0.266233759,0.271209078,0.255773664,0.434979733,0.487961894,2,july,1281
465,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ekiti West,0.184223534,0.213830864,0.207872038,0.250242197,0.332828195,0.404541983,1,july,186
466,Ekiti,Ekiti West,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ekiti West,0.184223534,0.213830864,0.207872038,0.250242197,0.332828195,0.404541983,2,july,1281
467,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Emure,0.357142857,0.153846154,0.090909091,0.216666667,0.372039671,0.436863758,1,july,186
468,Ekiti,Emure,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Emure,0.357142857,0.153846154,0.090909091,0.216666667,0.372039671,0.436863758,2,july,1281
469,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2020,Gboyin,0.31983529,0.131551915,0.188804999,0.238079038,0.286540024,0.36654315,1,june,162
470,Ekiti,Gboyin,CM+IPTp+LLINs+IPTi,itn ,Obubra,2023,Gboyin,0.31983529,0.131551915,0.188804999,0.238079038,0.286540024,0.36654315,2,june,1257
471,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Idosi-Osi,0.200434256,0.201353458,0.15356295,0.157016209,0.302701283,0.379754213,1,july,186
472,Ekiti,Idosi-Osi,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Idosi-Osi,0.200434256,0.201353458,0.15356295,0.157016209,0.302701283,0.379754213,2,july,1281
473,Ekiti,Ijero,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ijero,0.351895834,0.399107494,0.215514406,0.210181374,0.264220599,0.348459432,1,july,186
474,Ekiti,Ijero,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ijero,0.351895834,0.399107494,0.215514406,0.210181374,0.264220599,0.348459432,2,july,1281
475,Ekiti,Ikere,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ikere,0.5,0.166666667,0.3,0.288888889,0.456857423,0.50525877,1,march,70
476,Ekiti,Ikere,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ikere,0.5,0.166666667,0.3,0.288888889,0.456857423,0.50525877,2,march,1165
477,Ekiti,Ikole,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ikole,0.213149407,0.229371439,0.189242759,0.224233591,0.320812672,0.394638898,1,july,186
478,Ekiti,Ikole,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ikole,0.213149407,0.229371439,0.189242759,0.224233591,0.320812672,0.394638898,2,july,1281
479,Ekiti,Ilemeji,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ilemeji,0.666666667,0.571428571,0.4,0.24,0.308389127,0.384421328,1,july,186
480,Ekiti,Ilemeji,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ilemeji,0.666666667,0.571428571,0.4,0.24,0.308389127,0.384421328,2,july,1281
481,Ekiti,Irepodun-Ifelodun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Irepodun/Ifelodun,0.181818182,0.299429972,0.260379648,0.157894737,0.314066122,0.38908676,1,july,186
482,Ekiti,Irepodun-Ifelodun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Irepodun/Ifelodun,0.181818182,0.299429972,0.260379648,0.157894737,0.314066122,0.38908676,2,july,1281
483,Ekiti,Ise-Orun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ise/Orun,0.171060699,0.158432706,0.218823528,0.266373142,0.409896538,0.467791215,1,july,186
484,Ekiti,Ise-Orun,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ise/Orun,0.171060699,0.158432706,0.218823528,0.266373142,0.409896538,0.467791215,2,july,1281
485,Ekiti,Moba,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Moba,0.383931717,0.196426059,0.159547617,0.17050588,0.282164723,0.362981752,1,july,186
486,Ekiti,Moba,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Moba,0.383931717,0.196426059,0.159547617,0.17050588,0.282164723,0.362981752,2,july,1281
487,Ekiti,Oye,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Oye,0.245703847,0.209197195,0.036515435,0.143266993,0.299868816,0.377433124,1,july,186
488,Ekiti,Oye,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Oye,0.245703847,0.209197195,0.036515435,0.143266993,0.299868816,0.377433124,2,july,1281
489,Enugu,Aninri,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Aninri,0.415856951,0.502677276,0.181500874,0.379519564,0.430439768,0.484335586,1,june,162
490,Enugu,Aninri,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Aninri,0.415856951,0.502677276,0.181500874,0.379519564,0.430439768,0.484335586,2,june,1257
491,Enugu,Awgu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Awgu,0.083333333,0.095238095,0.107142857,0.085365854,0.428474781,0.482762456,1,june,162
492,Enugu,Awgu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Awgu,0.083333333,0.095238095,0.107142857,0.085365854,0.428474781,0.482762456,2,june,1257
493,Enugu,Ezeagu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ezeagu,0.406541925,0.310152923,0.183547524,0.347315147,0.415961311,0.472696867,1,june,162
494,Enugu,Ezeagu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ezeagu,0.406541925,0.310152923,0.183547524,0.347315147,0.415961311,0.472696867,2,june,1257
495,Enugu,Igbo-Etiti,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Etiti,0.169787781,0.114435291,0.170949379,0.215102855,0.38332308,0.44612671,1,june,162
496,Enugu,Igbo-Etiti,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Etiti,0.169787781,0.114435291,0.170949379,0.215102855,0.38332308,0.44612671,2,june,1257
497,Enugu,Igbo-Eze North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Eze North,0.221092798,0.217855838,0.209511436,0.118120562,0.332315805,0.404119407,1,june,162
498,Enugu,Igbo-Eze North,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Eze North,0.221092798,0.217855838,0.209511436,0.118120562,0.332315805,0.404119407,2,june,1257
499,Enugu,Igbo-Eze South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igbo-Eze South,0.233254471,0.136519718,0.166793844,0.240351624,0.361653388,0.428315236,1,june,162
500,Enugu,Igbo-Eze South,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igbo-Eze South,0.233254471,0.136519718,0.166793844,0.240351624,0.361653388,0.428315236,2,june,1257
501,Enugu,Isi-Uzo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Isi-Uzo,0.464431748,0.418946669,0.343821936,0.380122437,0.425114132,0.480067127,1,march,70
502,Enugu,Isi-Uzo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Isi-Uzo,0.464431748,0.418946669,0.343821936,0.380122437,0.425114132,0.480067127,2,march,1165
503,Enugu,Nkanu East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Nkanu East,0.559380035,0.306545916,0.262474999,0.394325816,0.414364125,0.471406566,1,march,70
504,Enugu,Nkanu East,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Nkanu East,0.559380035,0.306545916,0.262474999,0.394325816,0.414364125,0.471406566,2,march,1165
505,Enugu,Nkanu West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Nkanu West,0.210526316,0.1,0.160050482,0.106060606,0.464287853,0.511059551,1,june,162
506,Enugu,Nkanu West,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Nkanu West,0.210526316,0.1,0.160050482,0.106060606,0.464287853,0.511059551,2,june,1257
507,Enugu,Nsukka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Nsukka,0.38611887,0.308084027,0.130108738,0.221830526,0.391481406,0.452803528,1,june,162
508,Enugu,Nsukka,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Nsukka,0.38611887,0.308084027,0.130108738,0.221830526,0.391481406,0.452803528,2,june,1257
509,Enugu,Oji-River,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oji-River,0.086956522,0.225946586,0.055555556,0.038961039,0.407484101,0.465835335,1,june,162
510,Enugu,Oji-River,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oji-River,0.086956522,0.225946586,0.055555556,0.038961039,0.407484101,0.465835335,2,june,1257
511,Enugu,Udenu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Udenu,0.218782976,0.170819671,0.028096039,0.175444736,0.38139738,0.444547985,1,june,162
512,Enugu,Udenu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Udenu,0.218782976,0.170819671,0.028096039,0.175444736,0.38139738,0.444547985,2,june,1257
513,Enugu,Udi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Udi,0.3040081,0.253926617,0.162436058,0.258933681,0.379547492,0.443030522,1,june,162
514,Enugu,Udi,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Udi,0.3040081,0.253926617,0.162436058,0.258933681,0.379547492,0.443030522,2,june,1257
515,Enugu,Uzo-Uwani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Uzo-Uwani,0.327028337,0.367206931,0.086675444,0.252716862,0.404737188,0.463605313,1,june,162
516,Enugu,Uzo-Uwani,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Uzo-Uwani,0.327028337,0.367206931,0.086675444,0.252716862,0.404737188,0.463605313,2,june,1257
517,Federal Capital Territory,Abaji,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Abaji,0.426753569,0.242500786,0.181989309,0.341084875,0.476373849,0.520406247,1,august,223
518,Federal Capital Territory,Abaji,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Abaji,0.426753569,0.242500786,0.181989309,0.341084875,0.476373849,0.520406247,2,august,1318
519,Federal Capital Territory,Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Abuja Municipal,0.418523067,0.320238662,0.155117782,0.264070273,0.500846708,0.538963989,1,august,223
520,Federal Capital Territory,Abuja Municipal,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Abuja Municipal,0.418523067,0.320238662,0.155117782,0.264070273,0.500846708,0.538963989,2,august,1318
521,Federal Capital Territory,Bwari,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2020,Bwari,0.244205568,0.13000955,0.04295174,0.179001411,0.558433035,0.580366866,1,august,223
522,Federal Capital Territory,Bwari,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2023,Bwari,0.244205568,0.13000955,0.04295174,0.179001411,0.558433035,0.580366866,2,august,1318
523,Federal Capital Territory,Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Gwagwalada,0.335692259,0.228815615,0.178987204,0.224981429,0.555904987,0.578622846,1,august,223
524,Federal Capital Territory,Gwagwalada,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Gwagwalada,0.335692259,0.228815615,0.178987204,0.224981429,0.555904987,0.578622846,2,august,1318
525,Federal Capital Territory,Kuje,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Kuje,0.508873086,0.36051872,0.345747474,0.443661769,0.448338859,0.498560793,1,august,223
526,Federal Capital Territory,Kuje,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Kuje,0.508873086,0.36051872,0.345747474,0.443661769,0.448338859,0.498560793,2,august,1318
527,Federal Capital Territory,Kwali,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Kwali,0.249141339,0.091169507,0.095544523,0.240719521,0.476055073,0.520161192,1,august,223
528,Federal Capital Territory,Kwali,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Kwali,0.249141339,0.091169507,0.095544523,0.240719521,0.476055073,0.520161192,2,august,1318
529,Gombe,Akko,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Akko,0.31899959,0.2148466,0.214430948,0.466775466,0.430348191,0.484262319,1,july,551
530,Gombe,Akko,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Akko,0.31899959,0.2148466,0.214430948,0.466775466,0.430348191,0.484262319,2,july,1646
531,Gombe,Balanga,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Balanga,0.556849082,0.508376924,0.564286353,0.803248637,0.625491041,0.623897182,1,july,551
532,Gombe,Balanga,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Balanga,0.556849082,0.508376924,0.564286353,0.803248637,0.625491041,0.623897182,2,july,1646
533,Gombe,Billiri,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Billiri,0.531522209,0.380907069,0.33393797,0.705255164,0.209402585,0.305232023,1,july,551
534,Gombe,Billiri,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Billiri,0.531522209,0.380907069,0.33393797,0.705255164,0.209402585,0.305232023,2,july,1646
535,Gombe,Dukku,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2021,Dukku,0.233051961,0.096059125,0.098622582,0.422999526,0.67468816,0.652305857,1,july,551
536,Gombe,Dukku,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2024,Dukku,0.233051961,0.096059125,0.098622582,0.422999526,0.67468816,0.652305857,2,july,1646
537,Gombe,Funakaye,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Funakaye,0.35483871,0.215686275,0.205882353,0.555555556,0.631961788,0.627807972,1,july,551
538,Gombe,Funakaye,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Funakaye,0.35483871,0.215686275,0.205882353,0.555555556,0.631961788,0.627807972,2,july,1646
539,Gombe,Gombe,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Gombe,0.359366859,0.280686294,0.281409971,0.460274947,0.497689178,0.536599101,1,july,551
540,Gombe,Gombe,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Gombe,0.359366859,0.280686294,0.281409971,0.460274947,0.497689178,0.536599101,2,july,1646
541,Gombe,Kaltungo,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Kaltungo,0.484534717,0.381738609,0.338571783,0.497522113,0.500615672,0.538791259,1,july,551
542,Gombe,Kaltungo,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Kaltungo,0.484534717,0.381738609,0.338571783,0.497522113,0.500615672,0.538791259,2,july,1646
543,Gombe,Kwami,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Kwami,0.304503189,0.193656634,0.159344999,0.530232685,0.528174359,0.559035931,1,july,551
544,Gombe,Kwami,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Kwami,0.304503189,0.193656634,0.159344999,0.530232685,0.528174359,0.559035931,2,july,1646
545,Gombe,Nafada,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2021,Nafada,0.480470832,0.387279203,0.271401175,0.718152909,0.699548844,0.665494757,1,july,551
546,Gombe,Nafada,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2024,Nafada,0.480470832,0.387279203,0.271401175,0.718152909,0.699548844,0.665494757,2,july,1646
547,Gombe,Shomgom,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Shomgom,0.528795842,0.400231178,0.481615342,0.835300207,0.393550536,0.454493674,1,july,551
548,Gombe,Shomgom,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Shomgom,0.528795842,0.400231178,0.481615342,0.835300207,0.393550536,0.454493674,2,july,1646
549,Gombe,Yamaltu-Deba,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Yamaltu/Deba,0.352948378,0.312419728,0.151352523,0.634547765,0.541765398,0.568738538,1,july,551
550,Gombe,Yamaltu-Deba,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Yamaltu/Deba,0.352948378,0.312419728,0.151352523,0.634547765,0.541765398,0.568738538,2,july,1646
551,Imo,Aboh-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Aboh-Mbaise,0.194444444,0.266473717,0.076923077,0.086021505,0.366998982,0.432717137,1,june,162
552,Imo,Aboh-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Aboh-Mbaise,0.194444444,0.266473717,0.076923077,0.086021505,0.366998982,0.432717137,2,june,1257
553,Imo,Ahiazu-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ahiazu-Mbaise,0.090909091,0.428571429,0.076923077,0.214285714,0.4502266,0.500049325,1,june,162
554,Imo,Ahiazu-Mbaise,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ahiazu-Mbaise,0.090909091,0.428571429,0.076923077,0.214285714,0.4502266,0.500049325,2,june,1257
555,Imo,Ehime-Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ehime-Mbano,0.1769013,0.190706742,0.191736714,0.128451426,0.459803075,0.507563152,1,june,162
556,Imo,Ehime-Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ehime-Mbano,0.1769013,0.190706742,0.191736714,0.128451426,0.459803075,0.507563152,2,june,1257
557,Imo,Ezinihitte,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ezinihitte,0.039516986,0.062695796,0.109386966,0.189200567,0.456817192,0.505227255,1,june,162
558,Imo,Ezinihitte,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ezinihitte,0.039516986,0.062695796,0.109386966,0.189200567,0.456817192,0.505227255,2,june,1257
559,Imo,Ideato North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ideato North,0.096977064,0.134732491,0.062479402,0.126360864,0.449066913,0.499135162,1,june,162
560,Imo,Ideato North,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ideato North,0.096977064,0.134732491,0.062479402,0.126360864,0.449066913,0.499135162,2,june,1257
561,Imo,Ideato South,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ideato South,0.454545455,0.266473717,0.095238095,0.117647059,0.438565746,0.490817759,1,june,162
562,Imo,Ideato South,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ideato South,0.454545455,0.266473717,0.095238095,0.117647059,0.438565746,0.490817759,2,june,1257
563,Imo,Ihitte-Uboma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ihitte/Uboma,0.304424538,0.266473717,0.219305704,0.266910909,0.471133329,0.516367403,1,june,162
564,Imo,Ihitte-Uboma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ihitte/Uboma,0.304424538,0.266473717,0.219305704,0.266910909,0.471133329,0.516367403,2,june,1257
565,Imo,Ikeduru,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ikeduru,0.169572346,0.12167345,0.171591701,0.240899779,0.402638622,0.461899584,1,june,162
566,Imo,Ikeduru,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ikeduru,0.169572346,0.12167345,0.171591701,0.240899779,0.402638622,0.461899584,2,june,1257
567,Imo,Isiala Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Isiala Mbano,0.289884807,0.243586368,0.227390223,0.210542634,0.468083262,0.514006846,1,june,162
568,Imo,Isiala Mbano,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Isiala Mbano,0.289884807,0.243586368,0.227390223,0.210542634,0.468083262,0.514006846,2,june,1257
569,Imo,Isu,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Isu,0.214285714,0.266473717,0.25,0.288135593,0.310898215,0.386482512,1,june,162
570,Imo,Isu,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Isu,0.214285714,0.266473717,0.25,0.288135593,0.310898215,0.386482512,2,june,1257
571,Imo,Mbaitoli,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Mbaitoli,0.388128732,0.305279057,0.151276234,0.283367964,0.257476859,0.343041421,1,june,162
572,Imo,Mbaitoli,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Mbaitoli,0.388128732,0.305279057,0.151276234,0.283367964,0.257476859,0.343041421,2,june,1257
573,Imo,Ngor-Okpala,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Ngor-Okpala,0.151515152,0.266473717,0.055555556,0.246153846,0.247389039,0.334983127,1,june,162
574,Imo,Ngor-Okpala,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Ngor-Okpala,0.151515152,0.266473717,0.055555556,0.246153846,0.247389039,0.334983127,2,june,1257
575,Imo,Njaba,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Njaba,0.304424538,0.086561791,0.036011103,0.032867537,0.25554311,0.341492273,1,june,162
576,Imo,Njaba,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Njaba,0.304424538,0.086561791,0.036011103,0.032867537,0.25554311,0.341492273,2,june,1257
577,Imo,Nkwerre,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Nkwerre,0.222012635,0.104956786,0.219305704,0.182582974,0.404085994,0.463076205,1,june,162
578,Imo,Nkwerre,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Nkwerre,0.222012635,0.104956786,0.219305704,0.182582974,0.404085994,0.463076205,2,june,1257
579,Imo,Nwangele,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Nwangele,0.304424538,0.266473717,0.219305704,0.266910909,0.427322485,0.481838967,1,june,162
580,Imo,Nwangele,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Nwangele,0.304424538,0.266473717,0.219305704,0.266910909,0.427322485,0.481838967,2,june,1257
581,Imo,Obowo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Obowo,0.04616033,0.075746025,0.067782444,0.145227952,0.461408625,0.508816551,1,june,162
582,Imo,Obowo,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Obowo,0.04616033,0.075746025,0.067782444,0.145227952,0.461408625,0.508816551,2,june,1257
583,Imo,Oguta,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oguta,0.35483871,0.333333333,0.24,0.294117647,0.21360058,0.308468253,1,june,162
584,Imo,Oguta,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oguta,0.35483871,0.333333333,0.24,0.294117647,0.21360058,0.308468253,2,june,1257
585,Imo,Ohaji-Egbema,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ohaji/Egbema,0.261863148,0.095878891,0.096041132,0.150670666,0.230681852,0.321773866,1,june,162
586,Imo,Ohaji-Egbema,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ohaji/Egbema,0.261863148,0.095878891,0.096041132,0.150670666,0.230681852,0.321773866,2,june,1257
587,Imo,Okigwe,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Okigwe,0.24,0.192307692,0.068181818,0.101449275,0.46132433,0.508750791,1,june,162
588,Imo,Okigwe,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Okigwe,0.24,0.192307692,0.068181818,0.101449275,0.46132433,0.508750791,2,june,1257
589,Imo,Orlu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orlu,0.260869565,0.125,0.133333333,0.157303371,0.36849761,0.433950418,1,june,162
590,Imo,Orlu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orlu,0.260869565,0.125,0.133333333,0.157303371,0.36849761,0.433950418,2,june,1257
591,Imo,Orsu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Orsu,0.257919839,0.364935574,0.328369299,0.243362921,0.258149058,0.343580402,1,june,162
592,Imo,Orsu,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Orsu,0.257919839,0.364935574,0.328369299,0.243362921,0.258149058,0.343580402,2,june,1257
593,Imo,Oru East,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oru East,0.052631579,0.222222222,0.227272727,0.166666667,0.187100101,0.288284046,1,june,162
594,Imo,Oru East,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oru East,0.052631579,0.222222222,0.227272727,0.166666667,0.187100101,0.288284046,2,june,1257
595,Imo,Oru West,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Oru West,0.272736387,0.333250624,0.207451519,0.346218903,0.176205894,0.28016566,1,june,162
596,Imo,Oru West,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Oru West,0.272736387,0.333250624,0.207451519,0.346218903,0.176205894,0.28016566,2,june,1257
597,Imo,Owerri North,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Owerri North,0.619047619,0.666666667,0.526315789,0.607843137,0.244109669,0.332376349,1,june,162
598,Imo,Owerri North,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Owerri North,0.619047619,0.666666667,0.526315789,0.607843137,0.244109669,0.332376349,2,june,1257
599,Imo,Owerri West,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,1,june,162
600,Imo,Owerri West,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,2,june,1257
601,Imo,Owerri-Municipal,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Owerri-Municipal,0.8125,0.75,0.916666667,0.585714286,0.197408696,0.296064867,1,june,162
