,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial ,round,peak,simday,MapB_mix,llin_MapB
739,Bade,Taura,2022,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
740,Bade,Taura,2025,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
741,Nguru,Taura,2022,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
742,Nguru,Taura,2025,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
743,Bursari,Taura,2022,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
744,Bursari,Taura,2025,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
745,Damaturu,Darazo,2022,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
746,Damaturu,Darazo,2025,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
747,Geidam,Babura,2022,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
748,Geidam,Babura,2025,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
749,Karasuwa,Taura,2022,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
750,Karasuwa,Taura,2025,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
751,Gummi,Birnin Kebbi,2020,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
752,Gummi,Birnin Kebbi,2023,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
753,Ipokia,Uzo-Uwani,2021,Ipokia,0.454545455,0.25,0.3,0.355932203,0.383971272,0.44665789,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
754,Ipokia,Uzo-Uwani,2024,Ipokia,0.454545455,0.25,0.3,0.355932203,0.383971272,0.44665789,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
755,Gusau,Darazo,2020,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
756,Gusau,Darazo,2023,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
757,Mbo,Nsit Ubium,2021,Mbo,0.352941176,0.666666667,0.321428571,0.3,0.299002486,0.376723643,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
758,Mbo,Nsit Ubium,2024,Mbo,0.352941176,0.666666667,0.321428571,0.3,0.299002486,0.376723643,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
759,Oron,Nsit Ubium,2021,Oron,0.066666667,0.294193051,0.2,0.25,0.308094501,0.384179387,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
760,Oron,Nsit Ubium,2024,Oron,0.066666667,0.294193051,0.2,0.25,0.308094501,0.384179387,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
761,Udung Uko,Nsit Ubium,2021,Udung Uko,0.33446468,0.294193051,0.202569073,0.227821791,0.232099503,0.322887578,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
762,Udung Uko,Nsit Ubium,2024,Udung Uko,0.33446468,0.294193051,0.202569073,0.227821791,0.232099503,0.322887578,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
763,Calabar South,Nsit Ubium,2021,Calabar South,0.503793657,0.289940862,0.179419564,0.230488395,0.442007326,0.4935513,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
764,Calabar South,Nsit Ubium,2024,Calabar South,0.503793657,0.289940862,0.179419564,0.230488395,0.442007326,0.4935513,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
765,Ibeno,Nsit Ubium,2021,Ibeno,0.33446468,0.294193051,0.202569073,0.227821791,0.270147342,0.353239894,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
766,Ibeno,Nsit Ubium,2024,Ibeno,0.33446468,0.294193051,0.202569073,0.227821791,0.270147342,0.353239894,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
767,Degema,Ahoada West,2020,Degema,0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
768,Degema,Ahoada West,2023,Degema,0.2,0.263960478,0.142857143,0.166666667,0.284841623,0.365159834,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
769,Brass,Ahoada West,2020,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
770,Brass,Ahoada West,2023,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.269238091,0.352505409,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
771,Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
772,Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.300385456,0.377856327,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
773,Ekeremor,Ahoada West,2020,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
774,Ekeremor,Ahoada West,2023,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.323932604,0.397208796,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
775,Burutu,Isoko South,2022,Burutu,0.291262183,0.42352942,0.540816316,0.273885364,0.209856161,0.305581011,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
776,Burutu,Isoko South,2025,Burutu,0.291262183,0.42352942,0.540816316,0.273885364,0.209856161,0.305581011,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
777,Warri South West,Isoko South,2022,Warri South West,0.428571429,0.428571429,0.2,0.685185185,0.13055915,0.247431724,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
778,Warri South West,Isoko South,2025,Warri South West,0.428571429,0.428571429,0.2,0.685185185,0.13055915,0.247431724,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
779,Warri North,Owan East,2022,Warri North,0.606036701,0.471168493,0.487972817,0.429468134,0.22537172,0.317614669,0.53,1,march,800,CM+IPTp+LLINs+IPTi,itn 
780,Warri North,Owan East,2025,Warri North,0.606036701,0.471168493,0.487972817,0.429468134,0.22537172,0.317614669,0.53,2,march,1895,CM+IPTp+LLINs+IPTi,itn 
781,Ilaje,Owan East,2020,Ilaje,0.761904762,0.75,0.722222222,0.716981132,0.29492871,0.373390349,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
782,Ilaje,Owan East,2023,Ilaje,0.761904762,0.75,0.722222222,0.716981132,0.29492871,0.373390349,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
783,Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.47710782,0.235467984,0.102034176,0.100888573,0.414522642,0.471534679,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
784,Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.47710782,0.235467984,0.102034176,0.100888573,0.414522642,0.471534679,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
785,Badagry,Uzo-Uwani,2020,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.426397668,0.48109727,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
786,Badagry,Uzo-Uwani,2023,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.426397668,0.48109727,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
787,Imeko-Afon,Oke-Ero,2021,Imeko-Afon,0.25,0.3,0.3125,0.314814815,0.370192293,0.435344578,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn 
788,Imeko-Afon,Oke-Ero,2024,Imeko-Afon,0.25,0.3,0.3125,0.314814815,0.370192293,0.435344578,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn 
789,Iwajowa,Oke-Ero,2020,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.430464219,0.484355148,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
790,Iwajowa,Oke-Ero,2023,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.430464219,0.484355148,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
791,Atigbo,Oke-Ero,2020,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.430762739,0.484593946,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
792,Atigbo,Oke-Ero,2023,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.430762739,0.484593946,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
793,Baruten,Oke-Ero,2020,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.347941602,0.417009995,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
794,Baruten,Oke-Ero,2023,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.347941602,0.417009995,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
795,Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,0.944444444,0.826086957,0.76,0.939393939,0.736871845,0.683834101,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
796,Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,0.944444444,0.826086957,0.76,0.939393939,0.736871845,0.683834101,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
797,Gada,Gawabawa,2020,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.721220117,0.676355095,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
798,Gada,Gawabawa,2023,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.721220117,0.676355095,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
799,Sabon Birni,Gawabawa,2020,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.753753181,0.691562668,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
800,Sabon Birni,Gawabawa,2023,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.753753181,0.691562668,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
801,Ussa,Oru West,2022,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.406782856,0.46526634,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
802,Ussa,Oru West,2025,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.406782856,0.46526634,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
803,Machina,Taura,2022,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.733696395,0.682341276,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
804,Machina,Taura,2025,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.733696395,0.682341276,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
805,Yusufari,Taura,2022,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.734326648,0.682638557,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
806,Yusufari,Taura,2025,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.734326648,0.682638557,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
807,Shomolu,Isoko South,2020,Shomolu,0.3,0.2,0.17817353,0.078125,0.475867815,0.520017201,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
808,Shomolu,Isoko South,2023,Shomolu,0.3,0.2,0.17817353,0.078125,0.475867815,0.520017201,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
809,Yunusari,Babura,2022,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.748711292,0.689290824,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
810,Yunusari,Babura,2025,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.748711292,0.689290824,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
811,Monguno,Babura,2020,Monguno,0.717584416,0.651199027,0.639332017,0.715626442,0.734824367,0.682872976,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
812,Monguno,Babura,2023,Monguno,0.717584416,0.651199027,0.639332017,0.715626442,0.734824367,0.682872976,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
813,Mobbar,Babura,2020,Mobbar,0.493776459,0.450878353,0.474307234,0.56222709,0.814938687,0.716736078,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
814,Mobbar,Babura,2023,Mobbar,0.493776459,0.450878353,0.474307234,0.56222709,0.814938687,0.716736078,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
815,Ngala,Taura,2020,Ngala,0.749295991,0.646893034,0.603650819,0.767208089,0.627405037,0.625059413,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
816,Ngala,Taura,2023,Ngala,0.749295991,0.646893034,0.603650819,0.767208089,0.627405037,0.625059413,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
817,Abadam,Babura,2020,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.658846787,0.643492642,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
818,Abadam,Babura,2023,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.658846787,0.643492642,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
819,Kukawa,Babura,2020,Kukawa,0.538461538,0.75,0.5,0.705882353,0.639968548,0.632574443,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
820,Kukawa,Babura,2023,Kukawa,0.538461538,0.75,0.5,0.705882353,0.639968548,0.632574443,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
821,Kala-Balge,Darazo,2020,Kala/Balge,0.452267101,0.327499677,0.260204646,0.492014848,0.645505958,0.63582369,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
822,Kala-Balge,Darazo,2023,Kala/Balge,0.452267101,0.327499677,0.260204646,0.492014848,0.645505958,0.63582369,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
823,Bama,Darazo,2020,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.707957691,0.669778823,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
824,Bama,Darazo,2023,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.707957691,0.669778823,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
825,Gwoza,Darazo,2020,Gwoza,0.452267101,0.327499677,0.260204646,0.492014848,0.679653584,0.655002722,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
826,Gwoza,Darazo,2023,Gwoza,0.452267101,0.327499677,0.260204646,0.492014848,0.679653584,0.655002722,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
827,Madagali,Darazo,2020,Madagali,0.452267101,0.327499677,0.260204646,0.492014848,0.722065325,0.67676674,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
828,Madagali,Darazo,2023,Madagali,0.452267101,0.327499677,0.260204646,0.492014848,0.722065325,0.67676674,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
829,Michika,Darazo,2020,Michika,0.5,0.428571429,0.166666667,0.396551724,0.688720491,0.659846477,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
830,Michika,Darazo,2023,Michika,0.5,0.428571429,0.166666667,0.396551724,0.688720491,0.659846477,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
831,Mubi North,Darazo,2020,Mubi North,0.337183006,0.375322672,0.325618543,0.360855615,0.698641529,0.665027176,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
832,Mubi North,Darazo,2023,Mubi North,0.337183006,0.375322672,0.325618543,0.360855615,0.698641529,0.665027176,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
833,Sardauna,Oru West,2022,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.281154575,0.362160557,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
834,Sardauna,Oru West,2025,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.281154575,0.362160557,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
835,Kwande,Oke-Ero,2020,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.389530493,0.451208693,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
836,Kwande,Oke-Ero,2023,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.389530493,0.451208693,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
837,Boki,Obubra,2021,Boki,0.125,0.25,0.111111111,0.183673469,0.433816783,0.487034109,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
838,Boki,Obubra,2024,Boki,0.125,0.25,0.111111111,0.183673469,0.433816783,0.487034109,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
839,Etung,Obubra,2021,Etung,0.25,0.1,0.388888889,0.282051282,0.470104636,0.515572062,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
840,Etung,Obubra,2024,Etung,0.25,0.1,0.388888889,0.282051282,0.470104636,0.515572062,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
841,Akamkpa,Ngor-Okpala,2021,Akamkpa,0.416996009,0.299737126,0.459918974,0.349381787,0.473355826,0.518082922,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
842,Akamkpa,Ngor-Okpala,2024,Akamkpa,0.416996009,0.299737126,0.459918974,0.349381787,0.473355826,0.518082922,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
843,Akpabuyo,Nsit Ubium,2021,Akpabuyo,0.340380114,0.244272456,0.301952894,0.382230957,0.417147714,0.473654536,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
844,Akpabuyo,Nsit Ubium,2024,Akpabuyo,0.340380114,0.244272456,0.301952894,0.382230957,0.417147714,0.473654536,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
845,Eti-Osa,Isoko South,2020,Eti-Osa,0.125,0.666666667,0.17817353,0.174180404,0.469914663,0.515425093,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
846,Eti-Osa,Isoko South,2023,Eti-Osa,0.125,0.666666667,0.17817353,0.174180404,0.469914663,0.515425093,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
847,Ikorodu,Uzo-Uwani,2020,Ikorodu,0.151892926,0.010384456,0.016491386,0.040550217,0.461778972,0.509105403,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
848,Ikorodu,Uzo-Uwani,2023,Ikorodu,0.151892926,0.010384456,0.016491386,0.040550217,0.461778972,0.509105403,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
849,Kosofe,Isoko South,2020,Kosofe,0.231067122,0.178238948,0.094993847,0.112109923,0.4609272,0.508440915,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
850,Kosofe,Isoko South,2023,Kosofe,0.231067122,0.178238948,0.094993847,0.112109923,0.4609272,0.508440915,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
851,Lagos Island,Isoko South,2020,Lagos Island,0.287978429,0.255845189,0.17817353,0.174180404,0.470665291,0.516005638,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
852,Lagos Island,Isoko South,2023,Lagos Island,0.287978429,0.255845189,0.17817353,0.174180404,0.470665291,0.516005638,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
