LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Borgu,Oke-Ero,2025,Borgu,0.171428572,0.052173913,0.218181818,0.16119403,0.335547745,0.406785099,0.53,2,july,2011
Bagudo,Birnin Kebbi,2021,Bagudo,1,0.893144708,0.78697131,0.998778601,0.544171429,0.570435833,0.53,1,august,588
Bagudo,Birnin Kebbi,2024,Bagudo,1,0.893144708,0.78697131,0.998778601,0.544171429,0.570435833,0.53,2,august,1683
Dandi,Birnin Kebbi,2021,Dandi,1,0.995066616,0.603808517,0.909114581,0.635354493,0.629837503,0.53,1,august,588
Dandi,Birnin Kebbi,2024,Dandi,1,0.995066616,0.603808517,0.909114581,0.635354493,0.629837503,0.53,2,august,1683
Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,1,0.991304348,0.912,1,0.736871845,0.683834101,0.53,1,august,588
Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,1,0.991304348,0.912,1,0.736871845,0.683834101,0.53,2,august,1683
Gudu,Gawabawa,2020,Gudu,0.650276225,0.423281573,0.337285464,0.719428619,0.818072663,0.71791011,0.53,1,august,223
Gudu,Gawabawa,2023,Gudu,0.650276225,0.423281573,0.337285464,0.719428619,0.818072663,0.71791011,0.53,2,august,1318
Tangaza,Gawabawa,2020,Tangaza,0.650276225,0.423281573,0.337285464,0.719428619,0.75519424,0.692206336,0.53,1,august,223
Tangaza,Gawabawa,2023,Tangaza,0.650276225,0.423281573,0.337285464,0.719428619,0.75519424,0.692206336,0.53,2,august,1318
Gada,Gawabawa,2020,Gada,0.545064317,0.192866352,0.320759822,0.677282894,0.721220117,0.676355095,0.53,1,august,223
Gada,Gawabawa,2023,Gada,0.545064317,0.192866352,0.320759822,0.677282894,0.721220117,0.676355095,0.53,2,august,1318
Sabon Birni,Gawabawa,2020,Sabon Birni,0.885758506,0.553642387,0.411069023,0.950064685,0.753753181,0.691562668,0.53,1,august,223
Sabon Birni,Gawabawa,2023,Sabon Birni,0.885758506,0.553642387,0.411069023,0.950064685,0.753753181,0.691562668,0.53,2,august,1318
kaita,Rimi,2021,kaita,1,0.622222223,0.635294118,0.786206897,0.68725966,0.659073113,0.53,1,march,435
kaita,Rimi,2024,kaita,1,0.622222223,0.635294118,0.786206897,0.68725966,0.659073113,0.53,2,march,1530
Jibia,Rimi,2021,Jibia,1,0.991304348,0.769230769,0.95625,0.628110182,0.625486443,0.53,1,march,435
Jibia,Rimi,2024,Jibia,1,0.991304348,0.769230769,0.95625,0.628110182,0.625486443,0.53,2,march,1530
Mashi,Rimi,2021,Mashi,1,0.812903226,0.8,0.96,0.651664195,0.639391742,0.53,1,march,435
Mashi,Rimi,2024,Mashi,1,0.812903226,0.8,0.96,0.651664195,0.639391742,0.53,2,march,1530
Mai'Adua,Rimi,2021,Mai'Adua,1,1,1,1,0.639919513,0.632545498,0.53,1,march,435
Mai'Adua,Rimi,2024,Mai'Adua,1,1,1,1,0.639919513,0.632545498,0.53,2,march,1530
Zango,Babura,2021,Zango,0.825,0.618181818,0.631578947,0.767213114,0.602424842,0.609533872,0.53,1,may,496
Zango,Babura,2024,Zango,0.825,0.618181818,0.631578947,0.767213114,0.602424842,0.609533872,0.53,2,may,1591
Baure,Babura,2021,Baure,0.446511628,0.618181818,0.68,0.516455696,0.697826557,0.664606296,0.53,1,may,496
Baure,Babura,2024,Baure,0.446511628,0.618181818,0.68,0.516455696,0.697826557,0.664606296,0.53,2,may,1591
Sule-Tankarkar,Babura,2021,Sule-Tankarkar,1,1,1,1,0.751666281,0.690626067,0.53,1,may,496
Sule-Tankarkar,Babura,2024,Sule-Tankarkar,1,1,1,1,0.751666281,0.690626067,0.53,2,may,1591
Maigatari,Babura,2021,Maigatari,0.861101299,1,1,1,0.68089069,0.655669759,0.53,1,may,496
Maigatari,Babura,2024,Maigatari,0.861101299,1,1,1,0.68089069,0.655669759,0.53,2,may,1591
Ussa,Oru West,2022,Ussa,0.138461538,0.271135903,0.183318119,0.090909091,0.406782856,0.46526634,0.53,1,june,892
Ussa,Oru West,2025,Ussa,0.138461538,0.271135903,0.183318119,0.090909091,0.406782856,0.46526634,0.53,2,june,1987
Machina,Taura,2022,Machina,0.829272005,0.661605414,0.635588011,0.799025202,0.733696395,0.682341276,0.53,1,july,916
Machina,Taura,2025,Machina,0.829272005,0.661605414,0.635588011,0.799025202,0.733696395,0.682341276,0.53,2,july,2011
Yusufari,Taura,2022,Yusufari,0.321428572,0.193548388,0.133333333,0.35076923,0.734326648,0.682638557,0.53,1,july,916
Yusufari,Taura,2025,Yusufari,0.321428572,0.193548388,0.133333333,0.35076923,0.734326648,0.682638557,0.53,2,july,2011
Shomolu,Isoko South,2020,Shomolu,0.36,0.24,0.213808236,0.09375,0.475867815,0.520017201,0.53,1,june,162
Shomolu,Isoko South,2023,Shomolu,0.36,0.24,0.213808236,0.09375,0.475867815,0.520017201,0.53,2,june,1257
Yunusari,Babura,2022,Yunusari,0.861101299,0.781438832,0.76719842,0.85875173,0.748711292,0.689290824,0.53,1,may,861
Yunusari,Babura,2025,Yunusari,0.861101299,0.781438832,0.76719842,0.85875173,0.748711292,0.689290824,0.53,2,may,1956
Monguno,Babura,2020,Monguno,0.861101299,0.781438832,0.76719842,0.85875173,0.734824367,0.682872976,0.53,1,may,131
Monguno,Babura,2023,Monguno,0.861101299,0.781438832,0.76719842,0.85875173,0.734824367,0.682872976,0.53,2,may,1226
Mobbar,Babura,2020,Mobbar,0.592531751,0.541054024,0.569168681,0.674672508,0.814938687,0.716736078,0.53,1,may,131
Mobbar,Babura,2023,Mobbar,0.592531751,0.541054024,0.569168681,0.674672508,0.814938687,0.716736078,0.53,2,may,1226
Ngala,Taura,2020,Ngala,0.899155189,0.776271641,0.724380983,0.920649707,0.627405037,0.625059413,0.53,1,july,186
Ngala,Taura,2023,Ngala,0.899155189,0.776271641,0.724380983,0.920649707,0.627405037,0.625059413,0.53,2,july,1281
Abadam,Babura,2020,Abadam,0.861101299,0.781438832,0.76719842,0.85875173,0.658846787,0.643492642,0.53,1,may,131
Abadam,Babura,2023,Abadam,0.861101299,0.781438832,0.76719842,0.85875173,0.658846787,0.643492642,0.53,2,may,1226
Kukawa,Babura,2020,Kukawa,0.646153846,0.9,0.6,0.847058824,0.639968548,0.632574443,0.53,1,may,131
Kukawa,Babura,2023,Kukawa,0.646153846,0.9,0.6,0.847058824,0.639968548,0.632574443,0.53,2,may,1226
Kala-Balge,Darazo,2020,Kala/Balge,0.542720521,0.392999612,0.312245575,0.590417818,0.645505958,0.63582369,0.53,1,july,186
Kala-Balge,Darazo,2023,Kala/Balge,0.542720521,0.392999612,0.312245575,0.590417818,0.645505958,0.63582369,0.53,2,july,1281
Bama,Darazo,2020,Bama,0.542720521,0.392999612,0.312245575,0.590417818,0.707957691,0.669778823,0.53,1,july,186
Bama,Darazo,2023,Bama,0.542720521,0.392999612,0.312245575,0.590417818,0.707957691,0.669778823,0.53,2,july,1281
Gwoza,Darazo,2020,Gwoza,0.542720521,0.392999612,0.312245575,0.590417818,0.679653584,0.655002722,0.53,1,july,186
Gwoza,Darazo,2023,Gwoza,0.542720521,0.392999612,0.312245575,0.590417818,0.679653584,0.655002722,0.53,2,july,1281
Madagali,Darazo,2020,Madagali,0.542720521,0.392999612,0.312245575,0.590417818,0.722065325,0.67676674,0.53,1,july,186
Madagali,Darazo,2023,Madagali,0.542720521,0.392999612,0.312245575,0.590417818,0.722065325,0.67676674,0.53,2,july,1281
Michika,Darazo,2020,Michika,0.6,0.514285715,0.2,0.475862069,0.688720491,0.659846477,0.53,1,july,186
Michika,Darazo,2023,Michika,0.6,0.514285715,0.2,0.475862069,0.688720491,0.659846477,0.53,2,july,1281
Mubi North,Darazo,2020,Mubi North,0.404619607,0.450387206,0.390742252,0.433026738,0.698641529,0.665027176,0.53,1,july,186
Mubi North,Darazo,2023,Mubi North,0.404619607,0.450387206,0.390742252,0.433026738,0.698641529,0.665027176,0.53,2,july,1281
Maiha,Alkaleri,2020,Maiha,0.459574468,0.331034483,0.454054054,0.547058824,0.647421068,0.636938432,0.53,1,july,186
Maiha,Alkaleri,2023,Maiha,0.459574468,0.331034483,0.454054054,0.547058824,0.647421068,0.636938432,0.53,2,july,1281
Fufore,Alkaleri,2020,Fufore,0.447498814,0.482000988,0.476374506,0.458031307,0.635571581,0.629966874,0.53,1,july,186
Fufore,Alkaleri,2023,Fufore,0.447498814,0.482000988,0.476374506,0.458031307,0.635571581,0.629966874,0.53,2,july,1281
Jada,Alkaleri,2020,Jada,0.551581724,0.577281682,0.439824407,0.466551006,0.556558753,0.579074542,0.53,1,july,186
Jada,Alkaleri,2023,Jada,0.551581724,0.577281682,0.439824407,0.466551006,0.556558753,0.579074542,0.53,2,july,1281
Ganaye,Alkaleri,2020,Ganaye,0.521739131,0.228571428,0.4,0.5,0.427407559,0.481907173,0.53,1,july,186
Ganaye,Alkaleri,2023,Ganaye,0.521739131,0.228571428,0.4,0.5,0.427407559,0.481907173,0.53,2,july,1281
Toungo,Keana,2020,Toungo,0.52,0.428571428,0.545454546,0.35409836,0.383744468,0.446472042,0.53,1,august,223
Toungo,Keana,2023,Toungo,0.52,0.428571428,0.545454546,0.35409836,0.383744468,0.446472042,0.53,2,august,1318
Kurmi,Oru West,2022,Kurmi,0.092307692,0.104347826,0.10212766,0.093506494,0.452232517,0.501628429,0.53,1,june,892
Kurmi,Oru West,2025,Kurmi,0.092307692,0.104347826,0.10212766,0.093506494,0.452232517,0.501628429,0.53,2,june,1987
Gashaka,Oru West,2022,Gashaka,0.234782609,0.092307692,0.048,0.276923077,0.402171636,0.461519779,0.53,1,june,892
Gashaka,Oru West,2025,Gashaka,0.234782609,0.092307692,0.048,0.276923077,0.402171636,0.461519779,0.53,2,june,1987
Sardauna,Oru West,2022,Sardauna,0.044053048,0.031053306,0.018453737,0.068168569,0.281154575,0.362160557,0.53,1,june,892
Sardauna,Oru West,2025,Sardauna,0.044053048,0.031053306,0.018453737,0.068168569,0.281154575,0.362160557,0.53,2,june,1987
Takum,Keana,2022,Takum,0.422045891,0.416914267,0.26454949,0.348404258,0.408710545,0.466829983,0.53,1,august,953
Takum,Keana,2025,Takum,0.422045891,0.416914267,0.26454949,0.348404258,0.408710545,0.466829983,0.53,2,august,2048
Kwande,Oke-Ero,2020,Kwande,0.470905259,0.319597954,0.289470293,0.458000372,0.389530493,0.451208693,0.53,1,july,186
Kwande,Oke-Ero,2023,Kwande,0.470905259,0.319597954,0.289470293,0.458000372,0.389530493,0.451208693,0.53,2,july,1281
Obanliku,Obubra,2021,Obanliku,1,1,0.9,0.844444445,0.445798859,0.496554243,0.53,1,june,527
Obanliku,Obubra,2024,Obanliku,1,1,0.9,0.844444445,0.445798859,0.496554243,0.53,2,june,1622
Boki,Obubra,2021,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,1,june,527
Boki,Obubra,2024,Boki,0.15,0.3,0.133333333,0.220408163,0.433816783,0.487034109,0.53,2,june,1622
Etung,Obubra,2021,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,1,june,527
Etung,Obubra,2024,Etung,0.3,0.12,0.466666667,0.338461538,0.470104636,0.515572062,0.53,2,june,1622
Akamkpa,Ngor-Okpala,2021,Akamkpa,0.500395211,0.359684551,0.551902769,0.419258144,0.473355826,0.518082922,0.53,1,june,527
Akamkpa,Ngor-Okpala,2024,Akamkpa,0.500395211,0.359684551,0.551902769,0.419258144,0.473355826,0.518082922,0.53,2,june,1622
Bakassi,Obubra,2021,Bakassi,0.776649666,0.712909021,0.658329958,0.672978088,0.269329192,0.352578982,0.53,1,june,527
Bakassi,Obubra,2024,Bakassi,0.776649666,0.712909021,0.658329958,0.672978088,0.269329192,0.352578982,0.53,2,june,1622
Akpabuyo,Nsit Ubium,2021,Akpabuyo,0.408456137,0.293126947,0.362343473,0.458677148,0.417147714,0.473654536,0.53,1,june,527
Akpabuyo,Nsit Ubium,2024,Akpabuyo,0.408456137,0.293126947,0.362343473,0.458677148,0.417147714,0.473654536,0.53,2,june,1622
Eti-Osa,Isoko South,2020,Eti-Osa,0.15,0.8,0.213808236,0.209016485,0.469914663,0.515425093,0.53,1,june,162
Eti-Osa,Isoko South,2023,Eti-Osa,0.15,0.8,0.213808236,0.209016485,0.469914663,0.515425093,0.53,2,june,1257
Ikorodu,Uzo-Uwani,2020,Ikorodu,0.182271511,0.012461347,0.019789663,0.04866026,0.461778972,0.509105403,0.53,1,june,162
Ikorodu,Uzo-Uwani,2023,Ikorodu,0.182271511,0.012461347,0.019789663,0.04866026,0.461778972,0.509105403,0.53,2,june,1257
Kosofe,Isoko South,2020,Kosofe,0.277280546,0.213886738,0.113992616,0.134531908,0.4609272,0.508440915,0.53,1,june,162
Kosofe,Isoko South,2023,Kosofe,0.277280546,0.213886738,0.113992616,0.134531908,0.4609272,0.508440915,0.53,2,june,1257
Lagos Island,Isoko South,2020,Lagos Island,0.345574115,0.307014227,0.213808236,0.209016485,0.470665291,0.516005638,0.53,1,june,162
Lagos Island,Isoko South,2023,Lagos Island,0.345574115,0.307014227,0.213808236,0.209016485,0.470665291,0.516005638,0.53,2,june,1257
Lagos Mainland,Isoko South,2020,Lagos Mainland,0.030283908,0.307014227,0.213808236,0.105419051,0.470933929,0.516213299,0.53,1,june,162
Lagos Mainland,Isoko South,2023,Lagos Mainland,0.030283908,0.307014227,0.213808236,0.105419051,0.470933929,0.516213299,0.53,2,june,1257
