,X1,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,adm1,llins1
180,6912,Albasu,Takali,2028,Albasu,0.8,0.8,0.8,0.806451613,0.794967768,0.751755177,0.921115182,3,september,3170,Kano,PBO
181,79,Aleiro,Birnin Kebbi,2021,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.75101499,0.876504706,1,august,588,Kebbi,PBO
182,792,Aleiro,Birnin Kebbi,2024,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.75101499,0.876504706,2,august,1683,Kebbi,PBO
183,794,Aleiro,Birnin Kebbi,2027,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.75101499,0.876504706,3,august,2778,Kebbi,PBO
184,796,Aleiro,Birnin Kebbi,2030,Aleiro,0.8,0.8,0.8,0.8,0.705366928,0.75101499,0.876504706,4,august,3873,Kebbi,PBO
185,933,Alimosho,Uzo-Uwani,2020,Alimosho,0.8,0.8,0.8,0.8,0.431973509,0.485561977,0.53,1,june,162,Lagos,Urban areas
186,9331,Alimosho,Uzo-Uwani,2023,Alimosho,0.8,0.8,0.8,0.8,0.431973509,0.485561977,0.53,2,june,1257,Lagos,Urban areas
187,9332,Alimosho,Uzo-Uwani,2026,Alimosho,0.8,0.8,0.8,0.8,0.431973509,0.485561977,0.53,3,june,2352,Lagos,Urban areas
188,9333,Alimosho,Uzo-Uwani,2029,Alimosho,0.8,0.8,0.8,0.8,0.431973509,0.485561977,0.53,4,june,3447,Lagos,Urban areas
189,81,Alkaleri,Alkaleri,2021,Alkaleri,0.8,0.8,0.8,0.8,0.570092852,0.748797917,0.753454775,1,july,551,Bauchi,PBO
190,812,Alkaleri,Alkaleri,2024,Alkaleri,0.8,0.8,0.8,0.8,0.570092852,0.748797917,0.753454775,2,july,1646,Bauchi,PBO
191,814,Alkaleri,Alkaleri,2027,Alkaleri,0.8,0.8,0.8,0.8,0.570092852,0.748797917,0.753454775,3,july,2741,Bauchi,PBO
192,816,Alkaleri,Alkaleri,2030,Alkaleri,0.8,0.8,0.8,0.8,0.570092852,0.748797917,0.753454775,4,july,3836,Bauchi,PBO
193,1429,Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.414522642,0.471534679,0.53,1,june,162,Lagos,Urban areas
194,14291,Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.414522642,0.471534679,0.53,2,june,1257,Lagos,Urban areas
195,14292,Amuwo-Odofin,Isoko South,2026,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.414522642,0.471534679,0.53,3,june,2352,Lagos,Urban areas
196,14293,Amuwo-Odofin,Isoko South,2029,Amuwo-Odofin,0.8,0.8,0.8,0.8,0.414522642,0.471534679,0.53,4,june,3447,Lagos,Urban areas
197,119,Anambra East,Uzo-Uwani,2020,Anambra East,0.8,0.8,0.8,0.8,0.375672105,0.737607983,0.65,1,june,162,Anambra,PBO
198,1192,Anambra East,Uzo-Uwani,2023,Anambra East,0.8,0.8,0.8,0.8,0.375672105,0.737607983,0.65,2,june,1257,Anambra,PBO
199,1194,Anambra East,Uzo-Uwani,2026,Anambra East,0.8,0.8,0.8,0.8,0.375672105,0.737607983,0.65,3,june,2352,Anambra,PBO
200,1196,Anambra East,Uzo-Uwani,2029,Anambra East,0.8,0.8,0.8,0.8,0.375672105,0.737607983,0.65,4,june,3447,Anambra,PBO
201,121,Anambra West,Uzo-Uwani,2020,Anambra West,0.8,0.8,0.8,0.8,0.39176502,0.739382126,0.65,1,june,162,Anambra,PBO
202,1212,Anambra West,Uzo-Uwani,2023,Anambra West,0.8,0.8,0.8,0.8,0.39176502,0.739382126,0.65,2,june,1257,Anambra,PBO
203,1214,Anambra West,Uzo-Uwani,2026,Anambra West,0.8,0.8,0.8,0.8,0.39176502,0.739382126,0.65,3,june,2352,Anambra,PBO
204,1216,Anambra West,Uzo-Uwani,2029,Anambra West,0.8,0.8,0.8,0.8,0.39176502,0.739382126,0.65,4,june,3447,Anambra,PBO
205,123,Anaocha,Oru West,2020,Anaocha,0.8,0.8,0.8,0.8,0.420247823,0.741948071,0.65,1,june,162,Anambra,PBO
206,1232,Anaocha,Oru West,2023,Anaocha,0.8,0.8,0.8,0.8,0.420247823,0.741948071,0.65,2,june,1257,Anambra,PBO
207,1234,Anaocha,Oru West,2026,Anaocha,0.8,0.8,0.8,0.8,0.420247823,0.741948071,0.65,3,june,2352,Anambra,PBO
208,1236,Anaocha,Oru West,2029,Anaocha,0.8,0.8,0.8,0.8,0.420247823,0.741948071,0.65,4,june,3447,Anambra,PBO
209,1241,Andoni,Nsit Ubium,2020,Andoni,0.8,0.8,0.8,0.8,0.187807527,0.66524829,0.65,1,june,162,Rivers,PBO
210,12411,Andoni,Nsit Ubium,2023,Andoni,0.8,0.8,0.8,0.8,0.187807527,0.66524829,0.65,2,june,1257,Rivers,PBO
211,12412,Andoni,Nsit Ubium,2026,Andoni,0.8,0.8,0.8,0.8,0.187807527,0.66524829,0.65,3,june,2352,Rivers,PBO
212,12413,Andoni,Nsit Ubium,2029,Andoni,0.8,0.8,0.8,0.8,0.187807527,0.66524829,0.65,4,june,3447,Rivers,PBO
213,411,Aninri,Oru West,2020,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.742719962,0.65,1,june,162,Enugu,PBO
214,4111,Aninri,Oru West,2023,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.742719962,0.65,2,june,1257,Enugu,PBO
215,4112,Aninri,Oru West,2026,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.742719962,0.65,3,june,2352,Enugu,PBO
216,4113,Aninri,Oru West,2029,Aninri,0.8,0.8,0.8,0.8,0.430439768,0.742719962,0.65,4,june,3447,Enugu,PBO
217,317,Aniocha North,Uzo-Uwani,2022,Aniocha North,0.8,0.8,0.8,0.8,0.369401293,0.736840485,0.65,1,june,892,Delta,PBO
218,3171,Aniocha North,Uzo-Uwani,2025,Aniocha North,0.8,0.8,0.8,0.8,0.369401293,0.736840485,0.65,2,june,1987,Delta,PBO
219,3172,Aniocha North,Uzo-Uwani,2028,Aniocha North,0.8,0.8,0.8,0.8,0.369401293,0.736840485,0.65,3,june,3082,Delta,PBO
220,319,Aniocha South,Uzo-Uwani,2022,Aniocha South,0.8,0.8,0.8,0.8,0.311595529,0.726989078,0.65,1,june,892,Delta,PBO
221,3191,Aniocha South,Uzo-Uwani,2025,Aniocha South,0.8,0.8,0.8,0.8,0.311595529,0.726989078,0.65,2,june,1987,Delta,PBO
222,3192,Aniocha South,Uzo-Uwani,2028,Aniocha South,0.8,0.8,0.8,0.8,0.311595529,0.726989078,0.65,3,june,3082,Delta,PBO
223,1369,Anka,Darazo,2020,Anka,0.8,0.8,0.8,0.8,0.695814162,0.750911845,0.87038882,1,july,186,Zamfara,PBO
224,13691,Anka,Darazo,2023,Anka,0.8,0.8,0.8,0.8,0.695814162,0.750911845,0.87038882,2,july,1281,Zamfara,PBO
225,13692,Anka,Darazo,2026,Anka,0.8,0.8,0.8,0.8,0.695814162,0.750911845,0.87038882,3,july,2376,Zamfara,PBO
226,13693,Anka,Darazo,2029,Anka,0.8,0.8,0.8,0.8,0.695814162,0.750911845,0.87038882,4,july,3471,Zamfara,PBO
227,865,Ankpa,Owan East,2020,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.738392834,0.65,1,march,70,Kogi,PBO
228,8651,Ankpa,Owan East,2023,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.738392834,0.65,2,march,1165,Kogi,PBO
229,8652,Ankpa,Owan East,2026,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.738392834,0.65,3,march,2260,Kogi,PBO
230,8653,Ankpa,Owan East,2029,Ankpa,0.8,0.8,0.8,0.8,0.382494781,0.738392834,0.65,4,march,3355,Kogi,PBO
231,209,Apa,Keana,2020,Apa,0.842105263,0.8,0.8,0.8,0.437711079,0.743230654,0.65,1,august,223,Benue,PBO
232,2091,Apa,Keana,2023,Apa,0.842105263,0.8,0.8,0.8,0.437711079,0.743230654,0.65,2,august,1318,Benue,PBO
233,2092,Apa,Keana,2026,Apa,0.842105263,0.8,0.8,0.8,0.437711079,0.743230654,0.65,3,august,2413,Benue,PBO
234,2093,Apa,Keana,2029,Apa,0.842105263,0.8,0.8,0.8,0.437711079,0.743230654,0.65,4,august,3508,Benue,PBO
235,935,Apapa,Isoko South,2020,Apapa,0.8,0.8,0.8,0.8,0.464571223,0.511279973,0.53,1,june,162,Lagos,Urban areas
236,9351,Apapa,Isoko South,2023,Apapa,0.8,0.8,0.8,0.8,0.464571223,0.511279973,0.53,2,june,1257,Lagos,Urban areas
237,9352,Apapa,Isoko South,2026,Apapa,0.8,0.8,0.8,0.8,0.464571223,0.511279973,0.53,3,june,2352,Lagos,Urban areas
238,9353,Apapa,Isoko South,2029,Apapa,0.8,0.8,0.8,0.8,0.464571223,0.511279973,0.53,4,june,3447,Lagos,Urban areas
239,1319,Ardo-Kola,Keana,2022,Ardo-Kola,0.8,0.8,0.8,0.8,0.406347907,0.740777629,0.65,1,august,953,Taraba,PBO
240,13191,Ardo-Kola,Keana,2025,Ardo-Kola,0.8,0.8,0.8,0.8,0.406347907,0.740777629,0.65,2,august,2048,Taraba,PBO
241,13192,Ardo-Kola,Keana,2028,Ardo-Kola,0.8,0.8,0.8,0.8,0.406347907,0.740777629,0.65,3,august,3143,Taraba,PBO
242,83,Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,0.944444444,0.826086957,0.8,0.939393939,0.736871845,0.751317764,0.894625336,1,august,588,Kebbi,PBO
243,832,Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,0.944444444,0.826086957,0.8,0.939393939,0.736871845,0.751317764,0.894625336,2,august,1683,Kebbi,PBO
244,834,Arewa-Dandi,Birnin Kebbi,2027,Arewa-Dandi,0.944444444,0.826086957,0.8,0.939393939,0.736871845,0.751317764,0.894625336,3,august,2778,Kebbi,PBO
245,836,Arewa-Dandi,Birnin Kebbi,2030,Arewa-Dandi,0.944444444,0.826086957,0.8,0.939393939,0.736871845,0.751317764,0.894625336,4,august,3873,Kebbi,PBO
246,85,Argungu,Birnin Kebbi,2021,Argungu,0.880353787,0.8,0.8,0.878877198,0.749755556,0.751426969,0.901212994,1,august,588,Kebbi,PBO
247,852,Argungu,Birnin Kebbi,2024,Argungu,0.880353787,0.8,0.8,0.878877198,0.749755556,0.751426969,0.901212994,2,august,1683,Kebbi,PBO
248,854,Argungu,Birnin Kebbi,2027,Argungu,0.880353787,0.8,0.8,0.878877198,0.749755556,0.751426969,0.901212994,3,august,2778,Kebbi,PBO
249,856,Argungu,Birnin Kebbi,2030,Argungu,0.880353787,0.8,0.8,0.878877198,0.749755556,0.751426969,0.901212994,4,august,3873,Kebbi,PBO
250,5,Arochukwu,Ngor-Okpala,2020,Arochukwu,0.8,0.8,0.8,0.8,0.431823298,0.742819598,0.65,1,june,162,Abia,PBO
251,52,Arochukwu,Ngor-Okpala,2023,Arochukwu,0.8,0.8,0.8,0.8,0.431823298,0.742819598,0.65,2,june,1257,Abia,PBO
252,54,Arochukwu,Ngor-Okpala,2026,Arochukwu,0.8,0.8,0.8,0.8,0.431823298,0.742819598,0.65,3,june,2352,Abia,PBO
253,56,Arochukwu,Ngor-Okpala,2029,Arochukwu,0.8,0.8,0.8,0.8,0.431823298,0.742819598,0.65,4,june,3447,Abia,PBO
254,793,Asa,Oke-Ero,2020,Asa,0.8,0.8,0.8,0.8,0.293917451,0.722584104,0.65,1,july,186,Kwara,PBO
255,7931,Asa,Oke-Ero,2023,Asa,0.8,0.8,0.8,0.8,0.293917451,0.722584104,0.65,2,july,1281,Kwara,PBO
256,7932,Asa,Oke-Ero,2026,Asa,0.8,0.8,0.8,0.8,0.293917451,0.722584104,0.65,3,july,2376,Kwara,PBO
257,7933,Asa,Oke-Ero,2029,Asa,0.8,0.8,0.8,0.8,0.293917451,0.722584104,0.65,4,july,3471,Kwara,PBO
258,1243,Asari-Toru,Ahoada West,2020,Asari-Toru,0.8,0.8,0.8,0.8,0.231108823,0.697447259,0.65,1,may,131,Rivers,PBO
259,12431,Asari-Toru,Ahoada West,2023,Asari-Toru,0.8,0.8,0.8,0.8,0.231108823,0.697447259,0.65,2,may,1226,Rivers,PBO
260,12432,Asari-Toru,Ahoada West,2026,Asari-Toru,0.8,0.8,0.8,0.8,0.231108823,0.697447259,0.65,3,may,2321,Rivers,PBO
261,12433,Asari-Toru,Ahoada West,2029,Asari-Toru,0.8,0.8,0.8,0.8,0.231108823,0.697447259,0.65,4,may,3416,Rivers,PBO
262,247,Askira-Uba,Darazo,2020,Askira/Uba,0.8,0.8,0.8,0.8,0.666450057,0.750555793,0.849537809,1,july,186,Borno,PBO
263,2471,Askira-Uba,Darazo,2023,Askira/Uba,0.8,0.8,0.8,0.8,0.666450057,0.750555793,0.849537809,2,july,1281,Borno,PBO
264,2472,Askira-Uba,Darazo,2026,Askira/Uba,0.8,0.8,0.8,0.8,0.666450057,0.750555793,0.849537809,3,july,2376,Borno,PBO
265,2473,Askira-Uba,Darazo,2029,Askira/Uba,0.8,0.8,0.8,0.8,0.666450057,0.750555793,0.849537809,4,july,3471,Borno,PBO
266,1103,Atakumosa East,Oke-Ero,2020,Atakumosa East,0.8,0.8,0.8,0.8,0.438640296,0.743293664,0.65,1,july,186,Osun,PBO
267,11031,Atakumosa East,Oke-Ero,2023,Atakumosa East,0.8,0.8,0.8,0.8,0.438640296,0.743293664,0.65,2,july,1281,Osun,PBO
268,11032,Atakumosa East,Oke-Ero,2026,Atakumosa East,0.8,0.8,0.8,0.8,0.438640296,0.743293664,0.65,3,july,2376,Osun,PBO
269,11033,Atakumosa East,Oke-Ero,2029,Atakumosa East,0.8,0.8,0.8,0.8,0.438640296,0.743293664,0.65,4,july,3471,Osun,PBO
270,1107,Atakumosa West,Akinyele,2020,Atakumosa West,0.8,0.8,0.8,0.8,0.441512439,0.743485314,0.65,1,may,131,Osun,PBO
271,11071,Atakumosa West,Akinyele,2023,Atakumosa West,0.8,0.8,0.8,0.8,0.441512439,0.743485314,0.65,2,may,1226,Osun,PBO
272,11072,Atakumosa West,Akinyele,2026,Atakumosa West,0.8,0.8,0.8,0.8,0.441512439,0.743485314,0.65,3,may,2321,Osun,PBO
273,11073,Atakumosa West,Akinyele,2029,Atakumosa West,0.8,0.8,0.8,0.8,0.441512439,0.743485314,0.65,4,may,3416,Osun,PBO
274,1161,Atiba,Akinyele,2020,Atiba,0.8,0.8,0.8,0.8,0.383570526,0.738512057,0.65,1,may,131,Oyo,PBO
275,11611,Atiba,Akinyele,2023,Atiba,0.8,0.8,0.8,0.8,0.383570526,0.738512057,0.65,2,may,1226,Oyo,PBO
276,11612,Atiba,Akinyele,2026,Atiba,0.8,0.8,0.8,0.8,0.383570526,0.738512057,0.65,3,may,2321,Oyo,PBO
277,11613,Atiba,Akinyele,2029,Atiba,0.8,0.8,0.8,0.8,0.383570526,0.738512057,0.65,4,may,3416,Oyo,PBO
278,1439,Atigbo,Oke-Ero,2020,Atigbo,0.8,0.8,0.8,0.8,0.430762739,0.742743327,0.65,1,july,186,Oyo,PBO
279,14391,Atigbo,Oke-Ero,2023,Atigbo,0.8,0.8,0.8,0.8,0.430762739,0.742743327,0.65,2,july,1281,Oyo,PBO
280,14392,Atigbo,Oke-Ero,2026,Atigbo,0.8,0.8,0.8,0.8,0.430762739,0.742743327,0.65,3,july,2376,Oyo,PBO
281,14393,Atigbo,Oke-Ero,2029,Atigbo,0.8,0.8,0.8,0.8,0.430762739,0.742743327,0.65,4,july,3471,Oyo,PBO
282,87,Augie,Birnin Kebbi,2021,Augie,0.977777778,0.8,0.85,0.909090909,0.747566745,0.751408959,0.900124986,1,august,588,Kebbi,PBO
283,872,Augie,Birnin Kebbi,2024,Augie,0.977777778,0.8,0.85,0.909090909,0.747566745,0.751408959,0.900124986,2,august,1683,Kebbi,PBO
284,874,Augie,Birnin Kebbi,2027,Augie,0.977777778,0.8,0.85,0.909090909,0.747566745,0.751408959,0.900124986,3,august,2778,Kebbi,PBO
285,876,Augie,Birnin Kebbi,2030,Augie,0.977777778,0.8,0.85,0.909090909,0.747566745,0.751408959,0.900124986,4,august,3873,Kebbi,PBO
286,89,Auyo,Taura,2021,Auyo,0.8,0.8,0.8,0.8,0.676553245,0.750685407,0.857079262,1,july,551,Jigawa,PBO
287,892,Auyo,Taura,2024,Auyo,0.8,0.8,0.8,0.8,0.676553245,0.750685407,0.857079262,2,july,1646,Jigawa,PBO
288,894,Auyo,Taura,2027,Auyo,0.8,0.8,0.8,0.8,0.676553245,0.750685407,0.857079262,3,july,2741,Jigawa,PBO
289,896,Auyo,Taura,2030,Auyo,0.8,0.8,0.8,0.8,0.676553245,0.750685407,0.857079262,4,july,3836,Jigawa,PBO
290,91,Awe,Keana,2021,Awe,0.8,0.8,0.8,0.8,0.564364244,0.7486536,0.746088911,1,august,588,Nasarawa,PBO
291,912,Awe,Keana,2024,Awe,0.8,0.8,0.8,0.8,0.564364244,0.7486536,0.746088911,2,august,1683,Nasarawa,PBO
292,914,Awe,Keana,2027,Awe,0.8,0.8,0.8,0.8,0.564364244,0.7486536,0.746088911,3,august,2778,Nasarawa,PBO
293,916,Awe,Keana,2030,Awe,0.8,0.8,0.8,0.8,0.564364244,0.7486536,0.746088911,4,august,3873,Nasarawa,PBO
294,435,Awgu,Oru West,2020,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.742576398,0.65,1,june,162,Enugu,PBO
295,4351,Awgu,Oru West,2023,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.742576398,0.65,2,june,1257,Enugu,PBO
296,4352,Awgu,Oru West,2026,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.742576398,0.65,3,june,2352,Enugu,PBO
297,4353,Awgu,Oru West,2029,Awgu,0.8,0.8,0.8,0.8,0.428474781,0.742576398,0.65,4,june,3447,Enugu,PBO
298,63,Awka North,Uzo-Uwani,2020,Awka North,0.8,0.8,0.8,0.8,0.388205397,0.739012279,0.65,1,june,162,Anambra,PBO
299,632,Awka North,Uzo-Uwani,2023,Awka North,0.8,0.8,0.8,0.8,0.388205397,0.739012279,0.65,2,june,1257,Anambra,PBO
300,634,Awka North,Uzo-Uwani,2026,Awka North,0.8,0.8,0.8,0.8,0.388205397,0.739012279,0.65,3,june,2352,Anambra,PBO
301,636,Awka North,Uzo-Uwani,2029,Awka North,0.8,0.8,0.8,0.8,0.388205397,0.739012279,0.65,4,june,3447,Anambra,PBO
302,97,Awka South,Uzo-Uwani,2020,Awka South,0.8,0.8,0.8,0.8,0.431794981,0.74281757,0.65,1,june,162,Anambra,PBO
303,972,Awka South,Uzo-Uwani,2023,Awka South,0.8,0.8,0.8,0.8,0.431794981,0.74281757,0.65,2,june,1257,Anambra,PBO
304,974,Awka South,Uzo-Uwani,2026,Awka South,0.8,0.8,0.8,0.8,0.431794981,0.74281757,0.65,3,june,2352,Anambra,PBO
305,976,Awka South,Uzo-Uwani,2029,Awka South,0.8,0.8,0.8,0.8,0.431794981,0.74281757,0.65,4,june,3447,Anambra,PBO
306,113,Ayamelum,Uzo-Uwani,2020,Ayamelum,0.8,0.8,0.8,0.8,0.436497382,0.743147601,0.65,1,june,162,Anambra,PBO
307,1132,Ayamelum,Uzo-Uwani,2023,Ayamelum,0.8,0.8,0.8,0.8,0.436497382,0.743147601,0.65,2,june,1257,Anambra,PBO
308,1134,Ayamelum,Uzo-Uwani,2026,Ayamelum,0.8,0.8,0.8,0.8,0.436497382,0.743147601,0.65,3,june,2352,Anambra,PBO
309,1136,Ayamelum,Uzo-Uwani,2029,Ayamelum,0.8,0.8,0.8,0.8,0.436497382,0.743147601,0.65,4,june,3447,Anambra,PBO
310,93,Babura,Babura,2021,Babura,0.874582296,0.842755015,0.8,0.861709269,0.754462934,0.751464979,0.903511062,1,may,496,Jigawa,PBO
311,932,Babura,Babura,2024,Babura,0.874582296,0.842755015,0.8,0.861709269,0.754462934,0.751464979,0.903511062,2,may,1591,Jigawa,PBO
312,934,Babura,Babura,2027,Babura,0.874582296,0.842755015,0.8,0.861709269,0.754462934,0.751464979,0.903511062,3,may,2686,Jigawa,PBO
313,936,Babura,Babura,2030,Babura,0.874582296,0.842755015,0.8,0.861709269,0.754462934,0.751464979,0.903511062,4,may,3781,Jigawa,PBO
314,1431,Badagry,Uzo-Uwani,2020,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.742421971,0.65,1,june,162,Lagos,PBO
315,14311,Badagry,Uzo-Uwani,2023,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.742421971,0.65,2,june,1257,Lagos,PBO
316,14312,Badagry,Uzo-Uwani,2026,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.742421971,0.65,3,june,2352,Lagos,PBO
317,14313,Badagry,Uzo-Uwani,2029,Badagry,0.8,0.8,0.8,0.8,0.426397668,0.742421971,0.65,4,june,3447,Lagos,PBO
318,1343,Bade,Taura,2022,Bade,0.8,0.8,0.8,0.8,0.715785679,0.751121178,0.882832956,1,july,916,Yobe,PBO
319,13431,Bade,Taura,2025,Bade,0.8,0.8,0.8,0.8,0.715785679,0.751121178,0.882832956,2,july,2011,Yobe,PBO
320,13432,Bade,Taura,2028,Bade,0.8,0.8,0.8,0.8,0.715785679,0.751121178,0.882832956,3,july,3106,Yobe,PBO
321,95,Bagudo,Birnin Kebbi,2021,Bagudo,0.896493581,0.8,0.8,0.832315501,0.544171429,0.748095956,0.718345185,1,august,588,Kebbi,PBO
322,952,Bagudo,Birnin Kebbi,2024,Bagudo,0.896493581,0.8,0.8,0.832315501,0.544171429,0.748095956,0.718345185,2,august,1683,Kebbi,PBO
323,954,Bagudo,Birnin Kebbi,2027,Bagudo,0.896493581,0.8,0.8,0.832315501,0.544171429,0.748095956,0.718345185,3,august,2778,Kebbi,PBO
324,956,Bagudo,Birnin Kebbi,2030,Bagudo,0.896493581,0.8,0.8,0.832315501,0.544171429,0.748095956,0.718345185,4,august,3873,Kebbi,PBO
325,693,Bagwai,Babura,2022,Bagwai,0.907407407,0.8,0.8,0.838235294,0.804608217,0.7518156,0.924786722,1,may,861,Kano,PBO
326,6931,Bagwai,Babura,2025,Bagwai,0.907407407,0.8,0.8,0.838235294,0.804608217,0.7518156,0.924786722,2,may,1956,Kano,PBO
327,6932,Bagwai,Babura,2028,Bagwai,0.907407407,0.8,0.8,0.838235294,0.804608217,0.7518156,0.924786722,3,may,3051,Kano,PBO
328,99,Bakassi,Obubra,2021,Bakassi,0.8,0.8,0.8,0.8,0.269329192,0.714834808,0.65,1,june,527,Cross River,PBO
329,992,Bakassi,Obubra,2024,Bakassi,0.8,0.8,0.8,0.8,0.269329192,0.714834808,0.65,2,june,1622,Cross River,PBO
330,994,Bakassi,Obubra,2027,Bakassi,0.8,0.8,0.8,0.8,0.269329192,0.714834808,0.65,3,june,2717,Cross River,PBO
331,996,Bakassi,Obubra,2030,Bakassi,0.8,0.8,0.8,0.8,0.269329192,0.714834808,0.65,4,june,3812,Cross River,PBO
332,101,Bakori,Gwarzo,2021,Bakori,0.8,0.8,0.8,0.8,0.670473637,0.750608361,0.852589426,1,august,588,Katsina,PBO
333,1012,Bakori,Gwarzo,2024,Bakori,0.8,0.8,0.8,0.8,0.670473637,0.750608361,0.852589426,2,august,1683,Katsina,PBO
334,1014,Bakori,Gwarzo,2027,Bakori,0.8,0.8,0.8,0.8,0.670473637,0.750608361,0.852589426,3,august,2778,Katsina,PBO
335,1016,Bakori,Gwarzo,2030,Bakori,0.8,0.8,0.8,0.8,0.670473637,0.750608361,0.852589426,4,august,3873,Katsina,PBO
336,1371,Bakura,Darazo,2020,Bakura,0.8,0.8,0.8,0.8,0.73158069,0.751270604,0.891788071,1,july,186,Zamfara,PBO
337,13711,Bakura,Darazo,2023,Bakura,0.8,0.8,0.8,0.8,0.73158069,0.751270604,0.891788071,2,july,1281,Zamfara,PBO
338,13712,Bakura,Darazo,2026,Bakura,0.8,0.8,0.8,0.8,0.73158069,0.751270604,0.891788071,3,july,2376,Zamfara,PBO
339,13713,Bakura,Darazo,2029,Bakura,0.8,0.8,0.8,0.8,0.73158069,0.751270604,0.891788071,4,july,3471,Zamfara,PBO
340,103,Balanga,Alkaleri,2021,Balanga,0.8,0.8,0.8,0.803248637,0.625491041,0.749939303,0.81450054,1,july,551,Gombe,PBO
341,1032,Balanga,Alkaleri,2024,Balanga,0.8,0.8,0.8,0.803248637,0.625491041,0.749939303,0.81450054,2,july,1646,Gombe,PBO
342,1034,Balanga,Alkaleri,2027,Balanga,0.8,0.8,0.8,0.803248637,0.625491041,0.749939303,0.81450054,3,july,2741,Gombe,PBO
343,1036,Balanga,Alkaleri,2030,Balanga,0.8,0.8,0.8,0.803248637,0.625491041,0.749939303,0.81450054,4,july,3836,Gombe,PBO
344,1323,Bali,Keana,2022,Bali,0.8,0.8,0.8,0.8,0.504206097,0.746719166,0.654442698,1,august,953,Taraba,PBO
345,13231,Bali,Keana,2025,Bali,0.8,0.8,0.8,0.8,0.504206097,0.746719166,0.654442698,2,august,2048,Taraba,PBO
346,13232,Bali,Keana,2028,Bali,0.8,0.8,0.8,0.8,0.504206097,0.746719166,0.654442698,3,august,3143,Taraba,PBO
347,1497,Bama,Darazo,2020,Bama,0.8,0.8,0.8,0.8,0.707957691,0.751041993,0.878110931,1,july,186,Borno,PBO
348,14971,Bama,Darazo,2023,Bama,0.8,0.8,0.8,0.8,0.707957691,0.751041993,0.878110931,2,july,1281,Borno,PBO
349,14972,Bama,Darazo,2026,Bama,0.8,0.8,0.8,0.8,0.707957691,0.751041993,0.878110931,3,july,2376,Borno,PBO
350,14973,Bama,Darazo,2029,Bama,0.8,0.8,0.8,0.8,0.707957691,0.751041993,0.878110931,4,july,3471,Borno,PBO
351,1201,Barikin Ladi,Soba,2020,Barikin Ladi,0.8,0.8,0.8,0.8,0.436851373,0.743171913,0.65,1,july,186,Plateau,PBO
352,12011,Barikin Ladi,Soba,2023,Barikin Ladi,0.8,0.8,0.8,0.8,0.436851373,0.743171913,0.65,2,july,1281,Plateau,PBO
353,12012,Barikin Ladi,Soba,2026,Barikin Ladi,0.8,0.8,0.8,0.8,0.436851373,0.743171913,0.65,3,july,2376,Plateau,PBO
354,12013,Barikin Ladi,Soba,2029,Barikin Ladi,0.8,0.8,0.8,0.8,0.436851373,0.743171913,0.65,4,july,3471,Plateau,PBO
355,1441,Baruten,Oke-Ero,2020,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.733831934,0.65,1,july,186,Kwara,PBO
356,14411,Baruten,Oke-Ero,2023,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.733831934,0.65,2,july,1281,Kwara,PBO
357,14412,Baruten,Oke-Ero,2026,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.733831934,0.65,3,july,2376,Kwara,PBO
358,14413,Baruten,Oke-Ero,2029,Baruten,0.8,0.8,0.8,0.8,0.347941602,0.733831934,0.65,4,july,3471,Kwara,PBO
359,867,Bassa1,Keana,2020,Bassa1,0.9,0.8,0.8,0.846153846,0.406315085,0.74077469,0.65,1,august,223,Kogi,PBO
360,8671,Bassa1,Keana,2023,Bassa1,0.9,0.8,0.8,0.846153846,0.406315085,0.74077469,0.65,2,august,1318,Kogi,PBO
361,8672,Bassa1,Keana,2026,Bassa1,0.9,0.8,0.8,0.846153846,0.406315085,0.74077469,0.65,3,august,2413,Kogi,PBO
362,8673,Bassa1,Keana,2029,Bassa1,0.9,0.8,0.8,0.846153846,0.406315085,0.74077469,0.65,4,august,3508,Kogi,PBO
